time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/clip_range,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/std,eval/mean_reward,eval/mean_ep_length
1796,24,786432,301.0,301.7058,437,0.0003049963549528911,0.7046985626220703,0.011202028,0.2,-5.129616503417492,350.683076941967,0.1422943115234375,230,150.23182678222656,0.001,0.8710622787475586,,
1872,25,819200,301.0,313.74994,437,0.0022466920432179906,0.4440973997116089,0.013045556,0.2,-5.088415395468473,1218.618450665474,0.1634368896484375,240,1752.5592041015625,0.001,0.8650939464569092,,
1949,26,851968,301.0,223.5101,437,0.0063775753462323335,0.31473660469055176,0.01509388,0.2,-5.069960865750909,1527.562728524208,0.1894073486328125,250,280.7923583984375,0.001,0.8603400588035583,,
2024,27,884736,301.0,349.28012,436,-0.0005447394826660456,0.6721936464309692,0.0129273,0.2,-5.03810152001679,324.4864821076393,0.1543792724609375,260,146.73744201660156,0.001,0.8578364849090576,,
2100,28,917504,301.0,319.14017,436,-0.0003942750640817394,0.31958651542663574,0.0134481415,0.2,-5.014172415062785,1921.5144023656844,0.152581787109375,270,1573.481201171875,0.001,0.8510304689407349,,
2176,29,950272,301.0,362.5033,436,-0.0022892311232681093,0.4598771333694458,0.011098578,0.2,-4.992014755681157,973.817279958725,0.17100830078125,280,1207.6005859375,0.001,0.846878707408905,,
2251,30,983040,301.0,350.11633,436,0.002315658452880598,0.2860904932022095,0.015435998,0.2,-4.962491662055254,1876.7039283514023,0.1824981689453125,290,2532.7119140625,0.001,0.8401415348052979,,
2327,31,1015808,301.0,496.43503,436,-0.0002355534617890953,0.48523378372192383,0.011489024,0.2,-4.921549255028367,938.5726615190506,0.1716278076171875,300,589.0459594726562,0.001,0.8326658010482788,,
2403,32,1048576,301.0,573.7916,436,0.003186886913545095,0.14581966400146484,0.01855122,0.2,-4.896582201868296,3768.7012944698336,0.1804168701171875,310,6993.28955078125,0.001,0.8282808065414429,,
2479,33,1081344,301.0,383.18512,436,0.0066420066761565975,0.07818132638931274,0.017512243,0.2,-4.846553903445601,5735.234622573853,0.254473876953125,320,4770.97998046875,0.001,0.8149129748344421,,
2554,34,1114112,301.0,626.93115,436,0.006018382184356597,0.11487162113189697,0.01884994,0.2,-4.805772123858333,1988.6852700948716,0.2727142333984375,330,268.846923828125,0.001,0.8104779124259949,,
2630,35,1146880,301.0,555.502,435,0.006441281112802244,0.07906216382980347,0.016617991,0.2,-4.790433866530657,5714.734955501556,0.25860595703125,340,2331.80029296875,0.001,0.8045146465301514,,
2706,36,1179648,301.0,710.1171,435,0.009651460809982382,0.09339636564254761,0.022574292,0.2,-4.7671486984938385,6175.520185422897,0.260296630859375,350,2349.103271484375,0.001,0.8002755641937256,,
2782,37,1212416,301.0,423.881,435,0.005710707001526316,0.05966484546661377,0.0146604385,0.2,-4.7236495546996595,8820.104561328888,0.2081451416015625,360,5993.38671875,0.001,0.7937664985656738,,
2858,38,1245184,301.0,499.83542,435,0.0005580513172390056,0.1403512954711914,0.00831144,0.2,-4.683849853277207,3091.9102632045747,0.1223388671875,370,372.5345458984375,0.001,0.7859774231910706,,
2934,39,1277952,301.0,487.17133,435,0.0016235892102486106,0.12453687191009521,0.010392421,0.2,-4.6877490352839235,4249.011654520034,0.15189208984375,380,1006.7114868164062,0.001,0.7860556840896606,,
3010,40,1310720,301.0,455.38687,435,-0.0012634854545012786,0.20422381162643433,0.009411363,0.2,-4.674486707895994,4147.989072751999,0.1339691162109375,390,347.37396240234375,0.001,0.7827199697494507,,
3086,41,1343488,301.0,501.71585,435,-0.0005298081594446557,0.23149722814559937,0.009011857,0.2,-4.647177743911743,4806.509503316879,0.114788818359375,400,2935.876708984375,0.001,0.7747036218643188,,
3162,42,1376256,301.0,634.58044,435,0.0003035220884157752,0.1972525715827942,0.008652545,0.2,-4.60264486335218,5884.914893007279,0.11982421875,410,3825.97509765625,0.001,0.7662212252616882,,
3238,43,1409024,301.0,746.86053,435,0.0008079600178461987,0.17961561679840088,0.010136597,0.2,-4.565580363199115,7585.2592657089235,0.121734619140625,420,9295.2509765625,0.001,0.7618672847747803,,
3315,44,1441792,301.0,521.3461,434,0.0021587275970887275,0.13319867849349976,0.007905984,0.2,-4.535508501902223,9473.622020435334,0.1161163330078125,430,9169.1142578125,0.001,0.7537074089050293,,
3393,45,1474560,301.0,698.51263,434,1.7521243080409477e-05,0.17691028118133545,0.009629637,0.2,-4.485989153385162,4008.8456786155703,0.115985107421875,440,1502.1827392578125,0.001,0.7468752861022949,,
3470,46,1507328,301.0,592.07117,434,0.0021581957507805782,0.09133237600326538,0.011587504,0.2,-4.466298267245293,8663.619301891327,0.1664703369140625,450,2118.39990234375,0.001,0.743089497089386,,
3547,47,1540096,301.0,641.02673,434,0.0013733550559663853,0.10697978734970093,0.015000717,0.2,-4.441193173453212,7045.993374538421,0.167181396484375,460,7958.07763671875,0.001,0.7365541458129883,,
3625,48,1572864,301.0,483.61063,433,0.0017791187488910508,0.11900323629379272,0.007735988,0.2,-4.417168140783906,8671.548761844635,0.092095947265625,470,2743.43505859375,0.001,0.7327529191970825,,
,,1600000,,,,0.0018081370906656957,0.26008743047714233,0.009925859,0.2,-4.393023025244474,4992.102443695068,0.117449951171875,480,1390.50439453125,0.001,0.7291353344917297,-10907.0322265625,211.17
3740,49,1605632,298.76,-88.763535,429,,,,,,,,,,,,,
3817,50,1638400,301.0,522.9334,429,0.001640085720373463,0.022762179374694824,0.019609071,0.2,-4.384540989622474,174805.5733687401,0.1940460205078125,490,268763.46875,0.001,0.729509711265564,,
3893,51,1671168,301.0,514.791,429,0.0009037564582285995,0.3276406526565552,0.017018734,0.2,-4.390933569148183,5937.1873552799225,0.128094482421875,500,1432.84423828125,0.001,0.7306454181671143,,
3970,52,1703936,301.0,467.406,429,0.0010857338372261438,0.2438511848449707,0.008841693,0.2,-4.366848661005497,6382.216287136078,0.091937255859375,510,3779.857666015625,0.001,0.7223564982414246,,
4047,53,1736704,301.0,600.10565,429,-0.0004247622285220132,0.2694113850593567,0.009543518,0.2,-4.334290836006403,4327.325115346908,0.118353271484375,520,1683.296875,0.001,0.7205731868743896,,
4123,54,1769472,301.0,454.46707,429,0.0005650387643981958,0.2448437213897705,0.008521971,0.2,-4.3123097777366635,8225.50688238144,0.0876251220703125,530,856.2532348632812,0.001,0.7141098380088806,,
4200,55,1802240,301.0,580.73285,429,-0.0005809094618598465,0.3970191478729248,0.01277619,0.2,-4.29773927219212,6084.980312204361,0.0997650146484375,540,5561.1298828125,0.001,0.7143452167510986,,
4277,56,1835008,301.0,707.6321,428,0.00013488961590155669,0.3921898603439331,0.007193766,0.2,-4.284653102234006,6744.268754577637,0.0945831298828125,550,1014.878662109375,0.001,0.7114941477775574,,
4354,57,1867776,301.0,602.96716,428,0.0009036168250077026,0.21764856576919556,0.0068784533,0.2,-4.258254426717758,9732.836439037323,0.0814208984375,560,3799.922119140625,0.001,0.706419825553894,,
4430,58,1900544,301.0,599.56006,428,-0.0005466755885208841,0.2202182412147522,0.010258547,0.2,-4.215123278647662,7301.205714893341,0.097015380859375,570,2818.45849609375,0.001,0.6990334987640381,,
4507,59,1933312,301.0,688.2062,428,0.0009988172559133091,0.3138085603713989,0.0077808737,0.2,-4.19143445417285,7459.308656692505,0.0903656005859375,580,6028.478515625,0.001,0.6948463916778564,,
4584,60,1966080,301.0,591.9396,428,-0.0001307208536672988,0.28024792671203613,0.0074147424,0.2,-4.16044563613832,8233.56789264679,0.0829833984375,590,4460.1064453125,0.001,0.6904594898223877,,
4660,61,1998848,301.0,561.6442,428,0.00037213133582554293,0.2835540771484375,0.0067207795,0.2,-4.124952963739633,6148.330974435807,0.0718994140625,600,2180.65869140625,0.001,0.6847915649414062,,
4737,62,2031616,301.0,586.8232,428,-0.0008714781322851195,0.2811456322669983,0.008584354,0.2,-4.088150710612536,6417.187584304809,0.09910888671875,610,970.4306030273438,0.001,0.6770219802856445,,
