time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
287,1,827392,7678.1494,28,985.98,,,,,,,,,,,
227,2,835584,7336.2114,71,945.53,3480,2364.34326171875,0.2,0.3809862732887268,-1.804117557965219,12808.929455566406,0.46515631675720215,0.07034912109375,0.006756719,0.0003,-0.002625122275640024
211,3,843776,7262.9956,116,930.81,3490,2213.519775390625,0.2,0.38091564178466797,-1.8041111625730992,13124.457301712036,0.5202096104621887,0.086474609375,0.008040015,0.0003,0.0006059614759578835
206,4,851968,7099.009,158,917.03,3500,1973.083251953125,0.2,0.3808811902999878,-1.8034927144646644,12356.715675735473,0.6331213414669037,0.084375,0.008222459,0.0003,-0.0005171105724002701
200,5,860160,7237.575,203,929.32,3510,3600.159912109375,0.2,0.38104140758514404,-1.8040488321334123,13758.900037765503,0.5489880442619324,0.07320556640625,0.0074221035,0.0003,-0.0006185400066897273
199,6,868352,7426.7856,246,934.83,3520,1550.4478759765625,0.2,0.38068318367004395,-1.803399620577693,9206.728651809692,0.7122438848018646,0.08001708984375,0.008589825,0.0003,-0.003404588914781925
196,7,876544,7612.155,292,948.76,3530,2373.0380859375,0.2,0.38042861223220825,-1.80018707215786,11637.053876113892,0.6342162191867828,0.0573974609375,0.0065997797,0.0003,-0.0010169906494411408
195,8,884736,7674.9155,335,953.0,3540,3364.732666015625,0.2,0.38033756613731384,-1.7986207412555815,12151.606980514527,0.6076963245868683,0.06759033203125,0.007311999,0.0003,-0.0019406242967306754
195,9,892928,7501.8027,377,939.73,3550,1092.9276123046875,0.2,0.38025355339050293,-1.7977828407660126,10772.4870098114,0.5807474255561829,0.0843994140625,0.008141061,0.0003,-0.00119119016417244
193,10,901120,7620.89,423,951.46,3560,1531.5308837890625,0.2,0.38031911849975586,-1.7974041672423482,11521.828644180297,0.7024436891078949,0.08729248046875,0.0074651595,0.0003,-0.001625122098994325
193,11,909312,7436.708,465,928.28,3570,2368.759521484375,0.2,0.3799092173576355,-1.796125926822424,9886.760785865783,0.578071802854538,0.09666748046875,0.0098825665,0.0003,-0.0018774729323922656
193,12,917504,7321.2925,508,938.43,3580,3813.3173828125,0.2,0.37997621297836304,-1.7939641220495104,12699.47617149353,0.4609134793281555,0.08680419921875,0.008491454,0.0003,-0.0009487222210736945
193,13,925696,7420.2607,551,953.98,3590,5189.14453125,0.2,0.379952996969223,-1.7941599674522877,14411.248051071167,0.6236802935600281,0.0781494140625,0.0071020327,0.0003,-0.002107018040624098
193,14,933888,7640.4316,593,979.44,3600,5862.01318359375,0.2,0.38003185391426086,-1.7943937877193092,13295.322176361084,0.5686205327510834,0.1056396484375,0.009827912,0.0003,-0.0010032666048573446
192,15,942080,7516.1963,637,968.49,3610,2527.23828125,0.2,0.38000956177711487,-1.7946958567947149,13191.562326431274,0.5324296653270721,0.0795166015625,0.0073805396,0.0003,-0.0010802221560879844
192,16,950272,7548.969,682,965.72,3620,2343.767333984375,0.2,0.37976783514022827,-1.7934872033074498,12897.136929321288,0.5587258040904999,0.0801025390625,0.0069711455,0.0003,-0.0008677091125719016
191,17,958464,7560.4146,727,960.78,3630,1636.41064453125,0.2,0.37970125675201416,-1.7916213108226657,10896.8562210083,0.5329371094703674,0.0922607421875,0.008167317,0.0003,0.0005932456715527223
191,18,966656,7566.63,771,964.01,3640,1129.6181640625,0.2,0.3797437250614166,-1.791426795348525,8938.127711105346,0.6382476389408112,0.1020263671875,0.009065549,0.0003,-0.001405033400078537
191,19,974848,7437.03,814,961.79,3650,1763.5745849609375,0.2,0.3798961043357849,-1.7922139115631581,13087.460666275025,0.6086384356021881,0.09376220703125,0.009372655,0.0003,-0.002478633033206279
190,20,983040,7405.402,858,953.18,3660,3519.77294921875,0.2,0.3796246647834778,-1.791854235343635,11129.164475631715,0.5136033892631531,0.067626953125,0.007555275,0.0003,-0.001583476301311748
190,21,991232,7342.2783,903,938.57,3670,3151.9765625,0.2,0.3796513080596924,-1.7901303447782992,11124.486796951294,0.5119557082653046,0.08521728515625,0.0077432864,0.0003,-0.00033799734355852704
190,22,999424,7225.2427,947,933.17,3680,2806.1240234375,0.2,0.37982213497161865,-1.7912489270791412,11821.704894256593,0.4692392349243164,0.07352294921875,0.0077209575,0.0003,-0.001720352585107321
190,23,1007616,7489.5737,991,950.68,3690,2733.3525390625,0.2,0.3799227178096771,-1.792683793604374,11820.74893951416,0.5243710875511169,0.05780029296875,0.00660366,0.0003,-0.0014966563216148644
189,24,1015808,7828.4214,1036,961.5,3700,2396.644775390625,0.2,0.3800036311149597,-1.793620497919619,11861.830709457397,0.5864078104496002,0.08798828125,0.008311646,0.0003,-0.0018455784378602403
189,25,1024000,7859.7544,1079,965.04,3710,2669.38427734375,0.2,0.37993359565734863,-1.7937687154859305,11935.548171234132,0.6058213412761688,0.06722412109375,0.0064934436,0.0003,-0.00045533235897892154
