time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
248,1,827392,6391.009,33,915.5,,,,,,,,,,,
215,2,835584,6572.4883,76,930.72,3480,5406.3779296875,0.2,0.3902251422405243,-1.9030035860836505,17819.059228515624,0.7957575917243958,0.06815185546875,0.0065291137,0.0003,0.00024791091709630564
209,3,843776,6416.015,117,901.33,3490,4436.076171875,0.2,0.3902084231376648,-1.903200776875019,20781.85495605469,0.7494232952594757,0.0569580078125,0.0060955947,0.0003,1.4335004379972815e-06
209,4,851968,6028.741,156,864.49,3500,3401.349853515625,0.2,0.3901459276676178,-1.9028711676597596,16199.265798950195,0.724464625120163,0.04490966796875,0.005807274,0.0003,0.000935628529987298
208,5,860160,6155.3936,196,875.01,3510,8700.5625,0.2,0.39012497663497925,-1.9024179846048355,30169.70344848633,0.39168065786361694,0.0742431640625,0.008034825,0.0003,0.0009295197916799225
208,6,868352,5963.9927,235,857.56,3520,6915.29150390625,0.2,0.3900531828403473,-1.9019755244255065,28373.01282348633,0.3359767198562622,0.08883056640625,0.0087716775,0.0003,0.0005153923862962984
209,7,876544,5901.163,274,839.16,3530,8767.03515625,0.2,0.39001381397247314,-1.9012964598834514,28793.554467773436,0.22218060493469238,0.06322021484375,0.006910042,0.0003,-0.0005740521766711027
208,8,884736,6055.728,314,846.29,3540,6564.40185546875,0.2,0.3899238109588623,-1.9006812557578088,26879.18901977539,0.26201367378234863,0.04595947265625,0.0062070927,0.0003,-0.001911773206666112
208,9,892928,6303.232,352,850.52,3550,6598.82958984375,0.2,0.3899232745170593,-1.9001326501369475,21771.24595336914,0.5604475736618042,0.05140380859375,0.006799619,0.0003,-0.0006340592583001126
208,10,901120,5607.338,392,788.17,3560,8990.6025390625,0.2,0.38989561796188354,-1.9000223577022552,31244.2169921875,0.3391823172569275,0.05665283203125,0.006316223,0.0003,0.00016989162031677552
209,11,909312,5219.145,430,745.9,3570,6437.01318359375,0.2,0.389880508184433,-1.899761049449444,31032.773010253906,0.6216686964035034,0.0388671875,0.0056782584,0.0003,-0.0004485689707507845
209,12,917504,4942.8433,469,701.67,3580,10802.740234375,0.2,0.3899087905883789,-1.8998070888221263,32352.385217285155,0.37407582998275757,0.03543701171875,0.0056589106,0.0003,-0.0012514304609794636
209,13,925696,4844.701,507,694.41,3590,6162.64501953125,0.2,0.3899441361427307,-1.9001607127487659,28742.676544189453,0.40535974502563477,0.03990478515625,0.0052038254,0.0003,-0.0007512895557738375
210,14,933888,4527.319,544,668.74,3600,11277.833984375,0.2,0.3899737000465393,-1.9004761949181557,30142.52618408203,0.3729124069213867,0.02027587890625,0.0036842218,0.0003,-0.0010072261793538928
210,15,942080,4548.7427,584,675.76,3610,9180.701171875,0.2,0.3899194300174713,-1.9003783769905567,25608.060302734375,0.3599853515625,0.04091796875,0.0051714727,0.0003,-0.0018729930008703378
210,16,950272,4310.3374,623,659.6,3620,9971.4208984375,0.2,0.3898281753063202,-1.8997058525681496,25154.266204833984,0.46811628341674805,0.02869873046875,0.003983235,0.0003,-0.0004391055947053246
210,17,958464,4198.0454,662,662.69,3630,8277.5341796875,0.2,0.3898469805717468,-1.8992161445319653,26869.45460205078,0.3310730457305908,0.0364501953125,0.0053691007,0.0003,-0.001992430195969064
210,18,966656,3952.7834,701,643.78,3640,7619.42529296875,0.2,0.3897790014743805,-1.8990212373435498,20085.864343261717,0.579914778470993,0.06944580078125,0.0072048022,0.0003,-0.0021650699141900986
209,19,974848,4502.819,742,691.52,3650,9198.7958984375,0.2,0.3896241784095764,-1.897907593101263,26397.959997558595,0.3578606843948364,0.05638427734375,0.006766068,0.0003,-0.002092865798476851
209,20,983040,4806.2017,783,719.39,3660,3767.474609375,0.2,0.38955432176589966,-1.8966132514178753,20960.163986206055,0.45531386137008667,0.05478515625,0.006689204,0.0003,-0.0019131309862132184
208,21,991232,4981.921,823,735.97,3670,5076.283203125,0.2,0.38949719071388245,-1.8960064359009265,20306.76270751953,0.3829098343849182,0.05789794921875,0.0067147184,0.0003,-0.0026319836673792452
208,22,999424,5337.355,864,764.21,3680,5894.314453125,0.2,0.3894246816635132,-1.8953173153102398,21696.876290893553,0.40563297271728516,0.044677734375,0.0058354493,0.0003,-9.295544659835287e-05
208,23,1007616,5271.7095,904,755.64,3690,5777.72412109375,0.2,0.3893480598926544,-1.894592221081257,24410.375750732423,0.5099664032459259,0.0359375,0.0048465547,0.0003,-0.0012790683736966456
207,24,1015808,5639.427,946,781.71,3700,7882.310546875,0.2,0.38924357295036316,-1.8936903484165668,24109.628747558592,0.4660642743110657,0.04981689453125,0.0057915645,0.0003,-0.00023908600123832003
208,25,1024000,5856.4956,984,802.8,3710,9174.20703125,0.2,0.3892905116081238,-1.8932345919311047,24702.14020690918,0.31600385904312134,0.065771484375,0.0073175593,0.0003,-0.001579668496560771
