rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/n_updates,train/entropy_loss,train/explained_variance,train/loss,train/value_loss,train/clip_fraction,train/learning_rate,train/std,train/approx_kl,train/clip_range,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
468.0,914.1,851968,26,246,3451,2720,-1.9095746142789722,0.8467880934476852,3382.69287109375,10337.986794662476,0.040618896484375,0.0001,0.3908825218677521,0.0057131965,0.2,-0.0006796188571115636,,
940.0,883.75,884736,27,247,3572,2730,-1.908274589292705,0.8554142415523529,1013.4635620117188,11169.219897651672,0.0430450439453125,0.0001,0.3907742202281952,0.005648535,0.2,3.700495826706174e-05,,
1533.0,973.37,917504,28,247,3709,2740,-1.9073991848155856,0.825645312666893,2604.089599609375,12777.748510551453,0.038409423828125,0.0001,0.39071616530418396,0.0049439995,0.2,-0.00048244122763207997,,
2204.0,1089.19,950272,29,247,3837,2750,-1.9065694686956705,0.5615892112255096,4406.41845703125,89418.32657108307,0.0547943115234375,0.0001,0.39062535762786865,0.006286447,0.2,-0.0005421491317974869,,
1757.0,1070.76,983040,30,247,3975,2760,-1.9057250188663601,0.7266550064086914,1200.7091064453125,13973.217633438111,0.0430419921875,0.0001,0.39054763317108154,0.0056190128,0.2,-0.0008956785718510218,,
1617.0,1077.83,1015808,31,247,4111,2770,-1.9045079475268722,0.24320250749588013,3224.7880859375,195162.39864759444,0.0622222900390625,0.0001,0.3903936743736267,0.007252018,0.2,0.0009915568574342614,,
1417.0,1129.6,1048576,32,245,4267,2780,-1.9031409846618772,0.8284429460763931,3010.546875,10251.604065227508,0.03658447265625,0.0001,0.3902691900730133,0.0051392834,0.2,-0.0008578897261031671,,
1796.0,1137.3,1081344,33,245,4396,2790,-1.9021819201298058,0.7497306764125824,31045.203125,17832.87797527313,0.0385162353515625,0.0001,0.3902198076248169,0.0054005566,0.2,-0.00011879385083375382,,
1769.0,1116.18,1114112,34,246,4522,2800,-1.901813879609108,0.7686785310506821,2910.969482421875,10491.264725589752,0.035089111328125,0.0001,0.39021363854408264,0.0046246536,0.2,-0.0014959774916405877,,
1786.0,988.5,1146880,35,246,4656,2810,-1.901247148308903,0.7423064708709717,1331.6793212890625,14254.3312915802,0.0536773681640625,0.0001,0.3900870084762573,0.0063824966,0.2,-0.0013710028098103066,,
1760.0,988.59,1179648,36,246,4793,2820,-1.9003512655384838,0.7902859151363373,1834.1861572265625,12260.951332378387,0.0345672607421875,0.0001,0.39004090428352356,0.0043719094,0.2,-0.000441356956571326,,
1453.0,991.94,1212416,37,245,4937,2830,-1.9004944313317538,0.8432998061180115,3282.990966796875,10332.702637195587,0.0418212890625,0.0001,0.39012718200683594,0.00542912,0.2,-0.000922349945994938,,
455.0,1018.25,1245184,38,245,5076,2840,-1.901277458202094,0.8381662219762802,3700.9765625,8933.713161182404,0.0310028076171875,0.0001,0.39021873474121094,0.003915645,0.2,-0.0010428327615045418,,
734.0,994.07,1277952,39,245,5199,2850,-1.9014457711018622,0.6289346516132355,2571.1123046875,40965.04231452942,0.04793701171875,0.0001,0.39012372493743896,0.0064933468,0.2,-0.00013470283552123873,,
1108.0,958.25,1310720,40,245,5330,2860,-1.9005705645307898,0.8009072244167328,1425.026123046875,10483.793085861205,0.0625091552734375,0.0001,0.3900688588619232,0.007167265,0.2,-0.00033568668181942484,,
2319.0,1013.1,1343488,41,246,5461,2870,-1.8995668300427497,0.749843418598175,9708.8251953125,16377.634950256348,0.0398529052734375,0.0001,0.3899008333683014,0.0054573095,0.2,0.00018752531859718148,,
2621.0,1042.51,1376256,42,246,5590,2880,-1.8982224241830408,0.6588337123394012,5918.81982421875,27379.670970344545,0.0464385986328125,0.0001,0.38982880115509033,0.0058632838,0.2,-0.0004141678953601513,,
3468.0,1097.91,1409024,43,246,5725,2890,-1.8973405215889216,0.7719146758317947,8926.125,16289.221845626831,0.052197265625,0.0001,0.3897106647491455,0.0063619544,0.2,0.00047690267210782623,,
3022.0,1087.52,1441792,44,245,5874,2900,-1.896222358942032,0.7484451532363892,5617.20947265625,15367.397869110107,0.029693603515625,0.0001,0.3896150588989258,0.0047466066,0.2,-3.162797445384058e-05,,
3028.0,1192.39,1474560,45,244,6028,2910,-1.8953869208693503,0.7407411932945251,19353.931640625,15550.225060462952,0.038482666015625,0.0001,0.3895387053489685,0.0048382874,0.2,-0.0009449532664802974,,
3582.0,1266.79,1507328,46,244,6154,2920,-1.8946313086897135,0.3682868480682373,2797.93994140625,125353.37368412018,0.0449432373046875,0.0001,0.3894915282726288,0.0055545596,0.2,0.0006280792766119702,,
3405.0,1256.6,1540096,47,244,6288,2930,-1.8942651906050743,0.7715390026569366,3399.58984375,18782.977188682555,0.0445953369140625,0.0001,0.3894759714603424,0.0051162066,0.2,-0.0008025307789466751,,
3586.0,1336.14,1572864,48,244,6428,2940,-1.8939085240475833,0.7675426602363586,5670.2294921875,13911.669792175293,0.0462921142578125,0.0001,0.3894120454788208,0.0055850116,0.2,-0.00011582052538869903,,
,,1600000,,,,2950,-1.8926164601929485,0.6588628888130188,2544.552490234375,19325.3471704483,0.0434722900390625,0.0001,0.3892309069633484,0.0057298113,0.2,-0.0009417541138645902,621.99,-670.0
3061.0,1216.52,1605632,49,228,7020,,,,,,,,,,,,,
2290.0,1144.46,1638400,50,229,7141,2960,-1.8916436358354987,0.7428259551525116,3953.77001953125,23634.195613098145,0.034161376953125,0.0001,0.3892248272895813,0.0049784007,0.2,-0.0009286373355735123,,
1627.0,1026.65,1671168,51,229,7267,2970,-1.8917930885218084,0.8203509300947189,7584.25732421875,15264.032960128785,0.03892822265625,0.0001,0.3892858326435089,0.005018251,0.2,-0.0004841858079089434,,
1344.0,906.95,1703936,52,229,7415,2980,-1.8918609232641757,0.740582138299942,7712.0185546875,14011.426309776307,0.04158935546875,0.0001,0.3892216086387634,0.005626667,0.2,-0.00040986075759974483,,
2711.0,1067.27,1736704,53,229,7559,2990,-1.8910038274712861,0.729183554649353,3838.020263671875,19176.237589263917,0.040887451171875,0.0001,0.3891105055809021,0.0055750576,0.2,0.00023165040802268776,,
3094.0,1145.21,1769472,54,229,7701,3000,-1.8896595989353955,0.7545741945505142,4435.0615234375,22015.11314239502,0.0368133544921875,0.0001,0.3889572024345398,0.0052020904,0.2,-0.0002789318839859334,,
3808.0,1243.98,1802240,55,229,7849,3010,-1.8886911874637007,0.539646178483963,4399.8505859375,90223.0531993866,0.03660888671875,0.0001,0.38892173767089844,0.004938356,0.2,0.0009351388652703463,,
2811.0,1178.11,1835008,56,230,7964,3020,-1.8882893410511314,0.7129496335983276,6101.376953125,18060.91766090393,0.0343414306640625,0.0001,0.38888657093048096,0.0047881836,0.2,0.0008521621139152558,,
2409.0,1121.21,1867776,57,230,8089,3030,-1.8875240772031248,0.7629771828651428,2891.0146484375,10314.339114570617,0.054193115234375,0.0001,0.38875851035118103,0.006324388,0.2,-0.00017161389587272424,,
2147.0,1004.8,1900544,58,231,8219,3040,-1.8865666105411947,0.7760605067014694,5583.29150390625,14893.434607315063,0.0408905029296875,0.0001,0.38871505856513977,0.0057164296,0.2,-0.0002397172216205945,,
2209.0,920.98,1933312,59,230,8375,3050,-1.885866874549538,0.7573103308677673,6868.6640625,16259.270653915406,0.021014404296875,0.0001,0.3886241018772125,0.00421911,0.2,-0.000565777456631622,,
2096.0,1119.41,1966080,60,230,8531,3060,-1.884940627310425,0.7481028735637665,3527.834716796875,15413.472313499451,0.0422882080078125,0.0001,0.3885246515274048,0.0052978746,0.2,-0.0002454685864449857,,
2285.0,1219.4,1998848,61,230,8663,3070,-1.884214654751122,0.21549105644226074,8407.0087890625,221350.20015182495,0.0410736083984375,0.0001,0.3884972333908081,0.0055839485,0.2,-0.0003173178438373725,,
3102.0,1306.57,2031616,62,230,8800,3080,-1.884225143585354,0.6047901809215546,4901.02734375,15191.443190765382,0.0296905517578125,0.0001,0.3885114789009094,0.0048219543,0.2,-0.000642319721646345,,
