Episode,Reward
1,-1000.0
2,0.0
3,0.0
4,-1000.0
5,-1000.0
6,-1000.0
7,-1000.0
8,100.0
9,0.0
10,0.0
11,-1000.0
12,-1000.0
13,-1000.0
14,-1000.0
15,0.0
16,0.0
17,-1000.0
18,-1000.0
19,-1000.0
20,-2000.0
21,-1000.0
22,-1000.0
23,-2000.0
24,0.0
25,0.0
26,-1000.0
27,-1000.0
28,-1000.0
29,-1000.0
30,-1000.0
31,1300.0
32,-1000.0
33,-1000.0
34,0.0
35,0.0
36,-1000.0
37,-1000.0
38,100.0
39,100.0
40,-1000.0
41,-1000.0
42,-1000.0
43,0.0
44,0.0
45,-1000.0
46,-1000.0
47,1300.0
48,-1000.0
49,100.0
50,-1000.0
51,0.0
52,-1000.0
53,100.0
54,100.0
55,-1000.0
56,-1000.0
57,-1000.0
58,-1000.0
59,100.0
60,100.0
61,-1000.0
62,-2000.0
63,-2000.0
64,-1000.0
65,-1000.0
66,100.0
67,100.0
68,4500.0
69,-2000.0
70,100.0
71,-2000.0
72,-1000.0
73,100.0
74,100.0
75,7100.0
76,27600.0
77,100.0
78,100.0
79,-1000.0
80,100.0
81,-1000.0
82,-1000.0
83,-1000.0
84,300.0
85,100.0
86,-1000.0
87,-1000.0
88,1300.0
89,-1000.0
90,300.0
91,100.0
92,-2000.0
93,300.0
94,100.0
95,5500.0
96,-1000.0
97,-1000.0
98,-1000.0
99,-1000.0
100,-1000.0
