time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,58,-217.66302,564,32768,301.0,,,,,,,,,,,
2,184,-486.83044,354,65536,301.0,69.03041076660156,10,-6.1737603392452005,0.31869914173003056,42.973938,100.09160057902336,0.2,0.99901123046875,0.0001729726791381836,1.1366584300994873,0.01
3,318,-497.05096,308,98304,301.0,33.41154861450195,20,-7.342739481944591,0.23511006262033335,640.8251,40.78306185277179,0.2,0.998822021484375,-2.384185791015625e-07,1.529481291770935,0.01
4,454,-496.69263,288,131072,301.0,120.34315490722656,30,-8.243940156698226,0.22862402375540114,106.14755,86.4418895228766,0.2,0.99930419921875,0.0,1.9299086332321167,0.01
5,589,-496.4636,277,163840,301.0,13.007368087768555,40,-8.311409711651503,0.22695792632512166,409.95566,136.6533897528425,0.2,0.9997833251953125,1.1920928955078125e-07,1.9747369289398193,0.01
6,724,-496.31995,271,196608,301.0,87.58106994628906,50,-8.995645932480693,0.22571877632308315,237.12547,187.93549767248334,0.2,0.9998046875,0.0,2.3262805938720703,0.01
7,859,-497.1916,266,229376,301.0,83.65282440185547,60,-8.815728680603206,0.2146281515695591,203.98991,198.05514551736414,0.2,0.999749755859375,0.0,2.211761474609375,0.01
8,994,-496.64038,263,262144,301.0,78.20286560058594,70,-9.894458296708763,0.2248851311742328,137.7153,271.31083619333805,0.2,0.9997894287109375,0.0,2.924055337905884,0.01
9,1127,-496.9098,261,294912,301.0,244.4187469482422,80,-9.005634683370591,0.22439594392526488,478.25455,300.78441215977074,0.2,0.999786376953125,0.0,2.355731248855591,0.01
10,1262,-496.69263,259,327680,301.0,202.79965209960938,90,-8.983160810917616,0.2248311368690338,261.29968,318.36970071420075,0.2,0.9998046875,0.0,2.3316826820373535,0.01
11,1399,-496.8089,257,360448,301.0,203.05258178710938,100,-9.363123244605958,0.2242519764065946,267.73315,338.6129534956068,0.2,0.999798583984375,0.0,2.5340399742126465,0.01
12,1536,-496.1694,255,393216,301.0,201.00575256347656,110,-9.475245570205152,0.21336704633431508,590.95056,315.6299631373957,0.2,0.999786376953125,0.0,2.757152795791626,0.01
13,1674,-496.3269,254,425984,301.0,207.76499938964844,120,-8.984621801599861,0.22479254315476282,859.4878,371.63458554670217,0.2,0.9998046875,0.0,2.7231943607330322,0.01
14,1813,-496.75616,252,458752,301.0,265.4570007324219,130,-9.749758755415678,0.22413010989994292,761.2508,385.02986431382595,0.2,0.999798583984375,0.0,3.4849042892456055,0.01
15,1954,-496.61206,251,491520,301.0,204.02711486816406,140,-11.122184847854077,0.22459051173427724,685.9888,391.17842959538103,0.2,0.9998016357421875,5.960464477539063e-08,4.898604393005371,0.01
16,2096,-496.36523,250,524288,301.0,217.25543212890625,150,-13.00713068023324,0.22405994486143754,170.25845,404.1888674154878,0.2,0.999652099609375,0.0,8.942022323608398,0.01
17,2235,-492.94193,249,557056,301.0,94.48979187011719,160,-13.45545017644763,0.213383982034793,67.19887,356.04281009063124,0.2,0.9996917724609375,-1.1920928955078125e-07,8.359857559204102,0.01
18,2373,-441.39066,248,589824,301.0,319.0644836425781,170,-14.323171615228057,0.22483356974407798,62.48777,422.067886582762,0.2,0.9994964599609375,0.0,10.5996675491333,0.01
19,2511,-831.9347,247,622592,301.0,286.5478210449219,180,-15.547034291177988,0.227546001999508,62.94496,416.46317337304356,0.2,0.9993865966796875,0.0,14.13572883605957,0.01
20,2651,-1888.1357,247,655360,191.23,393.33453369140625,190,-15.565216548554599,0.3006524035728944,81.994385,852.9245947778224,0.2,0.996417236328125,0.0,15.03899097442627,0.01
21,2788,-1805.4946,246,688128,179.3,15566.2724609375,200,-16.676919292099775,0.26376572141916765,43.568375,31999.90850791931,0.2,0.985284423828125,0.0,21.394763946533203,0.01
22,2921,-1808.175,246,720896,171.33,16460.97265625,210,-18.89181574769318,0.27866487122846595,1.5736337,29003.9987660408,0.2,0.982611083984375,0.0,24.620521545410156,0.01
23,3054,-1750.0789,246,753664,170.31,5992.53955078125,220,-18.274818487837912,0.10377272603996061,0.037592057,24960.65043783188,0.2,0.48876953125,-1.1920928955078125e-07,24.62482452392578,0.01
24,3188,-2229.985,246,786432,241.31,6479.87841796875,230,-19.889158234745263,0.27202446025530663,4.5786715,19838.555779361726,0.2,0.9222503662109375,0.0,67.25912475585938,0.01
25,3324,-2261.4814,246,819200,242.72,4162.44384765625,240,-21.38073361366987,0.04222106197789799,0.009235392,12997.159590959549,0.2,0.37711181640625,0.0,67.56910705566406,0.01
26,3465,-2233.6633,245,851968,235.25,2643.638916015625,250,-21.3680348649621,0.03471735919008552,0.10742624,13432.264885425568,0.2,0.3014739990234375,0.0,63.232337951660156,0.01
27,3599,-2251.247,245,884736,229.18,5011.91015625,260,-21.22799789533019,0.031204455154147583,0.07886549,11594.599690389634,0.2,0.3008148193359375,0.0,62.43899917602539,0.01
28,3733,-2202.5728,245,917504,221.06,12388.0048828125,270,-21.132311256229876,0.029747141979873958,0.1396361,12673.184901094437,0.2,0.3022674560546875,0.0,61.21373748779297,0.01
29,3868,-2206.2776,245,950272,229.65,5777.47119140625,280,-21.012130701169372,0.030957478542131867,0.10008005,11863.276916074752,0.2,0.3030731201171875,5.960464477539063e-08,63.338706970214844,0.01
30,4002,-2162.734,245,983040,233.14,4176.615234375,290,-21.210728351399304,0.029090066588651098,0.038006444,12444.671387195587,0.2,0.291522216796875,0.0,64.77703094482422,0.01
31,4137,-2209.236,245,1015808,234.49,14959.96484375,300,-21.284094550460576,0.03214526351962377,0.0600669,9673.67684521675,0.2,0.2976715087890625,0.0,63.07270050048828,0.01
