Episode,Reward
1,-1772.5977
2,-1778.655
3,-779.8788
4,-1784.8181
5,-1783.6484
6,-1787.1445
7,-1791.6249
8,-1788.4088
9,-1786.4124
10,-1783.4624
11,-1782.8273
12,-1782.8733
13,-1786.2491
14,-1786.2814
15,-1787.7786
16,-1789.9995
17,-1783.4237
18,-774.2457
19,-1781.3141
20,-1783.6946
21,-2783.1929
22,-1782.6991
23,-1782.4186
24,-2782.6233
25,-1782.8544
26,-1783.5564
27,-1783.5481
28,-1783.019
29,-1783.0502
30,-1784.7726
31,-1784.0226
32,-1782.3147
33,-1782.6198
34,-1782.4252
35,-1784.456
36,-1774.4385
37,-1775.1824
38,-1782.2957
39,-1781.7054
40,-1783.8253
41,-1782.5546
42,-1783.0161
43,-1784.1058
44,-1783.3397
45,-1783.991
46,-1784.3792
47,-1783.8446
48,-1783.571
49,-1773.749
50,-1782.782
51,-1783.3649
52,-1783.0463
53,-2784.007
54,-1783.9637
55,-1782.9393
56,-773.687
57,-774.0373
58,-1783.9457
59,-1783.7378
60,-1783.8538
61,-1783.7678
62,-1783.2615
63,-1783.3086
64,-1784.528
65,-1781.9386
66,-1783.3204
67,-1783.94
68,-1782.9521
69,-1774.2313
70,-1782.4758
71,-1783.6522
72,-1783.6501
73,-1782.3899
74,-1782.9425
75,-1783.256
76,-1783.3798
77,-1783.6964
78,-1784.5922
79,-1784.8817
80,-1784.1595
81,-1783.861
82,-1782.5111
83,-1784.0104
84,-1774.3611
85,-1783.6134
86,-1782.3059
87,-1775.3855
88,-2783.1318
89,-2783.4712
90,-1783.7887
91,-1784.0648
92,-1783.3219
93,-1782.6448
94,-1783.5415
95,-1774.454
96,-1783.9443
97,-1783.2646
98,-1782.5573
99,-1782.5665
100,-2783.3228
