rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/loss,train/std,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/learning_rate,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
581.86,290,32768,1,112,812.9599,,,,,,,,,,,,,
572.85,286,65536,2,228,962.69604,0.13707184791564941,0.08879033,4666.53759765625,0.6440699100494385,0.5610137939453125,0.061223973218875474,1240,0.2,21602.39981613159,0.001,-3.8825656339526176,,
572.74,285,98304,3,343,996.9847,0.4207022190093994,0.04667224,1532.9205322265625,0.6461347341537476,0.4002685546875,0.023219523354055128,1250,0.2,12254.547750854492,0.001,-3.9030862977728247,,
588.04,285,131072,4,459,1215.8517,0.36706340312957764,0.045842867,1500.733154296875,0.6467477679252625,0.396722412109375,0.019486817502911435,1260,0.2,10632.539082717896,0.001,-3.909885402023792,,
595.53,281,163840,5,581,1205.7866,0.35002148151397705,0.044046223,1575.400146484375,0.649311363697052,0.396099853515625,0.018925607272922206,1270,0.2,8272.394027614593,0.001,-3.9212239617481828,,
583.02,278,196608,6,704,1161.8047,0.33252155780792236,0.040840562,1423.1307373046875,0.6488249897956848,0.3749908447265625,0.013584596313739894,1280,0.2,6506.405224895478,0.001,-3.9231023911386727,,
570.25,278,229376,7,823,1502.18,0.30227845907211304,0.044252407,1122.9483642578125,0.6444203853607178,0.3916717529296875,0.01631049502575479,1290,0.2,8231.178134155274,0.001,-3.9050928337499498,,
570.13,279,262144,8,938,1252.2822,0.2543972134590149,0.04238189,1452.4013671875,0.6448009014129639,0.3728240966796875,0.014489773414607044,1300,0.2,7743.129847049713,0.001,-3.8959782661870124,,
590.35,279,294912,9,1055,1213.422,0.3036718964576721,0.035270717,906.1027221679688,0.6467822790145874,0.32923583984375,0.0087924732681131,1310,0.2,4966.073424673081,0.001,-3.8968610886484383,,
601.0,279,327680,10,1172,1355.7299,0.3803391456604004,0.038700018,895.2088623046875,0.6464804410934448,0.333251953125,0.009241308964010386,1320,0.2,4908.246847248078,0.001,-3.9097044276073576,,
589.94,279,360448,11,1290,1186.8491,0.37155359983444214,0.035162404,412.7392883300781,0.6435707807540894,0.341229248046875,0.009054238264070591,1330,0.2,4088.9787920475005,0.001,-3.8930528758093716,,
595.61,279,393216,12,1406,1118.5806,0.3714889883995056,0.035232276,1331.955810546875,0.6390422582626343,0.329925537109375,0.007685877587937285,1340,0.2,5023.590124320984,0.001,-3.869838624820113,,
601.0,279,425984,13,1521,1169.114,0.4527934193611145,0.0341975,708.3139038085938,0.6396064162254333,0.3224517822265625,0.006874260823315126,1350,0.2,4328.319833517075,0.001,-3.85879163723439,,
601.0,279,458752,14,1640,1251.1991,0.42027825117111206,0.03458162,836.3416748046875,0.6358317136764526,0.329522705078125,0.007185281951024081,1360,0.2,4433.917225933075,0.001,-3.853230269998312,,
601.0,278,491520,15,1763,1227.4666,0.3247288465499878,0.033117928,791.5402221679688,0.6333493590354919,0.32879638671875,0.007678040700920974,1370,0.2,4442.813054561615,0.001,-3.830659306421876,,
575.71,278,524288,16,1885,1030.2488,0.34483903646469116,0.030920714,1449.2908935546875,0.6335906982421875,0.3081939697265625,0.006519118551295833,1380,0.2,4566.333913326263,0.001,-3.8229366624727845,,
