Episode,Reward
1,267.54163
2,4144.7397
3,3150.469
4,2803.4265
5,4096.7593
6,3779.2673
7,3985.4434
8,3711.956
9,2148.3213
10,4042.4414
11,3390.597
12,4462.0786
13,3312.3389
14,6221.3296
15,4377.2886
16,6122.0884
17,7668.9233
18,-988.25653
19,492.05386
20,4388.87
21,3234.3591
22,998.90955
23,2298.0845
24,1743.8175
25,6748.347
26,3881.6992
27,7251.6396
28,3293.7756
29,2281.184
30,1633.1456
31,4795.375
32,5091.6885
33,4578.808
34,1083.2936
35,383.84174
36,-97.614235
37,4012.0996
38,317.7269
39,4979.307
40,1222.7738
41,570.9905
42,4671.4644
43,5135.857
44,6352.366
45,2990.5437
46,4278.1133
47,4252.98
48,4160.126
49,2818.8494
50,3484.947
51,102.853836
52,5525.098
53,1653.096
54,1036.8762
55,3081.6282
56,7369.0503
57,4040.9426
58,259.47342
59,1611.6699
60,4019.7195
61,4725.0337
62,420.4969
63,5269.464
64,4561.5586
65,4184.726
66,6303.7734
67,5131.4985
68,4084.3574
69,7514.5913
70,2773.481
71,1423.4127
72,3209.3962
73,5508.3403
74,3977.7676
75,3987.2007
76,2823.255
77,8937.361
78,5814.0605
79,140.1035
80,1721.9772
81,3498.4226
82,9786.127
83,5293.868
84,1289.7288
85,-1175.6049
86,4453.7686
87,308.03204
88,3516.7646
89,2501.174
90,4626.2827
91,5975.7427
92,4062.5144
93,4402.356
94,4059.708
95,1791.9822
96,3313.4575
97,3492.9102
98,6652.372
99,3781.9355
100,7369.0576
