rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/learning_rate,train/clip_fraction,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_range,train/loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,eval/mean_ep_length,eval/mean_reward
829.9655172413793,2120.4885,340,96,32768,1,,,,,,,,,,,,,
911.53125,2812.8933,342,191,65536,2,0.0001,0.0584747314453125,-1.94716262742877,48350.966577148436,0.0005607523169601336,0.2,20746.986328125,0.051781296730041504,2480,0.0085588,0.39453619718551636,,
902.99,2888.624,348,282,98304,3,0.0001,0.0536102294921875,-1.946482039242983,49978.612548828125,0.0007852008879126515,0.2,17079.26953125,0.06752657890319824,2490,0.0076549877,0.39445188641548157,,
943.84,2876.265,351,372,131072,4,0.0001,0.0276153564453125,-1.9457082249224187,48049.19440917969,0.0003038258204469457,0.2,18636.794921875,0.14787685871124268,2500,0.0052064173,0.3943861126899719,,
942.71,3077.682,353,463,163840,5,0.0001,0.0461700439453125,-1.9449886441230775,44580.91680908203,0.0007595488190418109,0.2,19882.96484375,0.2604721784591675,2510,0.006761225,0.3943095803260803,,
941.07,3498.8496,354,554,196608,6,0.0001,0.030059814453125,-1.9445273622870445,49134.15102539062,-0.0003385021642316133,0.2,19324.751953125,0.27373671531677246,2520,0.0058511626,0.39430898427963257,,
965.39,4322.477,354,646,229376,7,0.0001,0.0436920166015625,-1.9445376485586165,53317.81389160156,0.0011828012029582169,0.2,21241.0859375,0.23360919952392578,2530,0.0062722075,0.3943127691745758,,
996.84,4914.6064,355,738,262144,8,0.0001,0.029595947265625,-1.9443217828869819,49660.928881835935,5.0046391697833316e-05,0.2,20286.876953125,0.2864404320716858,2540,0.005400477,0.39427199959754944,,
1031.72,5176.0625,355,830,294912,9,0.0001,0.038140869140625,-1.9439678847789765,51179.52346191406,0.0007296680269064382,0.2,21184.396484375,0.29986047744750977,2550,0.0056734523,0.3942492604255676,,
1022.24,5331.879,354,925,327680,10,0.0001,0.0348114013671875,-1.9435663528740406,50364.93583984375,0.0002657451557752211,0.2,20922.423828125,0.28183698654174805,2560,0.0061100796,0.39419323205947876,,
1018.87,5607.2246,353,1020,360448,11,0.0001,0.0319122314453125,-1.9432583324611188,52270.95415039062,0.00035480076039675625,0.2,21010.34375,0.30298811197280884,2570,0.005178414,0.39420098066329956,,
1021.83,5823.5444,352,1116,393216,12,0.0001,0.017242431640625,-1.9431597478687763,50867.0498046875,0.00016605068958597258,0.2,19913.55078125,0.3479827642440796,2580,0.0041108034,0.3941679000854492,,
1044.74,5898.0386,351,1213,425984,13,0.0001,0.0378753662109375,-1.9428154848515988,50395.00974121094,0.0003857416191749508,0.2,23105.599609375,0.37216413021087646,2590,0.0061671,0.3941364586353302,,
1066.5,6002.51,349,1313,458752,14,0.0001,0.0338531494140625,-1.9425387397408485,48519.372729492185,-9.539617167320102e-06,0.2,18671.17578125,0.36274397373199463,2600,0.005540929,0.3941221833229065,,
1092.61,6307.279,349,1407,491520,15,0.0001,0.01444091796875,-1.9422382965683938,49387.79916992188,8.279374887933954e-05,0.2,19052.171875,0.3852125406265259,2610,0.0036890912,0.3940751552581787,,
1062.93,6343.607,349,1502,524288,16,0.0001,0.037103271484375,-1.9418593287467956,51350.94130859375,0.0008860577054292662,0.2,19788.427734375,0.3498789668083191,2620,0.005977272,0.39405423402786255,,
1057.76,6702.567,348,1597,557056,17,0.0001,0.0313507080078125,-1.9416365072131156,51811.12438964844,0.00020591404027072712,0.2,19170.689453125,0.3586733937263489,2630,0.0056344415,0.39402881264686584,,
1001.97,6188.9644,349,1689,589824,18,0.0001,0.02081298828125,-1.9412915103137494,51959.32414550781,0.00010519063143874519,0.2,21282.4453125,0.4261414408683777,2640,0.0045094197,0.3939838409423828,,
1023.72,6371.1646,348,1784,622592,19,0.0001,0.0184478759765625,-1.9409809455275535,53892.74987792969,0.0005416155407147016,0.2,21344.6015625,0.3546680808067322,2650,0.003296013,0.39397916197776794,,
1060.24,6831.7627,348,1880,655360,20,0.0001,0.0402557373046875,-1.9407994695007802,51611.958227539064,0.0002471016603522003,0.2,19804.537109375,0.3763008713722229,2660,0.005995985,0.39394721388816833,,
1101.17,7033.0967,348,1973,688128,21,0.0001,0.0213653564453125,-1.9406611315906048,51461.155517578125,-0.0009028091364598368,0.2,19908.810546875,0.400260329246521,2670,0.005223813,0.39395588636398315,,
1102.82,7198.97,347,2071,720896,22,0.0001,0.0307769775390625,-1.9404159106314183,46583.25695800781,-0.0006234017237147782,0.2,17635.138671875,0.44331252574920654,2680,0.005277434,0.39388614892959595,,
1034.01,6499.248,348,2163,753664,23,0.0001,0.03074951171875,-1.9398372054100037,54519.52944335937,-0.0009803668828681112,0.2,21834.923828125,0.48112374544143677,2690,0.0049284673,0.3938494324684143,,
1021.4,6610.2856,348,2257,786432,24,0.0001,0.031097412109375,-1.9395417533814907,56562.697973632814,0.000660121892724419,0.2,24720.73046875,0.40387624502182007,2700,0.0052606775,0.39382779598236084,,
991.96,6623.8755,348,2350,819200,25,0.0001,0.02725830078125,-1.9394013285636902,51689.30747070313,7.855675285100006e-05,0.2,21817.162109375,0.44226205348968506,2710,0.00512644,0.3938182592391968,,
1014.31,7079.31,348,2445,851968,26,0.0001,0.023529052734375,-1.9393784284591675,55950.18161621094,0.0002373480354435742,0.2,21427.849609375,0.45639878511428833,2720,0.0045190044,0.393823504447937,,
1004.25,7248.822,348,2540,884736,27,0.0001,0.0176605224609375,-1.9394664242863655,50801.58803710937,-0.0005411755242676009,0.2,20134.123046875,0.48072558641433716,2730,0.004369609,0.39383605122566223,,
1054.0,8014.3267,348,2633,917504,28,0.0001,0.035675048828125,-1.9392297185957432,47353.64083251953,-0.0003393178376427386,0.2,18333.177734375,0.5103991627693176,2740,0.005104365,0.3937723934650421,,
1045.55,7842.6094,348,2727,950272,29,0.0001,0.025714111328125,-1.9386520296335221,46139.319995117185,0.00012674163444899024,0.2,19227.1484375,0.4988976716995239,2750,0.0047654007,0.3937264382839203,,
1037.25,7746.121,347,2825,983040,30,0.0001,0.029766845703125,-1.9382855519652367,53589.851171875,0.0002271423967613373,0.2,23669.03125,0.4380510449409485,2760,0.005089907,0.3936987817287445,,
1042.84,7295.6787,347,2921,1015808,31,0.0001,0.0166168212890625,-1.938004546612501,48687.757568359375,6.449967295338866e-05,0.2,20575.14453125,0.5229097902774811,2770,0.003860654,0.39367321133613586,,
1068.36,7975.1875,347,3014,1048576,32,0.0001,0.0230621337890625,-1.937707830965519,263400.1804199219,0.0007603427235153504,0.2,56928.84375,0.22658079862594604,2780,0.005013765,0.3936419188976288,,
1053.7,8043.3296,347,3109,1081344,33,0.0001,0.015802001953125,-1.9374057665467261,57342.49736328125,0.0002820959569362458,0.2,22630.369140625,0.46812325716018677,2790,0.0037638028,0.3936191201210022,,
1042.95,8626.18,347,3207,1114112,34,0.0001,0.0152069091796875,-1.9371326602995396,51593.17294921875,-0.00040714681963436303,0.2,22036.720703125,0.4838053584098816,2800,0.0035892157,0.3935866951942444,,
1088.95,9323.025,347,3303,1146880,35,0.0001,0.01685791015625,-1.9369327545166015,54566.916284179686,-0.0002662581158801913,0.2,22651.2265625,0.47307372093200684,2810,0.004011917,0.39358359575271606,,
1135.18,9834.088,346,3400,1179648,36,0.0001,0.0215240478515625,-1.9369440272450447,48049.26723632812,0.0003709132390213199,0.2,17553.76171875,0.563158243894577,2820,0.004393477,0.3935834467411041,,
1168.28,9995.617,346,3495,1212416,37,0.0001,0.0278106689453125,-1.9369731023907661,50375.61706542969,-0.00022529793059220538,0.2,22014.634765625,0.5576110780239105,2830,0.005607349,0.39358484745025635,,
1166.77,10002.756,346,3589,1245184,38,0.0001,0.0232818603515625,-1.9369383797049522,49411.29072265625,0.00036547818453982475,0.2,19119.109375,0.5261585712432861,2840,0.004639354,0.39358285069465637,,
1161.58,9848.236,346,3687,1277952,39,0.0001,0.0148345947265625,-1.9368733182549476,51993.23083496094,-0.0005689760597306304,0.2,20283.65234375,0.5298803448677063,2850,0.0037579136,0.3935686945915222,,
1122.87,9373.982,346,3782,1310720,40,0.0001,0.0147125244140625,-1.9367560736835003,49448.144213867185,-0.0003352019026351627,0.2,17770.33984375,0.5809038877487183,2860,0.0041255113,0.3935598134994507,,
1116.75,9245.419,346,3876,1343488,41,0.0001,0.028143310546875,-1.9365172222256661,57584.895190429685,-0.0010667345020920038,0.2,20420.55078125,0.4820287227630615,2870,0.005140204,0.39351654052734375,,
1130.53,9486.845,346,3973,1376256,42,0.0001,0.01702880859375,-1.9362073250114917,53988.452465820315,-0.00016782248931122013,0.2,20720.353515625,0.49771779775619507,2880,0.003985184,0.39349937438964844,,
1161.1,9945.453,346,4071,1409024,43,0.0001,0.0185546875,-1.9360128805041312,51220.95422363281,0.0005449815005704294,0.2,20425.373046875,0.5673812031745911,2890,0.0040047,0.3934796452522278,,
1176.39,9854.682,346,4166,1441792,44,0.0001,0.014178466796875,-1.9357348412275315,55020.67619628906,-0.00010430396287119947,0.2,22219.59375,0.5111752450466156,2900,0.0035174605,0.39343956112861633,,
1178.68,9576.538,345,4263,1474560,45,0.0001,0.01544189453125,-1.9354210652410984,55337.8119140625,-0.0004524611904344056,0.2,25315.849609375,0.5598540604114532,2910,0.0042116405,0.39342474937438965,,
1136.28,9114.213,346,4356,1507328,46,0.0001,0.02960205078125,-1.9352637127041816,128920.59819335937,0.002317768167995382,0.2,68460.1015625,0.49457550048828125,2920,0.004940396,0.3934134542942047,,
1099.71,8794.1875,345,4451,1540096,47,0.0001,0.0215576171875,-1.9349265627563,56219.08742675781,0.0005908052044105716,0.2,23528.134765625,0.5391437709331512,2930,0.004074475,0.39334848523139954,,
1118.84,9111.642,345,4547,1572864,48,0.0001,0.019659423828125,-1.9345010794699191,54154.04729003906,-0.0005634471206576563,0.2,21190.564453125,0.5404273569583893,2940,0.004015931,0.393343061208725,,
,,,,1600000,,0.0001,0.0113616943359375,-1.9345343805849553,54587.24663085937,0.0002048258320428431,0.2,23071.166015625,0.5550160109996796,2950,0.0030289744,0.39335328340530396,1319.82,7526.986328125
1113.68,9511.356,314,5103,1605632,49,,,,,,,,,,,,,
1148.33,9632.558,315,5196,1638400,50,0.0001,0.0129913330078125,-1.9345732621848584,57711.112573242186,0.0002774200707790442,0.2,25032.259765625,0.5133798122406006,2960,0.0032904367,0.39334821701049805,,
1153.43,9662.078,315,5293,1671168,51,0.0001,0.01688232421875,-1.9344620525836944,53831.9283203125,-0.0007610634827869944,0.2,19806.15625,0.5586585998535156,2970,0.0034883635,0.39332956075668335,,
1182.27,10001.935,316,5390,1703936,52,0.0001,0.0245849609375,-1.9341972596943378,48273.68762207031,-0.0008595399427576922,0.2,21440.853515625,0.606117844581604,2980,0.004789563,0.3932965099811554,,
1176.95,10054.89,316,5487,1736704,53,0.0001,0.0177581787109375,-1.933844543248415,52026.61926269531,-5.483967324835248e-05,0.2,17831.162109375,0.6059261560440063,2990,0.0042197085,0.39325809478759766,,
1166.07,10174.394,316,5583,1769472,54,0.0001,0.0173095703125,-1.9335800983011722,133492.07946777344,0.0013831903765094467,0.2,36802.7578125,0.4887438416481018,3000,0.0036826083,0.39325010776519775,,
1163.08,10124.443,317,5679,1802240,55,0.0001,0.024298095703125,-1.9334161512553691,58559.38051757812,-0.000660911721206503,0.2,25485.185546875,0.5774164199829102,3010,0.0046257325,0.3932172954082489,,
1121.1,9541.299,317,5776,1835008,56,0.0001,0.0167236328125,-1.9331429049372673,52580.63017578125,-1.618503374629654e-05,0.2,20675.55859375,0.5723738074302673,3020,0.0039121686,0.3932000398635864,,
1183.55,9998.501,317,5875,1867776,57,0.0001,0.0218353271484375,-1.9329683512449265,267154.7873046875,-0.00036322783707873894,0.2,72856.15625,0.35213637351989746,3030,0.0050689033,0.39318913221359253,,
1165.47,10090.046,318,5970,1900544,58,0.0001,0.0266632080078125,-1.932895128428936,53591.48193359375,-0.00032375351001974196,0.2,21141.998046875,0.6653806567192078,3040,0.00443055,0.3931880593299866,,
