time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/loss,train/entropy_loss,train/std,train/approx_kl,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
25,532.07,1486,275,2866.9412,409600,2710,8208.8505859375,-1.9422025740146638,0.39411813020706177,0.0044670794,0.2,0.0003,0.02421875,0.0009325290011474863,30230.33876953125,0.7812286466360092,,
26,526.11,1546,275,2886.2166,425984,2720,13100.4677734375,-1.9424743339419366,0.3940960764884949,0.006149456,0.2,0.0003,0.064501953125,-0.000829530553164659,39886.80573730469,0.717539519071579,,
27,498.24,1604,275,2567.814,442368,2730,9333.46484375,-1.9421235129237175,0.39406082034111023,0.006597503,0.2,0.0003,0.040576171875,-0.00028582307422766464,32127.66892089844,0.7479804754257202,,
28,496.56,1663,275,2491.68,458752,2740,9913.6201171875,-1.9417331159114837,0.3940083384513855,0.0077792485,0.2,0.0003,0.05611572265625,-0.0001601534793735482,41257.66652832031,0.6392523050308228,,
29,511.34,1721,275,2568.4038,475136,2750,13483.822265625,-1.9412450775504113,0.39396727085113525,0.005253599,0.2,0.0003,0.035015869140625,-0.0004371447706944309,41047.96865234375,0.6594664454460144,,
30,504.68,1779,276,2594.2275,491520,2760,10660.1357421875,-1.9407826960086823,0.3939155042171478,0.006468844,0.2,0.0003,0.04979248046875,-0.0012545224439236336,33310.92830810547,0.7169212698936462,,
31,500.86,1838,276,2647.3713,507904,2770,10262.162109375,-1.9402775958180427,0.39387139678001404,0.006127514,0.2,0.0003,0.031842041015625,-0.000653652087203227,36527.33923339844,0.7042019963264465,,
32,497.24,1897,276,2658.108,524288,2780,11956.1416015625,-1.939825239777565,0.3938220143318176,0.005329053,0.2,0.0003,0.028814697265625,0.0005632600208627991,38441.374291992186,0.6773717999458313,,
33,506.94,1956,276,2972.954,540672,2790,9193.53515625,-1.939108483493328,0.39371833205223083,0.0042302716,0.2,0.0003,0.0254150390625,0.000879873194207903,32839.98591308594,0.6976958513259888,,
34,510.26,2014,276,3077.0146,557056,2800,8891.0556640625,-1.93836530148983,0.3936953544616699,0.0056042774,0.2,0.0003,0.036370849609375,-0.000498653351678513,33649.253686523436,0.701238751411438,,
35,505.38,2072,276,3249.9785,573440,2810,11837.6943359375,-1.9382625862956047,0.3936913013458252,0.0042083184,0.2,0.0003,0.02205810546875,-0.00023037504361127502,34252.63134765625,0.7139812409877777,,
36,519.28,2131,276,3368.245,589824,2820,9639.265625,-1.9381050899624825,0.39365139603614807,0.006140798,0.2,0.0003,0.051251220703125,-3.9034969813656065e-05,36836.63657226563,0.6760051548480988,,
37,519.3,2189,276,3283.2244,606208,2830,8811.6669921875,-1.93769823461771,0.39361685514450073,0.004948579,0.2,0.0003,0.029522705078125,-0.0004818629240617156,31989.939221191406,0.7151507139205933,,
38,519.99,2247,276,3322.6257,622592,2840,12892.5224609375,-1.937597280740738,0.3936386704444885,0.008199317,0.2,0.0003,0.06221923828125,-0.0011266269677435048,43312.800610351565,0.6551344692707062,,
39,508.49,2306,277,3244.185,638976,2850,10546.2685546875,-1.937816083431244,0.39365237951278687,0.006442112,0.2,0.0003,0.043450927734375,0.00025755334354471415,38083.39978027344,0.6901151835918427,,
40,504.42,2364,277,3284.5906,655360,2860,11703.0439453125,-1.9378098145127296,0.3936215043067932,0.0049085463,0.2,0.0003,0.024359130859375,-0.0008096878926153294,36373.490966796875,0.7304779589176178,,
41,507.09,2422,277,3128.73,671744,2870,10922.396484375,-1.9376241207122802,0.39363038539886475,0.004831876,0.2,0.0003,0.025201416015625,-0.00014257144430303016,37811.868823242185,0.7052448987960815,,
42,472.81,2481,277,2648.025,688128,2880,13131.2109375,-1.9374687924981118,0.39358600974082947,0.0047301627,0.2,0.0003,0.025872802734375,-0.0007034741080133245,41076.93112792969,0.6651375889778137,,
43,464.75,2540,277,2501.6997,704512,2890,14663.462890625,-1.9370905309915543,0.3935641348361969,0.00594214,0.2,0.0003,0.035052490234375,-8.287787932204083e-05,50029.13288574219,0.6116913855075836,,
44,465.33,2600,277,2651.4775,720896,2900,11414.8701171875,-1.9368936344981194,0.3935461640357971,0.0044492064,0.2,0.0003,0.024761962890625,0.0009154135383141693,40863.46176757813,0.6310060024261475,,
45,504.3,2659,277,3348.855,737280,2910,14122.390625,-1.9367411822080611,0.39353686571121216,0.005123671,0.2,0.0003,0.0310302734375,0.000711904966738075,42431.08334960938,0.6590177416801453,,
46,505.41,2718,277,3480.8474,753664,2920,12475.3681640625,-1.9366201743483544,0.39351245760917664,0.0055601606,0.2,0.0003,0.03094482421875,-0.00015731980274722446,41133.22641601563,0.6567191481590271,,
47,516.41,2777,277,3529.607,770048,2930,13302.3935546875,-1.9364120945334435,0.3935096561908722,0.004317635,0.2,0.0003,0.02188720703125,-0.0002884128625737503,42318.295190429686,0.6485965847969055,,
48,513.76,2837,277,3306.2446,786432,2940,9829.09375,-1.9364351868629455,0.3935232162475586,0.004800941,0.2,0.0003,0.02274169921875,-0.00017066444343072362,37826.58439941406,0.6784542202949524,,
,,,,,800000,2950,8766.0078125,-1.936342929303646,0.39347371459007263,0.005251842,0.2,0.0003,0.0462646484375,-0.00043559467303566635,34213.96774902344,0.6784916818141937,353.69,11.013520240783691
49,529.1,2990,268,3462.184,802816,,,,,,,,,,,,,
50,518.33,3048,268,3180.1362,819200,2960,11845.291015625,-1.9358282700181006,0.3934410810470581,0.005524801,0.2,0.0003,0.034222412109375,-0.0007716355074080638,38228.70759277344,0.6510992050170898,,
51,508.67,3107,268,3207.8882,835584,2970,13131.4619140625,-1.9356375098228455,0.3934365510940552,0.0062971367,0.2,0.0003,0.043609619140625,-0.001532824472815264,51271.52380371094,0.5667073130607605,,
52,480.24,3167,268,2765.9395,851968,2980,14157.939453125,-1.9355641081929207,0.3934204578399658,0.0047732214,0.2,0.0003,0.027044677734375,-0.0006936726218555123,45613.76555175781,0.6526795327663422,,
53,477.56,3226,269,2872.5059,868352,2990,14989.583984375,-1.9352548599243165,0.3933705985546112,0.0061719813,0.2,0.0003,0.046673583984375,0.0005135035506100393,48990.49313964844,0.5673466622829437,,
54,489.73,3285,269,2980.819,884736,3000,12583.185546875,-1.9347425818443298,0.3933214545249939,0.005113741,0.2,0.0003,0.0326904296875,-0.0008314341030200012,40661.675561523436,0.6721057593822479,,
55,514.94,3345,269,3436.964,901120,3010,10810.4765625,-1.9343902364373207,0.3932987451553345,0.006687479,0.2,0.0003,0.046527099609375,-0.00022445370705099777,41862.516015625,0.6621831059455872,,
56,533.2,3405,269,3480.39,917504,3020,11198.2265625,-1.9342407241463662,0.39329230785369873,0.0046391757,0.2,0.0003,0.027655029296875,-0.0009757029081811197,39783.41560058594,0.7016352415084839,,
57,522.69,3464,269,3399.1716,933888,3030,13426.015625,-1.9340790539979935,0.3932603597640991,0.0037921518,0.2,0.0003,0.018988037109375,0.00023996419622562826,42811.321508789064,0.6752143204212189,,
58,515.6,3524,269,3259.579,950272,3040,13857.2109375,-1.9337764382362366,0.39323893189430237,0.007017403,0.2,0.0003,0.049951171875,-0.00019087867476628163,44695.15590820312,0.6606127321720123,,
59,505.38,3583,269,3300.0088,966656,3050,15467.9228515625,-1.9334921300411225,0.3932029604911804,0.0048941653,0.2,0.0003,0.023046875,-0.0001404088419803884,45585.858984375,0.6328709423542023,,
60,503.74,3642,269,3391.8406,983040,3060,13940.3046875,-1.9330918222665787,0.3931611478328705,0.0047675073,0.2,0.0003,0.03707275390625,-0.00013056123134447262,42253.1103515625,0.6651867926120758,,
61,502.29,3705,269,3498.634,999424,3070,16156.9990234375,-1.9326909378170967,0.39313364028930664,0.005169459,0.2,0.0003,0.035516357421875,-0.0005042293494625482,43140.49916992187,0.6935778558254242,,
62,510.65,3765,269,3467.8926,1015808,3080,12679.3359375,-1.9323681935667991,0.3930928111076355,0.004900056,0.2,0.0003,0.02562255859375,-0.00042420364443387373,40566.951171875,0.6876222789287567,,
63,507.83,3824,269,3211.7422,1032192,3090,14164.486328125,-1.9321839570999146,0.39310675859451294,0.0040701516,0.2,0.0003,0.021575927734375,-0.0006802914693253114,43752.92719726563,0.6748761236667633,,
64,506.23,3883,269,3052.845,1048576,3100,13182.7470703125,-1.9323597803711892,0.3931167721748352,0.005708988,0.2,0.0003,0.028857421875,-0.00028334293310763317,42050.03120117188,0.695956289768219,,
65,495.11,3943,270,3011.444,1064960,3110,12720.921875,-1.9324400663375854,0.3931136429309845,0.0046369834,0.2,0.0003,0.0295166015625,0.00021492590894922614,42583.47646484375,0.6673751175403595,,
66,491.95,4002,270,3023.0,1081344,3120,14545.03515625,-1.932426980137825,0.3931259512901306,0.00433679,0.2,0.0003,0.02408447265625,0.00011024812411051244,42135.628100585935,0.6767237186431885,,
67,494.84,4061,270,3174.9768,1097728,3130,17101.033203125,-1.9323617294430733,0.393089234828949,0.0040889094,0.2,0.0003,0.020562744140625,4.931352159474045e-05,46475.42570800781,0.6656397879123688,,
68,483.63,4120,270,3200.8215,1114112,3140,16147.748046875,-1.9320019111037254,0.3930619955062866,0.006595319,0.2,0.0003,0.047796630859375,-0.0005629182771372144,47093.84958496094,0.6292115747928619,,
69,463.28,4179,270,2941.329,1130496,3150,15227.5986328125,-1.9318720430135727,0.3930654525756836,0.0060268566,0.2,0.0003,0.03662109375,-0.0004050776973599568,48402.603515625,0.6722083687782288,,
70,466.02,4238,270,2868.1274,1146880,3160,19324.2734375,-1.9318748235702514,0.3930566906929016,0.005364827,0.2,0.0003,0.03143310546875,-0.0007301617821212858,52740.71157226562,0.62505242228508,,
71,461.63,4296,270,2587.407,1163264,3170,17069.056640625,-1.9317620724439621,0.3930446207523346,0.0068080816,0.2,0.0003,0.049310302734375,0.00039609305968042464,51890.501782226565,0.5880979895591736,,
72,480.92,4355,270,3204.8162,1179648,3180,14879.0625,-1.9314409285783767,0.39297816157341003,0.0045365468,0.2,0.0003,0.024200439453125,-3.87402149499394e-05,47220.88776855469,0.6093830168247223,,
73,468.8,4413,271,3136.192,1196032,3190,15583.05859375,-1.931015607714653,0.39297690987586975,0.0058594234,0.2,0.0003,0.038818359375,-0.0003099035398918204,47759.798608398436,0.6318032741546631,,
74,468.13,4471,271,3227.6091,1212416,3200,16497.025390625,-1.9310612484812737,0.39297327399253845,0.004944904,0.2,0.0003,0.026715087890625,0.0002259802757180296,52993.730688476564,0.5527707636356354,,
75,458.62,4530,271,2960.4082,1228800,3210,14198.455078125,-1.9308616504073144,0.3929328918457031,0.0057391636,0.2,0.0003,0.02978515625,-0.00010788513318402693,44196.801049804686,0.6458476185798645,,
76,472.48,4589,271,3144.3743,1245184,3220,13675.619140625,-1.9306478440761565,0.39294663071632385,0.005241979,0.2,0.0003,0.026556396484375,-0.0001580105657922104,45259.77329101563,0.6477752327919006,,
77,457.45,4649,271,2771.7727,1261568,3230,16216.53125,-1.9308432355523109,0.392962247133255,0.0053746565,0.2,0.0003,0.030987548828125,-8.039282110985368e-05,52011.596484375,0.6634930670261383,,
78,452.62,4707,271,2498.9905,1277952,3240,17671.00390625,-1.9308867678046227,0.3929597735404968,0.0048658173,0.2,0.0003,0.037078857421875,-0.0006638189603108913,57455.3388671875,0.5992416739463806,,
79,465.14,4765,271,2317.2358,1294336,3250,17289.4765625,-1.9308719292283059,0.3929619789123535,0.0043527912,0.2,0.0003,0.026104736328125,-0.0004317009326769039,52926.03315429688,0.633866935968399,,
80,469.82,4825,271,2517.7976,1310720,3260,16667.75390625,-1.9308154582977295,0.39294007420539856,0.004027913,0.2,0.0003,0.018695068359375,-0.0003630170576798264,53271.43937988281,0.6666904985904694,,
81,467.7,4883,271,2670.1406,1327104,3270,19252.591796875,-1.9305688694119454,0.3929133415222168,0.006004461,0.2,0.0003,0.032177734375,-0.0005546238760871347,51715.1041015625,0.6031700074672699,,
82,472.91,4942,271,3006.2332,1343488,3280,14203.19140625,-1.9303380027413368,0.3929004669189453,0.004611793,0.2,0.0003,0.015863037109375,-0.00043848841014551,50017.86228027344,0.6191836893558502,,
83,473.41,5001,271,2817.797,1359872,3290,14225.232421875,-1.9301587119698524,0.39287036657333374,0.004561807,0.2,0.0003,0.024005126953125,0.00021923385065747425,46548.62590332031,0.5938386619091034,,
84,468.36,5060,271,2643.5256,1376256,3300,12674.3115234375,-1.9298763811588286,0.3928513526916504,0.003767531,0.2,0.0003,0.022906494140625,0.0004270477256795857,38816.15595703125,0.6763604581356049,,
85,460.12,5118,272,2362.2354,1392640,3310,19199.181640625,-1.929682432115078,0.39283016324043274,0.0058025066,0.2,0.0003,0.0492431640625,0.0018970070872455836,58254.8830078125,0.6108375489711761,,
86,438.94,5176,272,2212.357,1409024,3320,20368.296875,-1.9294618487358093,0.3928045332431793,0.005037907,0.2,0.0003,0.03643798828125,-0.0008496810565702617,57640.57680664062,0.6041854619979858,,
87,451.89,5235,272,2475.0457,1425408,3330,17193.59765625,-1.9291900426149369,0.39277318120002747,0.0042398293,0.2,0.0003,0.023876953125,-0.0004947222187183797,50395.914331054686,0.6091557741165161,,
88,470.5,5294,272,2651.5205,1441792,3340,17391.875,-1.929016536474228,0.3927754759788513,0.0045251036,0.2,0.0003,0.026873779296875,-0.00048770777211757375,52770.076416015625,0.6213384568691254,,
89,506.84,5353,272,2880.3943,1458176,3350,14505.671875,-1.9289835810661315,0.39276254177093506,0.0047384966,0.2,0.0003,0.036431884765625,0.000903151927923318,42417.56357421875,0.6997747421264648,,
90,489.84,5410,272,2551.045,1474560,3360,13660.6494140625,-1.9288120195269585,0.39274296164512634,0.006619705,0.2,0.0003,0.0396484375,0.0005877088202396408,43924.94345703125,0.6918072998523712,,
91,496.02,5469,272,2605.1807,1490944,3370,18631.431640625,-1.9286779418587685,0.3927365243434906,0.005303341,0.2,0.0003,0.027734375,-0.00036591186944860964,50689.52829589844,0.664724200963974,,
92,493.22,5529,272,2685.4958,1507328,3380,13270.9267578125,-1.928676003217697,0.3927479088306427,0.0055053877,0.2,0.0003,0.025140380859375,-0.0011857693767524323,41309.850830078125,0.6936104893684387,,
93,507.46,5588,272,2755.0925,1523712,3390,16032.349609375,-1.9286529645323753,0.3927256166934967,0.004430048,0.2,0.0003,0.018994140625,0.00017816684558056295,46765.38422851563,0.6487657427787781,,
94,495.2,5646,272,2615.5989,1540096,3400,12646.927734375,-1.928489899635315,0.3927265405654907,0.0036043264,0.2,0.0003,0.013134765625,0.00047735295447637327,43915.35795898437,0.644182413816452,,
95,479.51,5706,272,2404.9937,1556480,3410,11009.9580078125,-1.9285009130835533,0.3927232027053833,0.0049264147,0.2,0.0003,0.024407958984375,0.0011975154091487638,37503.38181152344,0.6956618130207062,,
96,472.75,5764,272,2465.884,1572864,3420,17014.087890625,-1.928394091129303,0.3927064538002014,0.004045957,0.2,0.0003,0.02159423828125,0.0004684659099439159,46639.352856445315,0.6951764822006226,,
97,450.93,5824,272,2310.3772,1589248,3430,16907.765625,-1.9281787022948265,0.39268583059310913,0.004221265,0.2,0.0003,0.02520751953125,-0.0007250697337440215,49742.95261230469,0.6801624000072479,,
,,,,,1600000,3440,13927.1083984375,-1.9280151203274727,0.39268019795417786,0.0042401943,0.2,0.0003,0.0234619140625,4.014136211480945e-05,47955.31398925781,0.7104818820953369,447.24,-351.4386291503906
98,455.26,5991,267,2019.3221,1605632,,,,,,,,,,,,,
99,477.58,6051,268,2171.8005,1622016,3450,12730.47265625,-1.9279973819851874,0.3926853537559509,0.0054174224,0.2,0.0003,0.031378173828125,-0.000651723712508101,41564.50034179688,0.6784230172634125,,
100,495.34,6111,268,2558.6553,1638400,3460,11340.13671875,-1.9280740007758141,0.3927046060562134,0.0044513484,0.2,0.0003,0.026361083984375,-0.0005791752817458473,38460.72946777344,0.6925008594989777,,
101,485.27,6170,268,2648.5059,1654784,3470,12570.875,-1.9281159922480584,0.3926812708377838,0.004509242,0.2,0.0003,0.024346923828125,3.1332651269622146e-05,41130.40190429687,0.6791578829288483,,
102,466.89,6229,268,2509.331,1671168,3480,13691.423828125,-1.927959680557251,0.3926837742328644,0.004655976,0.2,0.0003,0.039471435546875,-0.0005605271056992933,46038.82360839844,0.6724792420864105,,
103,445.23,6288,268,2565.8213,1687552,3490,18533.763671875,-1.9280029892921449,0.39268481731414795,0.0055103255,0.2,0.0003,0.03128662109375,-0.0007261636623297818,60087.40961914063,0.6052037477493286,,
104,466.86,6347,268,2954.692,1703936,3500,18419.56640625,-1.9277495577931405,0.3926214873790741,0.0060561304,0.2,0.0003,0.041180419921875,-0.0009274572490539868,52670.39311523437,0.5904250144958496,,
105,465.07,6406,268,2904.7815,1720320,3510,20798.650390625,-1.9271615773439408,0.3925860524177551,0.005766489,0.2,0.0003,0.0444091796875,0.0005615233079879544,56399.799560546875,0.5640968978404999,,
106,495.83,6467,268,3409.118,1736704,3520,13553.3818359375,-1.926845246553421,0.3925548195838928,0.0050660544,0.2,0.0003,0.0361083984375,-0.000286427450919291,48093.696459960935,0.547391265630722,,
107,514.48,6525,268,3642.4788,1753088,3530,12728.1826171875,-1.9264445349574089,0.3925098180770874,0.004506328,0.2,0.0003,0.018878173828125,-0.0009681445837486536,42671.78369140625,0.6559446156024933,,
108,532.82,6583,268,3821.5186,1769472,3540,16596.328125,-1.925945657491684,0.3924590051174164,0.004793434,0.2,0.0003,0.02689208984375,-0.0005628051905659959,51261.154052734375,0.6405177712440491,,
109,528.15,6643,268,3540.7878,1785856,3550,15029.8310546875,-1.9255748972296716,0.39244747161865234,0.0051563308,0.2,0.0003,0.0282958984375,0.0011280040467681828,46679.701831054685,0.6473691165447235,,
110,524.37,6701,268,3665.9697,1802240,3560,13254.0234375,-1.9254669740796089,0.39242544770240784,0.0060701175,0.2,0.0003,0.040325927734375,-0.000544201151933521,47456.8583984375,0.6156886518001556,,
111,500.9,6760,269,3239.5984,1818624,3570,15232.033203125,-1.9252859681844712,0.39242056012153625,0.0051876837,0.2,0.0003,0.039080810546875,0.0009278886296669953,49671.208251953125,0.6052141189575195,,
112,476.94,6819,269,3085.703,1835008,3580,16047.2939453125,-1.92524047344923,0.3924127519130707,0.0063632396,0.2,0.0003,0.043603515625,4.059453058289364e-05,48063.14606933594,0.6101434230804443,,
113,487.2,6879,269,3092.814,1851392,3590,16736.572265625,-1.9251395493745804,0.3924022912979126,0.0037022117,0.2,0.0003,0.022796630859375,0.00044833417341578753,50173.2736328125,0.5753865838050842,,
114,488.37,6939,269,2999.6826,1867776,3600,14961.5947265625,-1.9250306725502013,0.39239439368247986,0.0046579135,0.2,0.0003,0.019488525390625,-0.0004518032481428236,49615.203442382815,0.6309763193130493,,
115,496.62,6998,269,2971.922,1884160,3610,14322.0234375,-1.924999974668026,0.39239251613616943,0.005661724,0.2,0.0003,0.037847900390625,-0.00015679202188039197,48265.1341796875,0.6370899081230164,,
116,488.38,7057,269,2830.37,1900544,3620,15387.0634765625,-1.924879188835621,0.39237093925476074,0.005312275,0.2,0.0003,0.025115966796875,-0.0003209892485756427,48722.471459960936,0.5760165452957153,,
117,481.22,7115,269,2782.166,1916928,3630,14882.875,-1.9246212005615235,0.39234599471092224,0.0051034833,0.2,0.0003,0.04095458984375,0.0004358506266726181,51105.24172363281,0.5847333073616028,,
118,485.47,7174,269,2842.6543,1933312,3640,17332.638671875,-1.9245083138346673,0.3923558294773102,0.004430308,0.2,0.0003,0.0177978515625,-0.0001549438064103015,48925.7953125,0.5899138152599335,,
119,480.13,7233,269,2842.6863,1949696,3650,15592.8330078125,-1.9245469138026237,0.392347127199173,0.0032554693,0.2,0.0003,0.0137939453125,-5.1790878205792976e-05,48027.42829589844,0.5982936918735504,,
120,479.48,7294,269,2649.4062,1966080,3660,15800.580078125,-1.9245262548327446,0.39236265420913696,0.004645424,0.2,0.0003,0.02230224609375,-0.0002328933303942904,48525.832763671875,0.6635682582855225,,
121,471.6,7355,269,2693.999,1982464,3670,17316.873046875,-1.9246127337217331,0.3923584222793579,0.0041858526,0.2,0.0003,0.022662353515625,-0.00017767812096280977,56018.25090332031,0.6120803356170654,,
122,468.65,7414,269,2883.8625,1998848,3680,15039.201171875,-1.9245836108922958,0.39236027002334595,0.005818866,0.2,0.0003,0.045001220703125,-0.0004896387879853136,47940.8951171875,0.6046704649925232,,
123,476.36,7472,269,3332.3215,2015232,3690,18440.451171875,-1.9246598199009894,0.39237236976623535,0.0037427265,0.2,0.0003,0.0180419921875,-0.0004628639464499429,53226.05229492187,0.6191598773002625,,
