time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
11,301.0,360448,387,929,-140.23189,0.2,0.0001,0.0231292724609375,100,0.0039840946,592.5017169892787,0.9290503263473511,-0.002022194446954018,-5.392812051065266,121.53732299804688,0.7538173347711563
12,301.0,393216,386,1017,-122.538635,0.2,0.0001,0.0181365966796875,110,0.0038802875,680.0551327168941,0.9258481860160828,-0.0019524045383150224,-5.372993136197328,166.03713989257812,0.7957210391759872
13,301.0,425984,385,1104,-91.60351,0.2,0.0001,0.023895263671875,120,0.004544793,691.378806400299,0.9262493848800659,-0.0020985188713666504,-5.3675113644450905,208.85549926757812,0.8302476108074188
14,301.0,458752,384,1192,-27.362476,0.2,0.0001,0.032037353515625,130,0.0052764053,738.9574188351631,0.9265320301055908,-0.0025838705446403765,-5.368774267286062,230.56800842285156,0.843182161450386
15,301.0,491520,383,1280,0.1780507,0.2,0.0001,0.0257965087890625,140,0.0046170894,1284.207477080822,0.925175666809082,-0.0022083154719439333,-5.366268046572804,243.3604736328125,0.7348630130290985
16,301.0,524288,383,1368,72.12533,0.2,0.0001,0.03404541015625,150,0.0045791585,398.52307549715044,0.921527087688446,-0.0029079155218596497,-5.354917216673494,239.6456298828125,0.85639788210392
17,301.0,557056,382,1456,111.897575,0.2,0.0001,0.0336822509765625,160,0.004619249,934.2448642969132,0.9196786880493164,-0.0028336414366549436,-5.342436591163278,189.56190490722656,0.6361306011676788
18,301.0,589824,381,1544,131.22696,0.2,0.0001,0.0265960693359375,170,0.004667941,1202.7223436594008,0.9189419150352478,-0.0022304375772819185,-5.335421418771148,135.30325317382812,0.5284798741340637
19,301.0,622592,381,1632,103.24234,0.2,0.0001,0.0477325439453125,180,0.005432402,1434.0966329813004,0.9140509963035583,-0.003269550479853933,-5.321527496911585,161.93016052246094,0.3931160569190979
20,301.0,655360,380,1720,97.59689,0.2,0.0001,0.0215362548828125,190,0.003646179,934.6096319139003,0.9099208116531372,-0.0020650688659770823,-5.302519480511546,425.2568054199219,0.4890565276145935
21,301.0,688128,380,1809,113.85904,0.2,0.0001,0.028179931640625,200,0.004664806,731.7083932042121,0.9087018370628357,-0.002484371875289071,-5.291477724537254,147.8375244140625,0.5812995135784149
22,301.0,720896,379,1897,113.70543,0.2,0.0001,0.02315673828125,210,0.0040736524,907.6102856993675,0.9056496024131775,-0.0027988034755253464,-5.2800746278837325,300.7040100097656,0.5657543241977692
23,301.0,753664,379,1986,114.837814,0.2,0.0001,0.0180816650390625,220,0.0038173324,1189.4417859554292,0.9020999670028687,-0.0017236392736776907,-5.264369918964803,191.18997192382812,0.5367085337638855
24,301.0,786432,379,2074,165.61371,0.2,0.0001,0.0348602294921875,230,0.004671623,357.24167556762694,0.8957556486129761,-0.003475633842026582,-5.239933291077614,204.22482299804688,0.8101780861616135
25,301.0,819200,378,2164,263.58926,0.2,0.0001,0.038531494140625,240,0.00518059,599.4065000593662,0.8898689150810242,-0.0036444808891246796,-5.211658543907106,143.12249755859375,0.7029079496860504
26,301.0,851968,377,2255,204.40651,0.2,0.0001,0.0455474853515625,250,0.0052426527,1847.9008739113808,0.8833738565444946,-0.0038081381409028835,-5.182275320030749,280.19976806640625,0.31242799758911133
27,301.0,884736,377,2345,276.53345,0.2,0.0001,0.045294189453125,260,0.0058530783,386.6138627588749,0.8743788599967957,-0.004257188996234618,-5.144320814870298,153.642333984375,0.6152984201908112
28,301.0,917504,376,2435,229.29102,0.2,0.0001,0.037579345703125,270,0.0048354296,1679.7647613406182,0.8683363199234009,-0.0028548019592108177,-5.112891351059079,791.1466064453125,0.27032971382141113
29,301.0,950272,376,2524,287.11896,0.2,0.0001,0.035791015625,280,0.0049363775,1360.1838106393814,0.8611119389533997,-0.00341442861890755,-5.082065702229738,970.337646484375,0.4466952681541443
30,301.0,983040,376,2613,334.60245,0.2,0.0001,0.0478729248046875,290,0.004730153,2140.9485911250113,0.8579757213592529,-0.004061191000164399,-5.059976542368531,278.3202819824219,0.3856779932975769
31,301.0,1015808,375,2702,368.54767,0.2,0.0001,0.0494476318359375,300,0.0058944672,1941.1906479239465,0.8515218496322632,-0.004208012818571661,-5.038985219039023,289.37615966796875,0.3382640480995178
