rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/clip_range,train/n_updates,train/value_loss,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss
-213.8395,301.0,1,32768,58,556,,,,,,,,,,,
-130.86687,301.0,2,65536,129,504,0.1275482177734375,0.2,10,91.1709682226181,44.17475891113281,0.008289384,0.0012156963348388672,-0.012306984356837348,0.9940148591995239,0.001,-5.655708126723766
-10.671069,301.0,3,98304,199,492,0.140179443359375,0.2,20,100.70477738380433,55.680747985839844,0.009615799,0.177321195602417,-0.016429800655896543,0.990588903427124,0.001,-5.643491436541081
185.43036,301.0,4,131072,270,484,0.146435546875,0.2,30,137.77839143276213,79.48485565185547,0.010423886,0.361516535282135,-0.01807683911611093,0.9864219427108765,0.001,-5.629101295769215
164.42801,301.0,5,163840,341,479,0.073138427734375,0.2,40,3166.244431304932,1619.8692626953125,0.007614554,0.048689305782318115,-0.003132112722232705,0.9847334027290344,0.001,-5.617644265294075
72.26966,301.0,6,196608,412,476,0.079290771484375,0.2,50,3029.673917865753,2450.086181640625,0.0062782853,0.05470919609069824,-0.003785548084852053,0.9847515821456909,0.001,-5.614246110618114
10.012653,301.0,7,229376,483,474,0.081292724609375,0.2,60,2256.1649087905885,1193.1226806640625,0.0069587026,0.0373539924621582,-0.004217198201149586,0.9830824136734009,0.001,-5.610935081541538
72.86498,301.0,8,262144,554,473,0.052447509765625,0.2,70,814.6236333370209,434.84814453125,0.0052091293,0.16399425268173218,-0.00405774030223256,0.9798288941383362,0.001,-5.601704236865044
18.612274,301.0,9,294912,624,471,0.0611480712890625,0.2,80,791.9532955646515,380.4144592285156,0.0063715577,0.3198554515838623,-0.004458292236449779,0.9733201861381531,0.001,-5.57991091310978
16.228096,301.0,10,327680,696,470,0.0388153076171875,0.2,90,526.7799479484559,154.6462860107422,0.0052702124,0.5613789558410645,-0.003673197567695752,0.967847466468811,0.001,-5.554682430624962
-17.678862,301.0,11,360448,767,469,0.0270233154296875,0.2,100,1104.715564441681,845.361083984375,0.00402625,0.49026018381118774,-0.0023729044900392183,0.966231644153595,0.001,-5.5416199415922165
-8.413706,301.0,12,393216,839,468,0.0184478759765625,0.2,110,569.6015454292298,343.8597106933594,0.004221262,0.7139651775360107,-0.0023291455170692645,0.9650067090988159,0.001,-5.5357501283288
43.042763,301.0,13,425984,911,467,0.013665771484375,0.2,120,615.5684508323669,206.02658081054688,0.003684863,0.7447827458381653,-0.00223019959848898,0.9648299217224121,0.001,-5.533196075260639
29.37455,301.0,14,458752,982,466,0.024224853515625,0.2,130,577.6414731025695,330.4214782714844,0.0045492793,0.73127081990242,-0.0022306441476757756,0.9613580703735352,0.001,-5.526181238889694
77.972824,301.0,15,491520,1054,466,0.05382080078125,0.2,140,634.4429451942444,667.3239135742188,0.005671636,0.7032567262649536,-0.003779479579316103,0.9587768316268921,0.001,-5.510807253420353
134.42078,301.0,16,524288,1125,465,0.0703948974609375,0.2,150,593.2407347202301,361.4266052246094,0.007977981,0.731831818819046,-0.0038269614302407716,0.9555348753929138,0.001,-5.498439055681229
133.17519,301.0,17,557056,1196,465,0.0721832275390625,0.2,160,1178.8334911346435,337.9837646484375,0.0064740023,0.5411728322505951,-0.0035868617524101865,0.9512561559677124,0.001,-5.482423552870751
156.18251,301.0,18,589824,1268,465,0.0849395751953125,0.2,170,616.0258719921112,157.91038513183594,0.0075536952,0.690109372138977,-0.0038959876210356015,0.946353554725647,0.001,-5.464083836972714
163.01787,301.0,19,622592,1339,464,0.066058349609375,0.2,180,564.5418224334717,572.0847778320312,0.0073059294,0.6988994479179382,-0.0032182305345486383,0.9435638785362244,0.001,-5.446374653279781
151.36505,301.0,20,655360,1411,464,0.059674072265625,0.2,190,282.38268513679503,147.2061004638672,0.006170622,0.7826378047466278,-0.0036564703710610046,0.9385618567466736,0.001,-5.428631848096847
157.96136,301.0,21,688128,1482,464,0.096923828125,0.2,200,615.835244178772,322.07763671875,0.00772774,0.6202777028083801,-0.0024072493553831007,0.9321162700653076,0.001,-5.401555076241493
225.20981,301.0,22,720896,1554,463,0.101470947265625,0.2,210,321.121205329895,168.62083435058594,0.0075704856,0.7501859962940216,-0.004820337782075512,0.9285116195678711,0.001,-5.383244444429875
265.44522,301.0,23,753664,1625,463,0.112530517578125,0.2,220,894.1277022361755,515.2205200195312,0.0090374835,0.47972482442855835,-0.0014540780113748042,0.9249185919761658,0.001,-5.364767387509346
245.6469,301.0,24,786432,1697,463,0.137493896484375,0.2,230,896.3687048912049,596.2637939453125,0.007350537,0.41830378770828247,0.0003624249548010994,0.9203957319259644,0.001,-5.341006234288216
283.7579,301.0,25,819200,1769,462,0.1185211181640625,0.2,240,337.9218466758728,175.4939727783203,0.008550668,0.5748390853404999,-0.003442853659362299,0.9122514128684998,0.001,-5.306515599787235
273.52325,301.0,26,851968,1841,462,0.099639892578125,0.2,250,1775.3036070823669,1466.538330078125,0.0090935845,0.259491503238678,-0.0006101025461248355,0.9062838554382324,0.001,-5.278772386908531
357.18243,301.0,27,884736,1913,462,0.1038482666015625,0.2,260,636.0911402702332,451.6763916015625,0.008502854,0.4983665943145752,0.0010134163443581202,0.8987115025520325,0.001,-5.242219889163971
