time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,58,-228.22371,560,32768,301.0,,,,,,,,,,,
2,171,-160.97539,383,65536,301.0,37.60411834716797,10,-5.658994091488421,-0.010127163031802411,0.008296154,83.34958536699415,0.2,0.1373992919921875,-0.00020015239715576172,0.995055615901947,0.001
3,285,-11.688495,344,98304,301.0,62.54935836791992,20,-5.635842621233314,-0.0174278523717021,0.0109083075,96.01516389101744,0.2,0.156414794921875,0.29888439178466797,0.9859777092933655,0.001
4,403,160.14189,325,131072,301.0,59.81299591064453,30,-5.5813635850325225,-0.01834027074703499,0.01086198,118.70443977564574,0.2,0.1725830078125,0.43627214431762695,0.9687318801879883,0.001
5,518,105.51981,316,163840,301.0,105.1558609008789,40,-5.507677667681127,-0.010332143363484647,0.009124629,1970.727943213284,0.2,0.1436126708984375,0.09043103456497192,0.9604807496070862,0.001
6,633,85.76401,310,196608,301.0,5186.138671875,50,-5.476498415600508,-0.006810006877776687,0.009057898,2725.5012601688504,0.2,0.1266448974609375,0.0631718635559082,0.9532850980758667,0.001
7,748,73.95797,306,229376,301.0,124.36599731445312,60,-5.449456998426467,-0.006898269285784409,0.008312153,1373.1997548133136,0.2,0.12105712890625,0.05570501089096069,0.949108898639679,0.001
8,863,50.442184,303,262144,301.0,141.9029083251953,70,-5.44372631572187,-0.0038301949992728622,0.007309502,1956.593532848358,0.2,0.07696533203125,0.06085389852523804,0.9458217024803162,0.001
9,979,7.115114,301,294912,301.0,143.24481201171875,80,-5.414176679588854,-0.0049042573924452885,0.0061812974,866.5613948374987,0.2,0.08184814453125,0.25275611877441406,0.9354959726333618,0.001
10,1095,-14.307774,299,327680,301.0,110.8604736328125,90,-5.375474523659795,-0.003443507250858602,0.0064158575,855.7541005581618,0.2,0.057623291015625,0.4784884452819824,0.9291683435440063,0.001
11,1212,-49.156944,297,360448,301.0,152.6503143310547,100,-5.350914237648249,-0.003181604718884046,0.005454487,926.2125995099544,0.2,0.063787841796875,0.5732145309448242,0.924795389175415,0.001
12,1328,-31.087229,295,393216,301.0,228.37249755859375,110,-5.3594258768484,-0.0031218282689678746,0.0046803616,975.8042017608881,0.2,0.05855712890625,0.6637853980064392,0.9245529174804688,0.001
