Episode,Reward
1,-382.39233
2,2447.6982
3,106.59005
4,60.41011
5,6286.638
6,5941.555
7,16890.88
8,9569.693
9,15607.279
10,9895.436
11,11198.156
12,7539.2793
13,2660.7683
14,12926.412
15,4895.6045
16,12388.299
17,735.6808
18,2377.2424
19,17391.574
20,18450.242
21,5543.7715
22,18741.762
23,6857.2485
24,9554.647
25,4624.0347
26,497.11145
27,4156.7993
28,10993.206
29,5194.077
30,7574.4155
31,7952.521
32,22058.344
33,7290.2686
34,-90.09498
35,3569.0544
36,7582.6045
37,14913.397
38,8744.206
39,6926.2974
40,6456.265
41,6187.0063
42,15746.198
43,20651.254
44,16926.91
45,3602.793
46,2985.572
47,14748.336
48,4712.7627
49,8966.399
50,8686.823
51,16858.82
52,18536.947
53,698.832
54,8676.296
55,16407.475
56,22301.127
57,5397.0054
58,1549.9244
59,9917.72
60,6211.1025
61,8133.5645
62,9396.574
63,4672.1616
64,13205.473
65,1935.3066
66,9473.491
67,13044.885
68,14701.245
69,17982.78
70,2678.1155
71,6505.332
72,2802.0488
73,22045.188
74,22324.787
75,13736.164
76,15508.992
77,8096.5254
78,13494.719
79,14745.522
80,7858.9297
81,7966.939
82,10215.024
83,4582.9844
84,7977.214
85,12122.677
86,12943.357
87,8864.031
88,10639.387
89,6235.873
90,9912.779
91,8853.067
92,10832.026
93,13966.438
94,13350.511
95,14308.983
96,13443.409
97,9227.101
98,6926.1606
99,7237.8823
100,8478.823
