time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/std,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss
111,9708.603,1,8192,904.0,73,,,,,,,,,,,
236,9790.368,2,16384,1018.5714285714286,69,0.0001,0.5828994810581207,20497.935984039308,0.0070455447,3980,-0.0029104811870638513,0.3892853260040283,0.2,-1.8936691589653492,0.055224609375,4342.1875
380,10681.817,3,24576,1112.0,64,0.0001,0.31866925954818726,21585.293914794922,0.0036711206,3990,-0.0009503830224275589,0.38924339413642883,0.2,-1.8931754615157843,0.01632080078125,6859.623046875
505,9424.016,4,32768,1011.4333333333333,64,0.0001,0.31726646423339844,21139.071020507814,0.0049767005,4000,-0.0007588632826809772,0.38920527696609497,0.2,-1.8927325442433358,0.02684326171875,4208.4736328125
635,9663.753,5,40960,1015.8,64,0.0001,0.5041159093379974,26442.408537292482,0.0052788453,4010,-0.0030213265425118154,0.3892149031162262,0.2,-1.8925762547180056,0.03441162109375,6155.36669921875
755,9857.84,6,49152,1064.8333333333333,65,0.0001,0.596049576997757,19671.960915374755,0.006215764,4020,-0.001710219782034983,0.38915902376174927,0.2,-1.892431652918458,0.0493408203125,7121.0419921875
853,9612.241,7,57344,1058.8076923076924,67,0.0001,0.5739359259605408,28031.216175842284,0.0038628564,4030,-0.0008536507228200207,0.38919222354888916,0.2,-1.8922745762392879,0.0158203125,10953.1865234375
983,9351.414,8,65536,1040.1803278688524,66,0.0001,0.641311764717102,16398.50482788086,0.0046880217,4040,0.00033621978618612045,0.3891799747943878,0.2,-1.8923706330358983,0.03739013671875,5160.7744140625
1113,9388.507,9,73728,1042.8208955223881,66,0.0001,0.3732476234436035,27182.929126739502,0.006110084,4050,-0.0019386181827940163,0.38919225335121155,0.2,-1.8923462005332112,0.04959716796875,5100.46240234375
1248,9835.999,10,81920,1086.5972222222222,65,0.0001,0.320240318775177,21573.23244857788,0.005710686,4060,-0.0011538549868419068,0.38908082246780396,0.2,-1.8918790133669972,0.0394775390625,5042.056640625
1378,10218.23,11,90112,1110.2051282051282,65,0.0001,0.6437256634235382,18729.493450927734,0.005025517,4070,-0.00220727644773433,0.38904500007629395,0.2,-1.8909857627004385,0.03212890625,4673.2724609375
1523,10334.9375,12,98304,1115.8255813953488,64,0.0001,0.538485586643219,15713.513969802856,0.0046831327,4080,-0.0011911882564163534,0.38900163769721985,0.2,-1.8906590642407537,0.03355712890625,3699.947998046875
1650,10317.62,13,106496,1108.3157894736842,64,0.0001,0.5514908134937286,16780.500352478026,0.005274023,4090,-0.0008133106628520181,0.3890202045440674,0.2,-1.890489586815238,0.04202880859375,5652.8271484375
1788,10568.589,14,114688,1126.53,64,0.0001,0.5407333076000214,25931.527549743652,0.0043385057,4100,-0.0007150723882659804,0.3889394998550415,0.2,-1.8902525249868631,0.0253662109375,4440.74169921875
1906,10589.262,15,122880,1131.73,64,0.0001,0.6007431149482727,19811.70955848694,0.0049193185,4110,-0.001966642039405997,0.3889006972312927,0.2,-1.8896496200934052,0.02747802734375,5864.50341796875
2037,10679.107,16,131072,1140.17,64,0.0001,0.5739346742630005,20426.464120483397,0.005891745,4120,-0.0011679195660690312,0.38884079456329346,0.2,-1.8891409223899245,0.0356201171875,8821.87109375
2165,10774.372,17,139264,1161.21,64,0.0001,0.47789376974105835,15577.6267868042,0.005182274,4130,-0.0005030225234804675,0.3887765109539032,0.2,-1.8884919319301843,0.03153076171875,4164.623046875
2302,11102.79,18,147456,1175.17,64,0.0001,0.7491348087787628,14428.688160324096,0.006362897,4140,-0.0018881023817812093,0.38881754875183105,0.2,-1.888232666812837,0.05467529296875,3802.732666015625
2432,11531.938,19,155648,1210.55,63,0.0001,0.4870068430900574,21470.96388015747,0.0053791376,4150,-0.0017817958243540489,0.3887602388858795,0.2,-1.8882165623828768,0.0349609375,6990.59521484375
2565,12044.496,20,163840,1266.06,63,0.0001,0.5977177321910858,19881.26320114136,0.005541377,4160,-0.0018177772462877329,0.3887328505516052,0.2,-1.8877713838592172,0.040283203125,5081.85400390625
2718,12502.412,21,172032,1312.33,63,0.0001,0.6906746029853821,14332.181945419312,0.0054052053,4170,-0.0007203046552604064,0.3887699246406555,0.2,-1.8876902176067234,0.04034423828125,3831.662109375
2860,12815.113,22,180224,1337.1,63,0.0001,0.7280316650867462,19832.78461227417,0.0046609817,4180,-0.0021477012800460217,0.3886584937572479,0.2,-1.8874267050996423,0.02579345703125,4018.126220703125
3001,12936.585,23,188416,1349.03,62,0.0001,0.7076156437397003,15283.670286941528,0.005020287,4190,-0.00025337052284157835,0.3887043297290802,0.2,-1.8869515227153897,0.03197021484375,3022.392822265625
3161,13549.146,24,196608,1419.03,62,0.0001,0.586927205324173,17721.82060203552,0.004766495,4200,-0.0008347559803951298,0.3886154890060425,0.2,-1.8868269547820091,0.026123046875,2805.9560546875
3303,14100.466,25,204800,1466.72,61,0.0001,0.8018283247947693,18943.982360839844,0.0049666753,4210,-0.0006896591348777292,0.38860028982162476,0.2,-1.8862331660464406,0.0375244140625,4840.25830078125
