rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/learning_rate,train/explained_variance,train/std,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/clip_range,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
1113.22,1310720,329,9588.687,40,3976,9989.9833984375,-1.9272727664560079,0.0001,0.5809581875801086,0.3925797939300537,0.0057436186,2860,0.0357025146484375,37585.05876159668,0.2,0.00044165977997181474,,
1097.81,1343488,329,9184.001,41,4074,12804.18359375,-1.92657934948802,0.0001,0.5483011901378632,0.3925148844718933,0.0059601013,2870,0.043170166015625,37073.30120239258,0.2,0.0012132048988860334,,
1093.54,1376256,329,8747.459,42,4177,13959.6123046875,-1.925975165143609,0.0001,0.5844683051109314,0.3924683928489685,0.0055895047,2880,0.038299560546875,41535.432620239255,0.2,0.0007554544743470614,,
1099.47,1409024,329,8937.892,43,4274,50109.29296875,-1.9257896222174167,0.0001,0.4350925087928772,0.39248472452163696,0.0052274694,2890,0.033978271484375,87157.34992370606,0.2,0.0003149480424326612,,
1063.45,1441792,329,8779.36,44,4371,12890.138671875,-1.9256003372371198,0.0001,0.606978565454483,0.39242154359817505,0.0052531343,2900,0.0343231201171875,36659.198141479494,0.2,-0.0003082690134760924,,
1068.86,1474560,329,9279.458,45,4471,12175.248046875,-1.9249853143468498,0.0001,0.5219044089317322,0.39236462116241455,0.005146009,2910,0.03118896484375,44334.65564270019,0.2,-0.000503876859875163,,
1045.51,1507328,329,9067.003,46,4570,17135.88671875,-1.9243214152753354,0.0001,0.5577933490276337,0.3922867476940155,0.004728064,2920,0.033416748046875,41160.140252685545,0.2,0.0007846849573979852,,
1079.4,1540096,329,9739.295,47,4672,20875.44921875,-1.9236378263682128,0.0001,0.5265817642211914,0.39223748445510864,0.0056723366,2930,0.0405364990234375,44351.957818603514,0.2,4.2366575507912783e-05,,
1048.04,1572864,329,9378.673,48,4770,14102.8544921875,-1.9233315523713828,0.0001,0.5709875524044037,0.3922252357006073,0.004765735,2940,0.0280914306640625,40038.52007751465,0.2,-0.00025312460857094263,,
,1600000,,,,,11888.9765625,-1.9229632552713156,0.0001,0.5372103452682495,0.39216649532318115,0.005717073,2950,0.04486083984375,44219.63644714355,0.2,7.460061679012142e-05,1366.43,5781.2119140625
1061.19,1605632,301,9627.45,49,5316,,,,,,,,,,,,,
1086.34,1638400,302,9183.066,50,5420,11029.3212890625,-1.922629251331091,0.0001,0.6215765476226807,0.39216721057891846,0.0050006635,2960,0.03568115234375,41052.493408203125,0.2,0.00047414515138370915,,
1090.92,1671168,302,8617.55,51,5520,13014.1796875,-1.9226480280980467,0.0001,0.7107279598712921,0.39215895533561707,0.005410767,2970,0.03707275390625,38566.15360717774,0.2,-0.00022021128352207598,,
1160.22,1703936,303,9141.796,52,5618,97784.5703125,-1.9226768266409635,0.0001,0.4031878113746643,0.39217662811279297,0.0046208045,2980,0.0292755126953125,222355.9851196289,0.2,0.0004906723628664622,,
1119.88,1736704,303,9070.133,53,5717,40114.7421875,-1.9226876208558679,0.0001,0.5189580023288727,0.3921627998352051,0.0051083583,2990,0.02974853515625,101850.56296081543,0.2,-0.0005473869852721692,,
1119.5,1769472,304,9778.217,54,5815,24606.1484375,-1.9220904875546694,0.0001,0.48552078008651733,0.3920610547065735,0.0042507155,3000,0.027130126953125,46256.215615844725,0.2,2.4617931921966373e-05,,
1147.65,1802240,304,10200.074,55,5917,12419.19921875,-1.9215913515537977,0.0001,0.6047744154930115,0.3920658528804779,0.0046571046,3010,0.0284881591796875,36351.61824951172,0.2,-0.0006098965084675001,,
1187.02,1835008,304,10509.731,56,6019,14981.4521484375,-1.9214050140231849,0.0001,0.6710969507694244,0.39202752709388733,0.004734901,3020,0.0271728515625,38824.48453674316,0.2,-0.0003163713015965186,,
1186.17,1867776,305,10464.622,57,6122,12550.412109375,-1.9209363838657736,0.0001,0.6803292036056519,0.39197102189064026,0.004924459,3030,0.03232421875,34775.0327545166,0.2,-0.0001180530569399707,,
1131.21,1900544,305,10082.131,58,6223,17129.171875,-1.9203888796269895,0.0001,0.5780392289161682,0.391914427280426,0.005531418,3040,0.036639404296875,47784.792572021484,0.2,0.0005215157038037432,,
1146.85,1933312,305,9760.914,59,6323,16240.732421875,-1.9199450250715018,0.0001,0.6056459844112396,0.3918823003768921,0.005660723,3050,0.0443572998046875,37520.76349487305,0.2,0.00038096499538369243,,
1165.47,1966080,306,9930.371,60,6420,30555.51953125,-1.9197000300511717,0.0001,0.6363283693790436,0.39186128973960876,0.0056558377,3060,0.0386749267578125,56386.83272094726,0.2,0.0004653626867366256,,
1144.5,1998848,306,9719.008,61,6520,12839.2919921875,-1.919626535847783,0.0001,0.6394594311714172,0.39186540246009827,0.004874479,3070,0.03072509765625,39118.82673339844,0.2,9.339344742329559e-05,,
1147.64,2031616,306,10103.025,62,6621,16143.935546875,-1.919692743755877,0.0001,0.607973724603653,0.3918740749359131,0.005478019,3080,0.0360626220703125,41877.930194091794,0.2,-0.00018071771992254071,,
