time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
127,1,3170.069,256,761.5151515151515,32768,,,,,,,,,,,,,
292,2,4263.9824,224,856.5441176470588,65536,0.0001,0.11985456943511963,13515.498046875,33463.38518180847,-1.9467057037632913,0.2,0.012448881,0.0026203611083019497,0.394463449716568,0.1248992919921875,2480,,
447,3,5077.124,219,907.6,98304,0.0001,0.2791582942008972,6472.357421875,30560.58607788086,-1.9461243683937937,0.2,0.00941002,0.0025956186235134735,0.39446404576301575,0.0805877685546875,2490,,
600,4,5949.6133,218,973.59,131072,0.0001,0.18890351057052612,12970.546875,30562.152137756348,-1.9453045886009932,0.2,0.008775705,0.0006815223682224314,0.39431238174438477,0.0893646240234375,2500,,
751,5,6384.2026,218,1006.65,163840,0.0001,0.2628849744796753,9079.2001953125,28370.46093673706,-1.9434755892958493,0.2,0.008330624,-0.0005597131988906767,0.3940975069999695,0.080987548828125,2510,,
903,6,6773.8438,217,994.1,196608,0.0001,0.295468807220459,21909.32421875,30371.831202697755,-1.9417060689534993,0.2,0.008035856,0.0010474394854554704,0.3939570188522339,0.0738067626953125,2520,,
1055,7,7013.448,217,990.54,229376,0.0001,0.3880528211593628,9264.7548828125,30148.466609191895,-1.9404052207712084,0.2,0.00791258,0.0012794237536581932,0.3938596844673157,0.0747955322265625,2530,,
1209,8,6766.9517,216,974.65,262144,0.0001,0.3513794541358948,8770.244140625,27989.730800628662,-1.9392313715536147,0.2,0.007406515,-0.00017447855457248808,0.39371246099472046,0.0638458251953125,2540,,
1366,9,6954.5933,215,1021.82,294912,0.0001,0.4335280656814575,10995.0166015625,28767.539373588563,-1.9374023367650808,0.2,0.00844479,0.0004438214228684956,0.393527626991272,0.07698974609375,2550,,
1519,10,7348.96,215,1040.43,327680,0.0001,0.37204837799072266,11843.705078125,75375.73519172668,-1.9358763858210295,0.2,0.008687678,0.0023075457772847585,0.39340317249298096,0.080010986328125,2560,,
1676,11,8287.667,215,1095.93,360448,0.0001,0.5038793683052063,8420.9423828125,27690.363311386107,-1.9346902409102769,0.2,0.007768552,0.0007038487905447255,0.393289178609848,0.0687957763671875,2570,,
1833,12,9403.222,214,1124.64,393216,0.0001,0.46904444694519043,4898.52734375,23190.852164649965,-1.9329411512240768,0.2,0.008405555,0.0003622093314334052,0.393055260181427,0.0826019287109375,2580,,
1989,13,9525.864,214,1142.91,425984,0.0001,0.40491169691085815,6941.75244140625,25914.24667186737,-1.931051828339696,0.2,0.0076611782,0.001055059137297576,0.3929212987422943,0.0683746337890625,2590,,
2144,14,9567.979,213,1135.78,458752,0.0001,0.35799288749694824,8697.8681640625,26541.842319869997,-1.9306993089150637,0.2,0.006236811,0.0003356382481797482,0.3929891586303711,0.0546966552734375,2600,,
2301,15,9696.352,213,1139.79,491520,0.0001,0.40829998254776,8187.78955078125,27049.166716384887,-1.9304369088727982,0.2,0.0068306667,0.0002501088531062123,0.39286985993385315,0.062994384765625,2610,,
2461,16,9463.019,213,1127.6,524288,0.0001,0.4127950668334961,5430.00048828125,25231.51282348633,-1.9291200693231076,0.2,0.006263788,0.00012993148675377597,0.39273178577423096,0.05074462890625,2620,,
2618,17,10013.071,212,1151.42,557056,0.0001,0.4033053517341614,33457.9609375,32025.658788490295,-1.9266247448977083,0.2,0.006026647,0.000133686709250469,0.3923880159854889,0.0514434814453125,2630,,
2773,18,9739.662,212,1137.87,589824,0.0001,0.5374132692813873,7413.17822265625,25690.36196670532,-1.924798724008724,0.2,0.006641414,0.0009243362850611447,0.3923875391483307,0.055780029296875,2640,,
2933,19,10251.887,212,1149.92,622592,0.0001,0.48783135414123535,7663.73388671875,26063.547308158875,-1.9240231580566616,0.2,0.006853029,0.0004804469772352604,0.3922368884086609,0.061798095703125,2650,,
3093,20,9183.213,211,1162.37,655360,0.0001,0.5752990245819092,8892.7294921875,24440.682825279237,-1.921930448198691,0.2,0.0065406947,0.00030954557050790756,0.3919609487056732,0.0578887939453125,2660,,
3251,21,9852.144,211,1205.96,688128,0.0001,0.2906450629234314,77198.375,531283.0724933625,-1.920482612075284,0.2,0.00645635,0.0011423347731124522,0.39197009801864624,0.0538665771484375,2670,,
3410,22,10372.245,211,1239.92,720896,0.0001,0.6191890239715576,5512.32421875,25077.32583618164,-1.919326666276902,0.2,0.0069527263,0.0005893356164961006,0.3917245864868164,0.060467529296875,2680,,
3570,23,9784.083,211,1238.73,753664,0.0001,0.6911327540874481,9531.47265625,24192.139598274232,-1.9173540647607297,0.2,0.007306788,0.0005896463195767865,0.39158865809440613,0.0623779296875,2690,,
3733,24,10890.067,210,1202.34,786432,0.0001,0.6322974264621735,7472.9140625,151479.45587978364,-1.9155011695809663,0.2,0.0068402886,0.0005296537831782188,0.39136582612991333,0.0593719482421875,2700,,
3891,25,10726.801,210,1177.73,819200,0.0001,0.48949170112609863,9324.138671875,27242.743280601502,-1.9134774160571397,0.2,0.0064357044,2.638010710143135e-05,0.3911823332309723,0.05562744140625,2710,,
