time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/std,train/loss,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/explained_variance,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
301,301.0,650.41516,98304,325,12,16230.820376586915,110,0.0018845185,0.01429443359375,0.9957687854766846,8604.45703125,0.0006326112430542708,0.2,0.001,0.19558101892471313,-5.658008289337158,,
301,301.0,618.4752,106496,353,13,16445.057855224608,120,0.0013445521,0.0052978515625,0.9955923557281494,5550.04638671875,-0.00012096958089387044,0.2,0.001,0.1470312476158142,-5.657653757929802,,
301,301.0,641.5305,114688,380,14,12118.703436279297,130,0.0011641963,0.0052001953125,0.9958279132843018,7516.2744140625,-4.7556450590491294e-05,0.2,0.001,0.2020983099937439,-5.657802239060402,,
301,301.0,621.6968,122880,407,15,23112.292700195314,140,0.0013193289,0.01317138671875,0.9960652589797974,5579.47900390625,0.0004463502242288087,0.2,0.001,0.1446811556816101,-5.658748641610146,,
301,301.0,657.3021,131072,434,16,14704.51887512207,150,0.0012703884,0.01439208984375,0.996015191078186,4965.06298828125,-0.0005419301265646937,0.2,0.001,0.1491503119468689,-5.659183955192566,,
301,301.0,676.2336,139264,462,17,17709.085180664064,160,0.0008899361,0.00335693359375,0.996222972869873,7213.61669921875,0.00040601423643238377,0.2,0.001,0.17938345670700073,-5.659329080581665,,
301,301.0,614.8253,147456,489,18,17309.1521484375,170,0.0009856925,0.007177734375,0.9962815642356873,11861.8134765625,-0.0012289486585359555,0.2,0.001,0.2015753984451294,-5.659882041811943,,
301,301.0,568.9472,155648,516,19,12499.54506225586,180,0.001035238,0.0029052734375,0.9963721632957458,7934.76904296875,-0.0009997282773838378,0.2,0.001,0.2003381848335266,-5.660313278436661,,
301,301.0,558.95056,163840,544,20,8675.513691711425,190,0.00080041966,0.00252685546875,0.9970771074295044,2143.526123046875,-0.00019587106580729597,0.2,0.001,0.27325350046157837,-5.661630564928055,,
301,301.0,574.619,172032,571,21,12993.191748046875,200,0.0011944493,0.01876220703125,0.9966452717781067,5418.96630859375,-0.0001767711670254357,0.2,0.001,0.2014601230621338,-5.662604027986527,,
301,301.0,587.85614,180224,598,22,18528.817541503908,210,0.0007794299,0.00164794921875,0.9966307878494263,7761.18017578125,-0.0003265245377406245,0.2,0.001,0.2284112572669983,-5.661521020531654,,
301,301.0,603.859,188416,625,23,10010.103436279296,220,0.0017847046,0.01285400390625,0.9966170787811279,5467.04052734375,-0.00013268859911477193,0.2,0.001,0.24463880062103271,-5.661591929197312,,
300,301.0,610.60095,196608,653,24,13121.4739654541,230,0.0016384831,0.00545654296875,0.9964182376861572,4356.7099609375,0.0009816238867642823,0.2,0.001,0.24059611558914185,-5.660979124903679,,
300,301.0,662.41327,204800,680,25,17460.115655517577,240,0.0016415174,0.03265380859375,0.996196985244751,10163.4765625,-0.0005584313606959767,0.2,0.001,0.23815381526947021,-5.6600897997617725,,
300,301.0,701.47125,212992,707,26,21211.584814453126,250,0.0018737771,0.0055419921875,0.996367871761322,5558.0400390625,0.00047305647094617596,0.2,0.001,0.20368963479995728,-5.660038241744042,,
300,301.0,695.5056,221184,735,27,13604.859893798828,260,0.0010000492,0.00335693359375,0.9960598945617676,6371.34521484375,-0.00044953799006179905,0.2,0.001,0.21883922815322876,-5.659742647409439,,
300,301.0,681.8747,229376,762,28,18015.512756347656,270,0.0012459981,0.00614013671875,0.9955832958221436,9774.4658203125,-0.0005173682620807085,0.2,0.001,0.2505617141723633,-5.658343279361725,,
300,301.0,651.9893,237568,789,29,19088.308197021484,280,0.0017516869,0.0107177734375,0.995493471622467,6679.71142578125,0.0003501871018670499,0.2,0.001,0.16550147533416748,-5.656884351372719,,
300,301.0,667.3325,245760,818,30,15019.633630371094,290,0.0015321252,0.0037841796875,0.994636595249176,4833.673828125,-0.0004040338157210499,0.2,0.001,0.2589293122291565,-5.655402708053589,,
300,301.0,713.9277,253952,845,31,10926.866333007812,300,0.0011035159,0.004052734375,0.99452805519104,4154.4111328125,-0.0017449225171731087,0.2,0.001,0.2861331105232239,-5.653072050213813,,
300,301.0,642.33136,262144,873,32,18270.29976196289,310,0.000990937,0.0016845703125,0.9950879812240601,8610.400390625,-0.00015641745267203078,0.2,0.001,0.24682718515396118,-5.654219186305999,,
300,301.0,669.6194,270336,900,33,11260.651889038087,320,0.0014326901,0.00445556640625,0.9952902793884277,3283.12841796875,0.0007243740990816149,0.2,0.001,0.3044065833091736,-5.655767714977264,,
300,301.0,610.2784,278528,928,34,20238.829400634764,330,0.00083316397,0.00361328125,0.9945090413093567,5507.8203125,-0.00206381464486185,0.2,0.001,0.2292303442955017,-5.65466725230217,,
299,301.0,563.4227,286720,956,35,13907.444409179687,340,0.0010646433,0.003125,0.9947842955589294,5209.3486328125,-0.00030019983678357675,0.2,0.001,0.3144600987434387,-5.652948078513146,,
299,301.0,573.2205,294912,983,36,9619.747927856446,350,0.0017738149,0.01124267578125,0.9927743673324585,2568.175537109375,0.0005276015246636235,0.2,0.001,0.3187369704246521,-5.650486892461776,,
299,301.0,575.66345,303104,1012,37,10708.493515014648,360,0.00082068495,0.001611328125,0.9923759698867798,2921.052001953125,-0.0004891826771199703,0.2,0.001,0.3938763737678528,-5.64513894021511,,
299,301.0,633.6052,311296,1040,38,10824.235208129883,370,0.0018192098,0.008935546875,0.9931214451789856,4529.873046875,-0.0005895112015423365,0.2,0.001,0.2747601270675659,-5.646046981215477,,
298,301.0,630.4143,319488,1068,39,19115.72800292969,380,0.000997365,0.00380859375,0.9932507276535034,5919.30029296875,0.0005457064340589568,0.2,0.001,0.24479961395263672,-5.64784619808197,,
298,301.0,637.6426,327680,1096,40,12990.907183837891,390,0.0012285953,0.007568359375,0.9924415349960327,5458.87841796875,-0.00015333204646594822,0.2,0.001,0.32055938243865967,-5.647155657410622,,
298,301.0,641.0348,335872,1123,41,15377.414758300782,400,0.00095251173,0.00147705078125,0.9931856393814087,10274.083984375,5.9794507251353934e-05,0.2,0.001,0.3719325065612793,-5.645894914865494,,
298,301.0,593.5284,344064,1150,42,11332.973161315918,410,0.0011185111,0.0067138671875,0.9918978214263916,6913.611328125,-0.002422457929060329,0.2,0.001,0.39891040325164795,-5.645529755949974,,
298,301.0,566.9521,352256,1178,43,11028.173368835449,420,0.00086108246,0.00084228515625,0.9906133413314819,5433.3681640625,5.449987802421674e-05,0.2,0.001,0.34225720167160034,-5.639666977524757,,
298,301.0,598.4143,360448,1205,44,11387.227731323243,430,0.0010225979,0.003369140625,0.9901211857795715,5384.9326171875,-0.0004962993109074887,0.2,0.001,0.4312930107116699,-5.636147737503052,,
298,301.0,602.74756,368640,1232,45,17284.750411987305,440,0.0017062139,0.0050048828125,0.990096926689148,6531.81640625,-0.00029061933455523106,0.2,0.001,0.329340398311615,-5.634522533416748,,
299,301.0,634.1618,376832,1260,46,13162.330059814452,450,0.0032319902,0.01807861328125,0.9904102683067322,5341.697265625,-0.0009571917675202712,0.2,0.001,0.35737544298171997,-5.635228767991066,,
299,301.0,666.3968,385024,1287,47,11146.967178344727,460,0.001364087,0.0078369140625,0.9910272359848022,4306.19970703125,-9.222476837749128e-05,0.2,0.001,0.3958401679992676,-5.637719383835792,,
299,301.0,665.33154,393216,1314,48,17791.692120361327,470,0.0018584491,0.0064453125,0.9927440881729126,9992.9453125,-0.0002802830458676908,0.2,0.001,0.257026731967926,-5.641920435428619,,
,,,400000,,,15560.609188842773,480,0.0012471281,0.01055908203125,0.9920355081558228,7089.1220703125,0.0001618689395399997,0.2,0.001,0.34696584939956665,-5.644721728563309,234.68182373046875,301.0
280,301.0,709.88654,401408,1429,49,,,,,,,,,,,,,
281,301.0,707.44495,409600,1457,50,19211.99070739746,490,0.001483439,0.00631103515625,0.9907327890396118,17696.4140625,-0.00044046660041203723,0.2,0.001,0.3800625801086426,-5.640250992774964,,
281,301.0,726.6385,417792,1485,51,10604.964395141602,500,0.0016183542,0.006591796875,0.9905514717102051,4745.5859375,-0.00034137983311666176,0.2,0.001,0.41012728214263916,-5.637100994586945,,
281,301.0,693.46234,425984,1512,52,13437.108319091796,510,0.0021663774,0.01253662109375,0.9907408952713013,4348.91064453125,-0.00041963810508605093,0.2,0.001,0.36302250623703003,-5.636848571896553,,
281,301.0,737.32806,434176,1540,53,12325.473889160156,520,0.0028760843,0.0260009765625,0.9911140203475952,6460.013671875,-0.0003129004398942925,0.2,0.001,0.41438883543014526,-5.638146984577179,,
282,301.0,708.81256,442368,1568,54,15919.811770629884,530,0.002168519,0.01256103515625,0.9918941855430603,4164.796875,-1.6722956934245305e-05,0.2,0.001,0.35716086626052856,-5.6403443068265915,,
282,301.0,712.12396,450560,1596,55,11982.907710266114,540,0.0029454068,0.02120361328125,0.9903047680854797,6633.80078125,0.0002611497249745298,0.2,0.001,0.3764311671257019,-5.639008060097694,,
282,301.0,649.67377,458752,1624,56,12641.288984680175,550,0.001119903,0.00308837890625,0.9896436929702759,3164.34375,-0.00024411659978795797,0.2,0.001,0.4290767312049866,-5.633593443036079,,
282,301.0,653.35,466944,1651,57,11128.876193237305,560,0.0023842682,0.0171875,0.9886060953140259,3690.4892578125,-0.0008825218319543637,0.2,0.001,0.4793551564216614,-5.6302548319101335,,
282,301.0,717.6733,475136,1679,58,11755.175643920898,570,0.0019955803,0.01387939453125,0.9880548715591431,4851.54833984375,0.0004516665663686581,0.2,0.001,0.46433377265930176,-5.626651549339295,,
283,301.0,754.1482,483328,1706,59,14390.652716064453,580,0.0024919268,0.01497802734375,0.9898245334625244,8914.2275390625,-0.00019524384624673984,0.2,0.001,0.4358920454978943,-5.628863832354545,,
283,301.0,798.7551,491520,1734,60,14791.727462768555,590,0.0025897976,0.01136474609375,0.9893906116485596,10719.326171875,0.00033175770076923075,0.2,0.001,0.4111553430557251,-5.632294136285782,,
283,301.0,849.6485,499712,1762,61,14719.634402465821,600,0.0019081137,0.01201171875,0.9884190559387207,3195.723388671875,0.000990252013434656,0.2,0.001,0.5101020336151123,-5.630528065562248,,
283,301.0,848.046,507904,1789,62,21195.81954650879,610,0.0038731634,0.0432861328125,0.9879502058029175,5928.9833984375,-0.0009106519304623361,0.2,0.001,0.2883036732673645,-5.625951772928238,,
283,301.0,906.1043,516096,1817,63,14851.96688232422,620,0.0024622392,0.01055908203125,0.9878388047218323,9530.693359375,-0.0014472439303062855,0.2,0.001,0.46476370096206665,-5.625173705816269,,
284,301.0,893.83673,524288,1845,64,21080.165869140626,630,0.004052055,0.032470703125,0.987755298614502,9132.1201171875,0.0002932230334408814,0.2,0.001,0.38145387172698975,-5.6245936214923855,,
284,301.0,918.02155,532480,1873,65,11870.40524597168,640,0.002473834,0.01002197265625,0.9836859703063965,5275.8583984375,0.0001975700113689527,0.2,0.001,0.43495607376098633,-5.617630645632744,,
284,301.0,827.52234,540672,1901,66,14306.6344329834,650,0.0016860445,0.00828857421875,0.9834139943122864,7708.02978515625,-0.0008732364687602967,0.2,0.001,0.5220974981784821,-5.606346154212952,,
284,301.0,796.81366,548864,1928,67,8234.946807861328,660,0.0019983547,0.01522216796875,0.9828541278839111,2780.263427734375,-0.00034313694195589053,0.2,0.001,0.4938863515853882,-5.605669197440148,,
284,301.0,818.0231,557056,1956,68,13840.555493164062,670,0.001392776,0.00740966796875,0.982312798500061,6470.8779296875,-0.0005120376896229573,0.2,0.001,0.49776357412338257,-5.603085690736771,,
284,301.0,863.06696,565248,1985,69,11948.487545776366,680,0.0017948395,0.01610107421875,0.9824272394180298,3741.53662109375,-0.0008644796049338766,0.2,0.001,0.3914874196052551,-5.601871287822723,,
284,301.0,896.30255,573440,2013,70,15162.1009765625,690,0.0014600708,0.0076904296875,0.9817819595336914,4318.376953125,-7.472888537449763e-05,0.2,0.001,0.39958178997039795,-5.601276651024818,,
284,301.0,853.53564,581632,2041,71,11908.898657226562,700,0.0029751598,0.0356689453125,0.9823408126831055,4082.197509765625,0.00017745556324371136,0.2,0.001,0.4296584725379944,-5.600598591566086,,
284,301.0,862.23065,589824,2069,72,17175.680029296876,710,0.0016596606,0.010693359375,0.9823546409606934,9743.0498046875,-0.00019793148640019355,0.2,0.001,0.32389944791793823,-5.601500836014748,,
285,301.0,824.8832,598016,2097,73,16181.968640136718,720,0.0021709134,0.01048583984375,0.9811290502548218,11987.865234375,0.0001583704666700214,0.2,0.001,0.4453345537185669,-5.599328562617302,,
285,301.0,861.1719,606208,2125,74,11341.615823364258,730,0.0027446062,0.0122802734375,0.9825478196144104,3367.493896484375,0.00017585255627636798,0.2,0.001,0.5113184750080109,-5.599416971206665,,
285,301.0,917.6795,614400,2153,75,13814.889221191406,740,0.0032360614,0.025244140625,0.9830043911933899,8484.9443359375,-0.0012130690360208974,0.2,0.001,0.41535037755966187,-5.604182869195938,,
285,301.0,895.8864,622592,2181,76,15872.532192993163,750,0.0018954626,0.00826416015625,0.9823705554008484,5283.5947265625,0.0006085734974476508,0.2,0.001,0.36408746242523193,-5.604114383459091,,
285,301.0,902.14453,630784,2208,77,10297.555422973634,760,0.0015530839,0.00509033203125,0.9832366704940796,4120.64453125,-0.0014296003413619474,0.2,0.001,0.519582062959671,-5.603338021039963,,
285,301.0,821.92596,638976,2237,78,12043.521850585938,770,0.0025461975,0.01534423828125,0.9825389385223389,7651.52197265625,-0.0012524570745881646,0.2,0.001,0.4637994170188904,-5.604873776435852,,
285,301.0,834.103,647168,2264,79,10107.588598632812,780,0.002300614,0.01229248046875,0.9815115928649902,3546.97607421875,-0.0015795521343534348,0.2,0.001,0.45529019832611084,-5.600564831495285,,
285,301.0,811.78546,655360,2293,80,12020.333874511718,790,0.0026157377,0.0209228515625,0.9804368615150452,3613.0009765625,-0.0004994979768525809,0.2,0.001,0.3969695568084717,-5.596777960658073,,
285,301.0,879.0033,663552,2320,81,7736.662925720215,800,0.0021726373,0.01900634765625,0.9785550832748413,3372.896728515625,-0.00034252785626449623,0.2,0.001,0.49651747941970825,-5.591161444783211,,
286,301.0,870.40936,671744,2348,82,12521.015667724609,810,0.0020273312,0.00977783203125,0.9781436920166016,3966.310546875,0.0007369482387730386,0.2,0.001,0.39804404973983765,-5.5857342004776,,
286,301.0,905.03546,679936,2375,83,9481.805136108398,820,0.0028546967,0.0206787109375,0.9783281087875366,3159.802978515625,0.00031677119914093056,0.2,0.001,0.46681416034698486,-5.585513886809349,,
286,301.0,932.644,688128,2403,84,11330.219345092773,830,0.0039453856,0.030615234375,0.9782402515411377,7362.02978515625,-0.00045771905570290983,0.2,0.001,0.4822917580604553,-5.585564169287681,,
286,301.0,894.8351,696320,2430,85,12299.772494506837,840,0.0026737244,0.0143798828125,0.9771549105644226,5541.630859375,-0.0014979183411924168,0.2,0.001,0.44473493099212646,-5.5838912576437,,
286,301.0,959.01526,704512,2458,86,10763.824447631836,850,0.0023905193,0.01163330078125,0.975836992263794,2107.10791015625,-0.00017314723882009276,0.2,0.001,0.4762572646141052,-5.57923524081707,,
286,301.0,1014.43494,712704,2486,87,15591.514605712891,860,0.002592287,0.016943359375,0.9736931920051575,7256.478515625,-4.8741906357463447e-05,0.2,0.001,0.48500847816467285,-5.57201170027256,,
286,301.0,975.8256,720896,2513,88,12738.635525512695,870,0.0023141322,0.0217529296875,0.973098874092102,3624.560791015625,0.00018683871312532573,0.2,0.001,0.46523094177246094,-5.566112375259399,,
286,301.0,1006.6964,729088,2541,89,12303.322628784179,880,0.0028498634,0.03511962890625,0.9736664891242981,3935.94140625,-0.0009907474646752234,0.2,0.001,0.4872947335243225,-5.565885326266288,,
286,301.0,985.2941,737280,2569,90,11760.543481445313,890,0.004671093,0.03414306640625,0.9741296172142029,4076.9609375,0.001035517743730452,0.2,0.001,0.4450605511665344,-5.568140286207199,,
287,301.0,987.8586,745472,2597,91,12678.840563964844,900,0.0017471304,0.00556640625,0.9717041254043579,3149.06982421875,-0.00011450982201495208,0.2,0.001,0.38298308849334717,-5.565048548579216,,
287,301.0,995.2257,753664,2625,92,15056.594415283203,910,0.0027880927,0.01412353515625,0.9716713428497314,5264.27783203125,5.174288889975287e-06,0.2,0.001,0.3722623586654663,-5.558795914053917,,
287,301.0,907.42725,761856,2652,93,10003.11614227295,920,0.0035188706,0.02548828125,0.9705972671508789,4521.04638671875,-0.001814285267391824,0.2,0.001,0.42438215017318726,-5.557291841506958,,
287,301.0,944.29663,770048,2679,94,10451.381329345702,930,0.0019138048,0.0113525390625,0.9697923064231873,3731.322265625,-0.0007026666819001548,0.2,0.001,0.530066579580307,-5.552923595905304,,
287,301.0,921.4992,778240,2707,95,14410.98459777832,940,0.0018288676,0.01566162109375,0.9688001275062561,5920.9228515625,0.0002673703926120652,0.2,0.001,0.44606077671051025,-5.549823135137558,,
287,301.0,881.3661,786432,2735,96,13163.792419433594,950,0.0034054508,0.029443359375,0.9671610593795776,7106.76123046875,0.001303365360945463,0.2,0.001,0.4787437915802002,-5.54389599263668,,
287,301.0,901.1333,794624,2762,97,7347.3561340332035,960,0.0031185322,0.02486572265625,0.9668093919754028,2389.796630859375,0.0015698676921601872,0.2,0.001,0.4720327854156494,-5.540028780698776,,
,,,800000,,,12845.562701416016,970,0.004210815,0.026123046875,0.9675261378288269,2318.5693359375,-0.0007546053500846028,0.2,0.001,0.4848509430885315,-5.540918701887131,876.4396362304688,301.0
279,301.0,928.3318,802816,2875,98,,,,,,,,,,,,,
279,301.0,965.0139,811008,2903,99,15390.231164550782,980,0.0025191181,0.012353515625,0.9683880805969238,5138.47607421875,-0.0006887069735967089,0.2,0.001,0.517546534538269,-5.543761074542999,,
279,301.0,987.05164,819200,2930,100,11320.805776977539,990,0.0047685215,0.03271484375,0.9670839905738831,4106.052734375,0.001043948030564934,0.2,0.001,0.4131176471710205,-5.54324700832367,,
279,301.0,884.38837,827392,2958,101,8594.590565490722,1000,0.0037390334,0.02625732421875,0.9685677289962769,2802.318359375,-0.0017823826623498463,0.2,0.001,0.47994375228881836,-5.543537926673889,,
279,301.0,838.96454,835584,2985,102,6887.551588439941,1010,0.0025271499,0.0072021484375,0.9690796136856079,2559.1552734375,-1.9108910055365414e-05,0.2,0.001,0.5823855698108673,-5.546766459941864,,
280,301.0,844.78064,843776,3013,103,8794.930680847168,1020,0.002348905,0.01473388671875,0.967962920665741,3054.239990234375,-0.0004027290520753013,0.2,0.001,0.5328630208969116,-5.546536123752594,,
280,301.0,886.8471,851968,3040,104,13491.635244750976,1030,0.0031241716,0.01566162109375,0.9656398892402649,8156.1611328125,-0.00016335616091964767,0.2,0.001,0.502567857503891,-5.539270108938217,,
280,301.0,970.3535,860160,3068,105,9230.66294708252,1040,0.0031050178,0.02159423828125,0.9642776846885681,5583.91650390625,-0.0015459374786587431,0.2,0.001,0.5085837841033936,-5.5314276099205015,,
280,301.0,1035.4851,868352,3095,106,17262.539660644532,1050,0.003634255,0.02767333984375,0.9628497362136841,3981.826904296875,-0.0005254130162938963,0.2,0.001,0.444553017616272,-5.526238599419594,,
280,301.0,992.3114,876544,3123,107,13775.824942016601,1060,0.0029858423,0.0156005859375,0.9615623950958252,5731.90087890625,-0.00044499877767520955,0.2,0.001,0.5045012831687927,-5.520516705513001,,
280,301.0,1050.4794,884736,3150,108,12924.778305053711,1070,0.002675193,0.01531982421875,0.9601997137069702,5698.72998046875,-0.003506573656341061,0.2,0.001,0.4463006854057312,-5.514658668637276,,
280,301.0,1064.7328,892928,3178,109,14230.595220947265,1080,0.0035875977,0.01904296875,0.9591689705848694,4197.85888671875,-0.0005408518140029628,0.2,0.001,0.48210328817367554,-5.509499242901802,,
281,301.0,1112.2195,901120,3205,110,12114.447540283203,1090,0.0026722741,0.012255859375,0.9570931792259216,5166.15869140625,0.00016357367858290672,0.2,0.001,0.4693620204925537,-5.503839617967605,,
281,301.0,1140.4747,909312,3232,111,13156.13907775879,1100,0.0023535527,0.01142578125,0.9568406939506531,3036.538330078125,-0.0007096147091942839,0.2,0.001,0.5857816934585571,-5.498088750243187,,
281,301.0,1151.3855,917504,3261,112,12645.820178222657,1110,0.0024228399,0.0129150390625,0.9556652307510376,3764.642578125,-0.0011649968728306703,0.2,0.001,0.5368817746639252,-5.495270490646362,,
281,301.0,1224.1321,925696,3289,113,15116.75454711914,1120,0.002528756,0.012353515625,0.9567259550094604,4135.5615234375,-0.001177829541848041,0.2,0.001,0.47561246156692505,-5.494866797327996,,
281,301.0,1217.6642,933888,3317,114,17099.73302307129,1130,0.0032902826,0.01517333984375,0.953292965888977,5616.31103515625,-0.002164578990050359,0.2,0.001,0.45848584175109863,-5.49079182446003,,
281,301.0,1149.6959,942080,3345,115,12334.650160217285,1140,0.0034052446,0.02059326171875,0.9541669487953186,1916.638916015625,-0.0012271118837816175,0.2,0.001,0.5344961285591125,-5.4837870597839355,,
281,301.0,1150.484,950272,3373,116,8080.025732421875,1150,0.0030162213,0.0234375,0.9531419277191162,2761.59765625,-0.0008586541811382631,0.2,0.001,0.5316858291625977,-5.485277891159058,,
281,301.0,1089.2397,958464,3401,117,12067.996148681641,1160,0.00284241,0.025439453125,0.952191948890686,2655.353515625,0.0006106959117460065,0.2,0.001,0.4927152991294861,-5.479719033837318,,
281,301.0,1154.2256,966656,3428,118,10648.932641601563,1170,0.0022817715,0.0098388671875,0.9515162110328674,3186.2919921875,-0.0020120029359532053,0.2,0.001,0.5843373537063599,-5.476472401618958,,
282,301.0,1205.1605,974848,3456,119,14786.989938354493,1180,0.003025056,0.020166015625,0.9508475065231323,4635.56396484375,-0.0008386631459870841,0.2,0.001,0.5225793719291687,-5.473825994133949,,
282,301.0,1212.7532,983040,3484,120,9697.70899810791,1190,0.003024614,0.0166748046875,0.9505904316902161,4763.16162109375,0.00011047780135413632,0.2,0.001,0.5799738466739655,-5.471771636605263,,
282,301.0,1287.3727,991232,3512,121,13944.380740356446,1200,0.0031195816,0.01279296875,0.9519425630569458,4074.931640625,0.0003852633453789167,0.2,0.001,0.5591291785240173,-5.473633396625519,,
282,301.0,1310.1128,999424,3540,122,16128.219967651366,1210,0.0030388844,0.0104736328125,0.9508900046348572,4731.97998046875,-0.001731089796521701,0.2,0.001,0.4882466197013855,-5.474848407506943,,
282,301.0,1331.2264,1007616,3567,123,14324.01953125,1220,0.0028972998,0.02203369140625,0.9515141844749451,4398.93359375,0.0002803735733323265,0.2,0.001,0.5328331291675568,-5.473316702246666,,
282,301.0,1324.7314,1015808,3595,124,14872.754428100587,1230,0.004584023,0.0498291015625,0.9514163732528687,7651.677734375,-0.00040136271709343416,0.2,0.001,0.559767335653305,-5.475054791569709,,
282,301.0,1318.7002,1024000,3623,125,17584.634841918945,1240,0.0030229124,0.01614990234375,0.949849009513855,8149.45458984375,-0.0010838613605301361,0.2,0.001,0.4804483652114868,-5.471945485472679,,
282,301.0,1312.3002,1032192,3650,126,14629.526391601563,1250,0.004895065,0.03638916015625,0.9492467641830444,5382.87158203125,0.0006118901023000944,0.2,0.001,0.5778517127037048,-5.466536459326744,,
282,301.0,1291.4601,1040384,3678,127,13697.736807250976,1260,0.0027532587,0.02138671875,0.9485615491867065,4180.5224609375,-0.00020054210399393922,0.2,0.001,0.5744836926460266,-5.464061263203621,,
282,301.0,1283.1129,1048576,3706,128,11700.13949279785,1270,0.0034062185,0.02818603515625,0.9482702016830444,2678.875244140625,-0.001276718456938397,0.2,0.001,0.5286493301391602,-5.461523586511612,,
