time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/clip_range,train/explained_variance,train/approx_kl,train/value_loss,train/loss,train/n_updates,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
19,536,622592,1159,689.9585,301.0,0.2,0.030659377574920654,0.013519189,3689.68405418396,381.7887878417969,180,-5.332779582217336,0.001,0.0009238952867235639,0.9148650169372559,0.157989501953125,,
20,537,655360,1219,789.0506,301.0,0.2,0.08988606929779053,0.013400677,4346.682075595856,1298.577880859375,190,-5.291918719932437,0.001,0.0010651495895217522,0.9056484699249268,0.146331787109375,,
21,537,688128,1280,728.7276,301.0,0.2,0.0025343894958496094,0.01206444,6400.665886449814,740.4661865234375,200,-5.273272487521171,0.001,0.0008295152880236856,0.9036468863487244,0.14573974609375,,
22,537,720896,1341,877.6414,301.0,0.2,0.04918336868286133,0.013208251,4383.401778841018,498.5854797363281,210,-5.244014621898532,0.001,0.0025759071415450306,0.8957237005233765,0.1581451416015625,,
23,537,753664,1402,934.01764,301.0,0.2,0.058888256549835205,0.01616409,6297.523117256164,2775.98974609375,220,-5.219121735915541,0.001,0.003445365671723266,0.8895651698112488,0.187249755859375,,
24,537,786432,1464,818.5044,301.0,0.2,0.10064315795898438,0.016173946,6317.766739845276,2495.499267578125,230,-5.188818180561066,0.001,0.002179126198461745,0.8844126462936401,0.1889129638671875,,
25,537,819200,1524,1001.19635,301.0,0.2,0.12161082029342651,0.016513504,4427.7778764724735,429.54364013671875,240,-5.164974624663591,0.001,0.001660698762316315,0.8768285512924194,0.1821136474609375,,
26,537,851968,1584,993.3083,300.06,0.2,0.0645018219947815,0.01812459,6065.134568357467,646.164306640625,250,-5.135483359917998,0.001,0.0018345401414990193,0.8720430135726929,0.2121246337890625,,
27,537,884736,1645,1173.8654,301.0,0.2,0.13910341262817383,0.01817106,7405.372436094284,2954.095458984375,260,-5.116855669394136,0.001,0.002194390369550092,0.8685021996498108,0.19620361328125,,
28,536,917504,1709,1208.2549,301.0,0.2,0.10032546520233154,0.015386979,7194.671213293075,1764.83740234375,270,-5.0926263209432365,0.001,0.0016393537447584095,0.8627737760543823,0.180267333984375,,
29,536,950272,1770,1360.8224,301.0,0.2,0.08257406949996948,0.01661447,6824.278309249878,2346.331787109375,280,-5.0719806343317035,0.001,0.002581719037334551,0.8593980669975281,0.192327880859375,,
30,537,983040,1830,1211.4498,301.0,0.2,0.16195249557495117,0.0160561,7131.592476272583,6161.52783203125,290,-5.048902659863233,0.001,0.0018441898741002661,0.8541481494903564,0.1796966552734375,,
31,537,1015808,1890,1394.0698,301.0,0.2,0.15319448709487915,0.015971221,7354.9399127960205,882.7528076171875,300,-5.028148096799851,0.001,0.0021737312725235826,0.8488092422485352,0.186846923828125,,
32,536,1048576,1953,1615.8192,301.0,0.2,0.23758769035339355,0.015437581,7504.149935054779,1875.7620849609375,310,-5.005560113862157,0.001,0.0014622076203522738,0.8444818258285522,0.1827728271484375,,
33,536,1081344,2015,1497.0374,301.0,0.2,0.20069760084152222,0.016930623,8480.723949718475,909.11474609375,320,-4.9844879809767,0.001,0.0031147010853601388,0.8405698537826538,0.189697265625,,
34,536,1114112,2075,1370.1031,299.65,0.2,0.27653491497039795,0.018042663,8737.763015270233,738.2868041992188,330,-4.961312503740191,0.001,0.0034460468366887655,0.8349412679672241,0.203033447265625,,
35,537,1146880,2135,1785.3666,300.14,0.2,0.21295714378356934,0.01634024,12688.601876354218,1246.04638671875,340,-4.9382806196808815,0.001,0.003490777597835404,0.8300772905349731,0.1792877197265625,,
36,537,1179648,2195,1638.6377,301.0,0.2,0.30074232816696167,0.014534411,10739.981455135345,2155.48779296875,350,-4.914258506521582,0.001,0.001094938510141219,0.8246422410011292,0.164013671875,,
37,537,1212416,2255,1669.4507,299.72,0.2,0.29812395572662354,0.015619697,10246.708829021454,1137.7119140625,360,-4.8923765230923895,0.001,0.002721529194604955,0.8221864104270935,0.1789459228515625,,
38,537,1245184,2315,1812.3774,299.31,0.2,0.32111936807632446,0.017211093,9894.203687381745,3156.66455078125,370,-4.875509897246957,0.001,0.003559536351713177,0.8181597590446472,0.2035736083984375,,
39,537,1277952,2376,2042.9761,299.6,0.2,0.39014625549316406,0.015535353,9487.422560214996,1374.6051025390625,380,-4.849233669415116,0.001,0.0031463439989238397,0.8108432292938232,0.1818511962890625,,
40,537,1310720,2438,2084.6104,301.0,0.2,0.4216311573982239,0.016841186,11199.601091861725,1306.7967529296875,390,-4.824675449728966,0.001,0.003264474635034276,0.8076765537261963,0.1923553466796875,,
41,537,1343488,2499,2598.83,301.0,0.2,0.3668701648712158,0.016647369,11917.821784782409,3155.04541015625,400,-4.806296996027231,0.001,0.002201223919473705,0.8043363094329834,0.190673828125,,
42,537,1376256,2561,2538.6282,300.34,0.2,0.38503962755203247,0.016196132,14573.559881973266,1790.9788818359375,410,-4.788878022134304,0.001,0.0016012345160561381,0.8005412817001343,0.1919677734375,,
43,537,1409024,2623,2441.59,301.0,0.2,0.4152669906616211,0.017169546,14420.190403747558,2611.5625,420,-4.764218462631106,0.001,0.002912535956784268,0.7947558164596558,0.1953948974609375,,
44,537,1441792,2683,2385.0137,301.0,0.2,0.37180382013320923,0.018656265,14458.82578086853,4571.3310546875,430,-4.735702383518219,0.001,0.004197123779340473,0.7891969084739685,0.205084228515625,,
45,537,1474560,2744,2688.055,301.0,0.2,0.46551448106765747,0.017429845,13789.785152435303,1943.3155517578125,440,-4.705643947049976,0.001,0.0042043830346301546,0.7830133438110352,0.1960601806640625,,
46,537,1507328,2805,3077.36,300.58,0.2,0.4769590497016907,0.019550849,16582.71724681854,3959.201416015625,450,-4.676651164516807,0.001,0.003235920245424495,0.7782015800476074,0.212579345703125,,
47,537,1540096,2865,3085.0835,300.3,0.2,0.4945831894874573,0.0179695,17377.620008659364,2749.7109375,460,-4.658076832816005,0.001,0.0055889949264383175,0.7746275663375854,0.2023406982421875,,
48,537,1572864,2927,2883.095,301.0,0.2,0.4926556944847107,0.018663308,17711.778775978088,6151.94677734375,470,-4.632913174107671,0.001,0.005409630962458323,0.7686139345169067,0.203070068359375,,
,,1600000,,,,0.2,0.49319595098495483,0.01846987,16721.432573699953,4595.33154296875,480,-4.6051161665469404,0.001,0.005883889976212231,0.7643635272979736,0.2139373779296875,299.16,6600.58251953125
49,528,1605632,3040,3095.6733,301.0,,,,,,,,,,,,,
50,528,1638400,3101,3530.6284,301.0,0.2,0.5384387075901031,0.017438035,18201.6364566803,4296.22607421875,490,-4.584591069072485,0.001,0.004246700555813732,0.7607830166816711,0.192510986328125,,
51,528,1671168,3164,3716.7993,301.0,0.2,0.44293373823165894,0.020419165,20719.806370353697,4051.2958984375,500,-4.565895858034492,0.001,0.006517223820628715,0.7566630840301514,0.231427001953125,,
52,527,1703936,3230,3781.2744,301.0,0.2,0.4407195448875427,0.018673984,24129.772006225587,8295.4375,510,-4.547620907053352,0.001,0.005689041360892588,0.7538220882415771,0.2190643310546875,,
53,527,1736704,3293,3560.5493,299.13,0.2,0.45266401767730713,0.018273452,22245.945798110963,3493.786865234375,520,-4.528106731921435,0.001,0.005511510802716657,0.7494997382164001,0.2113372802734375,,
54,527,1769472,3356,4048.2139,301.0,0.2,0.500680148601532,0.019377833,23674.642511367798,4626.72216796875,530,-4.509357283264398,0.001,0.005262078220039257,0.7466583251953125,0.2136932373046875,,
55,527,1802240,3419,4365.785,299.61,0.2,0.4191579818725586,0.017707337,24605.541683578493,5906.37890625,540,-4.487982160225511,0.001,0.0041335038775287105,0.7415471076965332,0.201776123046875,,
56,527,1835008,3481,4093.0168,301.0,0.2,0.48310989141464233,0.019886991,25744.143728256226,3975.596435546875,550,-4.464689242839813,0.001,0.0065198780939681455,0.7384191751480103,0.218231201171875,,
57,527,1867776,3543,4713.9395,300.14,0.2,0.40887051820755005,0.01925502,28422.459465408327,5819.33935546875,560,-4.453825658559799,0.001,0.004935337868664647,0.7371294498443604,0.2212646484375,,
58,527,1900544,3604,4227.44,301.0,0.2,0.447329580783844,0.01945027,29293.957569885253,4732.34716796875,570,-4.439267373457551,0.001,0.006027117426856421,0.7333979606628418,0.2127410888671875,,
59,527,1933312,3664,4548.2026,301.0,0.2,0.49612724781036377,0.02102194,26399.57921295166,4051.29345703125,580,-4.422277345508337,0.001,0.007306925815646537,0.7309601306915283,0.22938232421875,,
60,527,1966080,3725,4985.201,301.0,0.2,0.4580785632133484,0.02115944,28718.198176193237,6351.12646484375,590,-4.405702986568213,0.001,0.009546847555793648,0.7270832657814026,0.2348480224609375,,
61,527,1998848,3786,4826.906,301.0,0.2,0.4934777617454529,0.021093655,31449.879092407227,8914.943359375,600,-4.38578862324357,0.001,0.008952246821354492,0.7237637042999268,0.2342010498046875,,
62,527,2031616,3848,5083.3613,301.0,0.2,0.4632369875907898,0.021431629,32125.49288253784,8875.599609375,610,-4.3645236942917105,0.001,0.007614414816271164,0.7192606925964355,0.234210205078125,,
