time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/loss,train/value_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate
571,301.0,57,3318.5256,1,32768,,,,,,,,,,,
441,301.0,148,3492.0264,2,65536,4361.11279296875,24810.302154922487,0.507305908203125,0.0748211,630,0.22415459156036377,-4.379791682772338,0.2,0.7245992422103882,0.04558377204830322,0.001
411,301.0,239,3386.2783,3,98304,8488.7509765625,22743.018709278105,0.3724365234375,0.041366257,640,0.39500534534454346,-4.383086080104112,0.2,0.7255715727806091,0.020572344795709796,0.001
397,301.0,330,3725.5278,4,131072,2908.705078125,19651.90147743225,0.3767913818359375,0.041309107,650,0.3397819399833679,-4.377879571355879,0.2,0.7229281663894653,0.019985464773890273,0.001
388,301.0,421,3725.9846,5,163840,5466.41845703125,20135.19753103256,0.3642120361328125,0.037626818,660,0.3744771480560303,-4.365729420073331,0.2,0.7206201553344727,0.016287967308653607,0.001
383,301.0,512,4025.2783,6,196608,3307.255126953125,19487.238693714142,0.3557525634765625,0.037674956,670,0.4031011462211609,-4.3531050341203805,0.2,0.7185426354408264,0.01811229637487486,0.001
380,301.0,602,4197.662,7,229376,5513.1552734375,20770.982098293305,0.3416534423828125,0.036118988,680,0.3917754888534546,-4.345263972133398,0.2,0.717396080493927,0.01631339274626953,0.001
376,301.0,696,4213.82,8,262144,5884.4755859375,21714.05225362778,0.3409576416015625,0.03570001,690,0.32766103744506836,-4.340558712370694,0.2,0.7163675427436829,0.01637559595346829,0.001
374,301.0,787,3855.0903,9,294912,4961.80517578125,23776.143929481506,0.3598388671875,0.037832614,700,0.3408842086791992,-4.33358336314559,0.2,0.7152096629142761,0.01751573229612404,0.001
371,301.0,881,4364.569,10,327680,3659.22607421875,19620.90087976456,0.3476409912109375,0.035165973,710,0.337696373462677,-4.318268161267042,0.2,0.7112378478050232,0.014631157905432702,0.001
370,301.0,972,4533.0107,11,360448,2990.990234375,23905.212008476257,0.345220947265625,0.035926953,720,0.3024529218673706,-4.299749544076621,0.2,0.7081348896026611,0.015639508322419716,0.001
369,301.0,1064,4426.995,12,393216,4803.8447265625,22880.171078300475,0.3374908447265625,0.035948228,730,0.3538304567337036,-4.282349709793925,0.2,0.7050977945327759,0.014667526497305516,0.001
368,301.0,1155,4522.8667,13,425984,2133.446044921875,22639.087961959838,0.3527557373046875,0.037368126,740,0.35409921407699585,-4.281229640729725,0.2,0.7069369554519653,0.014747972021905299,0.001
367,301.0,1247,4579.951,14,458752,7968.26123046875,23018.96871700287,0.35572509765625,0.0374902,750,0.29208338260650635,-4.276049086451531,0.2,0.7034507989883423,0.016304457636306325,0.001
367,301.0,1339,4580.9863,15,491520,5098.0888671875,24922.82997531891,0.340582275390625,0.0350355,760,0.3183102607727051,-4.255167928151787,0.2,0.7000627517700195,0.015343991893723796,0.001
366,301.0,1431,4812.696,16,524288,3377.69287109375,24486.852673149107,0.3425750732421875,0.035956297,770,0.2891893982887268,-4.245997141487896,0.2,0.6996290683746338,0.014542254399202648,0.001
365,301.0,1522,4588.2153,17,557056,6292.80224609375,24738.526033020018,0.3310028076171875,0.03421557,780,0.38458120822906494,-4.24450091868639,0.2,0.699838399887085,0.01418165155037059,0.001
365,301.0,1614,4711.017,18,589824,6036.06103515625,26180.529539299012,0.3387603759765625,0.03467489,790,0.3846154808998108,-4.235121618770063,0.2,0.6964016556739807,0.015213007355032459,0.001
364,301.0,1706,4652.448,19,622592,4417.30517578125,26602.284530448913,0.3169647216796875,0.03251645,800,0.34253013134002686,-4.225481489300728,0.2,0.696172833442688,0.014078642171307365,0.001
364,301.0,1797,4909.524,20,655360,5591.99755859375,24971.94475450516,0.317205810546875,0.030931536,810,0.4113408327102661,-4.216849744319916,0.2,0.6936729550361633,0.012814414008698805,0.001
364,301.0,1889,4750.1123,21,688128,6200.96923828125,27406.09685382843,0.30162353515625,0.029682953,820,0.44791221618652344,-4.200514051690698,0.2,0.6902965903282166,0.0114047684282923,0.001
363,301.0,1981,5012.3765,22,720896,6873.06640625,26138.346002197264,0.31845703125,0.032337967,830,0.37337303161621094,-4.179559329710901,0.2,0.687711238861084,0.015881589564378372,0.001
363,301.0,2073,4773.2134,23,753664,7322.5263671875,29331.472131347655,0.3114898681640625,0.030645544,840,0.3562147617340088,-4.167075235396624,0.2,0.6853350400924683,0.014730559353938587,0.001
363,301.0,2165,4929.0273,24,786432,3364.271484375,28423.14945459366,0.3294830322265625,0.035360247,850,0.3850855231285095,-4.146038886159658,0.2,0.6808997988700867,0.01518540424613093,0.001
362,301.0,2257,5156.0293,25,819200,8586.53515625,30329.587623786927,0.33026123046875,0.033678435,860,0.3788015842437744,-4.134485307894647,0.2,0.6801620125770569,0.016349819883180315,0.001
