time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
21,-1802.1971,1246,139.85,688128,551,10994.561918640136,0.01,0.992657470703125,-9.008425785601139,5453.35205078125,0.0,0.2,200,251.16878,0.26208061171782904,2.419800281524658,,
22,-1771.6819,1307,139.83,720896,551,11097.756925201416,0.01,0.9778717041015625,-8.984325927495956,5326.51171875,0.0,0.2,210,119.67702,0.2557666104119562,2.3639490604400635,,
23,-1865.5582,1367,172.03,753664,551,10181.091166687012,0.01,0.99833984375,-8.501013919711113,4986.28125,0.0,0.2,220,227.54886,0.2587604631167778,2.11643648147583,,
24,-1801.4843,1427,139.79,786432,550,8121.657221984863,0.01,0.983984375,-8.411986081302166,4429.65673828125,-1.1920928955078125e-07,0.2,230,166.37042,0.27201428449188825,2.01804518699646,,
25,-1727.2839,1491,124.08,819200,549,11334.686389923096,0.01,0.9982513427734375,-9.058666285872459,5953.8603515625,0.0,0.2,240,99.345825,0.26341799256915693,2.4041547775268555,,
26,-1716.6514,1551,124.01,851968,549,7308.288917541504,0.01,0.98997802734375,-9.342485074698924,3474.416259765625,0.0,0.2,250,762.32117,0.28655568005015086,2.5793542861938477,,
27,-1707.0021,1612,124.04,884736,548,7798.8972221374515,0.01,0.9857452392578125,-8.710283873975277,4815.93603515625,0.0,0.2,260,241.10358,0.284262397573184,2.150758981704712,,
28,-1706.9716,1672,124.03,917504,548,6464.763958740235,0.01,0.995257568359375,-8.38699887394905,3466.673095703125,5.960464477539063e-08,0.2,270,373.07013,0.29436333864869085,2.0527586936950684,,
29,-1706.8158,1733,124.03,950272,548,7317.732623291015,0.01,0.995770263671875,-8.912655933201313,3075.072021484375,0.0,0.2,280,32.136433,0.2898149209009716,2.3600940704345703,,
30,-1696.8696,1793,124.03,983040,548,6356.622914886475,0.01,0.9942901611328125,-9.185347905755043,2509.557373046875,5.960464477539063e-08,0.2,290,406.34485,0.2922203653521137,2.734851598739624,,
31,-1696.8555,1860,124.03,1015808,545,8421.98917236328,0.01,0.9894134521484375,-9.241624362766743,6011.92822265625,0.0,0.2,300,58.67878,0.2736439991653242,2.8400869369506836,,
32,-1707.3339,1920,124.06,1048576,545,7226.898090362549,0.01,0.995562744140625,-9.420201544463634,3481.0751953125,0.0,0.2,310,257.8765,0.28098123761155874,2.968339204788208,,
33,-1717.2238,1992,124.06,1081344,542,7408.6279945373535,0.01,0.992852783203125,-10.974992121756078,3275.8125,0.0,0.2,320,67.2672,0.28511579508704016,4.448384761810303,,
34,-1707.0886,2052,124.05,1114112,542,7931.733437347412,0.01,0.9677032470703125,-12.274895502626896,4017.88232421875,0.0,0.2,330,35.53707,0.27660421927539575,5.900455474853516,,
35,-1735.3135,2112,126.99,1146880,542,8099.023034667969,0.01,0.939019775390625,-12.296300886571407,5367.78369140625,1.1920928955078125e-07,0.2,340,33.261353,0.2536474320306297,5.626450061798096,,
36,-1754.1184,2172,131.93,1179648,542,8276.64104156494,0.01,0.94122314453125,-12.752827490866185,3560.69775390625,0.0,0.2,350,41.866756,0.2524560238387494,6.328985691070557,,
37,-1815.4827,2233,142.42,1212416,542,6503.847033309937,0.01,0.6110382080078125,-12.974046002328397,4070.46142578125,0.0,0.2,360,55.204987,0.13812859022855264,7.014687538146973,,
38,-1724.6971,2296,126.86,1245184,542,9108.376434326172,0.01,0.828948974609375,-13.187229540944099,6000.07421875,0.0,0.2,370,22.08643,0.20103177431101357,7.297337532043457,,
39,-1716.8885,2356,124.02,1277952,542,9122.050672912597,0.01,0.902288818359375,-13.278958696126939,4858.33154296875,0.0,0.2,380,15.140327,0.23194387538569572,7.290955543518066,,
40,-1878.3958,2416,148.21,1310720,542,7163.048973846436,0.01,0.8451995849609375,-13.178139916062355,3732.119873046875,0.0,0.2,390,38.494446,0.22912417104635097,6.7046380043029785,,
41,-1841.5575,2476,139.83,1343488,542,8107.10436630249,0.01,0.965606689453125,-13.075310066342354,3553.531005859375,0.0,0.2,400,33.585762,0.26041112064631305,6.784888744354248,,
42,-1753.491,2539,125.0,1376256,541,11070.21021270752,0.01,0.854815673828125,-13.44146174788475,6268.4267578125,0.0,0.2,410,88.36683,0.21455129831265368,8.002317428588867,,
43,-1771.6215,2599,139.84,1409024,542,9695.313607025146,0.01,0.9004730224609375,-13.870146489143371,6227.87939453125,0.0,0.2,420,37.48561,0.23955448262786377,8.989411354064941,,
44,-1855.9058,2659,150.48,1441792,542,11151.976595306396,0.01,0.8618316650390625,-14.438767221570014,7685.8505859375,0.0,0.2,430,18.414291,0.21231388205778784,10.400225639343262,,
45,-1772.9794,2719,140.09,1474560,542,7650.758828735352,0.01,0.7596221923828125,-14.731739009916783,3853.474609375,0.0,0.2,440,22.450697,0.18469888897780037,11.421661376953125,,
46,-1782.7496,2779,140.05,1507328,542,8653.353729248047,0.01,0.37957763671875,-14.951653341948987,3785.9306640625,0.0,0.2,450,0.027023166,0.0721118110772295,11.449453353881836,,
47,-1717.0079,2839,124.05,1540096,542,8124.391500854492,0.01,0.8861541748046875,-14.941675317287444,3176.8671875,0.0,0.2,460,31.169373,0.2602070674456627,10.973739624023438,,
48,-1666.675,2899,124.01,1572864,542,7049.509882354736,0.01,0.2472320556640625,-14.835019738972187,3382.207763671875,0.0,0.2,470,0.06679909,0.02356264057234512,11.055257797241211,,
,,,,1600000,,7601.463394927979,0.01,0.4801666259765625,-14.935240466892719,3289.93310546875,0.0,0.2,480,20.374666,0.11673443554882397,11.511232376098633,-1727.108154296875,124.02
49,-1707.0183,2979,124.04,1605632,538,,,,,,,,,,,,,
50,-1727.1378,3039,124.06,1638400,538,7330.811254119873,0.01,0.279779052734375,-15.05811001509428,4152.37841796875,5.960464477539063e-08,0.2,490,0.07909241,0.028432479539333144,11.696687698364258,,
51,-1716.8348,3099,124.02,1671168,539,7717.091917419433,0.01,0.2787567138671875,-15.111270113289356,3555.808349609375,-1.1920928955078125e-07,0.2,500,0.018031638,0.04061323150308453,11.76287841796875,,
52,-1727.2664,3159,124.06,1703936,539,6128.342111968994,0.01,0.3080352783203125,-15.13202136605978,3206.27294921875,0.0,0.2,510,0.0070555974,0.039621747997989586,11.695873260498047,,
53,-1687.2675,3219,124.06,1736704,539,8135.378820800781,0.01,0.525579833984375,-15.129329577088356,3128.6376953125,-1.1920928955078125e-07,0.2,520,0.08667016,0.09314328445943829,11.697343826293945,,
54,-1726.8406,3279,124.03,1769472,539,6561.285346603394,0.01,0.294830322265625,-15.144311599433422,3835.15478515625,0.0,0.2,530,0.18309148,0.028977552371361525,11.958490371704102,,
55,-1747.1697,3340,124.05,1802240,539,6386.7518112182615,0.01,0.338275146484375,-15.254999195039272,3711.4677734375,0.0,0.2,540,0.022113942,0.05053747349465994,12.115828514099121,,
56,-1706.8009,3400,124.02,1835008,539,7490.0100769042965,0.01,0.304840087890625,-15.31603333055973,2489.629638671875,5.960464477539063e-08,0.2,550,0.0072381427,0.03948556244777137,12.140096664428711,,
57,-1706.7695,3460,124.02,1867776,539,6080.555739593506,0.01,0.1799652099609375,-15.310631901025772,2953.7529296875,0.0,0.2,560,0.028987404,0.015607650357742387,12.220752716064453,,
58,-1717.0309,3520,124.05,1900544,539,7365.623895263672,0.01,0.3179962158203125,-15.397441199421882,4058.7216796875,0.0,0.2,570,0.9014374,0.06494813962672197,13.823153495788574,,
59,-1717.0314,3580,124.05,1933312,540,6621.729375457764,0.01,0.2473907470703125,-15.912492533028125,3734.954345703125,1.1920928955078125e-07,0.2,580,0.034318186,0.016968950058799236,13.805351257324219,,
60,-1716.9589,3640,124.05,1966080,540,7654.421680450439,0.01,0.248211669921875,-15.915977880358696,2695.183349609375,0.0,0.2,590,0.007178811,0.030383947630070907,14.035431861877441,,
61,-1696.9194,3700,124.03,1998848,540,6740.022206115723,0.01,0.2495758056640625,-15.990662275254726,5249.42919921875,5.960464477539063e-08,0.2,600,0.055829413,0.019114599026579526,14.117376327514648,,
62,-1716.852,3760,124.02,2031616,540,6567.657621002198,0.01,0.3148406982421875,-15.988113662600517,2764.707275390625,0.0,0.2,610,0.050261535,0.030153757853440766,14.155641555786133,,
