rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/std,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
7219.294,353,458752,1008.66,14,1296,34864.289251708986,0.0007800745996064506,2600,0.39377284049987793,0.2,11793.3330078125,0.41166478395462036,-1.9390975132584571,0.0066907285,0.0001,0.0528533935546875,,
7318.8745,354,491520,1011.25,15,1385,56188.21199645996,0.0008832882529532071,2610,0.3937647342681885,0.2,19326.58203125,0.4426724910736084,-1.938991724140942,0.006781591,0.0001,0.0521697998046875,,
6836.8945,355,524288,973.67,16,1474,36161.356280517575,0.0005909433046326739,2620,0.3936317563056946,0.2,13866.814453125,0.38965725898742676,-1.9383201813325286,0.0058310763,0.0001,0.036993408203125,,
6800.2793,356,557056,940.98,17,1563,32283.674099731445,0.00032995860528899356,2630,0.39354878664016724,0.2,10493.9375,0.41200149059295654,-1.9372183548286557,0.0054467786,0.0001,0.0378875732421875,,
7206.791,356,589824,962.55,18,1654,33048.142126464845,-7.077304435370025e-05,2640,0.3934940993785858,0.2,12005.728515625,0.4695742726325989,-1.9364889789372683,0.005384293,0.0001,0.038604736328125,,
7850.428,357,622592,1011.31,19,1742,35331.46609802246,-2.929133115685545e-05,2650,0.3934522867202759,0.2,11307.21484375,0.4743286371231079,-1.9359312871471048,0.006870101,0.0001,0.0525054931640625,,
8109.9277,357,655360,1036.58,20,1831,52808.65182189942,8.726863270567265e-05,2660,0.39336392283439636,0.2,38623.734375,0.38945239782333374,-1.935243451409042,0.0059131836,0.0001,0.04268798828125,,
8370.774,357,688128,1061.15,21,1922,31286.904803466798,-0.0007489492843888001,2670,0.39333122968673706,0.2,12268.2802734375,0.508319079875946,-1.9346528841182589,0.0059796227,0.0001,0.0371978759765625,,
8220.171,358,720896,1028.85,22,2011,30550.083161926268,0.00013837163969583345,2680,0.3932262659072876,0.2,9312.849609375,0.5786382555961609,-1.9339860612526536,0.0062610125,0.0001,0.0439239501953125,,
8770.327,358,753664,1051.37,23,2100,33413.40709838867,2.6101071853190662e-06,2690,0.39317309856414795,0.2,10674.07421875,0.4837331175804138,-1.9331829506903886,0.0055182576,0.0001,0.0353759765625,,
8684.898,358,786432,1050.27,24,2190,29921.496209716795,-0.0005918201648455578,2700,0.3930901288986206,0.2,9285.685546875,0.5656296014785767,-1.9324812822043895,0.004704531,0.0001,0.0313079833984375,,
8872.645,359,819200,1067.01,25,2280,31748.047213745118,-0.0001233149738254724,2710,0.39301952719688416,0.2,10171.61328125,0.4791996479034424,-1.9317092517390848,0.005839645,0.0001,0.0385009765625,,
8542.143,359,851968,1032.72,26,2372,33779.497540283206,0.000372047420751187,2720,0.3929120898246765,0.2,10675.7802734375,0.47154366970062256,-1.9308075979351997,0.005856549,0.0001,0.040472412109375,,
8496.41,359,884736,1010.82,27,2461,38236.377349853516,-0.00044265869491937336,2730,0.39281100034713745,0.2,12063.79296875,0.4634541869163513,-1.9297654936090112,0.0055229426,0.0001,0.0356842041015625,,
8430.476,359,917504,1009.05,28,2551,34109.09887390137,-0.0003106695796304848,2740,0.3927793502807617,0.2,11449.7607421875,0.5175555646419525,-1.9290165953338145,0.00555775,0.0001,0.0363494873046875,,
8640.638,359,950272,1029.22,29,2644,78843.2458984375,-0.0018770713208141388,2750,0.3927607834339142,0.2,20429.67578125,0.41326266527175903,-1.9287892013788224,0.005672952,0.0001,0.038507080078125,,
8659.16,359,983040,1013.09,30,2733,35370.70772094726,0.0004846902851568302,2760,0.3926162123680115,0.2,13777.884765625,0.6489779949188232,-1.9280167890712618,0.0055815605,0.0001,0.038079833984375,,
8795.053,359,1015808,1041.74,31,2825,36469.51167602539,0.0003566528765077237,2770,0.39254096150398254,0.2,14087.84375,0.4370325207710266,-1.9268762106075883,0.005728719,0.0001,0.0379180908203125,,
8803.757,359,1048576,1079.88,32,2916,195257.25256347656,-0.0006300984729023185,2780,0.39254030585289,0.2,230807.609375,0.5656991899013519,-1.9264652028679847,0.0065106885,0.0001,0.0449310302734375,,
9061.976,359,1081344,1101.34,33,3005,222308.0809967041,-0.00026694690859585535,2790,0.39247578382492065,0.2,12939.16796875,0.4523560404777527,-1.9261647805571556,0.005516346,0.0001,0.0365447998046875,,
9049.355,359,1114112,1062.18,34,3097,34822.11000976562,-7.860394507588352e-05,2800,0.39236313104629517,0.2,13388.7333984375,0.49316853284835815,-1.925272400304675,0.0051488397,0.0001,0.034661865234375,,
7752.444,359,1146880,961.55,35,3188,34032.29436035156,0.00018119641572411638,2810,0.3922724723815918,0.2,10669.3115234375,0.5646184682846069,-1.9242571929469705,0.0062324638,0.0001,0.0444976806640625,,
7190.4214,359,1179648,904.31,36,3279,388154.6424407959,-0.00048421518549730537,2820,0.3922996520996094,0.2,309422.6875,0.5463785231113434,-1.9238725403323769,0.0056046583,0.0001,0.0323272705078125,,
7728.1895,359,1212416,932.39,37,3373,40216.65485534668,0.0005627880207612179,2830,0.3922220468521118,0.2,12648.39453125,0.466499924659729,-1.9236450040712954,0.004777697,0.0001,0.026593017578125,,
9404.871,358,1245184,1011.8,38,3471,33739.372703552246,0.0008697959750861628,2840,0.39218440651893616,0.2,14527.9384765625,0.5856472849845886,-1.9230440583080053,0.005482517,0.0001,0.036077880859375,,
9551.691,358,1277952,1024.23,39,3568,30685.86803894043,-0.0003399378514586715,2850,0.39213839173316956,0.2,15816.2490234375,0.6310468316078186,-1.9225922234356403,0.004842764,0.0001,0.03150634765625,,
9927.907,358,1310720,1048.64,40,3660,37323.76027832031,6.1006518990325276e-05,2860,0.3920699656009674,0.2,12644.5166015625,0.624115526676178,-1.9219837950542569,0.0061047478,0.0001,0.0446502685546875,,
9221.034,358,1343488,982.02,41,3751,33859.56659851074,-0.0003852738118439447,2870,0.39202672243118286,0.2,10391.0615234375,0.6658064723014832,-1.9214147601276637,0.004397938,0.0001,0.0208465576171875,,
9684.582,358,1376256,1005.66,42,3843,34034.75331115723,-0.00026092792395502327,2880,0.39203059673309326,0.2,13511.55078125,0.5991650521755219,-1.921205503679812,0.004851503,0.0001,0.0308319091796875,,
9591.001,357,1409024,1004.56,43,3936,30125.196371459962,0.00021808767378388437,2890,0.3920094668865204,0.2,10895.78125,0.6374145746231079,-1.921132117882371,0.0047203274,0.0001,0.0262054443359375,,
9639.509,357,1441792,1011.56,44,4027,34773.791047668456,-6.847250297141727e-05,2900,0.39194953441619873,0.2,11556.3330078125,0.5779261291027069,-1.9207047944888473,0.00516746,0.0001,0.0333648681640625,,
9375.843,357,1474560,983.39,45,4119,33139.81128845215,-0.00038897140075278003,2910,0.39184796810150146,0.2,10088.26171875,0.5630941092967987,-1.9199005363509059,0.0049859127,0.0001,0.0332275390625,,
9577.372,358,1507328,994.39,46,4210,36271.92456359863,0.0001676867930655135,2920,0.3917751908302307,0.2,11825.998046875,0.5626812875270844,-1.9189616484567522,0.0047744745,0.0001,0.0271087646484375,,
9510.086,357,1540096,982.72,47,4302,34495.74011077881,-0.0006504473714812776,2930,0.39173442125320435,0.2,12179.9326171875,0.6150310635566711,-1.9183807116001845,0.0049604783,0.0001,0.031585693359375,,
9614.859,358,1572864,1001.24,48,4390,39372.7912109375,-0.0003448662435403094,2940,0.3917384147644043,0.2,13379.3369140625,0.5460764765739441,-1.9182279540225864,0.0050118375,0.0001,0.031195068359375,,
,,1600000,,,,37843.2400604248,-0.0002228157309218659,2950,0.3917153477668762,0.2,13793.84375,0.5681575238704681,-1.9180770820006727,0.004637438,0.0001,0.0275146484375,4948.8896484375,798.85
9043.74,338,1605632,961.14,49,4742,,,,,,,,,,,,,
8968.384,339,1638400,945.8,50,4830,35251.018740844724,0.0006141132893390022,2960,0.3916548490524292,0.2,10950.9443359375,0.6248098313808441,-1.9176293095573782,0.0059736823,0.0001,0.044671630859375,,
8767.728,339,1671168,936.1,51,4923,33123.12250976563,7.509920142183546e-05,2970,0.3915894031524658,0.2,15551.404296875,0.637252926826477,-1.9170186093077064,0.0049707973,0.0001,0.0306121826171875,,
9166.351,339,1703936,966.58,52,5015,36475.81975402832,-0.0003933172109100269,2980,0.39157620072364807,0.2,9724.390625,0.5734778046607971,-1.916622888855636,0.005097141,0.0001,0.0342803955078125,,
9375.65,340,1736704,996.18,53,5106,30880.190095520018,0.00047377302926179257,2990,0.39151668548583984,0.2,9398.00390625,0.6037364602088928,-1.9163184443488717,0.0056353444,0.0001,0.0373687744140625,,
9419.521,340,1769472,994.45,54,5198,34596.64915771484,-0.00012484958388085942,3000,0.3915266692638397,0.2,12659.01171875,0.5986739099025726,-1.9160433620214463,0.0054787775,0.0001,0.0357452392578125,,
9117.509,340,1802240,970.63,55,5290,34302.14292602539,-0.00040034813464444595,3010,0.39154917001724243,0.2,9385.6357421875,0.5858469605445862,-1.9162008378654718,0.0054003117,0.0001,0.0388275146484375,,
9764.568,341,1835008,997.45,56,5379,35886.415203857425,-0.0004693759034125833,3020,0.3915090262889862,0.2,13222.7734375,0.5521224439144135,-1.916144546493888,0.0050321277,0.0001,0.030133056640625,,
9782.961,341,1867776,997.77,57,5471,34281.17819519043,-0.0010742693266365677,3030,0.39146703481674194,0.2,10079.83203125,0.5755581259727478,-1.9157040022313594,0.0056929775,0.0001,0.041552734375,,
10584.923,341,1900544,1056.82,58,5568,41078.493649291995,-0.00013721609248023013,3040,0.3914274573326111,0.2,16420.9921875,0.5361516177654266,-1.9153001671656966,0.004878166,0.0001,0.028106689453125,,
9433.617,341,1933312,968.59,59,5661,35055.09627685547,0.0005380036614951678,3050,0.39138734340667725,0.2,8609.78125,0.5511200726032257,-1.914912381209433,0.0060748984,0.0001,0.042913818359375,,
9907.351,341,1966080,992.02,60,5753,52415.970571899416,-0.0006232624953554477,3060,0.3913978040218353,0.2,10935.576171875,0.5021760761737823,-1.9147142456844448,0.0053343447,0.0001,0.03656005859375,,
10332.9795,342,1998848,1000.29,61,5843,33809.31379241943,0.0005708639189833775,3070,0.3913131356239319,0.2,11621.83203125,0.5851409435272217,-1.9144012238830328,0.0057418644,0.0001,0.037176513671875,,
10785.452,342,2031616,1034.5,62,5936,34867.691709899904,6.665792534477078e-06,3080,0.39121294021606445,0.2,13993.619140625,0.5992701947689056,-1.9134591536596417,0.005759594,0.0001,0.036981201171875,,
