Episode,Reward
1,1113.9142
2,357.76855
3,2141.3638
4,1210.3123
5,5925.632
6,3089.5024
7,2873.902
8,5728.988
9,8188.814
10,12368.391
11,8457.908
12,7214.1245
13,11251.064
14,15671.187
15,9891.611
16,467.63217
17,-611.9873
18,13182.338
19,15343.021
20,8184.748
21,17038.473
22,2672.7563
23,11714.289
24,7962.8853
25,4410.2773
26,6259.7036
27,9198.7705
28,9939.677
29,13588.759
30,9988.922
31,8824.912
32,10357.411
33,-91.72518
34,6017.5327
35,116.00723
36,11816.228
37,14175.304
38,11398.988
39,1313.8541
40,12226.7295
41,8968.644
42,1538.2354
43,-525.57214
44,8915.395
45,10561.033
46,-650.4931
47,13549.8125
48,3969.8276
49,5918.572
50,602.34753
51,12544.715
52,-6720.242
53,8254.166
54,5571.462
55,15762.176
56,10514.48
57,2791.7092
58,2792.4326
59,10991.088
60,1237.6451
61,2780.1777
62,22647.41
63,3868.6958
64,7708.0107
65,1001.33124
66,5878.124
67,6991.3184
68,3772.6187
69,10352.425
70,17182.377
71,2563.5176
72,16238.416
73,6360.2134
74,2957.0105
75,16521.025
76,10075.522
77,1345.2922
78,15584.072
79,1417.3322
80,15822.751
81,8799.626
82,23149.48
83,4758.9346
84,16119.806
85,16664.217
86,7903.8945
87,16151.383
88,16815.033
89,13731.832
90,14921.527
91,11778.364
92,958.04944
93,7637.267
94,-285.11902
95,5586.578
96,22246.914
97,16807.6
98,7283.7266
99,1177.5403
100,5708.625
