Episode,Reward
1,-461.8457
2,101.09244
3,-434.9971
4,48.098698
5,275.8274
6,125.686745
7,-826.0273
8,-238.37965
9,-245.10751
10,-724.5786
11,68.27632
12,49.254704
13,-1041.036
14,-68.064644
15,465.37366
16,161.04904
17,-225.35872
18,119.34833
19,-213.5859
20,10.728579
21,336.4635
22,281.25058
23,-702.694
24,-37.69286
25,-120.58169
26,-450.30136
27,60.39468
28,82.78324
29,-576.61914
30,-60.086193
31,347.25284
32,258.39502
33,-197.33466
34,162.75626
35,-397.20273
36,284.0684
37,566.0667
38,173.99811
39,-636.9906
40,-101.92327
41,5.504694
42,-642.00604
43,119.8442
44,38.369854
45,-650.5328
46,-84.71039
47,290.14462
48,195.81099
49,-222.0386
50,213.93083
51,-274.21756
52,227.44905
53,555.017
54,305.1516
55,-630.0513
56,60.88525
57,-52.87462
58,-531.6403
59,207.21065
60,207.11427
61,-637.50885
62,143.64441
63,727.1694
64,96.18783
65,45.967472
66,-8.069484
67,-305.18362
68,151.11533
69,598.3222
70,187.66083
71,-651.0911
72,-26.694628
73,31.513744
74,-529.52057
75,92.813965
76,31.102161
77,-625.92163
78,316.9269
79,126.31639
80,148.46985
81,-21.975523
82,59.71246
83,-426.31616
84,198.02478
85,502.21085
86,259.19608
87,-631.7782
88,-201.19858
89,88.98467
90,-715.2736
91,141.1116
92,-81.99389
93,-636.97736
94,328.184
95,622.5407
96,191.25838
97,-547.20184
98,218.22888
99,687.7037
100,305.67865
