rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/std,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
1969.3146,386,32768,647.1081081081081,1,84,,,,,,,,,,,,,
2943.4631,381,65536,716.6705882352941,2,171,39047.189434814456,0.0004906869544356596,2480,0.3945256769657135,0.2,12194.2685546875,0.07180100679397583,-1.9470707094296813,0.008988848,0.0001,0.09188232421875,,
3185.1682,385,98304,717.69,3,254,36016.68512878418,0.0009122005318204174,2490,0.394475519657135,0.2,14282.7158203125,0.15141230821609497,-1.9465095100924372,0.007659429,0.0001,0.0660675048828125,,
2942.858,386,131072,690.96,4,338,35013.97401428223,0.001732032172367326,2500,0.39434492588043213,0.2,9137.6015625,0.20175981521606445,-1.9455205895006658,0.007303795,0.0001,0.061468505859375,,
3133.2512,387,163840,706.53,5,422,37036.336911010745,0.0006616475966438884,2510,0.39426249265670776,0.2,13782.8701171875,0.22094827890396118,-1.9444160003215074,0.00854815,0.0001,0.0726898193359375,,
3723.18,387,196608,755.97,6,507,35122.64309692383,-0.0012500307435402646,2520,0.3941231966018677,0.2,13325.595703125,0.2668114900588989,-1.9433243056759237,0.007799873,0.0001,0.0644561767578125,,
4448.506,384,229376,804.63,7,597,38300.14248962402,-0.0001899892828078009,2530,0.39403021335601807,0.2,13571.458984375,0.3576720952987671,-1.9420879928395152,0.007136647,0.0001,0.05345458984375,,
5176.822,381,262144,852.41,8,686,38261.11886901855,-0.0007967679852299625,2540,0.3939819931983948,0.2,18899.109375,0.34552818536758423,-1.9413564071059226,0.0054619014,0.0001,0.037799072265625,,
4972.986,380,294912,827.62,9,775,37965.65243835449,-0.0005307554351020371,2550,0.39391955733299255,0.2,13631.1494140625,0.35834312438964844,-1.940750272758305,0.006409276,0.0001,0.0501708984375,,
5303.8633,378,327680,854.91,10,865,39262.02297668457,0.0009994997986723319,2560,0.3938366174697876,0.2,13221.263671875,0.2520817518234253,-1.9399467101320624,0.006786136,0.0001,0.050408935546875,,
5742.5996,377,360448,880.39,11,954,34681.38955383301,0.000783866280107759,2570,0.39379608631134033,0.2,16067.294921875,0.3659409284591675,-1.9392855148762465,0.0071685123,0.0001,0.0580291748046875,,
6131.4204,376,393216,898.99,12,1043,33580.175256347655,0.000612159691809211,2580,0.3936733603477478,0.2,11367.5205078125,0.4533972144126892,-1.9385207016021013,0.0072617372,0.0001,0.0595062255859375,,
6837.826,376,425984,934.78,13,1132,50137.42997436524,0.0008442763311904856,2590,0.39366021752357483,0.2,15523.4716796875,0.44786083698272705,-1.9377774199470879,0.0058694147,0.0001,0.037322998046875,,
6943.8345,375,458752,956.24,14,1221,31894.536585998536,0.0006112523384217639,2600,0.3935500383377075,0.2,10582.693359375,0.4929872751235962,-1.9371750956401228,0.0052041225,0.0001,0.0335479736328125,,
7524.207,375,491520,980.83,15,1310,32141.1122756958,2.4005131126614288e-05,2610,0.39348673820495605,0.2,11693.71875,0.46357619762420654,-1.936271777935326,0.006192641,0.0001,0.04566650390625,,
6763.1387,374,524288,935.82,16,1400,31693.44345703125,0.0004468217652174644,2620,0.3934670686721802,0.2,11169.8134765625,0.45994043350219727,-1.9358779741451144,0.004878879,0.0001,0.03250732421875,,
6185.622,374,557056,887.12,17,1487,45725.726470947266,0.0006147347387013725,2630,0.39340463280677795,0.2,19408.875,0.5943533778190613,-1.9354715382680296,0.0049520954,0.0001,0.031915283203125,,
5994.692,373,589824,872.92,18,1577,32930.97492370605,-0.0010802949502249249,2640,0.3933575749397278,0.2,10375.1376953125,0.33843696117401123,-1.9348293323069812,0.004924465,0.0001,0.0306060791015625,,
6176.4736,373,622592,964.02,19,1666,34656.00370788574,-0.0009051043194631348,2650,0.3932640254497528,0.2,11381.681640625,0.5099591910839081,-1.9341639576479792,0.006016085,0.0001,0.0413299560546875,,
6945.8,372,655360,1003.15,20,1758,368149.77841186523,-0.000224878967856057,2660,0.3932594060897827,0.2,153425.5,0.26271122694015503,-1.9335559090599417,0.00592197,0.0001,0.0426177978515625,,
7129.072,372,688128,1005.54,21,1848,30212.2157913208,-0.0003908467675501015,2670,0.3932035565376282,0.2,10404.0390625,0.4925641417503357,-1.933322593010962,0.0058659255,0.0001,0.04229736328125,,
7544.1157,372,720896,960.96,22,1936,30906.87919921875,0.00018099711633112747,2680,0.3931097090244293,0.2,14310.353515625,0.4742363691329956,-1.9326045656576754,0.0050582783,0.0001,0.0335723876953125,,
6869.091,371,753664,916.33,23,2026,32521.207153320312,0.0009531133131531533,2690,0.3931175470352173,0.2,14694.1318359375,0.4796908497810364,-1.9321295488625765,0.005092872,0.0001,0.03447265625,,
7192.7373,371,786432,945.47,24,2114,34723.09129333496,-0.000845635961741209,2700,0.39308902621269226,0.2,11415.6630859375,0.5314645767211914,-1.9320454984903335,0.0052462537,0.0001,0.0384796142578125,,
7348.9287,371,819200,951.82,25,2204,32336.535258483887,0.0005761973628978012,2710,0.39300471544265747,0.2,10078.306640625,0.5310899019241333,-1.9314586140215397,0.005902918,0.0001,0.0456756591796875,,
7779.813,371,851968,986.27,26,2294,30209.366311645506,0.0009722428923851112,2720,0.3929315209388733,0.2,8202.984375,0.5123482346534729,-1.9305692264810204,0.00433736,0.0001,0.0292327880859375,,
8204.982,370,884736,1009.1,27,2384,33208.63759155273,-0.0002010679650993552,2730,0.3928474485874176,0.2,11880.1513671875,0.49144548177719116,-1.9298169400542975,0.005925638,0.0001,0.037921142578125,,
8504.804,370,917504,1008.89,28,2474,29160.48690338135,-5.035562935518101e-05,2740,0.3927955627441406,0.2,11877.3662109375,0.5220666229724884,-1.9290901158004998,0.005051326,0.0001,0.031982421875,,
8441.331,370,950272,996.25,29,2563,32836.19880065918,-0.00019578023202484473,2750,0.39276063442230225,0.2,9468.751953125,0.5336732268333435,-1.928615291416645,0.00564366,0.0001,0.03731689453125,,
8724.534,370,983040,1014.99,30,2655,30987.390518188477,7.500400788558181e-05,2760,0.3927653729915619,0.2,13470.1474609375,0.5247269868850708,-1.9285085652023555,0.0056447797,0.0001,0.0366119384765625,,
8748.731,369,1015808,1019.97,31,2745,28558.033345031738,0.0007934316316095646,2770,0.392730176448822,0.2,8869.9853515625,0.618129312992096,-1.9284004701301456,0.005996694,0.0001,0.0420562744140625,,
8553.155,369,1048576,998.78,32,2834,31523.549800109864,-0.0006839451292762533,2780,0.39263826608657837,0.2,9965.798828125,0.48418527841567993,-1.9277225570753216,0.004321544,0.0001,0.0255645751953125,,
8522.229,369,1081344,974.24,33,2924,32894.09706115723,0.001126229930741829,2790,0.39262855052948,0.2,7294.08349609375,0.5239266753196716,-1.927134933695197,0.0055541443,0.0001,0.0386688232421875,,
8815.699,369,1114112,988.02,34,3015,31591.654591369628,-0.00042413873597979546,2800,0.3925935924053192,0.2,10081.9052734375,0.568480372428894,-1.9269232535734773,0.0058002872,0.0001,0.0369171142578125,,
9666.985,369,1146880,1046.62,35,3106,32718.405212402344,-0.0007124036699678981,2810,0.3925844430923462,0.2,10550.939453125,0.4970511198043823,-1.9266519226133823,0.0058057737,0.0001,0.0438629150390625,,
9551.378,368,1179648,1045.85,36,3197,26015.151129150392,0.0002697084899409674,2820,0.3925146460533142,0.2,9689.9970703125,0.6049943566322327,-1.9262887438759209,0.0048530195,0.0001,0.0330810546875,,
9847.843,368,1212416,1053.45,37,3289,29411.802185058594,0.001279711991082877,2830,0.39252156019210815,0.2,11113.9921875,0.6175240576267242,-1.925904663838446,0.006069628,0.0001,0.0442230224609375,,
8903.572,368,1245184,982.04,38,3380,29512.670788574218,0.00021064622815174515,2840,0.39246469736099243,0.2,9419.8125,0.6109683215618134,-1.9257155464962126,0.0048495294,0.0001,0.031304931640625,,
9051.278,367,1277952,1001.56,39,3474,38390.4389251709,-0.00042619272571755575,2850,0.3923938274383545,0.2,11791.02734375,0.5696832537651062,-1.9250431085005402,0.0044000302,0.0001,0.023455810546875,,
8784.856,367,1310720,985.05,40,3568,31234.152433776857,-2.6907434585154987e-05,2860,0.39235442876815796,0.2,9171.7607421875,0.5721572041511536,-1.9244116436690093,0.0046244315,0.0001,0.028985595703125,,
9013.548,366,1343488,996.08,41,3663,33955.92919006348,0.00020026911406603176,2870,0.3923487663269043,0.2,9468.3408203125,0.5610006153583527,-1.9241679932922124,0.0048119193,0.0001,0.0365478515625,,
