Episode,Reward
1,-23952.09
2,530.48676
3,322.14694
4,496.1375
5,484.95734
6,-2747.559
7,495.01318
8,-16901.129
9,-724.3941
10,-16892.895
11,-4753.0405
12,380.71356
13,-10847.417
14,-9830.184
15,-6809.1357
16,-17914.176
17,-4770.768
18,-10767.532
19,-13870.871
20,-1741.9474
21,320.98477
22,449.31586
23,435.68192
24,-3760.2178
25,477.66867
26,-29012.13
27,481.72516
28,-10863.629
29,-12859.848
30,-4769.5923
31,-19938.48
32,318.11853
33,357.90762
34,1437.8524
35,-3738.8591
36,-2754.0227
37,352.38168
38,455.27902
39,-2741.4946
40,-5782.153
41,-761.3368
42,381.5134
43,-9843.785
44,-11847.324
45,356.97556
46,1360.253
47,-19931.557
48,-15900.642
49,-7613.01
50,489.9584
51,468.83182
52,621.5757
53,429.9529
54,-12874.88
55,359.80316
56,-1725.2427
57,-17917.428
58,-4768.61
59,-1704.2655
60,-6688.313
61,-11864.152
62,-6776.9985
63,-2767.335
64,398.42017
65,-14898.954
66,-735.187
67,-12867.424
68,-7852.656
69,-10850.688
70,-15900.067
71,-7812.881
72,-19927.28
73,-15898.082
74,-10847.38
75,-5789.3286
76,-11852.518
77,407.1492
78,336.912
79,-698.63153
80,-10850.594
81,359.61145
82,-3766.8098
83,-10847.545
84,1454.217
85,-690.58795
86,-7822.691
87,537.98114
88,533.46655
89,637.1122
90,381.32538
91,-13875.86
92,396.84882
93,320.32916
94,-21947.54
95,-1732.416
96,-15901.315
97,337.4988
98,-11864.101
99,393.48773
100,-4807.068
