time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/std,train/value_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
135,11366,1540096,47,377.38,6793.3,6365.06640625,0.384959876537323,37108.72970302105,0.735982745885849,0.0001,0.2,0.0004900976878104757,0.008195188,2930,-1.8491315285325982,0.0796966552734375,,
135,11610,1572864,48,392.6,7186.1,4976.14599609375,0.38470667600631714,37536.60265369415,0.7251113653182983,0.0001,0.2,0.0013347422578846135,0.008546693,2940,-1.8470022353110835,0.0950164794921875,,
,,1600000,,,,4410.15673828125,0.384431391954422,28099.579839920996,0.7830372303724289,0.0001,0.2,0.0005451938260648603,0.0069908677,2950,-1.8442521719727665,0.0653045654296875,4787.60009765625,450.45
133,11991,1605632,49,441.29,8035.4756,,,,,,,,,,,,,
133,12235,1638400,50,396.06,6820.3755,3018.765625,0.38407886028289795,27714.074106264114,0.7764874249696732,0.0001,0.2,0.00081799727129237,0.007669281,2960,-1.8411755449953489,0.07584228515625,,
133,12478,1671168,51,407.84,7495.0,4353.87646484375,0.383954793214798,32834.479068923,0.7671009302139282,0.0001,0.2,0.0018198999672449645,0.008170381,2970,-1.8382261187303812,0.0801483154296875,,
133,12721,1703936,52,402.68,7348.0,5278.822265625,0.38372695446014404,31058.89701514244,0.762948751449585,0.0001,0.2,0.0009883917295837818,0.009137923,2980,-1.8367864758707584,0.088079833984375,,
133,12963,1736704,53,420.53,7824.9,3146.182861328125,0.3836286664009094,32896.01192257404,0.7639786303043365,0.0001,0.2,0.0007253847263200442,0.008539647,2990,-1.835049147042446,0.08565673828125,,
133,13209,1769472,54,446.16,8610.5,4304.41748046875,0.3834041357040405,27426.958050870897,0.8001019060611725,0.0001,0.2,0.0008805906433167366,0.007869629,3000,-1.8334358223364688,0.0773345947265625,,
133,13452,1802240,55,432.3,8258.8,2225.109619140625,0.38319721817970276,25766.94757668972,0.8192502707242966,0.0001,0.2,0.0007164713351016872,0.007784416,3010,-1.8310273372102528,0.0793548583984375,,
133,13696,1835008,56,451.37,8633.3,19884.544921875,0.38309794664382935,27964.660585427286,0.7999363392591476,0.0001,0.2,0.00209458244659686,0.00851023,3020,-1.829290693125222,0.0864715576171875,,
133,13942,1867776,57,442.16,8389.1,6270.47119140625,0.38283848762512207,21883.09988052845,0.8258489966392517,0.0001,0.2,0.0016803622949964846,0.007857856,3030,-1.8274966653902083,0.0746551513671875,,
133,14188,1900544,58,438.02,8108.7,2239.13232421875,0.3828733563423157,25633.85676728487,0.7953678369522095,0.0001,0.2,0.0013479984482557938,0.008060873,3040,-1.8260668575530872,0.078045654296875,,
133,14431,1933312,59,430.35,7987.4,4844.7646484375,0.38262027502059937,33785.63450160027,0.7728268504142761,0.0001,0.2,0.0008499070251559715,0.008961696,3050,-1.8251830050721765,0.0922119140625,,
133,14675,1966080,60,449.1,8423.1,2333.073974609375,0.3825063705444336,30866.855329728125,0.7781396806240082,0.0001,0.2,0.0003939095495411493,0.008156286,3060,-1.8229709434672259,0.085089111328125,,
133,14918,1998848,61,426.96,7511.9463,7105.1787109375,0.38245412707328796,31225.853290975094,0.7826458215713501,0.0001,0.2,0.0016328394274864877,0.008798581,3070,-1.8224815883906558,0.091876220703125,,
133,15162,2031616,62,407.99,6934.4,2885.419189453125,0.38221976161003113,37681.15806267261,0.7816419154405594,0.0001,0.2,0.0008584090934846244,0.008604469,3080,-1.8209555212641135,0.0881134033203125,,
