time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/clip_range,train/explained_variance,train/approx_kl,train/value_loss,train/loss,train/n_updates,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
11,523,360448,688,357.52902,301.0,0.2,-0.05906796455383301,0.008691754,3570.929367351532,1142.3590087890625,100,-5.583432846143841,0.001,0.001059952437026368,0.9727333784103394,0.0822906494140625,,
12,521,393216,754,489.60733,301.0,0.2,-0.1038205623626709,0.009247327,2655.0250237464907,236.39817810058594,110,-5.549433975666761,0.001,-8.310800112667493e-05,0.9631847143173218,0.08905029296875,,
13,520,425984,818,530.2322,298.91,0.2,-0.006792306900024414,0.009379651,3222.6420036077498,433.6422119140625,120,-5.5051013473421335,0.001,7.938863818708341e-05,0.9571223855018616,0.097210693359375,,
14,519,458752,882,343.59406,301.0,0.2,-0.020907163619995117,0.010774542,3581.0570937395096,1971.66162109375,130,-5.486079270392656,0.001,0.001000529904194991,0.9517101645469666,0.1104949951171875,,
15,517,491520,950,516.2872,301.0,0.2,-0.04024100303649902,0.011654718,1904.1927830457687,273.6091003417969,140,-5.469730718433857,0.001,-0.0003015923632119666,0.9494214653968811,0.1249755859375,,
16,515,524288,1016,581.7362,301.0,0.2,0.029584407806396484,0.010411181,3186.8363205432893,484.0172119140625,150,-5.454824507236481,0.001,0.001970816418179311,0.9451920986175537,0.10916748046875,,
17,513,557056,1085,568.0629,301.0,0.2,-0.004473209381103516,0.013123499,3942.481313443184,576.8113403320312,160,-5.440112520381808,0.001,0.0014677727413072716,0.9422710537910461,0.147637939453125,,
18,510,589824,1155,707.2173,301.0,0.2,-0.041422128677368164,0.014996232,3461.1883200645448,298.61016845703125,170,-5.434307502582669,0.001,-0.00043944398057647047,0.9399574398994446,0.1704559326171875,,
19,509,622592,1222,449.14413,300.45,0.2,-0.01726067066192627,0.014031676,4012.9773601531983,346.063720703125,180,-5.4140023026615385,0.001,0.0011513308047142346,0.9349890947341919,0.1579864501953125,,
20,507,655360,1290,550.4272,301.0,0.2,-0.07320404052734375,0.013449624,2289.5039764881135,2467.97705078125,190,-5.3848867546767,0.001,-0.00014550434461853002,0.9298068284988403,0.1565032958984375,,
21,505,688128,1362,747.37427,301.0,0.2,0.060300469398498535,0.014267145,2693.8786618709564,481.3364562988281,200,-5.358511554077268,0.001,0.00014616206590289949,0.9218528270721436,0.1512359619140625,,
22,505,720896,1426,554.824,301.0,0.2,0.017577648162841797,0.017351162,3703.2602528572083,1024.451416015625,210,-5.323796285688877,0.001,0.0025001621350384086,0.9113137722015381,0.1937103271484375,,
23,505,753664,1490,817.1897,301.0,0.2,-0.010564446449279785,0.018466603,3351.5076944828033,1760.3826904296875,220,-5.28595028668642,0.001,0.00036482691666606115,0.9075406789779663,0.204791259765625,,
24,505,786432,1554,900.1381,301.0,0.2,0.041474342346191406,0.017527558,4664.2608931541445,1920.15478515625,230,-5.274134092777968,0.001,0.0034697064253123243,0.9045169353485107,0.2068328857421875,,
25,505,819200,1619,813.4941,301.0,0.2,0.020163536071777344,0.01797647,5461.589475440979,1681.5673828125,240,-5.2558039087802175,0.001,0.0007607594230648829,0.8981093168258667,0.198187255859375,,
26,504,851968,1689,929.5059,301.0,0.2,0.03672218322753906,0.018285368,4941.838901519775,1581.7952880859375,250,-5.224724477156997,0.001,0.001588304600227275,0.893459677696228,0.2188323974609375,,
27,502,884736,1760,873.7838,301.0,0.2,0.08395493030548096,0.018775478,4989.533106470108,1474.8876953125,260,-5.196596848964691,0.001,0.0001912581223223242,0.8851830959320068,0.212371826171875,,
28,501,917504,1828,873.99884,301.0,0.2,0.10046559572219849,0.020084925,4134.4481765031815,572.8416137695312,270,-5.152880347892642,0.001,0.0008114458787531476,0.8757169246673584,0.209796142578125,,
29,500,950272,1898,1069.7814,301.0,0.2,0.062443673610687256,0.018301606,4814.964062452316,394.08563232421875,280,-5.126146688312292,0.001,-9.368799146614037e-06,0.8701357245445251,0.2033843994140625,,
30,499,983040,1966,967.0547,301.0,0.2,0.04889953136444092,0.019819217,5946.227653646469,1390.8172607421875,290,-5.097648032009602,0.001,0.00053239229528117,0.8648726940155029,0.2090057373046875,,
31,499,1015808,2034,1131.2545,300.1,0.2,0.018648922443389893,0.019026892,5426.596834516526,703.0428466796875,300,-5.067252519354224,0.001,0.0008803430926491273,0.8582252860069275,0.2140838623046875,,
32,499,1048576,2099,1355.6792,301.0,0.2,0.07743775844573975,0.019072054,6338.276387643814,2696.65478515625,310,-5.052057190611959,0.001,0.002543400036302046,0.8565694093704224,0.2153045654296875,,
33,499,1081344,2163,1240.7592,301.0,0.2,0.1441022753715515,0.017640732,6585.369887638092,563.5087280273438,320,-5.037291247397661,0.001,0.002014263900127844,0.8517199158668518,0.2025787353515625,,
34,499,1114112,2232,1415.8132,301.0,0.2,0.12999600172042847,0.018317478,6235.247748422623,2376.891845703125,330,-5.007022600248456,0.001,0.001660777337019681,0.8443570137023926,0.205963134765625,,
35,497,1146880,2305,1557.0212,301.0,0.2,0.10091537237167358,0.020176055,7748.4017973899845,1531.1851806640625,340,-4.9666991483420135,0.001,0.0033321962066111153,0.8354012966156006,0.2225067138671875,,
36,496,1179648,2374,1524.9078,301.0,0.2,0.19166195392608643,0.018637504,7823.6274014472965,947.927734375,350,-4.935503162071109,0.001,0.003025718736171257,0.8309327363967896,0.2043792724609375,,
37,494,1212416,2450,1880.8789,301.0,0.2,0.25138187408447266,0.018094487,7792.823962688446,4761.32763671875,360,-4.90498456954956,0.001,0.0005958893390925369,0.8238560557365417,0.2016845703125,,
38,494,1245184,2519,1560.6726,299.57,0.2,0.15667331218719482,0.017676493,10000.215842819214,1014.83056640625,370,-4.874321376532317,0.001,0.0034553685090941144,0.8169293403625488,0.2039794921875,,
39,494,1277952,2584,1884.3629,300.39,0.2,0.2291814088821411,0.016696267,8159.532067012787,5312.46826171875,380,-4.854015643149614,0.001,0.0017748116490110988,0.814778208732605,0.188702392578125,,
40,493,1310720,2656,1865.1094,301.0,0.2,0.18042868375778198,0.016273897,11000.373381233216,2537.52197265625,390,-4.836223631352186,0.001,0.002191174075596791,0.8097567558288574,0.18656005859375,,
41,492,1343488,2727,2029.2225,301.0,0.2,0.2094743847846985,0.01780674,12074.921185684205,3376.342529296875,400,-4.809420953318477,0.001,0.003420924019155791,0.8037803769111633,0.2018524169921875,,
42,492,1376256,2796,2031.2433,301.0,0.2,0.2856878638267517,0.01921457,12061.532261753082,9401.8583984375,410,-4.7821042653173205,0.001,0.00369708643102058,0.7988195419311523,0.21572265625,,
43,491,1409024,2864,2258.4758,301.0,0.2,0.3335350751876831,0.017881673,11025.155011367799,3098.39111328125,420,-4.750913561135531,0.001,0.003727764619725349,0.7916953563690186,0.1984161376953125,,
44,491,1441792,2932,2745.9846,301.0,0.2,0.34479469060897827,0.019639352,11615.23973388672,974.1217041015625,430,-4.71720494478941,0.001,0.003348082198681368,0.785054087638855,0.21907958984375,,
45,492,1474560,2996,2463.6582,301.0,0.2,0.3316252827644348,0.018090818,15283.10635318756,4854.28857421875,440,-4.70104635246098,0.001,0.004448223196231993,0.7849146127700806,0.2060760498046875,,
46,493,1507328,3056,2549.2827,299.54,0.2,0.35559481382369995,0.018050335,14039.598534584045,1895.261962890625,450,-4.689471234381199,0.001,0.004756130085661425,0.7808340191841125,0.2014923095703125,,
47,494,1540096,3116,2724.354,296.24,0.2,0.399996817111969,0.01692288,14955.16881942749,7003.41650390625,460,-4.670274553820491,0.001,0.0038262575755652504,0.7768434286117554,0.1957977294921875,,
48,494,1572864,3179,3115.166,301.0,0.2,0.4159504771232605,0.018296355,15334.747123146057,3825.57763671875,470,-4.648320694640279,0.001,0.005777783049052232,0.7730963230133057,0.2012237548828125,,
,,1600000,,,,0.2,0.3654264807701111,0.018480401,17624.93727912903,5849.46044921875,480,-4.629497814178467,0.001,0.005161733558452397,0.769138514995575,0.2098968505859375,301.0,6661.6513671875
49,486,1605632,3300,2934.5266,301.0,,,,,,,,,,,,,
50,486,1638400,3364,3108.5593,301.0,0.2,0.3254387378692627,0.018949747,17808.977096748353,2247.96484375,490,-4.605674566328526,0.001,0.004395773352007382,0.7643167972564697,0.2172210693359375,,
51,487,1671168,3430,3528.6653,301.0,0.2,0.40522873401641846,0.018267574,17576.14462604523,3349.377197265625,500,-4.586445298790932,0.001,0.0035365252451811102,0.7612279653549194,0.2071868896484375,,
52,487,1703936,3493,3704.9248,301.0,0.2,0.36265116930007935,0.019278008,21319.798085212708,3640.4462890625,510,-4.569235257804394,0.001,0.005134062762590474,0.7580077648162842,0.2195159912109375,,
53,488,1736704,3557,3739.446,300.21,0.2,0.3798733353614807,0.018460298,22308.77851676941,3433.46923828125,520,-4.549810172617436,0.001,0.006029157006742026,0.7536917328834534,0.2061004638671875,,
54,487,1769472,3628,4033.2822,300.03,0.2,0.3359924554824829,0.019330293,22814.20354576111,5482.47607421875,530,-4.523219374939799,0.001,0.004915332791642868,0.7479085922241211,0.2155853271484375,,
55,488,1802240,3692,4213.929,299.37,0.2,0.348446786403656,0.019117609,24831.344354629517,6839.54296875,540,-4.499485797807575,0.001,0.005267144175741123,0.744853138923645,0.2118560791015625,,
56,488,1835008,3758,4194.699,301.0,0.2,0.3873792290687561,0.020665875,25334.262741088867,5380.7919921875,550,-4.483177397027612,0.001,0.006934115361764271,0.7413700819015503,0.221429443359375,,
57,488,1867776,3822,4215.805,301.0,0.2,0.3246003985404968,0.019459885,25335.9559463501,5837.72900390625,560,-4.4693584006279705,0.001,0.006227888263128989,0.7399402856826782,0.2196563720703125,,
58,488,1900544,3890,4410.5005,301.0,0.2,0.31413745880126953,0.019965434,27250.105876350404,3387.00048828125,570,-4.454549969732762,0.001,0.006399906484148232,0.7362360954284668,0.21968994140625,,
59,487,1933312,3961,4248.826,301.0,0.2,0.2685949206352234,0.020770546,28078.19664955139,6438.6015625,580,-4.437637454643846,0.001,0.008566579829675902,0.7335712909698486,0.24500732421875,,
60,487,1966080,4035,4819.3525,300.85,0.2,0.2855238914489746,0.02205922,26340.992098617553,5716.46240234375,590,-4.420319595560431,0.001,0.010108387314721768,0.7297807931900024,0.2400665283203125,,
61,486,1998848,4106,4610.461,301.0,0.2,0.3189399242401123,0.022805026,32219.477555084228,4676.095703125,600,-4.403153828158975,0.001,0.009725091117616103,0.7270746827125549,0.2519317626953125,,
62,486,2031616,4173,4992.392,301.0,0.2,0.3316223621368408,0.021679642,30064.623913574218,3549.38671875,610,-4.390624352172017,0.001,0.009591319372884755,0.7253565788269043,0.2435333251953125,,
