time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/std,train/approx_kl,train/entropy_loss,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length
41,2023.736,366,3663,301.0,1343488,400,9966.861672019959,2159.7607421875,0.005035345527085155,0.001,0.2226593017578125,0.8095677495002747,0.020432018,-4.839048602804541,0.2,0.2144184708595276,,
42,1903.3224,366,3753,298.75,1376256,410,10933.925515365601,854.8468017578125,0.0048751074684332705,0.001,0.2190948486328125,0.8052060604095459,0.01903902,-4.807827186584473,0.2,0.24792909622192383,,
43,1946.7887,366,3844,301.0,1409024,420,12826.574070167542,1716.04443359375,0.0026629271288584277,0.001,0.203875732421875,0.8018113970756531,0.018845607,-4.787319514155388,0.2,0.30007392168045044,,
44,2063.998,366,3935,301.0,1441792,430,11799.431524085998,3825.61962890625,0.004060426457090216,0.001,0.184869384765625,0.7993441224098206,0.016307438,-4.776698652654886,0.2,0.2616803050041199,,
45,2188.4385,366,4026,301.0,1474560,440,11895.622912597657,4908.708984375,0.0023764184212268446,0.001,0.1779541015625,0.7958821654319763,0.016298179,-4.759862619265914,0.2,0.3129638433456421,,
46,2235.7588,366,4117,301.0,1507328,450,13371.942748069763,3498.435546875,0.0034668198176404986,0.001,0.192608642578125,0.7910151481628418,0.01678485,-4.738794153928756,0.2,0.28263139724731445,,
47,2293.0596,366,4206,300.33,1540096,460,13962.11842918396,1601.5616455078125,0.004035436541198578,0.001,0.1960418701171875,0.7849426865577698,0.017848091,-4.711497457325459,0.2,0.33864128589630127,,
48,2572.3115,366,4296,301.0,1572864,470,13624.66989994049,2471.412353515625,0.004086413524237287,0.001,0.2105804443359375,0.7790851593017578,0.019036885,-4.678847931697964,0.2,0.3465641140937805,,
,,,,,1600000,480,15222.755170059205,2688.29443359375,0.004467143672081874,0.001,0.2150421142578125,0.7761889696121216,0.018383155,-4.65545537956059,0.2,0.33668482303619385,4488.12890625,299.8
49,2352.6992,360,4458,301.0,1605632,,,,,,,,,,,,,
50,2728.0483,360,4548,300.6,1638400,490,13889.975255012512,1835.3438720703125,0.004803594556324242,0.001,0.197613525390625,0.7700213193893433,0.017565329,-4.632663456723094,0.2,0.3021048903465271,,
51,2658.28,360,4638,301.0,1671168,500,15072.938279724121,2477.80078125,0.00335048197875949,0.001,0.19698486328125,0.7662736177444458,0.01740481,-4.607682325318455,0.2,0.382493793964386,,
52,2778.4756,360,4728,301.0,1703936,510,15047.126627922058,2419.25537109375,0.004995849026909127,0.001,0.1970062255859375,0.7631868720054626,0.01707521,-4.588512943685055,0.2,0.3853291869163513,,
53,2963.3367,360,4818,301.0,1736704,520,15740.935870361329,5262.45751953125,0.003006034878671926,0.001,0.211444091796875,0.7581003308296204,0.018951908,-4.566698520630598,0.2,0.3822172284126282,,
54,3061.4387,360,4908,301.0,1769472,530,17785.534897613525,5173.97705078125,0.00551728153386648,0.001,0.208056640625,0.7532050609588623,0.017978987,-4.540629056468606,0.2,0.39232337474823,,
55,2858.9958,360,4998,299.75,1802240,540,17225.825399208068,3705.233154296875,0.004761570725349884,0.001,0.220050048828125,0.7485678791999817,0.019305006,-4.51555366627872,0.2,0.42364054918289185,,
56,3486.6006,360,5088,301.0,1835008,550,19457.4731048584,3297.99365234375,0.005393204388565209,0.001,0.212103271484375,0.7453305721282959,0.01887933,-4.494052559882403,0.2,0.3665417432785034,,
57,3506.3752,360,5178,299.05,1867776,560,21401.83742427826,4445.4892578125,0.005906532545941446,0.001,0.2146636962890625,0.7419475317001343,0.018566206,-4.478579401224851,0.2,0.40759164094924927,,
58,3032.268,360,5268,301.0,1900544,570,26310.773107528687,5486.853515625,0.006507775549289363,0.001,0.2071319580078125,0.7385984063148499,0.018757954,-4.458819732069969,0.2,0.3925602436065674,,
59,3379.0632,360,5358,301.0,1933312,580,19681.928102874757,5241.2666015625,0.006459348565567779,0.001,0.2264495849609375,0.7344269156455994,0.020027094,-4.436695333197713,0.2,0.4488023519515991,,
60,3581.9353,360,5448,301.0,1966080,590,20499.029332351685,3226.109130859375,0.004683136536186794,0.001,0.2175018310546875,0.7310411334037781,0.018898986,-4.417456262186169,0.2,0.4082706570625305,,
61,3759.06,360,5538,301.0,1998848,600,24383.6580947876,5104.65283203125,0.005324469749120908,0.001,0.20814208984375,0.7270443439483643,0.018743318,-4.3971424020826815,0.2,0.4139217138290405,,
62,4336.8057,360,5629,301.0,2031616,610,22735.073026657104,6176.50244140625,0.005284579617000418,0.001,0.2128631591796875,0.720874547958374,0.019371286,-4.369175460189581,0.2,0.4261128306388855,,
