time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,57,-219.69554,569,32768,301.0,,,,,,,,,,,
2,189,-1791.6511,346,65536,139.83,46.21533203125,10,-5.835096662677825,0.317095243595395,390.42334,97.72974684163928,0.2,0.9997283935546875,-0.0004862546920776367,1.041089415550232,0.01
3,333,-1802.0211,294,98304,139.87,27170.91796875,20,-6.08187467046082,0.2791563209117157,92.05294,49969.568020248415,0.2,0.99786376953125,0.0,1.1187050342559814,0.01
4,468,-1680.3953,280,131072,157.93,14337.431640625,30,-7.151312003936619,0.2838726401754684,439.46167,34615.34164485931,0.2,0.9995391845703125,-1.1920928955078125e-07,1.4760303497314453,0.01
5,603,-1678.5614,271,163840,157.62,7454.228515625,40,-7.04197431653738,0.2795541505482106,549.46173,26473.901960754396,0.2,0.999078369140625,0.0,1.435936450958252,0.01
6,751,-465.369,261,196608,301.0,13138.2080078125,50,-7.150618313811719,0.27947715846457866,102.17989,23953.055105400086,0.2,0.9997894287109375,5.960464477539063e-08,1.4683659076690674,0.01
7,889,-1728.8315,257,229376,157.65,3518.460205078125,60,-7.150016214884817,0.2147664384552627,128.11676,6114.355487310886,0.2,0.9995941162109375,0.0,1.4582408666610718,0.01
8,1027,-553.6339,255,262144,295.29,7631.5185546875,70,-8.044910156074911,0.2705439000561455,1003.7723,28774.754727077485,0.2,0.999462890625,0.0,1.8610055446624756,0.01
9,1159,-496.20242,254,294912,301.0,555.0077514648438,80,-8.389841235242784,0.2102661631161027,52.114044,5004.671393495798,0.2,0.9981903076171875,0.0,2.0522308349609375,0.01
10,1299,-496.21524,252,327680,301.0,3139.51318359375,90,-8.881890450976789,0.22415724384736677,441.6635,3960.052990615368,0.2,0.99896240234375,0.0,2.4286863803863525,0.01
11,1439,-552.3858,250,360448,301.0,2616.706298828125,100,-9.739655935578048,0.22400017013860635,260.44232,2967.1811507433654,0.2,0.9983734130859375,0.0,3.060596466064453,0.01
12,1579,-491.63712,248,393216,301.0,499.0203857421875,110,-10.403794085979461,0.21680613315547817,201.49734,2138.114986085892,0.2,0.9995819091796875,0.0,3.8087306022644043,0.01
13,1714,-1769.3025,248,425984,141.5,1465.1502685546875,120,-10.938087091222405,0.22348795470497862,56.897907,1725.8971559524537,0.2,0.99833984375,0.0,3.841672420501709,0.01
14,1859,-1698.914,246,458752,159.0,21376.763671875,130,-12.490319377742708,0.280307293752594,54.899967,33542.14869556427,0.2,0.9929840087890625,0.0,5.560322284698486,0.01
15,2018,-1313.5776,243,491520,295.31,12526.4052734375,140,-12.467823656275868,0.28216663236526074,63.56504,24279.075549316407,0.2,0.9933868408203125,-1.1920928955078125e-07,5.51942777633667,0.01
16,2169,-523.60077,241,524288,301.0,1943.6761474609375,150,-13.136831927113235,0.2315288556743326,92.949066,4420.419649720192,0.2,0.998211669921875,-1.1920928955078125e-07,6.990812301635742,0.01
17,2306,-1959.7406,241,557056,209.19,445.12615966796875,160,-14.284949430823326,0.21770185526966088,25.877243,3965.128954911232,0.2,0.9911956787109375,0.0,9.857383728027344,0.01
18,2446,-1707.2003,241,589824,298.46,11696.84765625,170,-15.194716102071107,0.2649170288368623,46.054085,19883.420654869078,0.2,0.99393310546875,0.0,13.665437698364258,0.01
19,2582,-665.7442,241,622592,301.0,3303.281005859375,180,-17.166517396271228,0.23504022861588963,30.837032,10991.199917602538,0.2,0.9984405517578125,0.0,22.4659423828125,0.01
20,2723,-2175.8892,240,655360,292.36,1832.776123046875,190,-16.74688445292413,0.22472361184427428,116.54156,3963.0281906962396,0.2,0.9884246826171875,0.0,20.21734619140625,0.01
21,2857,-1210.0964,240,688128,301.0,8105.59375,200,-17.963800225779416,0.23205100093255168,12.712723,13765.254989337922,0.2,0.9954681396484375,0.0,29.129962921142578,0.01
22,2989,-2387.4492,241,720896,286.38,2141.976806640625,210,-20.57260139323771,0.23378849899509077,3.987361,4243.691911816597,0.2,0.9785797119140625,0.0,67.5382308959961,0.01
23,3122,-1562.2064,241,753664,300.81,9855.841796875,220,-22.23743734061718,0.18404783335427055,28.040403,14906.773768091201,0.2,0.7710662841796875,-1.1920928955078125e-07,97.5506362915039,0.01
24,3254,-1489.1221,241,786432,300.96,4503.39306640625,230,-22.619978795945645,0.026791879207121384,0.022544824,6181.332282984256,0.2,0.322894287109375,-1.1920928955078125e-07,99.52800750732422,0.01
25,3386,-1424.0916,241,819200,301.0,1190.7135009765625,240,-22.636959854140876,0.028228375063304157,0.012017192,4993.966981017589,0.2,0.29527587890625,1.1920928955078125e-07,109.99418640136719,0.01
26,3519,-1426.7584,242,851968,301.0,2636.697265625,250,-22.94010210260749,0.023956831576879268,0.063998856,4603.832245981694,0.2,0.2947235107421875,0.0,108.05046081542969,0.01
27,3651,-1402.7048,242,884736,301.0,2422.886962890625,260,-22.85556278564036,0.022025452229809162,0.015205472,4265.817796754837,0.2,0.26607666015625,1.1920928955078125e-07,109.3814697265625,0.01
28,3783,-1436.7784,242,917504,301.0,1294.104736328125,270,-22.917148890718817,0.025155544566587196,0.11008407,4061.587846660614,0.2,0.297576904296875,0.0,117.06788635253906,0.01
29,3915,-1419.1742,242,950272,301.0,4177.2666015625,280,-23.227056212723255,0.01598043440467336,0.030316357,4075.911969578266,0.2,0.2327972412109375,0.0,118.62417602539062,0.01
30,4047,-1426.1412,242,983040,301.0,392.2919006347656,290,-23.258372116833925,0.017771272360141664,0.040448867,4028.4699413061144,0.2,0.2524566650390625,0.0,117.12091827392578,0.01
31,4178,-1580.2042,243,1015808,300.75,3388.673583984375,300,-23.239700884744526,0.026719781221754602,0.096131384,4127.301838517189,0.2,0.2955108642578125,0.0,116.42210388183594,0.01
