rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/clip_fraction,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/learning_rate,train/std,train/clip_range,train/n_updates,train/approx_kl
-233.39702,56,577,301.0,32768,1,,,,,,,,,,,
-129.8761,128,510,301.0,65536,2,0.113836669921875,0.00042808055877685547,-5.67323913294822,-0.012538528364393642,46.718994140625,122.6802350282669,1e-05,0.9986519813537598,0.2,10,0.008779263
-31.92373,201,487,301.0,98304,3,0.1009857177734375,1.2814998626708984e-05,-5.668312160670757,-0.012860697204087047,48.926490783691406,104.33415986299515,1e-05,0.9970338940620422,0.2,20,0.008515897
164.79425,276,473,301.0,131072,4,0.1273406982421875,6.556510925292969e-07,-5.660023520328105,-0.014883754931361182,53.346946716308594,113.05543181896209,1e-05,0.995124101638794,0.2,30,0.008985729
