time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,train/approx_kl,train/n_updates,train/entropy_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/std,train/clip_fraction,train/value_loss,train/clip_range,train/learning_rate,eval/mean_reward,eval/mean_ep_length
208,32768,575.88,2417.6956,156,1,,,,,,,,,,,,,
207,65536,588.3131313131313,2427.2454,316,2,0.018281363,1860,-2.741038826853037,0.6840505301952362,1206.7811279296875,0.001044439043107559,0.48036882281303406,0.188134765625,7742.834496307373,0.2,0.001,,
206,98304,601.0,2300.386,475,3,0.014741467,1870,-2.7263894490897655,0.6776244938373566,1113.5235595703125,-0.0005762055363447871,0.479625940322876,0.1609100341796875,6292.761789703369,0.2,0.001,,
206,131072,590.66,2169.7576,634,4,0.016761461,1880,-2.7172878980636597,0.6760740876197815,915.3809814453125,-0.00019806466152658687,0.47829362750053406,0.1741790771484375,5966.781090927124,0.2,0.001,,
206,163840,590.66,2200.5671,793,5,0.017057545,1890,-2.704103419929743,0.6623572111129761,945.5677490234375,0.0009539654492982663,0.47630637884140015,0.18094482421875,6238.013639068604,0.2,0.001,,
206,196608,593.8,2409.403,952,6,0.01414407,1900,-2.6813544653356076,0.7539291232824326,1140.9300537109375,-0.00019368875509826467,0.47282010316848755,0.1582550048828125,4455.308856582642,0.2,0.001,,
206,229376,592.31,2351.5835,1111,7,0.017740972,1910,-2.670941495150328,0.6657314002513885,1142.6436767578125,0.0017802446654968662,0.47374439239501953,0.1870361328125,6762.3551959991455,0.2,0.001,,
206,262144,594.27,2498.8818,1271,8,0.015667507,1920,-2.6596642449498176,0.67196124792099,937.634521484375,-0.0012953589288372314,0.4700658917427063,0.1673614501953125,5371.572890663147,0.2,0.001,,
206,294912,592.34,2825.9487,1430,9,0.015477268,1930,-2.629659456759691,0.7034152746200562,461.690185546875,0.00013797511710436083,0.46672049164772034,0.1642791748046875,5117.942698287964,0.2,0.001,,
206,327680,592.62,2818.0767,1590,10,0.016414093,1940,-2.6083691395819186,0.6902922093868256,662.800048828125,0.00031091125747479965,0.4650145471096039,0.18009033203125,4987.840837860107,0.2,0.001,,
206,360448,591.24,2905.7766,1749,11,0.01640058,1950,-2.589331914484501,0.657264769077301,1333.814697265625,-0.0004727451778308023,0.4624341130256653,0.1709259033203125,6110.4262783050535,0.2,0.001,,
206,393216,597.81,2872.511,1908,12,0.016582612,1960,-2.570401082187891,0.7067043483257294,848.2041625976562,0.00023943949709064326,0.4604753851890564,0.1844451904296875,6015.952228927612,0.2,0.001,,
206,425984,596.96,2979.1514,2067,13,0.018120173,1970,-2.5425251379609106,0.7257142961025238,414.2112731933594,-1.2475583571358583e-05,0.4558812975883484,0.192169189453125,4756.879272842407,0.2,0.001,,
206,458752,597.9,3081.1504,2226,14,0.016996512,1980,-2.514734619110823,0.713180273771286,1282.8873291015625,0.002311541288509034,0.45401740074157715,0.191693115234375,5850.800356292724,0.2,0.001,,
206,491520,578.58,2848.9229,2385,15,0.016118139,1990,-2.497282709926367,0.6710446178913116,529.8056640625,0.0011217828970984556,0.45193636417388916,0.1746917724609375,5156.559894561768,0.2,0.001,,
206,524288,574.6,2768.4077,2544,16,0.018094448,2000,-2.4831760577857493,0.7026455402374268,1657.9129638671875,0.0022027779763448053,0.45064789056777954,0.1880645751953125,7184.104126739502,0.2,0.001,,
206,557056,571.54,2709.9631,2703,17,0.016556056,2010,-2.4756938859820368,0.6791536808013916,809.575439453125,0.0015323139261454344,0.4503253102302551,0.1866912841796875,6340.372986984253,0.2,0.001,,
206,589824,580.46,2712.3643,2863,18,0.016011965,2020,-2.4731298640370367,0.6553050875663757,1173.22119140625,0.002076106300773972,0.4499947428703308,0.174444580078125,7808.496744537353,0.2,0.001,,
206,622592,591.36,2765.6235,3022,19,0.014682315,2030,-2.467253867536783,0.7010272145271301,680.6196899414062,0.000637833570544899,0.44938990473747253,0.1635284423828125,5880.474303436279,0.2,0.001,,
205,655360,586.74,2802.685,3181,20,0.016800037,2040,-2.460175263881683,0.7238560616970062,1229.1689453125,0.0018231629652291303,0.4483072757720947,0.1754150390625,6100.620026016235,0.2,0.001,,
205,688128,598.52,3116.7146,3340,21,0.016264684,2050,-2.4469170309603214,0.6976547241210938,608.7764892578125,9.549213464197238e-05,0.44654572010040283,0.17774658203125,5800.237728500366,0.2,0.001,,
205,720896,590.2,3149.7046,3500,22,0.017072298,2060,-2.42791250795126,0.7146508395671844,681.2803955078125,0.0012634937374969013,0.4439012110233307,0.1739013671875,6228.087556838989,0.2,0.001,,
205,753664,591.2,2722.6938,3659,23,0.015719242,2070,-2.416119126230478,0.7065584063529968,1349.2939453125,0.0007059684334308258,0.444090336561203,0.168475341796875,6892.603643798828,0.2,0.001,,
205,786432,589.8,2591.0144,3819,24,0.01859015,2080,-2.417455743253231,0.682422399520874,992.7366333007812,0.0006802788841014263,0.4443562626838684,0.189764404296875,5585.4858293533325,0.2,0.001,,
205,819200,581.02,2594.7542,3979,25,0.018777119,2090,-2.4123996242880823,0.6877458393573761,537.6460571289062,0.001644321518324432,0.442719042301178,0.2110687255859375,6060.526132202149,0.2,0.001,,
205,851968,591.12,2775.5188,4138,26,0.016576715,2100,-2.395135074108839,0.7513025999069214,1293.19677734375,0.0010836979949090165,0.4407249987125397,0.183001708984375,5895.960257720947,0.2,0.001,,
205,884736,596.33,2683.8809,4297,27,0.01713334,2110,-2.376211378723383,0.77339306473732,614.1708984375,0.0012443711009836988,0.438609778881073,0.1765960693359375,5620.940443229675,0.2,0.001,,
205,917504,597.98,2683.5198,4456,28,0.017382301,2120,-2.3549916081130506,0.7613091617822647,760.572265625,1.2686352420132607e-05,0.4355454444885254,0.18438720703125,4658.957802581787,0.2,0.001,,
205,950272,595.49,2990.551,4618,29,0.016457468,2130,-2.3287649519741533,0.767639696598053,779.721435546875,-0.0005418320286480593,0.4327443540096283,0.1846649169921875,5336.929586791992,0.2,0.001,,
205,983040,583.19,2942.8066,4779,30,0.01659654,2140,-2.3060668535530566,0.7083984911441803,694.14306640625,0.0012142503484938061,0.43101826310157776,0.1895965576171875,6543.635083007813,0.2,0.001,,
205,1015808,588.7,3231.8057,4939,31,0.018367099,2150,-2.2905554361641407,0.7303770482540131,729.453857421875,0.0019158661372784991,0.4289039373397827,0.1983551025390625,6566.906846618653,0.2,0.001,,
205,1048576,597.61,3397.9724,5098,32,0.01814105,2160,-2.2769490003585817,0.6775801181793213,844.2118530273438,0.0016099115251563489,0.42843326926231384,0.189959716796875,7091.4631984710695,0.2,0.001,,
205,1081344,593.95,2963.4775,5258,33,0.018116282,2170,-2.2710443452000617,0.7167572975158691,710.162353515625,0.001448678357701283,0.42741429805755615,0.187115478515625,5709.600872421264,0.2,0.001,,
