time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/loss,train/n_updates,train/value_loss,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
276,1777,491520,6967.1514,1078.06,15,0.068182373046875,11011.4384765625,2610,28973.61720867157,0.39306432008743286,0.0001,-5.162284705875209e-05,0.3941164016723633,0.2,-1.9329868079163135,0.0074556856,,
275,1900,524288,7152.381,1067.09,16,0.0647857666015625,7836.92236328125,2620,31964.567000961302,0.3929894268512726,0.0001,0.0009113904503465165,0.3411591053009033,0.2,-1.9316061083227396,0.006887816,,
275,2021,557056,6952.716,1053.63,17,0.0517578125,10801.896484375,2630,34321.30582313538,0.3928466737270355,0.0001,0.00046587455235567175,0.4213706851005554,0.2,-1.9305433145724238,0.0064773536,,
274,2145,589824,4777.6626,1033.68,18,0.06868896484375,7118.99609375,2640,31506.228927612305,0.39282163977622986,0.0001,-0.00010807631479110568,0.39973342418670654,0.2,-1.9296783845871688,0.007501483,,
273,2272,622592,5094.95,1050.66,19,0.0674163818359375,85372.8046875,2650,648475.8680892944,0.39279142022132874,0.0001,0.0013844475042787963,0.07709527015686035,0.2,-1.9294715989381075,0.0072353594,,
273,2397,655360,5492.362,1099.19,20,0.0748321533203125,8608.3359375,2660,30585.294724464417,0.392707496881485,0.0001,0.0004900656852441898,0.730897068977356,0.2,-1.928934493428096,0.008052282,,
273,2520,688128,5938.0396,1124.6,21,0.06627197265625,9118.0673828125,2670,28737.490194892882,0.39247193932533264,0.0001,0.0006711503912811168,0.4694729447364807,0.2,-1.9273072270676495,0.0070399903,,
272,2642,720896,7069.483,1128.88,22,0.069647216796875,566533.5625,2680,191073.26908988954,0.3924208879470825,0.0001,0.0014207978487320362,0.4806476831436157,0.2,-1.9257749803829938,0.0074218414,,
272,2769,753664,6473.5713,1147.14,23,0.048553466796875,6970.06494140625,2690,216432.02981376648,0.39244604110717773,0.0001,0.00035958970765932464,0.6103082001209259,0.2,-1.9256062769331037,0.006177879,,
271,2896,786432,6382.006,1148.66,24,0.074285888671875,7632.103515625,2700,204065.27810363768,0.39237725734710693,0.0001,0.0026839821639441652,0.4854471683502197,0.2,-1.9254405227955431,0.007957283,,
271,3022,819200,6698.162,1137.68,25,0.0519744873046875,11018.1103515625,2710,97560.50445365906,0.3923438787460327,0.0001,0.0008357766573681147,0.6651028096675873,0.2,-1.9248583460226656,0.006470653,,
270,3152,851968,7115.1113,1138.84,26,0.0585174560546875,9633.9853515625,2720,28800.835647201537,0.39233505725860596,0.0001,0.0004687417460445431,0.5695615410804749,0.2,-1.9246962562203407,0.0066847443,,
269,3282,884736,8034.3887,1152.19,27,0.057635498046875,12748.1943359375,2730,147670.1379421234,0.39237621426582336,0.0001,0.0006369892051225178,0.659376323223114,0.2,-1.9248530010692775,0.006790762,,
269,3408,917504,8440.839,1162.49,28,0.0551910400390625,8124.5068359375,2740,32510.05691986084,0.39222991466522217,0.0001,0.00047161146849248323,0.4708777070045471,0.2,-1.924375472497195,0.006443266,,
268,3536,950272,9406.148,1157.18,29,0.0530242919921875,8980.5732421875,2750,33224.89302062988,0.39219868183135986,0.0001,0.0009726098456667387,0.46423882246017456,0.2,-1.9234024435747414,0.0064822435,,
267,3669,983040,9078.278,1158.09,30,0.0712066650390625,5892.23681640625,2760,30488.7148273468,0.39207136631011963,0.0001,0.0006072182251045888,0.4634476900100708,0.2,-1.9226655568461866,0.0074855816,,
267,3800,1015808,8826.193,1191.42,31,0.0678436279296875,6699.5126953125,2770,87615.6584728241,0.3921054005622864,0.0001,0.001567752333903627,0.5448636710643768,0.2,-1.9220927412156015,0.007086722,,
267,3918,1048576,7325.67,1191.28,32,0.055426025390625,11086.671875,2780,34949.7792388916,0.39203301072120667,0.0001,0.0003567925969036878,0.6491390466690063,0.2,-1.9219693618360907,0.0064704306,,
267,4039,1081344,5877.2275,1170.26,33,0.072265625,286292.15625,2790,558513.3774017334,0.39206451177597046,0.0001,0.0001341076996141055,0.4869269132614136,0.2,-1.9215964447241276,0.0076054,,
268,4156,1114112,6562.5024,1184.02,34,0.0831085205078125,163037.828125,2800,611136.2549564361,0.3920559883117676,0.0001,0.0007327083713789762,0.6650136709213257,0.2,-1.9218352098483593,0.008707106,,
268,4274,1146880,6674.544,1203.69,35,0.0467926025390625,15124.2548828125,2810,32977.47944755554,0.392081081867218,0.0001,-0.000651378096335975,0.5888041853904724,0.2,-1.9218080103863031,0.0059633413,,
268,4393,1179648,8083.8164,1215.14,36,0.056298828125,7343.42236328125,2820,30488.260584640502,0.3919426500797272,0.0001,0.00020394648963701912,0.5565259456634521,0.2,-1.921258151670918,0.0066578477,,
268,4508,1212416,9686.5,1197.66,37,0.0581207275390625,14107.634765625,2830,83047.12032051086,0.3917979598045349,0.0001,9.214337205776247e-06,0.5908079147338867,0.2,-1.9197844384703786,0.0069282115,,
269,4627,1245184,10150.325,1234.03,38,0.061663818359375,9796.3876953125,2840,28397.614613342284,0.39181363582611084,0.0001,-0.00047381925942318047,0.6048766672611237,0.2,-1.919041261030361,0.007058128,,
269,4746,1277952,10079.758,1200.32,39,0.049713134765625,9158.08203125,2850,28248.89847946167,0.3917163610458374,0.0001,0.0001732731861920911,0.5628984570503235,0.2,-1.918589186994359,0.006235944,,
269,4867,1310720,10515.861,1278.22,40,0.068060302734375,12204.2412109375,2860,31416.761292648316,0.3915862441062927,0.0001,0.00046400170140259434,0.538028210401535,0.2,-1.9173854472115637,0.0077409046,,
269,4985,1343488,10863.08,1271.49,41,0.06705322265625,6684.44287109375,2870,30115.430974578856,0.39152753353118896,0.0001,0.002171383603854338,0.7424636483192444,0.2,-1.916381901409477,0.007257824,,
269,5107,1376256,10821.372,1286.73,42,0.0608856201171875,12357.0380859375,2880,31611.248601150513,0.3914856016635895,0.0001,0.0004813571933482308,0.6465342938899994,0.2,-1.9158675872720778,0.007435563,,
269,5227,1409024,11120.921,1334.98,43,0.0564544677734375,5362.79052734375,2890,26544.80463294983,0.39141845703125,0.0001,0.0003429009184401366,0.7218611836433411,0.2,-1.9152322550304235,0.00625648,,
269,5352,1441792,11339.845,1309.04,44,0.0455078125,9007.013671875,2900,27287.449633216856,0.39132818579673767,0.0001,-0.0009167919408355374,0.5861342549324036,0.2,-1.9144561064895242,0.005695805,,
269,5479,1474560,11889.675,1396.26,45,0.0479156494140625,7725.89453125,2910,29426.457398986815,0.3912656009197235,0.0001,0.0013041862366662826,0.737733393907547,0.2,-1.9135253382846713,0.006350805,,
269,5600,1507328,11590.105,1343.78,46,0.0448760986328125,9628.830078125,2920,26569.18582572937,0.3911159336566925,0.0001,7.647308266314212e-05,0.6454355418682098,0.2,-1.912466527475044,0.006053455,,
268,5728,1540096,12168.94,1395.76,47,0.0476226806640625,23313.115234375,2930,29944.37728767395,0.3910619020462036,0.0001,-0.00021611184965877328,0.5140265226364136,0.2,-1.9112562307156622,0.00580791,,
268,5852,1572864,12606.019,1423.37,48,0.0526275634765625,5052.2451171875,2940,25690.591917419435,0.39091116189956665,0.0001,-0.0005816725477416184,0.5735551118850708,0.2,-1.9102982529439032,0.006455479,,
,,1600000,,,,0.0655242919921875,6962.591796875,2950,28022.53656463623,0.3908398151397705,0.0001,0.0002720625003348687,0.5961523056030273,0.2,-1.9090883770026266,0.0073590265,4905.13232421875,1319.54
247,6496,1605632,11202.72,1320.16,49,,,,,,,,,,,,,
247,6617,1638400,10521.65,1304.11,50,0.0655120849609375,12056.228515625,2960,33633.34658966064,0.3906956911087036,0.0001,0.00023175358619482723,0.45673900842666626,0.2,-1.9080022425856442,0.007443532,,
247,6741,1671168,10249.492,1261.7,51,0.062054443359375,9227.5556640625,2970,30511.47131614685,0.39056849479675293,0.0001,0.000596405550277268,0.5726832151412964,0.2,-1.9065918146632612,0.0066891713,,
248,6865,1703936,9435.027,1195.12,52,0.0637481689453125,7131.81005859375,2980,30677.323249053956,0.3905327022075653,0.0001,-0.00043491839214766516,0.4507067799568176,0.2,-1.9057271629571915,0.0069923913,,
247,7024,1736704,10273.831,1206.07,53,0.0556549072265625,16099.1396484375,2990,35517.56437034607,0.3904242515563965,0.0001,0.000644579949312174,0.5117294192314148,0.2,-1.9049348612315953,0.007173788,,
246,7167,1769472,10614.251,1212.86,54,0.04984130859375,7048.9267578125,3000,31287.3098985672,0.39038413763046265,0.0001,-0.0013399434017628664,0.46491384506225586,0.2,-1.9041013245936482,0.0065460913,,
246,7305,1802240,10561.648,1222.27,55,0.0431365966796875,7856.29931640625,3010,28213.059984207153,0.3903729319572449,0.0001,-0.0006803074404160725,0.6360713541507721,0.2,-1.9038998435251415,0.005626294,,
246,7433,1835008,10748.452,1238.25,56,0.05079345703125,9096.021484375,3020,31164.895123291015,0.3904271125793457,0.0001,0.0013452587754727574,0.596981942653656,0.2,-1.9040421353187411,0.0061127525,,
247,7560,1867776,11272.39,1259.04,57,0.0537384033203125,7738.27734375,3030,35445.275508499144,0.3903804123401642,0.0001,0.0003405332388865645,0.5489360094070435,0.2,-1.9040785757359118,0.0067291353,,
247,7685,1900544,11737.963,1272.0,58,0.04892578125,8202.52734375,3040,28780.024248695372,0.3901718258857727,0.0001,-0.0004315477190175443,0.5691454112529755,0.2,-1.9028856750112026,0.006273995,,
247,7810,1933312,12191.213,1287.35,59,0.0528564453125,8080.52001953125,3050,29026.657760238646,0.39011555910110474,0.0001,0.0011806633448941284,0.5361849069595337,0.2,-1.9013901204802095,0.00641119,,
247,7936,1966080,12494.628,1343.05,60,0.0440460205078125,7460.90771484375,3060,28582.789845466614,0.38986948132514954,0.0001,-0.0005845153763402777,0.5629996955394745,0.2,-1.8998937550000847,0.00575715,,
247,8062,1998848,12051.598,1337.54,61,0.044390869140625,7432.4638671875,3070,45147.98513450623,0.38985204696655273,0.0001,0.0014126853026027674,0.5401072800159454,0.2,-1.898412135615945,0.0057027047,,
248,8190,2031616,11614.415,1314.46,62,0.0544769287109375,10981.55859375,3080,29472.080547332764,0.38972973823547363,0.0001,-0.001458107217331417,0.5614124238491058,0.2,-1.8977740854024887,0.0058523878,,
