time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/loss,train/entropy_loss,train/std,train/approx_kl,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
24,447.69,1417,277,2015.4326,393216,2700,7400.296875,-1.9383691355586052,0.39371633529663086,0.007212702,0.2,0.0003,0.063482666015625,0.0005483441607793793,31581.985961914062,0.6394306421279907,,
25,460.46,1476,277,2320.5586,409600,2710,9351.0849609375,-1.9380505301058293,0.39366352558135986,0.006326682,0.2,0.0003,0.050213623046875,-0.0006367021465848666,34705.036096191405,0.6092946827411652,,
26,463.09,1535,277,2522.3044,425984,2720,11011.791015625,-1.9374079890549183,0.39358675479888916,0.0068884753,0.2,0.0003,0.05224609375,6.564098948729225e-05,38941.36706542969,0.5925986468791962,,
27,455.63,1593,277,2296.003,442368,2730,8987.068359375,-1.9366778507828712,0.393515020608902,0.0066187438,0.2,0.0003,0.04866943359375,0.0005740539949329104,33772.76254272461,0.6212781369686127,,
28,466.0,1652,277,2183.3154,458752,2740,7096.3857421875,-1.9357572481036187,0.39339524507522583,0.0069085266,0.2,0.0003,0.055950927734375,-0.0010422285347885917,33318.241455078125,0.6658789813518524,,
29,453.24,1710,277,1843.3949,475136,2750,8227.048828125,-1.9346704944968223,0.3933064043521881,0.005891038,0.2,0.0003,0.04349365234375,-0.00036089435925532596,28634.890020751955,0.7273467183113098,,
30,457.54,1769,277,1811.8467,491520,2760,9171.0751953125,-1.9339807949960233,0.39326196908950806,0.0052891364,0.2,0.0003,0.034417724609375,-7.662384959985502e-05,34482.388708496095,0.6724360287189484,,
31,443.84,1827,277,1622.6652,507904,2770,8509.1220703125,-1.9335394315421581,0.39321982860565186,0.0061036395,0.2,0.0003,0.042694091796875,9.836787867243402e-05,33447.37601928711,0.6468122601509094,,
32,440.64,1887,277,1713.7097,524288,2780,7504.76318359375,-1.9331781581044196,0.3931947946548462,0.0073551857,0.2,0.0003,0.060400390625,-0.0006284983246587217,30542.771215820314,0.6537883877754211,,
33,432.98,1945,277,1956.7445,540672,2790,7619.39697265625,-1.9329988986253739,0.39318281412124634,0.006888138,0.2,0.0003,0.048919677734375,0.0013001554580114316,34250.8020690918,0.62398961186409,,
34,428.3,2003,278,2191.9185,557056,2800,6319.35546875,-1.9326437287032605,0.3931165635585785,0.006483151,0.2,0.0003,0.047027587890625,-0.0009436525353521575,33066.34420776367,0.6234818696975708,,
35,453.47,2062,278,2460.9226,573440,2810,12277.8154296875,-1.931789892166853,0.3930057883262634,0.0048645,0.2,0.0003,0.030035400390625,0.00045563245803350585,38435.047399902345,0.5666177272796631,,
36,441.66,2120,278,2196.95,589824,2820,6519.64599609375,-1.9307848744094371,0.3929317593574524,0.0053798743,0.2,0.0003,0.040167236328125,-0.0004762555196066387,26347.56392211914,0.654252678155899,,
37,414.63,2177,278,1829.8015,606208,2830,7295.16552734375,-1.9304117746651173,0.39294523000717163,0.0055419486,0.2,0.0003,0.03243408203125,-4.861346860707272e-05,31342.881341552733,0.5758096277713776,,
38,419.74,2236,278,1798.1709,622592,2840,7435.58642578125,-1.9301705799996853,0.39286452531814575,0.0059353095,0.2,0.0003,0.044781494140625,0.0004522609342529904,31952.565618896486,0.5974823832511902,,
39,428.03,2293,278,1828.7184,638976,2850,7599.35693359375,-1.9295328915119172,0.39282459020614624,0.0054893675,0.2,0.0003,0.037811279296875,-0.0003957886801799759,30251.424517822266,0.5829844772815704,,
40,437.76,2351,278,1872.5057,655360,2860,10813.384765625,-1.9295297659933568,0.39287227392196655,0.0058613326,0.2,0.0003,0.046856689453125,0.0006500977346149739,36391.66768798828,0.5503315031528473,,
41,419.14,2410,278,1574.6218,671744,2870,9557.8544921875,-1.929622595012188,0.39282506704330444,0.005278469,0.2,0.0003,0.03411865234375,0.0008077541249804198,34219.87677612305,0.5920052230358124,,
42,421.2,2469,278,1688.9686,688128,2880,8493.5,-1.9293841131031513,0.39283883571624756,0.004820891,0.2,0.0003,0.03170166015625,4.1528201109031215e-05,36108.5650756836,0.5884681940078735,,
43,430.49,2527,278,1952.7959,704512,2890,8804.8994140625,-1.9293703950941563,0.3928280472755432,0.005741396,0.2,0.0003,0.04278564453125,0.00035682801099028437,33853.49362792969,0.5204544365406036,,
44,438.56,2586,278,2267.5405,720896,2900,9849.361328125,-1.9294332318007945,0.3928525149822235,0.004638106,0.2,0.0003,0.02794189453125,-7.80852118623443e-05,31636.539184570312,0.6034897267818451,,
45,466.31,2645,278,2646.9478,737280,2910,7059.3828125,-1.929501947015524,0.3928374946117401,0.0056553055,0.2,0.0003,0.042608642578125,1.1406526755308733e-05,31761.022839355468,0.5915615260601044,,
46,464.68,2703,278,2640.451,753664,2920,8496.0908203125,-1.9295459896326066,0.3928605616092682,0.004715996,0.2,0.0003,0.034405517578125,-0.00025198366420227104,28866.886236572267,0.652437686920166,,
47,443.43,2761,278,2376.396,770048,2930,8416.421875,-1.929782336205244,0.39287856221199036,0.0055738674,0.2,0.0003,0.039593505859375,-0.0005747594332206063,29583.166973876952,0.6338450610637665,,
48,428.66,2819,278,2130.4365,786432,2940,10538.9541015625,-1.9299113936722279,0.39287465810775757,0.0047205775,0.2,0.0003,0.0260009765625,-0.00033020623050106224,34312.54955444336,0.5948010981082916,,
,,,,,800000,2950,8174.66796875,-1.9293722845613956,0.3927677869796753,0.005349558,0.2,0.0003,0.035028076171875,-0.00036456931702559813,31734.467291259767,0.5851634442806244,369.44,-572.8870849609375
49,438.65,2977,269,1927.5112,802816,,,,,,,,,,,,,
50,427.97,3036,269,1635.3466,819200,2960,10838.3740234375,-1.9283927850425244,0.3926825523376465,0.005115766,0.2,0.0003,0.03720703125,0.00045126319746486844,34901.25585327148,0.6247498393058777,,
51,439.06,3094,270,1961.4436,835584,2970,7449.1591796875,-1.9278129309415817,0.39266467094421387,0.0042829467,0.2,0.0003,0.02886962890625,0.0003058387155761011,31643.620819091797,0.6229213774204254,,
52,446.73,3153,270,2328.6475,851968,2980,9973.1982421875,-1.9278137989342212,0.3926852345466614,0.005447558,0.2,0.0003,0.0345703125,0.0011525735884788447,36484.70245361328,0.5594247877597809,,
53,444.08,3212,270,2366.5862,868352,2990,9178.2607421875,-1.9278239168226718,0.3926549255847931,0.005264465,0.2,0.0003,0.03551025390625,-0.0006373318996338639,33215.85626220703,0.6386121213436127,,
54,437.76,3271,270,2205.015,884736,3000,9736.677734375,-1.9275765530765057,0.3926393389701843,0.0045549907,0.2,0.0003,0.025048828125,-0.0006982126837101532,34453.734539794925,0.5716068148612976,,
55,419.93,3329,270,1828.5437,901120,3010,9283.2783203125,-1.9272619038820267,0.39259132742881775,0.006147186,0.2,0.0003,0.0423095703125,-6.467740604421124e-06,39036.32579345703,0.579529345035553,,
56,414.15,3387,270,1754.953,917504,3020,9832.765625,-1.927066407352686,0.39262595772743225,0.005362694,0.2,0.0003,0.0451416015625,-3.066575081902556e-05,41991.97012939453,0.5448628664016724,,
57,426.99,3446,270,1999.1439,933888,3030,10015.279296875,-1.9271530777215957,0.3925940990447998,0.005505551,0.2,0.0003,0.036236572265625,-0.0005122208858665545,34482.678204345706,0.6116586327552795,,
58,445.17,3504,271,2338.6638,950272,3040,12558.7080078125,-1.9267018117010593,0.3925449252128601,0.0053578625,0.2,0.0003,0.0298828125,-0.00047256025682145263,40219.91827392578,0.6132580935955048,,
59,465.09,3563,271,2442.9285,966656,3050,9224.9228515625,-1.9261717326939105,0.3924761414527893,0.0057403585,0.2,0.0003,0.04169921875,1.403251626470592e-05,29403.821075439453,0.6317839622497559,,
60,469.61,3620,271,2546.7454,983040,3060,8566.404296875,-1.9258105099201202,0.39248552918434143,0.0057129404,0.2,0.0003,0.04229736328125,0.00046985807857709007,30589.121087646483,0.6310440599918365,,
61,474.52,3679,271,2580.1396,999424,3070,8949.470703125,-1.925711351633072,0.3924326002597809,0.0057096425,0.2,0.0003,0.037939453125,0.00044270025318837725,35205.17222290039,0.6253787875175476,,
62,454.94,3737,271,2577.456,1015808,3080,5957.92041015625,-1.9249693341553211,0.39232903718948364,0.0056473976,0.2,0.0003,0.03902587890625,-0.0009487171715591103,25511.762060546876,0.6869440972805023,,
63,431.46,3795,271,2340.9192,1032192,3090,9490.751953125,-1.9243924729526043,0.3923439383506775,0.004912165,0.2,0.0003,0.032989501953125,-0.0007185217960795854,36425.881384277345,0.6418352127075195,,
64,418.06,3854,272,1957.711,1048576,3100,7338.67578125,-1.9244176909327506,0.3923221826553345,0.0064854473,0.2,0.0003,0.044122314453125,0.0009835868389927783,36918.3109375,0.5208840370178223,,
65,441.91,3913,272,2224.5771,1064960,3110,7678.45947265625,-1.9240831531584264,0.39229363203048706,0.0059935646,0.2,0.0003,0.0461669921875,0.00014160878636175766,35040.243640136716,0.568799614906311,,
66,447.38,3971,272,2308.4893,1081344,3120,5056.015625,-1.9235504984855651,0.3922000527381897,0.005467022,0.2,0.0003,0.041046142578125,0.0005180767140700482,28641.551208496094,0.6312375068664551,,
67,464.49,4030,272,2703.4084,1097728,3130,6171.939453125,-1.9227848298847676,0.39215293526649475,0.006650648,0.2,0.0003,0.0654296875,0.0009195178652589675,28709.54951171875,0.6114511787891388,,
68,448.14,4089,272,2413.5566,1114112,3140,6814.2294921875,-1.9223220027983188,0.3921026885509491,0.0070070447,0.2,0.0003,0.05198974609375,-0.00045964653727423863,32842.70760498047,0.5437416732311249,,
69,419.64,4148,272,1908.8185,1130496,3150,9373.6181640625,-1.922062635421753,0.3921162486076355,0.006230609,0.2,0.0003,0.039190673828125,0.0009252309093426448,33816.788946533205,0.604057252407074,,
70,427.91,4207,272,2001.4595,1146880,3160,13540.4033203125,-1.9223241731524467,0.3921498656272888,0.006096203,0.2,0.0003,0.04266357421875,-0.0003703253125422634,42690.68778076172,0.5578847527503967,,
71,426.35,4265,272,2160.6729,1163264,3170,9206.376953125,-1.9224510237574577,0.39214152097702026,0.0053622155,0.2,0.0003,0.041925048828125,-0.0004656096007238375,39538.33424072266,0.5200806558132172,,
72,423.33,4324,272,2016.6062,1179648,3180,9819.9267578125,-1.9223399810492992,0.39212867617607117,0.004957374,0.2,0.0003,0.029351806640625,0.0008926085538405459,37299.83271484375,0.5292140543460846,,
73,411.06,4383,272,1659.7031,1196032,3190,8941.19921875,-1.9220624439418317,0.39208394289016724,0.0069354307,0.2,0.0003,0.0592529296875,-6.265614720177837e-05,33814.756799316405,0.6028267443180084,,
74,424.45,4443,272,1592.4243,1212416,3200,9420.3212890625,-1.9216412797570228,0.3920583128929138,0.0051699793,0.2,0.0003,0.033636474609375,5.579795251833275e-05,36356.31724853515,0.552080363035202,,
75,428.59,4501,272,1576.405,1228800,3210,8184.357421875,-1.9214846096932887,0.39205148816108704,0.0062006377,0.2,0.0003,0.042578125,0.00015705400073784404,36285.79983520508,0.6182930767536163,,
76,435.87,4559,273,1658.4331,1245184,3220,8367.63671875,-1.921479593962431,0.3920482099056244,0.0062610595,0.2,0.0003,0.038592529296875,0.0007402970921248197,32454.4337890625,0.5906570255756378,,
77,435.44,4618,273,1771.3501,1261568,3230,9073.138671875,-1.9214247427880764,0.3920382559299469,0.0051199333,0.2,0.0003,0.03741455078125,0.0010755696464912034,29393.530645751955,0.6827690303325653,,
78,441.71,4677,273,2043.4048,1277952,3240,8404.37890625,-1.921299272030592,0.39202624559402466,0.00587084,0.2,0.0003,0.046185302734375,-5.295965675031766e-05,35189.40684204102,0.5953212976455688,,
79,431.0,4736,273,1950.1577,1294336,3250,9081.453125,-1.9213356494903564,0.3920544683933258,0.005701461,0.2,0.0003,0.043475341796875,0.000611949462472694,31166.528442382812,0.6857674419879913,,
80,410.07,4795,273,1581.8422,1310720,3260,9468.1416015625,-1.9216902762651444,0.3920935392379761,0.004455046,0.2,0.0003,0.02913818359375,-0.0003633819738752209,32414.36275024414,0.6385495960712433,,
81,426.43,4853,273,1853.4181,1327104,3270,9305.78515625,-1.9219786904752254,0.39210861921310425,0.0057304697,0.2,0.0003,0.04801025390625,-0.0003253346818382852,35844.4358581543,0.6078335344791412,,
82,416.03,4912,273,2132.3774,1343488,3280,10308.7998046875,-1.9219534069299697,0.392080694437027,0.005308729,0.2,0.0003,0.0389404296875,0.0009970930754207076,38048.46085205078,0.5888918936252594,,
83,424.25,4971,273,2357.1738,1359872,3290,8307.09375,-1.9217700235545636,0.3920881152153015,0.005853975,0.2,0.0003,0.042230224609375,0.0005274870589346392,34596.16571044922,0.5918671488761902,,
84,414.35,5029,273,2158.1008,1376256,3300,9426.556640625,-1.921731473505497,0.39205947518348694,0.0057936176,0.2,0.0003,0.03837890625,-0.0006865170962555567,33896.558917236325,0.5902736485004425,,
85,407.0,5088,273,2199.5098,1392640,3310,11837.16796875,-1.9215987205505372,0.3920605480670929,0.003876746,0.2,0.0003,0.018304443359375,0.0005798614231025568,38663.144360351565,0.5907160341739655,,
86,387.09,5146,273,1995.8354,1409024,3320,10064.4462890625,-1.921480916440487,0.39203113317489624,0.0053755166,0.2,0.0003,0.040716552734375,0.00041053267268580383,34115.63201293945,0.6080062091350555,,
87,402.35,5204,273,1967.5353,1425408,3330,9344.8037109375,-1.9212374843657016,0.39202165603637695,0.0055167917,0.2,0.0003,0.032293701171875,0.0008020133609534241,39054.48648681641,0.46854525804519653,,
88,421.12,5262,273,1887.9315,1441792,3340,12533.828125,-1.9211282797157765,0.39200034737586975,0.0058494955,0.2,0.0003,0.039990234375,-0.0006254421488847584,38029.45150756836,0.5744838714599609,,
89,427.85,5321,274,2129.4377,1458176,3350,9279.75390625,-1.9210408054292203,0.3920062780380249,0.004739178,0.2,0.0003,0.03031005859375,0.00018010198109550402,34013.10703735352,0.6611351370811462,,
90,430.57,5379,274,2103.579,1474560,3360,8713.9853515625,-1.9208246022462845,0.3919483423233032,0.0054648556,0.2,0.0003,0.0407470703125,0.0011809680407168343,37939.70864257812,0.5935464799404144,,
91,442.85,5439,274,1950.7651,1490944,3370,12791.673828125,-1.9206421710550785,0.3919900357723236,0.0042646797,0.2,0.0003,0.020245361328125,0.00014897970177116804,34110.51819458008,0.6235761344432831,,
92,424.9,5498,274,1794.8795,1507328,3380,8130.0927734375,-1.9209612369537354,0.3919981122016907,0.0051909285,0.2,0.0003,0.037396240234375,0.0006145981882582418,28661.92826538086,0.7029685080051422,,
93,439.14,5555,274,2022.879,1523712,3390,12610.1689453125,-1.9209755443036556,0.39199426770210266,0.005441552,0.2,0.0003,0.032568359375,-0.0008402304480114253,39083.27209472656,0.6692264676094055,,
94,443.24,5614,274,2186.622,1540096,3400,9187.8818359375,-1.9208977684378623,0.3919835388660431,0.0050524557,0.2,0.0003,0.041461181640625,0.000480895210057497,33402.55471801758,0.6773626804351807,,
95,443.44,5673,274,2330.286,1556480,3410,8559.4443359375,-1.92061802521348,0.3919386863708496,0.0059897345,0.2,0.0003,0.04033203125,-0.0003099803605437046,31123.15704956055,0.6966843605041504,,
96,417.21,5733,274,2014.5189,1572864,3420,10763.7333984375,-1.920217640697956,0.3919046223163605,0.0052696574,0.2,0.0003,0.034124755859375,0.00016619625821476803,36960.335546875,0.6138636469841003,,
97,404.3,5792,274,1945.0553,1589248,3430,13622.1787109375,-1.919873083382845,0.3918718695640564,0.006759799,0.2,0.0003,0.0736572265625,0.0010288338424288667,44985.6314819336,0.5910114049911499,,
,,,,,1600000,3440,10520.3818359375,-1.9195403337478638,0.3918408751487732,0.0052860165,0.2,0.0003,0.030865478515625,0.0002126584320649272,37816.231433105466,0.5983829200267792,362.54,-1639.6798095703125
98,399.47,5936,270,1562.9006,1605632,,,,,,,,,,,,,
99,426.33,5995,270,1958.0757,1622016,3450,7753.06787109375,-1.919420775771141,0.3918568789958954,0.005403923,0.2,0.0003,0.04654541015625,-5.8443233865546065e-05,33218.34662475586,0.6086469292640686,,
100,449.69,6053,270,2224.5896,1638400,3460,7631.47607421875,-1.919389333575964,0.3918234705924988,0.004528421,0.2,0.0003,0.031329345703125,0.001363197416503681,31897.5618347168,0.6469225287437439,,
101,416.73,6112,270,1905.71,1654784,3470,11883.8916015625,-1.9192113995552063,0.3918330669403076,0.0046928045,0.2,0.0003,0.0345703125,0.0003307272723759525,41640.39418945312,0.5722022652626038,,
102,391.44,6172,270,1577.1083,1671168,3480,11067.06640625,-1.9192926794290543,0.39183545112609863,0.005155391,0.2,0.0003,0.038983154296875,0.0008840005495585502,42802.34981689453,0.6368500888347626,,
103,378.66,6231,270,1549.4169,1687552,3490,17406.765625,-1.9190706253051757,0.39178267121315,0.004878536,0.2,0.0003,0.028057861328125,0.00044576093350769954,47759.35891113281,0.5410697758197784,,
104,403.91,6289,270,1690.2561,1703936,3500,9207.1796875,-1.9186757028102874,0.391765832901001,0.0048447647,0.2,0.0003,0.036053466796875,-0.0003380816247954499,38698.06036376953,0.6370652616024017,,
105,408.51,6348,270,1988.4296,1720320,3510,13690.3427734375,-1.918629603087902,0.39177757501602173,0.0050288364,0.2,0.0003,0.0279296875,-0.0008594203733082395,42304.15008544922,0.5995698571205139,,
106,422.4,6407,271,2097.472,1736704,3520,9646.412109375,-1.9185687869787216,0.39174383878707886,0.0051634307,0.2,0.0003,0.03238525390625,-0.0006880632419779432,36096.31170043945,0.6086157858371735,,
107,418.19,6467,271,2027.472,1753088,3530,9041.982421875,-1.9181293301284312,0.39168626070022583,0.0050896592,0.2,0.0003,0.032470703125,-0.00033750154980225486,38273.956658935545,0.5926226675510406,,
108,384.99,6524,271,1480.9882,1769472,3540,10829.548828125,-1.917616430670023,0.3916551470756531,0.005760601,0.2,0.0003,0.04012451171875,0.00022273147769737988,43748.18636474609,0.554634153842926,,
109,403.75,6584,271,1771.6489,1785856,3550,10645.328125,-1.9172816418111325,0.39161649346351624,0.0052464404,0.2,0.0003,0.036981201171875,-0.0004321105057897512,36128.611389160156,0.6165086030960083,,
110,421.4,6643,271,2186.6348,1802240,3560,9634.91015625,-1.9170906595885753,0.3916262984275818,0.006097715,0.2,0.0003,0.04736328125,-0.00011052327026845887,36307.35395507813,0.6336356401443481,,
111,417.21,6701,271,2176.5789,1818624,3570,11517.5302734375,-1.9170336239039898,0.3915984034538269,0.0057230336,0.2,0.0003,0.04366455078125,-0.00024294503964483738,38154.055114746094,0.6174878776073456,,
112,390.09,6760,271,1738.3441,1835008,3580,15506.400390625,-1.91675199046731,0.3915742337703705,0.004494586,0.2,0.0003,0.033587646484375,-2.722370918490924e-05,43035.49248046875,0.565409779548645,,
113,401.3,6819,271,1962.3643,1851392,3590,10782.755859375,-1.9164535664021969,0.3915384113788605,0.0047192667,0.2,0.0003,0.0328369140625,-3.604617377277464e-05,36711.11025390625,0.6589301228523254,,
114,409.77,6878,271,2213.9338,1867776,3600,11258.1962890625,-1.9158685237169266,0.39145994186401367,0.0062657627,0.2,0.0003,0.0419921875,-0.00011904024868272244,41299.49030761719,0.5719761550426483,,
115,412.05,6937,271,2325.5332,1884160,3610,16207.580078125,-1.9153586447238922,0.39144426584243774,0.00571564,0.2,0.0003,0.03350830078125,0.0003727002695086412,41500.73344726562,0.5918086469173431,,
116,434.05,6997,271,2349.6147,1900544,3620,9812.3857421875,-1.9153783567249776,0.39146363735198975,0.0047264523,0.2,0.0003,0.0314208984375,-0.00010869777324842289,35752.1995727539,0.6384671926498413,,
117,462.79,7056,271,2583.4495,1916928,3630,10967.40625,-1.9156508296728134,0.3914933204650879,0.0049030306,0.2,0.0003,0.029876708984375,-0.0009217686660122126,37713.236596679686,0.5814169645309448,,
118,460.76,7115,271,2630.7654,1933312,3640,12061.9150390625,-1.9158429019153118,0.3915018141269684,0.0060899453,0.2,0.0003,0.037518310546875,0.00020404858587426135,41285.25623779297,0.591439813375473,,
119,420.92,7174,271,2212.9006,1949696,3650,10601.2705078125,-1.915898547321558,0.3915089964866638,0.0051206155,0.2,0.0003,0.042926025390625,-0.00032491750243934803,42069.61939697266,0.523914247751236,,
120,397.87,7233,271,2119.4607,1966080,3660,8313.4189453125,-1.915810974687338,0.39148324728012085,0.005707572,0.2,0.0003,0.04041748046875,0.0010294655512552708,35924.841479492185,0.6078521311283112,,
121,407.2,7291,271,2380.317,1982464,3670,11666.6015625,-1.9154798910021782,0.3914555013179779,0.0048910254,0.2,0.0003,0.025726318359375,-0.0006096816308854613,42304.34052734375,0.5903280675411224,,
122,412.51,7351,271,2364.1523,1998848,3680,14803.6103515625,-1.9152003906667232,0.3914284408092499,0.004534348,0.2,0.0003,0.02911376953125,-6.0714017308782786e-05,38280.91268310547,0.6249100863933563,,
123,427.88,7409,271,2522.9707,2015232,3690,13326.716796875,-1.9148670360445976,0.3913857638835907,0.004765179,0.2,0.0003,0.03189697265625,-0.0013677222093974705,41351.92221679688,0.6337068974971771,,
