Episode,Reward
1,36.630413
2,-3274.8372
3,-1316.8556
4,4116.471
5,180.11076
6,9045.157
7,7475.8535
8,-6788.346
9,1161.8359
10,-5283.594
11,-902.37946
12,2527.2668
13,4656.2886
14,8605.694
15,4644.728
16,5572.5054
17,-3357.2095
18,4142.876
19,-2333.4583
20,408.3869
21,-1478.6592
22,11183.24
23,3566.2517
24,9496.297
25,-6231.7627
26,4699.3975
27,-1972.92
28,6294.332
29,467.91666
30,-12323.149
31,-12990.968
32,-3430.4817
33,13646.758
34,6305.6084
35,579.1571
36,-12277.93
37,11809.207
38,-6156.5576
39,-3569.302
40,-7446.2144
41,-8903.141
42,9137.507
43,-3467.3838
44,-4655.0176
45,3656.158
46,896.8357
47,-7825.216
48,-1165.1833
49,48.03465
50,-5674.282
51,-437.58954
52,9473.193
53,4286.9487
54,-18434.02
55,4804.202
56,-785.71216
57,8442.83
58,-2883.5269
59,-4146.7173
60,-3862.6018
61,-3440.5496
62,-4253.903
63,524.13
64,-8950.878
65,-3835.328
66,6800.847
67,-1271.0557
68,-2748.793
69,9189.692
70,-4710.653
71,10310.258
72,-2572.3303
73,1846.8756
74,-360.1792
75,-2175.4194
76,4524.455
77,-26.760452
78,1939.5321
79,3482.2058
80,2474.1335
81,-343.18793
82,13242.266
83,12168.214
84,-12010.171
85,3649.2114
86,9522.751
87,2717.8035
88,15261.75
89,14764.724
90,4106.743
91,-6318.2197
92,-3630.69
93,5229.8384
94,5967.2686
95,-1219.3374
96,-11715.714
97,-5502.0693
98,5844.308
99,-2601.858
100,-9093.082
