Episode,Reward
1,-1882.3376
2,-1840.406
3,-1597.9655
4,-1907.8094
5,1095.733
6,-1890.0276
7,-1860.6068
8,-1882.8002
9,2611.6855
10,-1846.6022
11,-1882.2893
12,-186.41043
13,-1610.5133
14,182.15567
15,2830.1165
16,-1733.733
17,-1774.3013
18,1928.5635
19,10507.685
20,4021.5518
21,3208.8613
22,16322.819
23,12408.136
24,5491.788
25,6478.4326
26,7981.7607
27,1512.2828
28,2933.453
29,12703.994
30,1079.1936
31,954.11444
32,1322.2885
33,2410.8105
34,12668.35
35,22125.855
36,-5485.0933
37,5011.579
38,251.7346
39,311.39465
40,5928.301
41,14576.313
42,8865.937
43,25072.355
44,4431.0825
45,4946.704
46,-884.9672
47,10859.774
48,508.25732
49,4731.053
50,15399.341
51,7522.9453
52,2585.6611
53,10076.272
54,1187.9159
55,5008.1274
56,599.71
57,1599.3971
58,1117.2041
59,1743.4524
60,15871.939
61,5236.235
62,20620.275
63,15887.778
64,5218.454
65,-341.64774
66,8527.858
67,2132.842
68,3097.2346
69,14589.635
70,8267.314
71,1975.3069
72,23420.91
73,1143.6161
74,8675.748
75,2701.1284
76,3746.8516
77,-288.0995
78,7099.092
79,7214.7163
80,3714.5166
81,14776.091
82,6905.065
83,17530.535
84,12242.534
85,-746.2316
86,-66.81615
87,394.7636
88,-4683.977
89,3040.112
90,13118.48
91,1802.7435
92,401.9935
93,16364.35
94,12274.933
95,768.0276
96,23320.848
97,25572.824
98,3794.199
99,1637.5624
100,1226.6256
