time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
320,1,1236992,6818.748,25,940.87,,,,,,,,,,,
246,2,1245184,6967.3945,66,952.47,3980,3648.913818359375,0.2,0.38286370038986206,-1.8296820718795062,18021.58363952637,0.31991732120513916,0.05703125,0.0064836866,0.0003,-4.155281712883152e-05
227,3,1253376,6665.1387,108,919.01,3990,4995.541015625,0.2,0.38279902935028076,-1.8290528643876314,20965.230836486815,0.3264753818511963,0.064208984375,0.0075023486,0.0003,-0.00283873008665978
219,4,1261568,6353.741,149,895.68,4000,4916.16845703125,0.2,0.38265639543533325,-1.827990297600627,19232.404774475097,0.41427916288375854,0.05142822265625,0.0061398316,0.0003,-0.0013209950895543443
214,5,1269760,6306.5283,191,909.29,4010,9034.1103515625,0.2,0.3826369643211365,-1.8270507369190454,40687.74044494629,0.4689088463783264,0.080419921875,0.00797479,0.0003,0.00011559541962924413
210,6,1277952,5983.676,233,888.17,4020,2267.802978515625,0.2,0.3825986385345459,-1.8268290396779776,18010.176626586916,0.4866151809692383,0.06644287109375,0.006999485,0.0003,-0.0018840495278709569
203,7,1286144,6136.893,281,879.18,4030,2405.5126953125,0.2,0.3825061619281769,-1.8261814493685962,18353.910789489746,0.36721473932266235,0.04373779296875,0.0056782626,0.0003,-0.0008922479737520916
199,8,1294336,6181.5127,329,917.88,4040,3072.1962890625,0.2,0.38246390223503113,-1.8253762662410735,15594.682020568847,0.6155302226543427,0.0934326171875,0.008439413,0.0003,0.0009227275870216545
198,9,1302528,5962.8735,371,962.55,4050,1954.8411865234375,0.2,0.38240617513656616,-1.8248972337692977,11422.39747543335,0.8121252506971359,0.0548095703125,0.006993489,0.0003,-0.001802868869890517
196,10,1310720,5527.5083,416,970.93,4060,16525.791015625,0.2,0.38248276710510254,-1.825000198557973,372475.1847976685,0.20136547088623047,0.1171630859375,0.01376923,0.0003,0.004113707764918218
196,11,1318912,5068.7275,459,988.33,4070,4277.44677734375,0.2,0.3824388086795807,-1.825422639027238,21527.488967895508,0.912049226462841,0.07772216796875,0.007323186,0.0003,0.001878122041671304
194,12,1327104,4249.594,505,1010.28,4080,411074.0,0.2,0.3824143707752228,-1.8250969182699919,692715.3709106445,0.33799368143081665,0.11827392578125,0.010830427,0.0003,0.003924722233932698
195,13,1335296,4150.7954,545,1021.37,4090,84269.640625,0.2,0.38242271542549133,-1.8249664030969144,196558.53896484376,0.7366674244403839,0.033447265625,0.0047445684,0.0003,0.0019835428465739824
194,14,1343488,4015.1582,588,1040.65,4100,3869.052734375,0.2,0.38233229517936707,-1.8245797257870435,15771.9080909729,0.48966944217681885,0.056201171875,0.006343798,0.0003,-0.0010674035434931283
194,15,1351680,3700.4282,631,1064.28,4110,4409.2783203125,0.2,0.38227492570877075,-1.8238183379173278,23072.1900680542,0.8880977630615234,0.0623291015625,0.00694174,0.0003,-0.0007752906923997216
193,16,1359872,3664.0088,677,1080.18,4120,59354.1328125,0.2,0.3821702301502228,-1.8230346515774727,195152.4348251343,0.7288888692855835,0.07076416015625,0.006849126,0.0003,-0.0018840848322724923
192,17,1368064,3779.103,722,1094.82,4130,3671.98779296875,0.2,0.38207146525382996,-1.821929866820574,18123.989004516603,0.8436465561389923,0.0802001953125,0.0066962256,0.0003,-0.0007449223325238563
193,18,1376256,3239.11,761,1043.01,4140,4564.5791015625,0.2,0.3820054531097412,-1.8210646361112595,77019.7897567749,0.7542265802621841,0.071630859375,0.009234126,0.0003,0.0019198207031877247
193,19,1384448,2933.9937,804,1009.66,4150,5770.86181640625,0.2,0.3818826973438263,-1.8200738195329904,35751.36625213623,0.769664540886879,0.0671630859375,0.0073034703,0.0003,-0.0020116617812163894
192,20,1392640,2919.183,849,958.84,4160,2148.041259765625,0.2,0.38189780712127686,-1.8194397896528245,15807.890643310548,0.7335970103740692,0.059814453125,0.0072705243,0.0003,-0.003034735553956125
192,21,1400832,3673.038,893,967.0,4170,2098.81005859375,0.2,0.3817359209060669,-1.818830244988203,13367.543051910401,0.8454572856426239,0.0629150390625,0.006743391,0.0003,-5.174526959308423e-05
192,22,1409024,4180.225,936,975.09,4180,1635.3839111328125,0.2,0.3818715810775757,-1.8183741819113493,12526.339588928222,0.608166366815567,0.06722412109375,0.0071005076,0.0003,-0.0030943813151679935
191,23,1417216,4770.076,981,977.11,4190,1787.0723876953125,0.2,0.38180869817733765,-1.8188932660967112,14722.489775085449,0.49657493829727173,0.0881591796875,0.008950713,0.0003,-0.0016701508706319147
192,24,1425408,5641.781,1023,929.52,4200,4645.28271484375,0.2,0.3817412555217743,-1.818227097019553,19158.13751525879,0.7690458595752716,0.0685546875,0.0074638547,0.0003,-0.0015311480688978917
191,25,1433600,5905.7715,1069,950.81,4210,4761.1416015625,0.2,0.3817576766014099,-1.8179955054074526,18916.35439300537,0.39540934562683105,0.0752197265625,0.006763408,0.0003,-0.0008806969934084918
