Episode,Reward
1,4715.3276
2,5672.4844
3,-1017.7342
4,11346.214
5,13637.07
6,11067.138
7,12930.025
8,9130.937
9,10955.852
10,8671.112
11,7065.973
12,5103.0337
13,5517.4087
14,2474.3577
15,13443.772
16,13379.882
17,16791.8
18,14199.183
19,3657.639
20,7294.3125
21,2321.137
22,7993.351
23,12343.183
24,12008.506
25,-2302.2136
26,1538.0759
27,5062.158
28,14457.061
29,2100.7097
30,3567.0027
31,2564.8699
32,-627.6102
33,5681.255
34,1020.0622
35,5977.591
36,6963.6997
37,11783.654
38,-1201.1257
39,654.9122
40,763.64124
41,1858.4875
42,10592.646
43,14231.59
44,1890.3162
45,6575.1494
46,301.7776
47,7756.106
48,3223.8438
49,8150.078
50,4807.1484
51,3418.1543
52,1345.2188
53,10870.029
54,9031.758
55,1488.2839
56,2418.468
57,-2641.3704
58,-1980.391
59,12957.411
60,1508.457
61,4646.864
62,7867.428
63,-982.1639
64,5335.8877
65,9083.757
66,4100.704
67,-137.66522
68,8145.541
69,-785.04474
70,8328.249
71,80.42397
72,2637.4705
73,155.92363
74,46.46134
75,4780.5454
76,11761.461
77,8480.079
78,5130.8325
79,12029.917
80,10630.739
81,2228.1418
82,2451.603
83,1485.104
84,396.68903
85,15824.097
86,7847.1104
87,13433.703
88,1771.8883
89,2704.0613
90,2441.9062
91,501.8509
92,8805.2295
93,6404.493
94,11114.788
95,9856.872
96,7760.3887
97,4219.5684
98,2619.3684
99,19746.564
100,10158.2705
