rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/loss,train/std,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/learning_rate,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
601.0,279,425984,13,1525,811.5282,0.28024357557296753,0.035793904,643.8917846679688,0.6480178833007812,0.3310821533203125,0.00717147785690031,1350,0.2,3879.1167406082154,0.001,-3.914527529478073,,
601.0,278,458752,14,1645,1049.9097,0.3108522891998291,0.037920624,504.81219482421875,0.6471383571624756,0.32432861328125,0.007577577270239999,1360,0.2,3481.756637048721,0.001,-3.91379344817251,,
601.0,278,491520,15,1765,1209.7803,0.3563993573188782,0.036869336,1001.416015625,0.6448638439178467,0.344091796875,0.010274620241762022,1370,0.2,5226.732743692398,0.001,-3.9044799007475377,,
601.0,277,524288,16,1886,999.231,0.31007421016693115,0.032398183,382.03167724609375,0.639681339263916,0.3108154296875,0.005343755510693882,1380,0.2,3126.1987250328066,0.001,-3.8810945192351936,,
596.94,277,557056,17,2005,1026.4836,0.3691079020500183,0.03171577,506.21649169921875,0.6338469386100769,0.3091217041015625,0.004550862630276242,1390,0.2,3444.6402151584625,0.001,-3.838567010499537,,
595.87,278,589824,18,2121,795.5657,0.3228082060813904,0.03300212,536.6165161132812,0.6314449310302734,0.307879638671875,0.005079817051591817,1400,0.2,3133.828083825111,0.001,-3.816024181805551,,
599.93,278,622592,19,2235,884.46564,0.31708741188049316,0.030096509,936.9356079101562,0.6292435526847839,0.30345458984375,0.003163820968075015,1410,0.2,4462.384747600556,0.001,-3.8023409761488436,,
601.0,278,655360,20,2351,930.82794,0.4622598886489868,0.030279636,468.4770202636719,0.6267396211624146,0.2835845947265625,0.004108573234225333,1420,0.2,3004.793946552277,0.001,-3.7923757387325168,,
595.53,279,688128,21,2466,949.08234,0.4734032154083252,0.03391604,261.2335510253906,0.6194270849227905,0.3161407470703125,0.0031559325812850147,1430,0.2,2744.0355862379074,0.001,-3.749687350541353,,
598.24,278,720896,22,2587,1019.0744,0.45794349908828735,0.030587658,655.9255981445312,0.6205368041992188,0.2909759521484375,0.0036950238049030305,1440,0.2,2898.72745449543,0.001,-3.7358210826292635,,
593.04,278,753664,23,2707,952.2921,0.5508762001991272,0.027286362,967.0798950195312,0.6156078577041626,0.272186279296875,0.0022769776653149163,1450,0.2,3238.0264233112334,0.001,-3.7249110264703633,,
595.8,278,786432,24,2824,926.2391,0.5193699300289154,0.026954195,408.1656188964844,0.6118954420089722,0.2721343994140625,0.0018085323776176666,1460,0.2,3520.905355358124,0.001,-3.696322104893625,,
589.18,278,819200,25,2939,959.1449,0.5551362931728363,0.027279098,291.4006652832031,0.612312912940979,0.2761322021484375,0.0021183454466154215,1470,0.2,2879.952147579193,0.001,-3.6884266862645747,,
600.43,278,851968,26,3060,1365.4436,0.4934183359146118,0.029217795,531.5235595703125,0.6133381128311157,0.2747711181640625,0.0015598039119140595,1480,0.2,3691.3146716356277,0.001,-3.6980662593618034,,
599.53,278,884736,27,3180,1282.7919,0.4705139994621277,0.025936753,584.4036254882812,0.6084003448486328,0.2740203857421875,0.0034421592061335106,1490,0.2,3910.0667394161223,0.001,-3.6760763838887214,,
593.17,277,917504,28,3300,1010.1717,0.4180925488471985,0.023624463,1352.8489990234375,0.6085103750228882,0.24425048828125,0.0007639688552444568,1500,0.2,3810.7505208969114,0.001,-3.667609712295234,,
589.08,277,950272,29,3420,815.1339,0.48808562755584717,0.027553912,358.96087646484375,0.602865993976593,0.2737548828125,0.0026129943853447912,1510,0.2,2949.5680139780043,0.001,-3.647750237956643,,
592.75,277,983040,30,3538,1034.6636,0.4520713686943054,0.026099648,347.5699768066406,0.6006092429161072,0.2638397216796875,0.0009096436573599931,1520,0.2,2500.871201658249,0.001,-3.6222766719758512,,
591.25,277,1015808,31,3657,963.10034,0.5169735252857208,0.027740266,1111.872802734375,0.5970805287361145,0.2755706787109375,0.0014354626298882067,1530,0.2,3054.7035800933836,0.001,-3.59976622518152,,
580.31,277,1048576,32,3777,1007.6576,0.5150201618671417,0.028365713,577.1195068359375,0.5954711437225342,0.2848175048828125,0.0040232045699667655,1540,0.2,3505.240385913849,0.001,-3.5812062304466963,,
588.31,277,1081344,33,3896,1214.8743,0.5546258985996246,0.02710687,709.86328125,0.5935409069061279,0.27607421875,0.0033248032006667925,1550,0.2,4403.059417104721,0.001,-3.5744000723585487,,
601.0,277,1114112,34,4012,1308.7501,0.5584884285926819,0.024487618,379.90277099609375,0.593360185623169,0.2534393310546875,0.00333379912408418,1560,0.2,2807.0942096233366,0.001,-3.5711265925318,,
596.79,277,1146880,35,4130,1242.7544,0.5937219858169556,0.028321885,362.59173583984375,0.5933970808982849,0.2664520263671875,0.002826337656915712,1570,0.2,2604.7431827545165,0.001,-3.571836876682937,,
596.79,277,1179648,36,4246,1146.3787,0.5482318699359894,0.0287036,614.1435546875,0.590969979763031,0.27880859375,0.0027262908279226394,1580,0.2,3019.816011762619,0.001,-3.553041309304535,,
601.0,277,1212416,37,4361,1061.3737,0.5705175399780273,0.029541105,365.5140686035156,0.5859720706939697,0.2913787841796875,0.0030637859543276138,1590,0.2,3023.3056381464003,0.001,-3.5281232558190823,,
587.85,278,1245184,38,4476,1109.5557,0.5748095512390137,0.031162675,325.4405212402344,0.5851582288742065,0.304266357421875,0.0046248762899267605,1600,0.2,2840.262761425972,0.001,-3.5132032630965115,,
587.85,278,1277952,39,4591,1219.8143,0.533911794424057,0.026949994,370.9058837890625,0.5818525552749634,0.265185546875,0.002427367463133123,1610,0.2,3490.6494393825533,0.001,-3.493814054504037,,
594.16,278,1310720,40,4706,1188.2506,0.580673098564148,0.02547361,595.3912353515625,0.5797452330589294,0.2492218017578125,0.0018367445172771113,1620,0.2,3544.3343460083006,0.001,-3.475431348197162,,
587.9,278,1343488,41,4820,834.3496,0.5909999012947083,0.024584126,426.262939453125,0.5786944627761841,0.254229736328125,0.0015276873502443778,1630,0.2,2974.084575533867,0.001,-3.4724699817597866,,
594.28,278,1376256,42,4935,1102.4578,0.5056611597537994,0.02685909,450.68133544921875,0.5768350958824158,0.2740631103515625,0.0024109962960210396,1640,0.2,2892.643686890602,0.001,-3.4632344622164966,,
592.72,279,1409024,43,5050,1301.7477,0.5479428470134735,0.026301859,421.1812438964844,0.5731472969055176,0.2665130615234375,0.0035950439298176205,1650,0.2,3223.201360321045,0.001,-3.4423603961244225,,
587.05,279,1441792,44,5164,1520.4761,0.6240994036197662,0.027638268,285.9334716796875,0.5707612633705139,0.2702545166015625,0.0026564160927591727,1660,0.2,2650.5409149169923,0.001,-3.424099921248853,,
584.41,279,1474560,45,5279,1649.2478,0.6236985623836517,0.026071709,425.38189697265625,0.5656219124794006,0.2644622802734375,0.002582680343766697,1670,0.2,3884.9209179401396,0.001,-3.3920917687937617,,
594.6,279,1507328,46,5394,1751.5284,0.5631365180015564,0.026092868,484.58917236328125,0.5642156004905701,0.2581878662109375,0.002835908496126649,1680,0.2,3344.5000958919527,0.001,-3.374726740270853,,
594.95,279,1540096,47,5518,1672.3286,0.6129757463932037,0.023974825,899.9262084960938,0.5611459612846375,0.25389404296875,0.0027914582038647494,1690,0.2,3119.7866636276244,0.001,-3.348922009393573,,
589.56,278,1572864,48,5639,1652.005,0.5984706878662109,0.02656407,310.9585876464844,0.5574244260787964,0.2627044677734375,0.0027151234020493576,1700,0.2,3011.357174539566,0.001,-3.3300522327423097,,
,,1600000,,,,0.6670580208301544,0.027655333,339.9753112792969,0.5548635721206665,0.2761505126953125,0.0021734425932663725,1710,0.2,3162.4931173801424,0.001,-3.313772710599005,738.0753784179688,323.68
588.41,272,1605632,49,5899,1535.4734,,,,,,,,,,,,,
594.46,272,1638400,50,6014,1486.8026,0.6555975675582886,0.028347718,416.4880065917969,0.5542503595352173,0.282000732421875,0.004378502067993395,1720,0.2,3392.3115121364594,0.001,-3.2963095128536226,,
600.8,272,1671168,51,6134,1587.7863,0.6707735359668732,0.030062981,417.6358337402344,0.5500890016555786,0.2948760986328125,0.005266846031372552,1730,0.2,3206.2402354478836,0.001,-3.27798955924809,,
589.77,272,1703936,52,6254,1520.636,0.6971145868301392,0.027063185,412.9337158203125,0.5481486916542053,0.274090576171875,0.004054046067540185,1740,0.2,2825.0883276939394,0.001,-3.2602029772475363,,
583.29,272,1736704,53,6373,1311.2827,0.7187612652778625,0.028677613,428.22601318359375,0.5470914840698242,0.2852783203125,0.0026182264809904154,1750,0.2,3245.784976744652,0.001,-3.247365001775324,,
576.51,272,1769472,54,6488,1633.0894,0.6941953897476196,0.024858471,555.8687744140625,0.5453734397888184,0.2590301513671875,0.0035388619151490277,1760,0.2,3087.7515276908875,0.001,-3.2359291423112153,,
586.46,272,1802240,55,6603,1810.9055,0.6151323914527893,0.025544982,494.31097412109375,0.5411289930343628,0.269952392578125,0.0035346353351997095,1770,0.2,4132.852120923996,0.001,-3.2161679875105618,,
588.49,273,1835008,56,6718,1676.5559,0.720623791217804,0.027459193,355.8582458496094,0.5403536558151245,0.26839599609375,0.003204452480713371,1780,0.2,3158.570740652084,0.001,-3.1964470932260154,,
595.87,273,1867776,57,6833,1906.897,0.6905504465103149,0.02925715,270.8243713378906,0.5396028757095337,0.290667724609375,0.004144321173043863,1790,0.2,3215.898058795929,0.001,-3.188201243057847,,
594.86,273,1900544,58,6949,1761.4983,0.7288910448551178,0.027805772,243.1874237060547,0.539554238319397,0.2760345458984375,0.0024026825340115465,1800,0.2,2668.5266345500945,0.001,-3.186724703758955,,
579.91,273,1933312,59,7067,1577.055,0.671151727437973,0.025212135,356.2430725097656,0.5378492474555969,0.2637298583984375,0.004918893574176764,1810,0.2,2895.871013379097,0.001,-3.1755314933136107,,
585.41,273,1966080,60,7183,1757.3309,0.6818550825119019,0.029268235,403.2459411621094,0.5327379703521729,0.283282470703125,0.003642462691277615,1820,0.2,3022.984082698822,0.001,-3.143505275063217,,
600.1,273,1998848,61,7305,1768.3958,0.6757950186729431,0.02620732,347.5244140625,0.5304840803146362,0.2641204833984375,0.0022491867715871195,1830,0.2,3238.7135413646697,0.001,-3.12454448454082,,
594.56,273,2031616,62,7426,1792.6882,0.7028294205665588,0.026219986,497.55413818359375,0.5299489498138428,0.26268310546875,0.0002953504012111807,1840,0.2,3407.748591852188,0.001,-3.115153373591602,,
