time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/loss,train/entropy_loss,train/std,train/approx_kl,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
15,523.42,877,280,2216.267,245760,2610,9835.8818359375,-1.945628361403942,0.39441829919815063,0.00543918,0.2,0.0003,0.03199462890625,-0.0010198898817179725,32582.803100585938,0.7619064003229141,,
16,522.45,937,279,2066.2537,262144,2620,10742.6181640625,-1.9456646353006364,0.3944378197193146,0.0055399262,0.2,0.0003,0.03690185546875,0.0005642926349537447,32593.151586914064,0.7874182164669037,,
17,545.64,998,278,2229.4915,278528,2630,11634.7373046875,-1.945885717868805,0.3944552540779114,0.005999154,0.2,0.0003,0.033447265625,0.0012076391823939048,33951.472387695314,0.7968501299619675,,
18,554.96,1059,278,2230.324,294912,2640,10466.71875,-1.945884869992733,0.39442992210388184,0.0063113966,0.2,0.0003,0.047503662109375,-0.0015400269061501604,32798.421557617185,0.8163098394870758,,
19,570.38,1118,278,2417.9033,311296,2650,8530.20703125,-1.9457422181963921,0.3944380581378937,0.0052636033,0.2,0.0003,0.02672119140625,-0.0006568110984517261,30193.105578613282,0.8188406229019165,,
20,569.71,1179,277,2654.7705,327680,2660,10517.71484375,-1.9459444388747216,0.39446672797203064,0.005342669,0.2,0.0003,0.03106689453125,0.0007401323164231144,30262.80830078125,0.8147151321172714,,
21,549.48,1239,277,2691.8506,344064,2670,12446.6953125,-1.9460456371307373,0.3944588899612427,0.006410151,0.2,0.0003,0.038885498046875,-4.816417640540749e-06,41547.73532714844,0.7362433969974518,,
22,529.63,1299,277,2752.0315,360448,2680,13163.0859375,-1.9457488059997559,0.3944053053855896,0.006775273,0.2,0.0003,0.041119384765625,0.0008700299746124074,41178.99328613281,0.7409366369247437,,
23,510.71,1358,277,2675.3435,376832,2690,10647.4990234375,-1.9452110350131988,0.3943616449832916,0.004686617,0.2,0.0003,0.025140380859375,0.0008201355565688572,34308.543676757814,0.800073429942131,,
24,501.32,1416,277,2564.1636,393216,2700,13357.529296875,-1.9448780864477158,0.3943402171134949,0.0067507722,0.2,0.0003,0.043548583984375,-0.0005005849023291375,38692.85991210937,0.7608880549669266,,
25,500.58,1478,277,2631.088,409600,2710,11879.05859375,-1.944727323949337,0.394327312707901,0.005476433,0.2,0.0003,0.032373046875,0.0005291862078593112,35234.933349609375,0.774936854839325,,
26,520.53,1538,276,2857.7075,425984,2720,13870.947265625,-1.9443964764475823,0.3942728340625763,0.0053605363,0.2,0.0003,0.0421142578125,-0.0004280648005078547,42359.29104003906,0.7383522391319275,,
27,532.54,1598,276,2946.6138,442368,2730,12468.4130859375,-1.943965668976307,0.39425039291381836,0.005477785,0.2,0.0003,0.038861083984375,-0.0009677755864686332,39680.01791992188,0.7331446409225464,,
28,521.83,1657,276,2727.2393,458752,2740,14696.5791015625,-1.9437936648726464,0.3942309319972992,0.0061208056,0.2,0.0003,0.037322998046875,-0.00024995804560603576,40816.67690429687,0.7062074244022369,,
29,508.84,1717,276,2575.4282,475136,2750,12820.873046875,-1.9435581892728806,0.39419877529144287,0.0061921338,0.2,0.0003,0.040087890625,-0.00031369927310151977,43493.66098632813,0.6760971546173096,,
30,501.33,1776,276,2488.8303,491520,2760,11300.4873046875,-1.9431825280189514,0.39415305852890015,0.004719982,0.2,0.0003,0.02462158203125,3.996549639850855e-06,38416.30478515625,0.6976692378520966,,
31,503.26,1835,276,2636.5134,507904,2770,13680.2109375,-1.9427885845303536,0.39412933588027954,0.0065944325,0.2,0.0003,0.039739990234375,0.00038126332219690084,41169.94248046875,0.694532722234726,,
32,517.96,1895,276,2727.9695,524288,2780,13656.12109375,-1.9426870137453078,0.3941309154033661,0.0064710276,0.2,0.0003,0.038470458984375,-0.0004220715709379874,39052.19128417969,0.6547284126281738,,
33,516.27,1955,276,2687.8193,540672,2790,11405.5537109375,-1.9426204904913902,0.3941117227077484,0.0054511493,0.2,0.0003,0.027374267578125,-0.0008443362414254807,36761.51892089844,0.7102067470550537,,
34,538.01,2014,276,3102.9355,557056,2800,12169.212890625,-1.9424257040023805,0.394104927778244,0.0047467314,0.2,0.0003,0.024652099609375,0.0004524388867139351,37589.47897949219,0.7038804888725281,,
35,517.3,2074,276,2992.6294,573440,2810,9247.841796875,-1.9421798154711722,0.39405980706214905,0.0041071633,0.2,0.0003,0.023480224609375,-0.00029762235644739123,32580.036865234375,0.7702942341566086,,
36,509.66,2133,276,3038.9255,589824,2820,13255.96484375,-1.9417596191167832,0.39404207468032837,0.0053729694,0.2,0.0003,0.035760498046875,0.0012812306667910889,42854.20278320312,0.6736112534999847,,
37,474.45,2192,276,2467.599,606208,2830,13300.1318359375,-1.9417054757475853,0.39405298233032227,0.004222431,0.2,0.0003,0.028228759765625,0.0015444486736669206,38622.21040039063,0.7304113209247589,,
38,477.93,2252,276,2475.4854,622592,2840,15441.0361328125,-1.9417883321642875,0.3940492868423462,0.0043828953,0.2,0.0003,0.0215576171875,-0.00028189742006361483,50694.655981445314,0.5867853462696075,,
39,475.96,2311,276,2421.7832,638976,2850,13729.4912109375,-1.9418133065104484,0.39406242966651917,0.003791576,0.2,0.0003,0.014959716796875,0.0005839116802235367,41624.43505859375,0.6551938056945801,,
40,493.4,2371,276,2674.5063,655360,2860,13791.7119140625,-1.9418409124016762,0.39404797554016113,0.0050250143,0.2,0.0003,0.02801513671875,0.0008224629171309061,38887.6751953125,0.7149741947650909,,
41,505.65,2430,276,2848.6716,671744,2870,14987.005859375,-1.9416376188397408,0.39402806758880615,0.005739982,0.2,0.0003,0.027252197265625,9.87083520158194e-05,39866.353759765625,0.7295010685920715,,
42,509.42,2490,276,2937.7258,688128,2880,11144.1611328125,-1.9415869385004043,0.3940410614013672,0.004392389,0.2,0.0003,0.024261474609375,0.0008864514471497387,34379.960229492186,0.7419805526733398,,
43,524.09,2551,276,2943.1995,704512,2890,10539.5146484375,-1.9416288197040559,0.39403533935546875,0.003943065,0.2,0.0003,0.018011474609375,0.001108079357072711,34038.013354492185,0.7256575524806976,,
44,522.01,2610,276,2808.15,720896,2900,14412.3623046875,-1.9415879100561142,0.3940335512161255,0.003972983,0.2,0.0003,0.019976806640625,0.0004282280307961628,45378.84221191406,0.6301877200603485,,
45,522.98,2670,276,2633.7454,737280,2910,12649.044921875,-1.941515688598156,0.3940156400203705,0.0052956077,0.2,0.0003,0.03424072265625,0.0003858492051222129,37955.44331054688,0.7160218060016632,,
46,510.09,2729,276,2356.2542,753664,2920,15008.9169921875,-1.9413274571299552,0.39400652050971985,0.005805221,0.2,0.0003,0.043231201171875,-0.0006466321341576986,38335.359204101565,0.6920683681964874,,
47,512.62,2789,276,2541.0796,770048,2930,11771.1552734375,-1.9413267150521278,0.3940061926841736,0.0043196455,0.2,0.0003,0.0235107421875,0.00010691738571040332,36143.86682128906,0.7125758528709412,,
48,513.46,2848,276,2783.2117,786432,2940,8573.4892578125,-1.941302278637886,0.39399588108062744,0.0045777536,0.2,0.0003,0.022222900390625,-0.0001649353089305805,34164.75283203125,0.7613674849271774,,
,,,,,800000,2950,10374.16015625,-1.940929214656353,0.39392367005348206,0.003857012,0.2,0.0003,0.015740966796875,-0.00032061437304946593,35843.99233398437,0.7614767849445343,195.28,-681.9951782226562
49,501.85,2962,271,2707.2832,802816,,,,,,,,,,,,,
50,518.16,3022,271,2744.6,819200,2960,13270.1201171875,-1.9404437631368636,0.3939141035079956,0.0041404944,0.2,0.0003,0.017962646484375,-0.0005828730485518463,44397.3248046875,0.7217544615268707,,
51,523.11,3083,270,2851.3608,835584,2970,10359.76953125,-1.9403050169348717,0.393887460231781,0.0036766822,0.2,0.0003,0.013031005859375,0.0004629286995623261,37490.105224609375,0.7238285839557648,,
52,537.58,3143,271,2776.3486,851968,2980,12731.123046875,-1.9399991497397422,0.39384689927101135,0.0039237402,0.2,0.0003,0.01739501953125,2.0853604655712844e-05,34344.5390625,0.7661994099617004,,
53,541.51,3203,271,2851.3503,868352,2990,7843.85693359375,-1.939695158600807,0.3938291072845459,0.004271172,0.2,0.0003,0.0170166015625,-0.0002543235197663307,27995.68045654297,0.7626946419477463,,
54,540.28,3263,271,2791.247,884736,3000,7879.48046875,-1.9396258249878884,0.39382874965667725,0.0047849724,0.2,0.0003,0.0269775390625,-0.0015167035824561026,28954.68916015625,0.8127028942108154,,
55,515.7,3322,271,2651.8757,901120,3010,12427.166015625,-1.9395101130008698,0.39379990100860596,0.0032470608,0.2,0.0003,0.012359619140625,-0.0005982228190987371,37587.90971679687,0.763307124376297,,
56,500.09,3381,271,2602.2742,917504,3020,12776.1328125,-1.93923709243536,0.39377617835998535,0.0051053725,0.2,0.0003,0.022845458984375,0.0005287578554998617,43237.8755859375,0.7445587515830994,,
57,470.5,3442,271,2406.0378,933888,3030,9870.50390625,-1.9389611318707467,0.39374908804893494,0.0047778212,0.2,0.0003,0.023748779296875,-0.0007292928188689984,34316.24091796875,0.7488344311714172,,
58,473.5,3501,271,2515.3452,950272,3040,11270.220703125,-1.9387378334999084,0.39373260736465454,0.0051714033,0.2,0.0003,0.0221435546875,-0.0013076703315164195,38951.21875,0.7466186583042145,,
59,474.2,3560,271,2709.7705,966656,3050,9646.33984375,-1.9386427044868468,0.39372795820236206,0.005335829,0.2,0.0003,0.0305908203125,-0.00041515666962368416,34803.2646484375,0.7650415450334549,,
60,484.79,3619,271,2913.7432,983040,3060,12910.3837890625,-1.9386301949620246,0.39373481273651123,0.0048582116,0.2,0.0003,0.03377685546875,-0.00023909266528789885,36725.89306640625,0.7208695709705353,,
61,468.69,3679,271,2762.017,999424,3070,9276.396484375,-1.9385859280824662,0.3937194049358368,0.0031596438,0.2,0.0003,0.013482666015625,-0.0005217487385380081,35947.25871582031,0.7316474914550781,,
62,483.36,3739,271,3015.7498,1015808,3080,14780.033203125,-1.9383445277810096,0.3936886489391327,0.0036801083,0.2,0.0003,0.014031982421875,0.00019188947189832106,40773.98337402344,0.7117428779602051,,
63,476.54,3798,271,2936.6682,1032192,3090,12975.6796875,-1.938161237537861,0.39368975162506104,0.004861797,0.2,0.0003,0.019732666015625,-0.0005118946217407938,37968.033032226565,0.7529575079679489,,
64,481.61,3857,271,3152.9478,1048576,3100,12200.7080078125,-1.9380880877375604,0.3936781883239746,0.0054188846,0.2,0.0003,0.02755126953125,-0.000502350355964154,40487.712231445315,0.7640487253665924,,
65,461.55,3916,271,2900.3508,1064960,3110,13672.61328125,-1.9379734739661216,0.3936680257320404,0.0056481645,0.2,0.0003,0.04337158203125,0.0004622856591595337,42482.547045898435,0.7113791406154633,,
66,453.07,3974,272,2769.701,1081344,3120,17450.380859375,-1.9378801539540291,0.3936644196510315,0.004954609,0.2,0.0003,0.017041015625,-0.00043642991950036957,42103.30112304688,0.6633616089820862,,
67,455.84,4034,272,2615.9512,1097728,3130,14941.6904296875,-1.9378345981240273,0.39366674423217773,0.0045671477,0.2,0.0003,0.02249755859375,-0.0007604826110764407,46251.48603515625,0.6611931324005127,,
68,480.16,4092,272,2846.086,1114112,3140,12289.083984375,-1.9378376096487044,0.3936592936515808,0.003965811,0.2,0.0003,0.01575927734375,-7.329383661272004e-05,36888.04853515625,0.7148549258708954,,
69,484.77,4152,272,2973.4211,1130496,3150,13524.716796875,-1.9376912400126458,0.3936401903629303,0.0042303605,0.2,0.0003,0.022027587890625,0.0006173533343826421,35524.178491210936,0.7358509004116058,,
70,465.12,4211,272,2956.733,1146880,3160,14462.123046875,-1.937464189529419,0.3936167359352112,0.0050688144,0.2,0.0003,0.02271728515625,-0.0009503196008154192,44701.61755371094,0.7108040153980255,,
71,455.52,4270,272,2908.8828,1163264,3170,14728.7109375,-1.937478430569172,0.3936429023742676,0.0057340725,0.2,0.0003,0.034246826171875,-0.0005700517642253545,45206.592016601564,0.6883176565170288,,
72,445.63,4328,272,2793.6562,1179648,3180,13685.70703125,-1.937513317167759,0.3936135172843933,0.005112661,0.2,0.0003,0.030731201171875,-0.0005522036663023755,40444.5078125,0.7153496444225311,,
73,433.06,4387,272,2415.6592,1196032,3190,14774.0224609375,-1.9372141152620315,0.3935934007167816,0.0039261235,0.2,0.0003,0.017718505859375,-0.0007262264931341633,45890.55720214844,0.699153333902359,,
74,443.83,4446,272,2347.385,1212416,3200,11965.1982421875,-1.93721411973238,0.39361560344696045,0.0055304253,0.2,0.0003,0.034869384765625,-0.0009289404275477864,44078.24272460937,0.659840315580368,,
75,463.38,4506,272,2607.7646,1228800,3210,12749.3818359375,-1.9372586742043496,0.3935878276824951,0.0036615669,0.2,0.0003,0.019378662109375,0.00046916854262235574,38863.40925292969,0.7425647974014282,,
76,477.46,4564,272,2851.9033,1245184,3220,13555.7041015625,-1.9369209304451942,0.39355841279029846,0.0045688143,0.2,0.0003,0.0201171875,0.000337675389891956,39661.88442382812,0.7096059918403625,,
77,469.02,4622,272,2972.0212,1261568,3230,16863.017578125,-1.9366316244006156,0.39353159070014954,0.0044722026,0.2,0.0003,0.0176025390625,6.730813765898347e-05,45013.44248046875,0.7183466553688049,,
78,467.42,4681,272,2853.1157,1277952,3240,16918.8203125,-1.9364582538604735,0.39353305101394653,0.0039261957,0.2,0.0003,0.01123046875,-0.0005085890647023916,45799.109057617185,0.7196034789085388,,
79,467.49,4739,273,2904.0293,1294336,3250,15067.5625,-1.9365075454115868,0.39353853464126587,0.0042165546,0.2,0.0003,0.020074462890625,0.0001325426885159686,47971.43596191406,0.684781014919281,,
80,487.51,4799,273,3243.183,1310720,3260,14348.048828125,-1.9365527480840683,0.3935382664203644,0.0052451193,0.2,0.0003,0.027545166015625,-0.0001975423307158053,39427.10842285156,0.723368763923645,,
81,480.8,4857,273,3217.6768,1327104,3270,11612.52734375,-1.9365077123045922,0.3935258388519287,0.005371503,0.2,0.0003,0.01817626953125,-8.996092510642484e-05,34033.956640625,0.792541116476059,,
82,465.98,4916,273,2760.8071,1343488,3280,15153.9609375,-1.936370748281479,0.39351755380630493,0.0034565763,0.2,0.0003,0.011187744140625,0.00020650944206863643,41852.014404296875,0.6887635886669159,,
83,462.0,4975,273,2677.9956,1359872,3290,14734.5986328125,-1.9363824054598808,0.3935275673866272,0.005084707,0.2,0.0003,0.0194091796875,-0.0010546135330514518,42166.18305664063,0.6916388273239136,,
84,456.14,5034,273,2658.2969,1376256,3300,18343.25390625,-1.9363728955388069,0.39350926876068115,0.0040587047,0.2,0.0003,0.0155517578125,-0.00039610982639715075,51989.5400390625,0.6878402531147003,,
85,471.19,5093,273,2808.9321,1392640,3310,14501.4169921875,-1.9361898764967918,0.3935006260871887,0.005667704,0.2,0.0003,0.030126953125,-0.0005601407814538106,44856.341088867186,0.6783000230789185,,
86,503.5,5152,273,3206.0469,1409024,3320,15103.6162109375,-1.9360574319958688,0.3934847414493561,0.004708523,0.2,0.0003,0.024615478515625,0.000641516872565262,41300.19692382812,0.7228358387947083,,
87,506.05,5210,273,3291.8792,1425408,3330,12882.63671875,-1.9358836263418198,0.3934655785560608,0.004434539,0.2,0.0003,0.019818115234375,-0.0014742180283064954,36043.99455566406,0.7534678876399994,,
88,509.76,5269,273,3497.2847,1441792,3340,14551.2724609375,-1.9356857016682625,0.3934510350227356,0.0033213254,0.2,0.0003,0.016943359375,0.00017981468845391647,40242.51674804687,0.7325330972671509,,
89,481.73,5330,273,3256.4104,1458176,3350,12668.251953125,-1.9355362728238106,0.3934372365474701,0.003556961,0.2,0.0003,0.016082763671875,0.00015088670334080235,44680.0193359375,0.7591935247182846,,
90,478.79,5389,273,3351.3157,1474560,3360,14833.404296875,-1.9354514449834823,0.3934331238269806,0.0035740156,0.2,0.0003,0.01383056640625,-0.0008991603936010506,40064.83041992188,0.7222360372543335,,
91,478.74,5448,273,3462.8232,1490944,3370,18412.078125,-1.9354591980576514,0.3934401869773865,0.0034606438,0.2,0.0003,0.019134521484375,0.00024070476792985572,43412.668139648435,0.696149617433548,,
92,486.08,5508,273,3439.294,1507328,3380,15444.15625,-1.9354065001010894,0.39341747760772705,0.0032347033,0.2,0.0003,0.0141845703125,0.00012751219401252456,41866.396875,0.7047593891620636,,
93,480.8,5566,273,3260.8315,1523712,3390,17396.314453125,-1.9352209195494652,0.39341652393341064,0.0028784163,0.2,0.0003,0.012860107421875,-0.00018612569401739166,45220.53063964844,0.6733468174934387,,
94,487.16,5625,273,3300.834,1540096,3400,15777.2099609375,-1.935191412270069,0.3934049606323242,0.0046437164,0.2,0.0003,0.023114013671875,-0.0012212364315928425,45929.677416992185,0.7190699875354767,,
95,503.11,5685,273,3557.4004,1556480,3410,17111.1796875,-1.9350744932889938,0.39339280128479004,0.0035005799,0.2,0.0003,0.014910888671875,-0.00011925426297239028,42450.371826171875,0.7274041473865509,,
96,503.38,5744,273,3412.071,1572864,3420,15920.248046875,-1.9349025756120681,0.3933688998222351,0.0039857803,0.2,0.0003,0.0154541015625,0.0005925624995143153,45493.17583007812,0.7095350027084351,,
97,507.66,5802,273,3549.8484,1589248,3430,17670.939453125,-1.9346752971410752,0.3933539390563965,0.0027427864,0.2,0.0003,0.0105712890625,0.0003697852560435422,52030.06166992187,0.6641114950180054,,
,,,,,1600000,3440,15990.3994140625,-1.9345677584409713,0.39334505796432495,0.004283214,0.2,0.0003,0.02088623046875,-0.0003120971217867918,47963.41665039062,0.6763750612735748,235.1,-513.3707275390625
98,497.48,5920,271,3322.6377,1605632,,,,,,,,,,,,,
99,480.25,5979,271,3155.3135,1622016,3450,16497.15625,-1.9344547599554063,0.39333125948905945,0.004110773,0.2,0.0003,0.0200439453125,-0.0005892774199310225,46540.740478515625,0.6391616463661194,,
100,468.15,6039,271,3088.4958,1638400,3460,19276.880859375,-1.9342356309294702,0.3933074474334717,0.0046796603,0.2,0.0003,0.027166748046875,-0.0003476398189377505,50501.759521484375,0.6735506951808929,,
101,489.13,6098,271,3448.8225,1654784,3470,18988.564453125,-1.9340433418750762,0.39330053329467773,0.0044389265,0.2,0.0003,0.032757568359375,0.000655692580039613,50262.05991210938,0.6521634161472321,,
102,507.41,6157,271,3744.1135,1671168,3480,15133.45703125,-1.9339014634490013,0.3932795524597168,0.0038934369,0.2,0.0003,0.016094970703125,0.0004743553974549286,43638.279052734375,0.700473427772522,,
103,468.71,6216,271,3119.0378,1687552,3490,12811.9462890625,-1.9337686255574227,0.39327988028526306,0.0043060095,0.2,0.0003,0.0200439453125,-0.0003100132074905559,45637.59946289063,0.7133568227291107,,
104,469.02,6275,271,2970.8816,1703936,3500,14113.0556640625,-1.9338212311267853,0.39329078793525696,0.00491093,0.2,0.0003,0.020562744140625,-0.0006834537460235878,43285.41159667969,0.6989516317844391,,
105,466.2,6334,271,2806.5012,1720320,3510,17063.169921875,-1.933879029750824,0.39328932762145996,0.004428468,0.2,0.0003,0.0163330078125,0.00032969526218948884,50529.4,0.6743340492248535,,
106,505.61,6394,271,3244.5203,1736704,3520,16980.224609375,-1.933768193423748,0.3932684361934662,0.0041065672,0.2,0.0003,0.01845703125,-0.0013546349233365617,45641.77990722656,0.6701557040214539,,
107,502.73,6454,271,3253.6543,1753088,3530,13054.8623046875,-1.933530968427658,0.39324715733528137,0.0034408616,0.2,0.0003,0.013763427734375,-0.00015409159314003774,41178.44663085938,0.7054815590381622,,
108,494.38,6514,271,3073.6675,1769472,3540,14472.1552734375,-1.9333462178707124,0.3932296931743622,0.0041894945,0.2,0.0003,0.015655517578125,0.00015988810191629453,42594.317065429685,0.7324102818965912,,
109,478.55,6573,271,2786.5193,1785856,3550,13911.7021484375,-1.9330778926610948,0.39319759607315063,0.0033161342,0.2,0.0003,0.012518310546875,8.347253897227347e-05,40435.96328125,0.7422468960285187,,
110,508.34,6634,271,2957.9553,1802240,3560,17323.890625,-1.9327282205224037,0.3931666910648346,0.00533269,0.2,0.0003,0.02833251953125,-0.00024265680694952608,48379.95473632812,0.7101835608482361,,
111,519.24,6697,271,2997.6875,1818624,3570,15130.693359375,-1.9325577482581138,0.39316728711128235,0.0024545095,0.2,0.0003,0.0075927734375,-0.00017416407936252654,45004.267749023435,0.7478211224079132,,
112,530.88,6760,271,3325.1685,1835008,3580,11096.3896484375,-1.9325606510043145,0.3931656777858734,0.0040588262,0.2,0.0003,0.015045166015625,-0.0011253323071287013,40100.12463378906,0.7406478524208069,,
113,530.75,6823,271,3395.0142,1851392,3590,15164.9873046875,-1.9325287908315658,0.3931567370891571,0.0052574016,0.2,0.0003,0.032073974609375,0.0005259023229882587,43720.50822753906,0.6877934336662292,,
114,526.12,6882,271,3508.5737,1867776,3600,14263.6865234375,-1.9325234055519105,0.3931700587272644,0.0037282023,0.2,0.0003,0.0181640625,-0.00014443950058193878,44766.986572265625,0.7227956056594849,,
115,507.68,6940,271,3295.5762,1884160,3610,13708.2197265625,-1.9325592815876007,0.3931545317173004,0.005573762,0.2,0.0003,0.041766357421875,5.424632618087344e-05,39338.66435546875,0.7178040444850922,,
116,501.17,6999,271,3089.4019,1900544,3620,15018.09375,-1.9324632957577705,0.39315924048423767,0.0026821194,0.2,0.0003,0.00955810546875,8.548351761419326e-05,43285.622875976565,0.6802350878715515,,
117,509.03,7058,271,3030.1306,1916928,3630,12903.814453125,-1.9325552821159362,0.3931649327278137,0.0030419568,0.2,0.0003,0.013739013671875,0.00024019023112487048,44513.58215332031,0.686150312423706,,
118,503.48,7116,271,2865.6003,1933312,3640,13688.681640625,-1.93264050334692,0.39317551255226135,0.0038542117,0.2,0.0003,0.015087890625,-0.0007353732973570005,42766.62749023437,0.7469465434551239,,
119,496.56,7174,271,2842.275,1949696,3650,16512.509765625,-1.9328395187854768,0.3932049870491028,0.0036758222,0.2,0.0003,0.011810302734375,-0.000963474775198847,48966.690185546875,0.681478887796402,,
120,488.86,7234,271,2887.3616,1966080,3660,16689.703125,-1.9329346150159836,0.39319050312042236,0.0032540688,0.2,0.0003,0.014556884765625,0.0001736504040309228,51203.930419921875,0.6425535082817078,,
121,502.85,7293,271,3068.663,1982464,3670,16987.208984375,-1.9327142417430878,0.3931601643562317,0.0047736624,0.2,0.0003,0.030517578125,-0.0004192543638055213,45856.582202148435,0.668855756521225,,
122,502.17,7352,271,3161.446,1998848,3680,17486.0703125,-1.9324916735291482,0.3931489884853363,0.0040130173,0.2,0.0003,0.020098876953125,0.0004341564024798572,44754.38334960937,0.6849353611469269,,
123,507.35,7411,271,3258.1543,2015232,3690,13668.3623046875,-1.9323756024241447,0.3931342363357544,0.0041201874,0.2,0.0003,0.014501953125,-0.0006195978654432111,39883.9787109375,0.7269255518913269,,
