Episode,Reward
1,-8.796002
2,-72.447876
3,-52.841763
4,-1316.8585
5,-148.54117
6,-290.2399
7,1033.505
8,-1397.8531
9,-425.10947
10,-1887.1713
11,-11.152815
12,-1853.5565
13,-171.91501
14,345.7457
15,-725.58356
16,1850.8905
17,853.20435
18,352.3241
19,1.7814204
20,851.53864
21,1454.9945
22,2842.618
23,-431.56128
24,-307.6477
25,-388.37964
26,-1015.027
27,-195.75758
28,2721.7344
29,-198.03378
30,-2148.416
31,-472.93924
32,-1501.6166
33,1618.9877
34,-370.4711
35,-2078.1206
36,-1383.1138
37,626.18884
38,-1262.9868
39,328.47498
40,-564.65717
41,-1089.9963
42,26.746655
43,-1370.134
44,272.0725
45,-1451.2085
46,-1286.013
47,908.16705
48,2801.237
49,-682.0603
50,-2132.2522
51,1006.79364
52,-667.3562
53,-466.3202
54,2383.7878
55,-1851.9718
56,803.0618
57,-1442.0453
58,-1440.4119
59,-1222.3625
60,-972.1043
61,-1886.215
62,1003.8588
63,-2407.532
64,134.98572
65,372.1848
66,1987.4528
67,512.6705
68,-726.79614
69,-1000.8099
70,-110.66898
71,-56.251728
72,-503.76178
73,-471.0944
74,-262.4658
75,-120.54289
76,-534.15704
77,-460.94214
78,919.67523
79,-1821.9681
80,568.88165
81,-383.23706
82,-592.49445
83,-1416.5522
84,-321.4455
85,-609.80786
86,-275.69043
87,-1598.6727
88,-1334.1729
89,-1426.7947
90,124.677986
91,-331.31354
92,-1642.5106
93,1490.5942
94,640.9854
95,940.9965
96,-14.242934
97,655.4001
98,-391.14294
99,1268.6118
100,-1238.1239
