time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/loss,train/value_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate
557,301.0,58,3137.8972,1,32768,,,,,,,,,,,
356,301.0,183,3566.433,2,65536,3173.808349609375,26433.49103498459,0.5371124267578125,0.08553019,630,0.18739056587219238,-4.36990826074034,0.2,0.7214906215667725,0.047626145498793446,0.001
319,301.0,308,3987.7903,3,98304,3818.17138671875,23384.126507282257,0.4464111328125,0.057069063,640,0.29100966453552246,-4.367694911267608,0.2,0.7224056720733643,0.02691892186342102,0.001
303,301.0,431,3525.309,4,131072,8140.09326171875,22950.75422282219,0.4167144775390625,0.048192948,650,0.38815611600875854,-4.3727660561911765,0.2,0.7241259217262268,0.024953220729639725,0.001
294,301.0,555,3780.7837,5,163840,2713.421875,21701.188561582567,0.3914520263671875,0.044827674,660,0.31738924980163574,-4.375027895253152,0.2,0.7227568030357361,0.0210414442626643,0.001
289,301.0,680,3916.218,6,196608,12021.5546875,23938.089090681075,0.3905426025390625,0.042872276,670,0.31529325246810913,-4.36342144748196,0.2,0.720514178276062,0.01918965476388621,0.001
284,301.0,804,4141.736,7,229376,3562.82763671875,21655.192488718032,0.3673736572265625,0.039168917,680,0.3392544388771057,-4.355399794969708,0.2,0.7196601033210754,0.017309071728323033,0.001
281,301.0,930,3983.531,8,262144,4978.59033203125,24079.55850119591,0.3703033447265625,0.040201224,690,0.26989591121673584,-4.3278282741084695,0.2,0.7126693725585938,0.017968652282138464,0.001
279,301.0,1055,4011.124,9,294912,5622.35595703125,23869.594740581513,0.3718536376953125,0.04214471,700,0.27457720041275024,-4.311027851793915,0.2,0.7124767303466797,0.01950587076357806,0.001
277,301.0,1180,4178.1885,10,327680,3984.574951171875,25090.406217098236,0.3899078369140625,0.042950492,710,0.25964975357055664,-4.313740901183337,0.2,0.7127174139022827,0.0214659507156739,0.001
275,301.0,1306,3844.6284,11,360448,5419.29296875,26106.759411144256,0.388787841796875,0.043649957,720,0.23520588874816895,-4.308457702770829,0.2,0.7105437517166138,0.020356801531443126,0.001
274,301.0,1431,3935.5774,12,393216,8918.2353515625,23257.404966831207,0.392498779296875,0.045840688,730,0.27604466676712036,-4.290798208862543,0.2,0.7074402570724487,0.022351931043976946,0.001
273,301.0,1556,4110.8716,13,425984,4674.94140625,25208.62035036087,0.3827178955078125,0.04475569,740,0.2919391989707947,-4.276457740180194,0.2,0.7056660652160645,0.01967283357375891,0.001
272,301.0,1682,4290.486,14,458752,3732.3125,25828.31348962784,0.395172119140625,0.044253513,750,0.3093225359916687,-4.2647495532408355,0.2,0.7028988599777222,0.020009113495052588,0.001
271,301.0,1807,4417.266,15,491520,10133.18359375,28141.817816638948,0.37264404296875,0.04047977,760,0.32168030738830566,-4.2508948745206,0.2,0.701772153377533,0.01731004918249255,0.001
271,301.0,1932,4656.8477,16,524288,5388.4072265625,26748.91504983902,0.367376708984375,0.04187235,770,0.3184967637062073,-4.261883342266083,0.2,0.7049406170845032,0.02024964568863652,0.001
270,301.0,2058,4610.108,17,557056,11083.5048828125,27555.27552895546,0.363348388671875,0.039908104,780,0.3159559965133667,-4.2685395236127075,0.2,0.7056848406791687,0.01864590098239205,0.001
269,301.0,2184,4481.545,18,589824,14942.388671875,30087.879647922517,0.38948974609375,0.045366526,790,0.25869250297546387,-4.274965956155211,0.2,0.7067046165466309,0.020375659059118333,0.001
269,301.0,2310,4550.791,19,622592,8079.50048828125,30598.206555366516,0.352294921875,0.038745992,800,0.3395516872406006,-4.269820929504931,0.2,0.7040683031082153,0.019159293274412903,0.001
268,301.0,2436,4431.2705,20,655360,8481.458984375,30831.155826282502,0.36954345703125,0.04266177,810,0.3421647548675537,-4.259760155528784,0.2,0.703355610370636,0.018821208481358553,0.001
268,301.0,2562,4471.4717,21,688128,10550.05859375,32288.61491832733,0.3954193115234375,0.042737782,820,0.30722230672836304,-4.250992585252971,0.2,0.7013071775436401,0.02063614820267503,0.001
268,301.0,2687,4278.609,22,720896,5767.8544921875,31210.0118555069,0.3512176513671875,0.03794413,830,0.3109159469604492,-4.242629115935415,0.2,0.7005539536476135,0.015604453941045903,0.001
267,301.0,2813,4478.2188,23,753664,8645.6630859375,30181.47511138916,0.363946533203125,0.040914506,840,0.400395929813385,-4.22820154465735,0.2,0.6963992714881897,0.01951167708812136,0.001
267,301.0,2939,4483.8286,24,786432,4185.16748046875,31854.603268909454,0.3686981201171875,0.03980859,850,0.3337051272392273,-4.214307491388172,0.2,0.6952187418937683,0.01873061671749383,0.001
267,301.0,3065,4322.3228,25,819200,10150.5849609375,31888.64938774109,0.386767578125,0.042597517,860,0.3584635853767395,-4.210411211661994,0.2,0.6949059963226318,0.02055278758239183,0.001
266,301.0,3191,4185.18,26,851968,6889.4833984375,30879.259964084624,0.37178955078125,0.042678908,870,0.4184061288833618,-4.205880447570235,0.2,0.6933543682098389,0.017055698358763038,0.001
266,301.0,3317,4448.842,27,884736,4095.788330078125,30728.77109527588,0.3750244140625,0.041219767,880,0.3603507876396179,-4.196204546280205,0.2,0.6919019222259521,0.01846697221176328,0.001
266,301.0,3443,4509.9917,28,917504,7567.4677734375,33553.75664539337,0.3626678466796875,0.039516784,890,0.35683947801589966,-4.179526516422629,0.2,0.6881850957870483,0.018205880967025224,0.001
