Episode,Reward
1,-1092.7936
2,-153.11299
3,5039.3384
4,5990.0894
5,2344.374
6,3294.8496
7,6978.0103
8,6644.3804
9,2237.466
10,1824.4117
11,12876.991
12,12646.665
13,2920.1653
14,5937.445
15,7924.369
16,9887.232
17,4242.786
18,3705.3103
19,6514.4404
20,4968.4004
21,88.84767
22,8367.375
23,9338.7
24,9965.5205
25,3546.9453
26,2170.7756
27,3894.8552
28,5500.978
29,5553.318
30,7517.8555
31,7171.6226
32,4535.307
33,17.221972
34,11254.458
35,3213.3345
36,3677.0159
37,4016.153
38,6684.5107
39,6262.744
40,14143.559
41,9498.3125
42,6796.1777
43,-929.4586
44,6507.9883
45,3050.4248
46,5769.183
47,6284.315
48,9528.641
49,4414.6875
50,1453.9988
51,10218.318
52,1555.1027
53,10218.448
54,15885.333
55,2625.6477
56,2369.4146
57,12387.9375
58,2489.4863
59,10831.336
60,5793.856
61,6419.203
62,6893.401
63,4255.8325
64,6833.201
65,3322.443
66,2834.9646
67,1441.0206
68,3355.5874
69,2282.1904
70,8414.505
71,8112.808
72,6267.685
73,13278.987
74,5352.228
75,3859.2014
76,3594.892
77,8714.943
78,7224.917
79,2022.7543
80,10186.097
81,1677.8341
82,6429.4893
83,3080.164
84,-999.98474
85,5511.367
86,4285.8193
87,5134.9336
88,10807.618
89,6859.2485
90,6404.577
91,1079.4211
92,7105.3145
93,4325.0967
94,12448.717
95,3703.9146
96,6322.809
97,2348.8374
98,2628.5708
99,4223.6494
100,5405.826
