Episode,Reward
1,-1729.3032
2,-1729.6194
3,-1730.0568
4,-1731.2518
5,-1730.815
6,-731.0202
7,-1734.1412
8,-1735.8453
9,-1735.5935
10,-1734.8159
11,-1735.9792
12,-1740.2413
13,-1736.467
14,-1735.4977
15,-1732.9535
16,-1733.0721
17,-1726.9861
18,-1724.3838
19,-1725.6583
20,-1725.8384
21,-1725.5724
22,-1727.1816
23,-1725.0715
24,-1725.5477
25,-1725.9813
26,-1726.4569
27,-1727.1455
28,-1726.0924
29,-1726.4531
30,-725.16504
31,-1734.8389
32,-1735.4918
33,-1726.502
34,-1726.3115
35,-1727.0905
36,-1725.4363
37,-1726.011
38,-1726.7186
39,-1726.8612
40,-1726.1063
41,-1726.7728
42,-1725.1517
43,-1726.6931
44,-1727.5281
45,-2734.9417
46,-1727.3634
47,-1735.1403
48,-1727.2306
49,-1726.6711
50,-1726.2765
51,-1725.7941
52,-1727.069
53,-1727.146
54,-1726.7047
55,-1727.0779
56,-1726.5786
57,-1726.4814
58,-1725.9606
59,-1726.7528
60,-1726.529
61,-1726.1125
62,-1726.1317
63,-1728.2642
64,-1725.991
65,-1727.2191
66,-1725.8525
67,-1726.1879
68,-1726.2834
69,-1725.0597
70,-1726.6643
71,-1726.1326
72,-1727.871
73,-1725.7512
74,-1727.5853
75,-1725.5024
76,-1726.9052
77,-1727.458
78,-1726.6906
79,-1727.6091
80,-1726.5769
81,-1726.833
82,-1726.131
83,-1725.6348
84,-1726.2922
85,-1725.5652
86,-1724.7396
87,-1726.6511
88,-1726.7393
89,-1726.5529
90,-1726.5651
91,-1727.3846
92,-1725.865
93,-1735.8083
94,-1727.5698
95,-1727.5831
96,-1735.5575
97,-1726.2428
98,-1726.7477
99,-1726.6208
100,-1726.9266
