time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
310,1,827392,4432.0244,26,695.51,,,,,,,,,,,
261,2,835584,4309.1934,62,677.7,3480,17750.775390625,0.2,0.3931451141834259,-1.9326728641986848,52090.92421875,0.5779909789562225,0.01129150390625,0.0030653868,0.0003,0.0005453491961816326
251,3,843776,4211.7383,97,668.48,3490,21895.109375,0.2,0.3931407034397125,-1.9326774328947067,55892.77626953125,0.42529571056365967,0.0159423828125,0.0047419425,0.0003,0.00030001637642271815
240,4,851968,3891.41,136,660.67,3500,26417.146484375,0.2,0.3931276202201843,-1.932558274269104,62323.80673828125,0.5218568742275238,0.01468505859375,0.004297944,0.0003,9.486248600296677e-05
235,5,860160,3732.576,173,629.93,3510,16530.2421875,0.2,0.39312419295310974,-1.9324558645486831,47532.197998046875,0.6719680726528168,0.01455078125,0.003576903,0.0003,0.000633146459585987
232,6,868352,3729.4507,211,646.11,3520,21386.390625,0.2,0.39311322569847107,-1.9323943942785262,58286.00830078125,0.4308592677116394,0.01383056640625,0.004259929,0.0003,0.0012548569349746686
229,7,876544,3943.4473,250,665.55,3530,14148.08984375,0.2,0.39308562874794006,-1.9322186678647995,40338.138671875,0.5630664825439453,0.01270751953125,0.0038008075,0.0003,-0.0002903091663029045
227,8,884736,3475.8188,287,636.41,3540,15112.7421875,0.2,0.3930772542953491,-1.9319640934467315,47269.023828125,0.5964764356613159,0.03614501953125,0.0059954925,0.0003,0.0011595136253163218
227,9,892928,3577.2961,323,624.08,3550,18656.361328125,0.2,0.3930763006210327,-1.931930348277092,51647.14853515625,0.5266419649124146,0.025634765625,0.0040447963,0.0003,0.00026347300154156984
226,10,901120,3618.5103,361,640.8,3560,22252.185546875,0.2,0.3930744230747223,-1.9319229006767273,56493.74990234375,0.4748361110687256,0.02537841796875,0.007041662,0.0003,-0.0005982847331324592
225,11,909312,3784.135,398,649.48,3570,12353.6318359375,0.2,0.3930421769618988,-1.9317721903324128,45117.96923828125,0.6391901671886444,0.01976318359375,0.0045844857,0.0003,0.0004097930621355772
225,12,917504,4061.5305,436,646.73,3580,15646.4833984375,0.2,0.39301201701164246,-1.9314283192157746,44265.2361328125,0.48572099208831787,0.02911376953125,0.0048884396,0.0003,-0.0003102080911048688
224,13,925696,4213.3335,473,660.96,3590,17315.890625,0.2,0.3930172324180603,-1.9312305212020875,51187.1267578125,0.4770714044570923,0.02894287109375,0.0069010044,0.0003,0.002206695207860321
224,14,933888,4246.207,510,653.59,3600,17383.8125,0.2,0.3930186629295349,-1.931291088461876,48731.14775390625,0.5430344343185425,0.02852783203125,0.0064760474,0.0003,-0.0004862529458478093
224,15,942080,4275.0664,548,646.26,3610,15814.1494140625,0.2,0.3930405378341675,-1.9313451677560807,43738.33413085937,0.6642908155918121,0.03101806640625,0.0064847507,0.0003,-0.0009467978015891276
223,16,950272,4463.7393,585,653.7,3620,15192.5126953125,0.2,0.3930639922618866,-1.931604838371277,46096.89702148437,0.6443807780742645,0.0319580078125,0.007804899,0.0003,-0.001033535393071361
224,17,958464,4517.666,621,671.07,3630,19952.97265625,0.2,0.3930375576019287,-1.9316759198904037,48037.65771484375,0.5706088542938232,0.04195556640625,0.005498731,0.0003,0.0015788566204719245
224,18,966656,4310.619,657,644.21,3640,15730.2021484375,0.2,0.39302870631217957,-1.9313793450593948,47542.740625,0.6431611478328705,0.0309814453125,0.0059703947,0.0003,-0.00030700910720042883
224,19,974848,4062.1477,693,634.31,3650,21267.490234375,0.2,0.3930361568927765,-1.931413581967354,53055.68544921875,0.5738004446029663,0.01182861328125,0.003061549,0.0003,-0.00028393093089107424
224,20,983040,4033.0623,730,647.59,3660,16021.8837890625,0.2,0.39301061630249023,-1.9314138531684875,49321.58017578125,0.6065413057804108,0.0673095703125,0.007608987,0.0003,-0.0003018217394128442
223,21,991232,4087.6213,768,645.45,3670,15658.2509765625,0.2,0.3929586708545685,-1.931000781059265,45999.68935546875,0.6792576611042023,0.01790771484375,0.0043388912,0.0003,-0.0012534749315818773
222,22,999424,4135.049,811,648.64,3680,17438.33203125,0.2,0.39292997121810913,-1.9305645883083344,43676.99443359375,0.6655124425888062,0.0263671875,0.0038837842,0.0003,6.533207488246262e-06
222,23,1007616,3852.5186,848,639.16,3690,14120.9345703125,0.2,0.3929075300693512,-1.9303255170583724,38696.774609375,0.5248468220233917,0.01229248046875,0.0038954765,0.0003,0.00019027327944058924
221,24,1015808,4066.3713,887,656.04,3700,13400.2802734375,0.2,0.392899751663208,-1.9301569789648056,41499.02690429687,0.4946889281272888,0.03123779296875,0.0056675584,0.0003,0.00016334202664438635
221,25,1024000,4118.417,924,646.16,3710,18420.841796875,0.2,0.3928787112236023,-1.9300715327262878,50977.794921875,0.5443110466003418,0.0312255859375,0.0042252378,0.0003,-0.0003038725379155949
