time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
1,301.0,32768,575,56,-229.97939,,,,,,,,,,,
2,301.0,65536,425,154,-137.64203,0.2,1e-05,0.1186370849609375,10,0.0087119,99.27440945953131,0.997532308101654,-0.012597738354497779,-5.66920785009861,61.00918197631836,0.000466763973236084
3,301.0,98304,391,251,-33.87362,0.2,1e-05,0.1276824951171875,20,0.009111179,89.49767716899514,0.9951298832893372,-0.014349558281764985,-5.6613022682256995,41.41859817504883,0.040725886821746826
4,301.0,131072,376,348,175.65787,0.2,1e-05,0.1413360595703125,30,0.009462538,107.65199279636144,0.9915488958358765,-0.01622127810933307,-5.648836011625827,62.20573806762695,0.13882571458816528
5,301.0,163840,367,445,82.26403,0.2,1e-05,0.0997589111328125,40,0.008670802,3154.422682598233,0.9899426102638245,-0.007770074514291991,-5.639378068316728,98.171875,0.039017558097839355
6,301.0,196608,362,542,120.63786,0.2,1e-05,0.093670654296875,50,0.0073917396,1607.8030778318644,0.985499382019043,-0.007515492520906264,-5.6253965239040555,1780.6229248046875,0.031229376792907715
7,301.0,229376,358,640,62.391937,0.2,1e-05,0.085504150390625,60,0.0071946783,1921.9073338270186,0.9801461696624756,-0.007035659415032569,-5.605605164077133,1202.416015625,0.005229592323303223
8,301.0,262144,354,740,13.512705,0.2,1e-05,0.0583160400390625,70,0.005942026,1547.1823807179928,0.9764621257781982,-0.004795721764867267,-5.587050210684538,145.8744354248047,-0.020308852195739746
9,301.0,294912,351,839,-36.16186,0.2,1e-05,0.0281341552734375,80,0.004480051,1143.563111039996,0.9753050208091736,-0.0026827041456272127,-5.578391997516155,143.77159118652344,0.0819847583770752
10,301.0,327680,349,938,-74.500336,0.2,1e-05,0.0255584716796875,90,0.0046776775,1505.2793722897768,0.9744446277618408,-0.00239527518695013,-5.5738923463970425,124.34593963623047,0.31742262840270996
11,301.0,360448,347,1037,-113.45293,0.2,1e-05,0.0189422607421875,100,0.0036981734,1194.3054756611587,0.9738965034484863,-0.0014633414552008618,-5.571048691030592,175.18917846679688,0.5401173532009125
12,301.0,393216,346,1135,-131.44604,0.2,1e-05,0.018035888671875,110,0.004213438,960.1542016804218,0.9726771712303162,-0.001518283236237039,-5.568061245512217,251.80470275878906,0.692272424697876
13,301.0,425984,345,1233,-108.23632,0.2,1e-05,0.022210693359375,120,0.0043977895,993.8236826747656,0.972206711769104,-0.001999278197263266,-5.564006605464965,273.95648193359375,0.736787736415863
14,301.0,458752,344,1332,-20.776089,0.2,1e-05,0.0311492919921875,130,0.0046570124,706.9620444536209,0.9707785844802856,-0.0026035312050566974,-5.559891231823713,341.58831787109375,0.8143274337053299
15,301.0,491520,343,1430,2.804728,0.2,1e-05,0.0241424560546875,140,0.00443493,1554.0740175127983,0.9697264432907104,-0.002176367662991652,-5.555085916444659,5764.17822265625,0.6903611719608307
16,301.0,524288,342,1529,34.509228,0.2,1e-05,0.0167266845703125,150,0.0037381055,1022.3574573040008,0.9683127403259277,-0.0016801482684513757,-5.550057369191199,185.1988067626953,0.7505825012922287
17,301.0,557056,342,1627,72.682945,0.2,1e-05,0.018060302734375,160,0.004171766,692.3386212736368,0.9677240252494812,-0.001542894309818621,-5.545841377321631,214.47158813476562,0.7835582941770554
18,301.0,589824,341,1726,52.707012,0.2,1e-05,0.012939453125,170,0.0032289035,976.1693156927824,0.9674054384231567,-0.001437607290381493,-5.543701617326588,177.26348876953125,0.6968787610530853
19,301.0,622592,341,1825,129.53647,0.2,1e-05,0.00997314453125,180,0.003317633,953.2670532584191,0.9665623307228088,-0.0011715859239643579,-5.541292353533208,184.65357971191406,0.696213573217392
20,301.0,655360,340,1924,172.05544,0.2,1e-05,0.0098297119140625,190,0.0036908325,1273.1449035823346,0.965972900390625,-0.0012083248436283612,-5.538442497793585,271.20477294921875,0.5797435641288757
21,301.0,688128,340,2023,169.83351,0.2,1e-05,0.0132354736328125,200,0.0038317912,1155.4003233700992,0.9653118848800659,-0.0013303299562039683,-5.536296614166349,159.45062255859375,0.5258856415748596
22,301.0,720896,339,2122,201.60881,0.2,1e-05,0.0183197021484375,210,0.0041135326,908.339543235302,0.9639986753463745,-0.001673393342525742,-5.531461705733091,136.97825622558594,0.5788098573684692
23,301.0,753664,339,2220,175.47641,0.2,1e-05,0.0242156982421875,220,0.0042072143,1487.4250151664019,0.9620018601417542,-0.0019562120003001836,-5.524946158379317,205.65245056152344,0.3776540160179138
24,301.0,786432,339,2319,161.00139,0.2,1e-05,0.017742919921875,230,0.0035564646,1219.8425573676825,0.9595047235488892,-0.001678327544163949,-5.514720296021551,200.2696990966797,0.5059432089328766
25,301.0,819200,338,2418,170.30678,0.2,1e-05,0.0148284912109375,240,0.0034386874,956.8779078394175,0.9576678276062012,-0.001286103196048316,-5.505863337777555,172.49732971191406,0.5454392433166504
26,301.0,851968,338,2517,142.87547,0.2,1e-05,0.0240814208984375,250,0.003939121,978.9664821118116,0.9555343389511108,-0.0022492752471634956,-5.497339041996748,183.12596130371094,0.5885716080665588
27,301.0,884736,338,2616,198.92178,0.2,1e-05,0.0128326416015625,260,0.0034221974,1249.1757688969374,0.9537800550460815,-0.001164490953215136,-5.489382982533425,3548.533935546875,0.5548751950263977
28,301.0,917504,337,2714,225.63303,0.2,1e-05,0.02489013671875,270,0.0041970983,1854.9813343286514,0.9530036449432373,-0.002148894676611235,-5.483671766705811,3504.897216796875,0.44472646713256836
29,301.0,950272,337,2814,204.72943,0.2,1e-05,0.02325439453125,280,0.00410421,1250.3690769284963,0.9512133598327637,-0.002331923005021963,-5.478539451863616,5092.85498046875,0.5661015212535858
30,301.0,983040,337,2913,239.39774,0.2,1e-05,0.0213592529296875,290,0.00407607,1766.7896999299526,0.9503743648529053,-0.0016535391438083024,-5.473055980354547,167.506103515625,0.45494771003723145
31,301.0,1015808,337,3012,281.14172,0.2,1e-05,0.03076171875,300,0.0045073945,998.8259851098061,0.9486596584320068,-0.002837209054609957,-5.467196765448898,203.44386291503906,0.5996188819408417
