Episode,Reward
1,3055.1875
2,4876.9014
3,5463.7446
4,1516.2991
5,7565.0522
6,4528.5117
7,6116.1455
8,6313.1084
9,10526.773
10,2634.0527
11,1836.367
12,5291.922
13,2484.0706
14,6692.5923
15,9019.551
16,6578.0474
17,4273.4805
18,5764.8804
19,3228.447
20,3407.3284
21,3266.8296
22,6504.0845
23,2944.8696
24,2003.8741
25,6272.595
26,6284.7427
27,3119.4258
28,2449.0999
29,6562.7236
30,2856.7952
31,5375.183
32,6445.8276
33,1331.3828
34,2831.703
35,1232.0348
36,4555.1885
37,5322.1113
38,3179.763
39,5584.2573
40,2448.362
41,3840.342
42,4310.226
43,2919.9612
44,2665.046
45,8059.4463
46,5861.425
47,3547.664
48,11704.897
49,3286.249
50,916.7486
51,4399.3877
52,4433.021
53,480.6484
54,2263.233
55,3178.6685
56,3116.3896
57,2638.0667
58,6365.1875
59,3634.647
60,7369.91
61,5686.303
62,4759.4995
63,6766.672
64,6526.611
65,2427.806
66,3494.3281
67,4620.7188
68,5824.704
69,3384.2764
70,5271.743
71,3700.5374
72,5820.2305
73,10731.706
74,3757.3428
75,2046.4252
76,2981.2937
77,4225.1626
78,4721.2363
79,3932.3018
80,4403.812
81,2272.0872
82,7512.381
83,1914.9314
84,8743.791
85,7616.0127
86,10974.774
87,4621.9697
88,2122.8638
89,6836.039
90,3349.761
91,6327.9033
92,3587.6228
93,4417.058
94,4926.13
95,9037.959
96,5334.2534
97,3771.1655
98,3244.2646
99,6321.178
100,9819.615
