rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/std,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
1352.106,354,32768,603.6046511627907,1,92,,,,,,,,,,,,,
1880.2579,360,65536,642.7872340425532,2,181,32256.198669433594,0.001474074957150151,2480,0.3944858908653259,0.2,14506.548828125,-0.018026351928710938,-1.946897206455469,0.010352728,0.0001,0.1019073486328125,,
2302.0828,367,98304,671.35,3,267,38078.240902709964,0.0004379287209303584,2490,0.3945338726043701,0.2,16285.16015625,0.06221199035644531,-1.9465436706319452,0.006530396,0.0001,0.046282958984375,,
2382.4343,371,131072,660.89,4,352,33098.64915771484,0.00019458142087387388,2500,0.39448410272598267,0.2,11871.7958984375,0.2012169361114502,-1.946478920429945,0.0060107075,0.0001,0.0450164794921875,,
2828.6018,374,163840,701.08,5,437,33890.47053527832,0.0012559997347125317,2510,0.3944748044013977,0.2,12036.12890625,0.16507846117019653,-1.9461219988763332,0.00826337,0.0001,0.064105224609375,,
2853.867,378,196608,697.17,6,519,33166.61988677979,-0.00027623822570603805,2520,0.3943755626678467,0.2,11027.3466796875,0.2412886619567871,-1.9455977164208889,0.0068289395,0.0001,0.05123291015625,,
3079.682,380,229376,698.22,7,603,37123.772201538086,0.0009135886975855101,2530,0.39433154463768005,0.2,14203.6982421875,0.27433574199676514,-1.9448239976540207,0.007637134,0.0001,0.064434814453125,,
4192.8125,379,262144,800.41,8,689,37181.82540283203,0.00043138373621331993,2540,0.3942396342754364,0.2,15503.9814453125,0.2564213275909424,-1.944210602901876,0.0060861725,0.0001,0.0451904296875,,
4805.7686,379,294912,832.23,9,776,35890.90630493164,0.0003544406488799723,2550,0.3942084312438965,0.2,12211.6181640625,0.33155131340026855,-1.9435758898034692,0.006166837,0.0001,0.04088134765625,,
5249.256,378,327680,846.48,10,865,36686.582571411134,0.0005096690656500868,2560,0.39416852593421936,0.2,12496.50390625,0.3681212067604065,-1.9432023948058486,0.007475355,0.0001,0.059967041015625,,
5376.101,377,360448,865.66,11,953,35272.42976074219,-5.287808489811141e-05,2570,0.39421117305755615,0.2,10446.931640625,0.41247278451919556,-1.9431856274604797,0.0063772695,0.0001,0.0485198974609375,,
5772.7373,377,393216,891.52,12,1040,29947.063702392577,-0.00043492702279763763,2580,0.3940982222557068,0.2,11982.1640625,0.5073252320289612,-1.9428268691524864,0.006568237,0.0001,0.0510345458984375,,
6071.1807,377,425984,910.34,13,1128,36007.57667541504,-0.0005605930462479591,2590,0.39402997493743896,0.2,14283.634765625,0.39759695529937744,-1.9419538635760545,0.0063251434,0.0001,0.053131103515625,,
6165.547,377,458752,879.09,14,1214,31236.977532958983,0.00035390912198636216,2600,0.3938610553741455,0.2,12447.7724609375,0.514594316482544,-1.940771953202784,0.006406387,0.0001,0.0487945556640625,,
6773.3066,377,491520,904.96,15,1303,35214.38423156738,0.00010855891960090958,2610,0.3938080966472626,0.2,16461.521484375,0.4673228859901428,-1.9396423686295747,0.005487334,0.0001,0.0387420654296875,,
6917.0063,376,524288,907.31,16,1391,33977.411312866214,-0.0007477682334865676,2620,0.39374709129333496,0.2,13126.44921875,0.4446725845336914,-1.9390594270080328,0.004950855,0.0001,0.0318450927734375,,
7741.788,376,557056,975.6,17,1481,31884.604574584962,-0.0006987140310229734,2630,0.39365294575691223,0.2,8579.279296875,0.458176851272583,-1.9382824800908565,0.0057220114,0.0001,0.0406280517578125,,
7951.7715,375,589824,981.57,18,1569,31581.147160339355,-0.0002258619133499451,2640,0.3935858905315399,0.2,9813.55078125,0.4222656488418579,-1.9373994009569286,0.006001506,0.0001,0.0368896484375,,
8066.6133,375,622592,977.35,19,1657,34300.966232299805,8.838011417537928e-05,2650,0.3935524821281433,0.2,10466.2744140625,0.45464324951171875,-1.9368531718850135,0.0054670675,0.0001,0.0361785888671875,,
8195.059,374,655360,969.52,20,1748,30062.3310836792,-0.0002776075023575686,2660,0.3935827314853668,0.2,9355.3388671875,0.48384660482406616,-1.936784141883254,0.005360108,0.0001,0.038861083984375,,
8180.5776,374,688128,977.98,21,1835,33070.4173828125,-0.0009528410857456038,2670,0.39350441098213196,0.2,10823.2490234375,0.4506723880767822,-1.9366376020014286,0.004980851,0.0001,0.0352569580078125,,
9421.928,373,720896,1071.02,22,1928,30083.27973175049,-0.00017486682772869245,2680,0.39339590072631836,0.2,7835.9208984375,0.4815337657928467,-1.9356697684153914,0.004911079,0.0001,0.0346038818359375,,
9808.517,372,753664,1083.71,23,2024,31654.124140930177,-0.0004153965033765417,2690,0.39327627420425415,0.2,8665.208984375,0.5159019827842712,-1.9344896776601672,0.0054972535,0.0001,0.0389251708984375,,
9921.182,371,786432,1049.88,24,2119,35627.56410217285,4.7309189176303336e-05,2700,0.3931829333305359,0.2,14063.4794921875,0.47509896755218506,-1.933422121964395,0.004908143,0.0001,0.0289215087890625,,
9155.18,370,819200,976.19,25,2212,32734.716094970703,-0.0005174284629902104,2710,0.39317116141319275,0.2,10151.171875,0.5203269422054291,-1.9328119337558747,0.0055439775,0.0001,0.04200439453125,,
9157.109,369,851968,961.75,26,2305,35468.462252807614,-0.00017054885720426682,2720,0.3931063413619995,0.2,14096.4169921875,0.4451342225074768,-1.9324151180684566,0.0049331216,0.0001,0.0334747314453125,,
9152.4375,369,884736,986.9,27,2394,34332.694151306154,0.0003969545170548372,2730,0.3930005133152008,0.2,10768.3564453125,0.4494022727012634,-1.9315797232091427,0.004946115,0.0001,0.03162841796875,,
9658.207,369,917504,1029.87,28,2485,34363.63815917969,0.0015782372360263253,2740,0.3928948938846588,0.2,10316.150390625,0.4479018449783325,-1.9305465972051024,0.005770791,0.0001,0.041473388671875,,
9133.943,368,950272,1001.1,29,2576,33382.27992248535,6.966593100514729e-05,2750,0.39288330078125,0.2,10148.369140625,0.5072445571422577,-1.9299202647060156,0.0044171475,0.0001,0.0247802734375,,
9087.534,368,983040,973.42,30,2667,33939.47658996582,0.0003178652477799915,2760,0.3928476572036743,0.2,9872.8408203125,0.4946693181991577,-1.929707977734506,0.0048177084,0.0001,0.03309326171875,,
9549.151,368,1015808,989.69,31,2757,38435.992654418944,-0.0005689476864063181,2770,0.3928333818912506,0.2,13361.9599609375,0.532159835100174,-1.9294266099110247,0.005811467,0.0001,0.04044189453125,,
10411.92,368,1048576,1046.77,32,2849,32858.827940368654,4.4649288611253724e-05,2780,0.3927888870239258,0.2,15435.98828125,0.5948160886764526,-1.9291141321882606,0.0051000966,0.0001,0.0318267822265625,,
10687.22,366,1081344,1069.87,33,2946,28678.06658325195,-0.0004659226044168463,2790,0.3927214741706848,0.2,7515.92333984375,0.6210574209690094,-1.9285500226542354,0.0055520143,0.0001,0.032489013671875,,
10389.98,365,1114112,1044.43,34,3044,32800.26686401367,0.0005514203376151272,2800,0.3926144242286682,0.2,12671.73828125,0.6079610884189606,-1.9276323545724154,0.005689198,0.0001,0.0401519775390625,,
10717.409,364,1146880,1073.61,35,3143,32454.984141540528,0.0003006705745065119,2810,0.3925597667694092,0.2,8249.494140625,0.5726772844791412,-1.926769234240055,0.004758605,0.0001,0.03055419921875,,
