Episode,Reward
1,-501.84454
2,-498.01746
3,-500.03
4,-497.06946
5,-500.10638
6,-499.14285
7,-500.1442
8,-496.9609
9,-499.21155
10,-501.4971
11,-493.8615
12,-501.14993
13,-496.11633
14,-499.6521
15,-494.73367
16,-488.33624
17,-493.18826
18,-493.86838
19,-499.41708
20,-499.24734
21,-493.6607
22,-491.53616
23,-496.9051
24,-495.229
25,-496.38458
26,-499.3933
27,-497.9657
28,-500.20966
29,-492.04446
30,-498.54398
31,-493.26578
32,-497.76297
33,-500.47873
34,-497.48566
35,-488.59933
36,-497.1112
37,-499.5668
38,-486.9056
39,-496.93115
40,-493.69418
41,-497.57132
42,-493.91605
43,-498.698
44,-497.8439
45,-496.0446
46,-491.77277
47,-499.07318
48,-498.95258
49,-496.39188
50,-494.92157
51,-500.86426
52,-494.04486
53,-500.88358
54,-494.33667
55,-501.16373
56,-495.86157
57,-494.48312
58,-493.66702
59,-495.8098
60,-495.8935
61,-498.42233
62,-497.36206
63,-498.4042
64,-500.84674
65,-495.8056
66,-495.27097
67,-492.77463
68,-496.54007
69,-493.3273
70,-502.318
71,-495.9331
72,-500.0923
73,-489.54947
74,-497.92825
75,-500.57663
76,-497.55634
77,-494.51965
78,-491.97998
79,-491.4201
80,-495.9641
81,-497.94308
82,-498.76035
83,-492.3499
84,-493.03992
85,-495.94443
86,-500.7849
87,-499.50903
88,-491.4045
89,-497.45767
90,-500.9812
91,-494.88666
92,-499.95883
93,-495.12836
94,-496.78796
95,-502.64963
96,-492.38983
97,-490.15802
98,-488.60352
99,-498.1489
100,-502.97247
