Episode,Reward
1,100.0
2,100.0
3,100.0
4,86.58728
5,1300.0
6,-1062.4202
7,-845.94836
8,100.0
9,100.0
10,87.90099
11,1300.0
12,1300.0
13,1100.0
14,1100.0
15,100.0
16,1300.0
17,1300.0
18,1300.0
19,-895.7971
20,1300.0
21,100.0
22,3957.2578
23,4000.0
24,-1492.455
25,1096.9341
26,100.0
27,1300.0
28,2300.0
29,-57.898438
30,100.0
31,100.0
32,1300.0
33,1223.874
34,100.0
35,52.311768
36,-894.8411
37,100.0
38,-133.59952
39,1300.0
40,100.0
41,100.0
42,100.0
43,64.53593
44,3999.713
45,100.0
46,1299.1185
47,1078.939
48,1300.0
49,-533.9857
50,75.1991
51,-794.2943
52,1097.5723
53,100.0
54,100.0
55,100.0
56,1300.0
57,-1000.0
58,1300.0
59,1300.0
60,1029.5261
61,-1000.0
62,-1399.8218
63,1100.0
64,1300.0
65,1300.0
66,1300.0
67,100.0
68,100.0
69,100.0
70,5500.0
71,98.60034
72,1100.0
73,1300.0
74,-963.91077
75,1300.0
76,100.0
77,1244.397
78,1300.0
79,682.0664
80,4000.0
81,1300.0
82,1059.2677
83,1300.0
84,1100.0
85,1300.0
86,1100.0
87,8100.0
88,-649.2756
89,1300.0
90,1300.0
91,1300.0
92,5500.0
93,3991.3198
94,1300.0
95,2600.0
96,4000.0
97,1271.417
98,100.0
99,1300.0
100,1082.6202
