time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/loss,train/std,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
3012,1179648,1018.0,391,396.26,36,0.0012316569747781614,0.011494979,-1.8039083320647478,0.001,2794.00390625,0.38072216510772705,0.7569412887096405,3440,0.2,11401.872060012818,0.1321441650390625,,
3094,1212416,1250.0,391,406.38,37,0.0029573772357252893,0.012668859,-1.8031491028144955,0.001,2686.92724609375,0.3807102143764496,0.7679471075534821,3450,0.2,10236.300853347779,0.1481536865234375,,
3178,1245184,1113.8204,391,399.04,38,0.0017416899302588717,0.011198336,-1.7991425959393381,0.001,2031.681884765625,0.37995463609695435,0.7584874778985977,3460,0.2,9065.521389770507,0.1295989990234375,,
3264,1277952,1296.5383,391,414.36,39,0.0026565003190626157,0.011650232,-1.7912762517109513,0.001,2919.4990234375,0.3792210519313812,0.7002044022083282,3470,0.2,13410.562628173828,0.1366455078125,,
3348,1310720,1350.7091,391,409.79,40,0.002642997856492002,0.013752095,-1.7845710825175047,0.001,1867.24462890625,0.3785892426967621,0.6945009231567383,3480,0.2,10987.321673583985,0.149798583984375,,
3430,1343488,1044.0,391,388.47,41,0.0027477165469463214,0.012016974,-1.777503918297589,0.001,2292.835205078125,0.3780142068862915,0.7056771814823151,3490,0.2,11591.918695831298,0.1378021240234375,,
3514,1376256,1053.9968,391,397.69,42,0.0005733804120609421,0.010940095,-1.7747999085113406,0.001,1870.2073974609375,0.3779757618904114,0.7143096923828125,3500,0.2,9661.968919372559,0.1269439697265625,,
3596,1409024,1153.9497,391,403.53,43,0.0035031059911489137,0.013631316,-1.7740246262401342,0.001,2423.094970703125,0.3776977062225342,0.6718310713768005,3510,0.2,11817.991982650758,0.1479248046875,,
3679,1441792,1098.0,391,398.3,44,0.0013120250489009778,0.011123682,-1.7742730855941773,0.001,2390.51025390625,0.37818753719329834,0.6976102590560913,3520,0.2,10650.979949951172,0.1245819091796875,,
3760,1474560,1088.9995,392,404.0,45,0.001143300425792404,0.01163731,-1.7748373256996275,0.001,1894.9853515625,0.377742737531662,0.7452563345432281,3530,0.2,11005.215321350097,0.1317413330078125,,
3842,1507328,1036.8977,392,397.27,46,0.0023578809628816088,0.012241997,-1.7697953026741744,0.001,2270.672607421875,0.3772401809692383,0.739221602678299,3540,0.2,10477.451138305663,0.1420928955078125,,
3924,1540096,879.0,392,381.07,47,0.001166110086342087,0.01184274,-1.7670550482347607,0.001,2316.48291015625,0.3771982789039612,0.7308798730373383,3550,0.2,10784.71209564209,0.13092041015625,,
4009,1572864,910.9984,392,363.66,48,0.0026321620015551162,0.012861422,-1.7647503945976495,0.001,1692.768798828125,0.3766629695892334,0.743304580450058,3560,0.2,10610.950603485107,0.15767822265625,,
,1600000,,,,,0.0017790720539778704,0.013058046,-1.7561378765851259,0.001,1472.9371337890625,0.37562471628189087,0.723690003156662,3570,0.2,10759.868463897705,0.1503387451171875,376.14,802.368896484375
4200,1605632,1183.0063,382,401.64,49,,,,,,,,,,,,,
4288,1638400,1316.0063,382,412.48,50,0.003120261894946452,0.012904522,-1.749853303283453,0.001,2647.523193359375,0.37564563751220703,0.7302236258983612,3580,0.2,12362.383666229249,0.1537994384765625,,
4374,1671168,1090.0,382,394.5,51,0.0023117903045204004,0.014426637,-1.749929304793477,0.001,2922.232177734375,0.3757266402244568,0.7224850654602051,3590,0.2,11210.693994522095,0.1554931640625,,
4460,1703936,1195.0,382,409.52,52,0.00187744650456807,0.013445114,-1.7493150433525444,0.001,2999.898681640625,0.3754256069660187,0.724286288022995,3600,0.2,13527.213606262207,0.152252197265625,,
4545,1736704,1245.0,382,400.97,53,0.0009735540766996565,0.013272697,-1.745185465924442,0.001,3850.99169921875,0.3749341368675232,0.7147574722766876,3610,0.2,10199.57084159851,0.16226806640625,,
4630,1769472,1529.9906,382,414.47,54,0.0037683950154132617,0.016288672,-1.7412212966009974,0.001,1949.3353271484375,0.3747524619102478,0.7700004726648331,3620,0.2,11953.552906036377,0.1820068359375,,
4718,1802240,1465.9906,381,421.74,55,0.0028889781882753597,0.014178569,-1.7404555525630712,0.001,1779.293212890625,0.3748705983161926,0.7430140376091003,3630,0.2,11206.500604629517,0.161187744140625,,
4811,1835008,1569.0,381,408.12,56,0.0009471914312598528,0.013731525,-1.7396148027852179,0.001,1606.27734375,0.37449750304222107,0.787500262260437,3640,0.2,9344.419230270385,0.1557464599609375,,
4907,1867776,1217.92,380,395.43,57,0.001774586851024651,0.014146554,-1.7357905391603707,0.001,2000.4658203125,0.3742850422859192,0.7507864236831665,3650,0.2,12231.430052947999,0.1674774169921875,,
4997,1900544,904.0,380,385.49,58,0.0026649625463960546,0.01277793,-1.733996201865375,0.001,3658.382568359375,0.3741401731967926,0.684395045042038,3660,0.2,14885.685028076172,0.1502166748046875,,
5086,1933312,1172.7948,380,388.58,59,0.0018131459844880737,0.013417672,-1.7296386998146773,0.001,1842.2672119140625,0.3735014796257019,0.7626326829195023,3670,0.2,10850.685163497925,0.1409271240234375,,
5176,1966080,1194.8052,379,388.13,60,0.002799323388899211,0.0138686225,-1.7239683903753757,0.001,1872.5213623046875,0.37301135063171387,0.7560811191797256,3680,0.2,11387.65426864624,0.156866455078125,,
5264,1998848,1232.9565,379,382.94,61,0.0015173319641689886,0.013724907,-1.7234355783089996,0.001,1661.278076171875,0.3734501600265503,0.7380967736244202,3690,0.2,12661.229751586914,0.1577239990234375,,
5348,2031616,1377.9895,379,402.66,62,0.00262815260412026,0.013782037,-1.725882039964199,0.001,2468.068115234375,0.37352901697158813,0.7398688495159149,3700,0.2,13407.542942810058,0.15784912109375,,
