time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
1,301.0,32768,583,56,-217.90874,,,,,,,,,,,
2,301.0,65536,370,176,-141.53569,0.2,0.0001,0.1255950927734375,10,0.009291685,72.30876429285854,0.9955031871795654,-0.012102953263979543,-5.66242909678258,26.349082946777344,0.00039964914321899414
3,301.0,98304,328,299,-16.62047,0.2,0.0001,0.1644500732421875,20,0.009889355,99.58606853149831,0.9882811903953552,-0.017416930811964448,-5.6297123052645475,48.90549087524414,0.3471214771270752
4,301.0,131072,309,423,163.78229,0.2,0.0001,0.179052734375,30,0.0118541485,393.9522391453385,0.9771421551704407,-0.018386750054264666,-5.594708423223347,69.83170318603516,0.2666192054748535
5,301.0,163840,298,548,207.39998,0.2,0.0001,0.159503173828125,40,0.010388438,1804.6982432633638,0.9651090502738953,-0.014148845109662033,-5.539774637296796,68.15120697021484,0.15532177686691284
6,301.0,196608,291,674,123.49156,0.2,0.0001,0.1274505615234375,50,0.009766298,3008.236709075421,0.9506890773773193,-0.00987012266664351,-5.48853193288669,317.328857421875,0.09100478887557983
7,301.0,229376,285,803,104.53644,0.2,0.0001,0.102960205078125,60,0.008344293,1641.3141457695515,0.9368884563446045,-0.008216933369806157,-5.425603157514706,112.09052276611328,0.04466569423675537
8,301.0,262144,281,932,132.45671,0.2,0.0001,0.07061767578125,70,0.0066198725,1072.9584571354092,0.9303049445152283,-0.006436242903384936,-5.395920889172703,101.30964660644531,0.10664021968841553
9,301.0,294912,277,1062,109.23068,0.2,0.0001,0.0624542236328125,80,0.006168904,1856.8184942632913,0.9186254739761353,-0.005465581774512884,-5.358348475303501,119.71401977539062,0.24999958276748657
10,301.0,327680,274,1193,99.48528,0.2,0.0001,0.0491058349609375,90,0.0057960544,1937.8001905076205,0.9122545719146729,-0.0036653239212910194,-5.314623480383307,107.47550964355469,0.4153456687927246
11,301.0,360448,272,1324,95.21941,0.2,0.0001,0.0541961669921875,100,0.0058958875,1372.3597555734218,0.9089524149894714,-0.0048318828164497065,-5.297692393977195,316.901611328125,0.5819157958030701
12,301.0,393216,269,1456,57.792778,0.2,0.0001,0.0549407958984375,110,0.0061346493,1417.570775897801,0.9014053344726562,-0.004171318848489136,-5.268761437525972,221.27325439453125,0.6085828840732574
13,301.0,425984,267,1590,116.78497,0.2,0.0001,0.0588287353515625,120,0.0067723487,315.0916202381253,0.8941649794578552,-0.004707879367367695,-5.239968041377142,165.6834716796875,0.8681778162717819
14,301.0,458752,265,1725,81.20651,0.2,0.0001,0.0562286376953125,130,0.006023299,1675.3026658646763,0.8872743248939514,-0.0037721607896969546,-5.206727733416483,148.5084991455078,0.5697099566459656
15,301.0,491520,264,1860,129.76953,0.2,0.0001,0.07567138671875,140,0.0072400207,587.0500944241882,0.8829205632209778,-0.005660118515243085,-5.178211644757539,141.2999267578125,0.7487521767616272
16,301.0,524288,262,1996,146.59886,0.2,0.0001,0.0923065185546875,150,0.008292843,605.4901367992163,0.8745677471160889,-0.0060318220805072546,-5.143568025063724,154.5953369140625,0.7297252714633942
17,301.0,557056,261,2132,147.63939,0.2,0.0001,0.0853240966796875,160,0.007933115,605.1568325586617,0.8680028319358826,-0.005317902931699337,-5.109992086468265,192.89886474609375,0.6932060122489929
18,301.0,589824,259,2272,185.52269,0.2,0.0001,0.093377685546875,170,0.007834442,604.463134778291,0.8661823868751526,-0.005240734724441154,-5.0939293031115085,2440.24853515625,0.6444953382015228
19,301.0,622592,258,2412,209.53789,0.2,0.0001,0.0946136474609375,180,0.008458341,1402.338491962105,0.8607814311981201,-0.005362104649515231,-5.070323585346341,89.13007354736328,0.453130304813385
20,301.0,655360,256,2551,394.5604,0.2,0.0001,0.11748046875,190,0.009370627,1100.5648817807437,0.8523365259170532,-0.007266859224603195,-5.039671169873327,170.08230590820312,0.5633214116096497
21,301.0,688128,255,2690,390.25107,0.2,0.0001,0.0972412109375,200,0.0078455685,2854.823936884105,0.8443438410758972,-0.004530440121311585,-4.998940882366151,132.92506408691406,0.29039883613586426
22,301.0,720896,254,2829,451.8818,0.2,0.0001,0.093212890625,210,0.0075398274,2066.234511102736,0.8348943591117859,-0.0033827799502432754,-4.950840833364055,144.6420135498047,0.2296183705329895
23,301.0,753664,254,2967,537.35205,0.2,0.0001,0.08702392578125,220,0.007256263,3229.6448926232756,0.8279788494110107,-0.0017032241556307782,-4.920270099211484,136.98838806152344,0.15159136056900024
24,301.0,786432,253,3105,454.81876,0.2,0.0001,0.0784088134765625,230,0.007875755,4871.3530934274195,0.8222058415412903,0.0005385407848962131,-4.878736553760246,4933.650390625,0.1187969446182251
25,301.0,819200,252,3243,407.84427,0.2,0.0001,0.11231689453125,240,0.0098986365,2850.2581674084067,0.8126893043518066,-0.0014496633875069164,-4.846105330996215,158.41795349121094,0.19991517066955566
26,301.0,851968,251,3382,584.13153,0.2,0.0001,0.1192230224609375,250,0.010156774,2174.4625802263618,0.8032147884368896,0.0007964200413994149,-4.79774617436342,162.29238891601562,0.18755096197128296
27,301.0,884736,251,3521,523.15454,0.2,0.0001,0.10589599609375,260,0.010337586,6492.883073061705,0.7931422591209412,1.5513459049998347e-05,-4.7481102458201345,1562.345947265625,0.09968024492263794
28,301.0,917504,250,3663,513.44354,0.2,0.0001,0.1075225830078125,270,0.008865122,4128.037879106402,0.7848918437957764,-0.0003043867547717127,-4.701803012797609,179.45401000976562,0.16905206441879272
29,301.0,950272,249,3806,611.92847,0.2,0.0001,0.1115203857421875,280,0.009759573,3552.344151982665,0.7787826061248779,-0.0004763293584005623,-4.6610927695874125,4063.392333984375,0.1849743127822876
30,301.0,983040,248,3949,803.55493,0.2,0.0001,0.116058349609375,290,0.009834772,5623.604197324812,0.7718110680580139,-0.0004566507442518741,-4.630191194778308,374.39434814453125,0.14860469102859497
31,301.0,1015808,248,4090,694.9268,0.2,0.0001,0.123931884765625,300,0.01083548,10159.146698604523,0.7658401131629944,0.00035567915631418145,-4.5948371383361515,619.1727294921875,0.10398489236831665
