time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
306,1,1441792,5593.8438,26,960.04,,,,,,,,,,,
244,2,1449984,5553.4893,66,954.0,4230,7096.7607421875,0.2,0.3886626362800598,-1.8861914895474912,29422.125872802735,0.6978830099105835,0.0347900390625,0.0051369723,0.0003,-0.0016673660633387045
231,3,1458176,5402.965,106,946.0,4240,7466.8369140625,0.2,0.38864898681640625,-1.8857425220310688,26600.104022216798,0.5912587940692902,0.0274658203125,0.005124496,0.0003,0.0005320607873727567
224,4,1466368,5705.7563,146,970.08,4250,11840.9814453125,0.2,0.3886430263519287,-1.885599062591791,35241.6029296875,0.5459518134593964,0.0602294921875,0.006913078,0.0003,-1.1930687469430267e-05
215,5,1474560,5984.812,190,1004.84,4260,4828.806640625,0.2,0.38860881328582764,-1.8854356974363327,22067.05376586914,0.6966362297534943,0.06185302734375,0.0059514972,0.0003,-0.0019123326848784928
213,6,1482752,6231.2964,229,977.55,4270,6855.60986328125,0.2,0.38853734731674194,-1.8848675571382045,23368.557354736327,0.8037246614694595,0.04464111328125,0.0050235037,0.0003,-9.314496746810619e-05
212,7,1490944,6410.513,270,1004.92,4280,6457.75146484375,0.2,0.38853326439857483,-1.8844578459858894,29666.053137207033,0.5734943449497223,0.05738525390625,0.005990131,0.0003,-0.0010576141066849232
211,8,1499136,6575.995,310,989.25,4290,4721.27587890625,0.2,0.38847607374191284,-1.884202963858843,22064.833447265624,0.7683959901332855,0.0241455078125,0.0043580066,0.0003,-0.000767302109306911
210,9,1507328,6994.531,350,980.12,4300,6572.95068359375,0.2,0.38845449686050415,-1.8837473191320897,20713.30319824219,0.6960721015930176,0.03623046875,0.0050799837,0.0003,-0.001871440421382431
208,10,1515520,6736.8525,393,994.33,4310,3441.797119140625,0.2,0.388295978307724,-1.882944718748331,18633.053665161133,0.6937156617641449,0.0315673828125,0.005009762,0.0003,-0.0011608181470364799
207,11,1523712,6921.0015,434,999.27,4320,313888.1875,0.2,0.38830429315567017,-1.881894164532423,587237.9866943359,0.2942655086517334,0.06243896484375,0.0077228365,0.0003,5.9038025210611525e-05
206,12,1531904,7076.465,476,978.12,4330,7529.9345703125,0.2,0.38822898268699646,-1.8817190118134022,26265.60270385742,0.5966852605342865,0.036572265625,0.0053480435,0.0003,-0.0017215306375874206
206,13,1540096,7309.464,516,1016.47,4340,3873.4541015625,0.2,0.38823187351226807,-1.8812844417989254,22195.19917602539,0.8162079453468323,0.028955078125,0.0048730634,0.0003,-0.001120857823116239
206,14,1548288,7191.5254,556,1019.76,4350,6672.0302734375,0.2,0.388207346200943,-1.881153006851673,22072.51857910156,0.825530931353569,0.05166015625,0.004675923,0.0003,0.00014302090457931626
206,15,1556480,7386.601,596,1029.02,4360,8132.07568359375,0.2,0.3881857693195343,-1.8809006445109844,31944.83840332031,0.5566542446613312,0.03380126953125,0.006176006,0.0003,-0.0008754622424021364
205,16,1564672,7597.8613,637,1047.92,4370,5400.69775390625,0.2,0.3881802558898926,-1.8807243302464485,23274.842919921874,0.5821409225463867,0.0442138671875,0.005703463,0.0003,0.00015342250553658233
205,17,1572864,7764.783,678,1058.2,4380,5250.587890625,0.2,0.3881620168685913,-1.8805813387036323,21235.148361206055,0.8075276613235474,0.04173583984375,0.0055409363,0.0003,0.0012158457910118158
204,18,1581056,7390.2974,720,1071.81,4390,5904.28076171875,0.2,0.38813862204551697,-1.8803715251386166,25811.426690673827,0.6612817943096161,0.017626953125,0.0040328633,0.0003,-0.001464393945207121
203,19,1589248,7631.2393,763,1086.68,4400,54802.51953125,0.2,0.3881475329399109,-1.880242035537958,246890.7491455078,0.5482201874256134,0.1535400390625,0.020323403,0.0003,0.01022266253712587
203,20,1597440,7702.213,806,1096.65,4410,3770.526123046875,0.2,0.38809722661972046,-1.8801341876387596,25970.85436706543,0.7157226502895355,0.03411865234375,0.0060284166,0.0003,-0.0014229873500880784
202,21,1605632,7256.212,847,1070.53,4420,3801.95068359375,0.2,0.38809120655059814,-1.8797257825732232,19236.893963623046,0.745877593755722,0.03353271484375,0.0053931014,0.0003,-0.0008529728205758147
203,22,1613824,7263.413,887,1075.33,4430,7179.15087890625,0.2,0.3880647122859955,-1.8796013794839381,24570.97930908203,0.6854017972946167,0.04168701171875,0.007108491,0.0003,-0.0011690544764860534
202,23,1622016,7780.554,932,1094.32,4440,8706.138671875,0.2,0.38808250427246094,-1.8794608540832995,24212.445904541015,0.5109381675720215,0.039794921875,0.0052540447,0.0003,-0.001766659070563037
201,24,1630208,7579.102,977,1112.78,4450,6514.0087890625,0.2,0.3881196677684784,-1.879804427176714,24236.123181152343,0.7252464294433594,0.09002685546875,0.0073499144,0.0003,0.00023532815976068377
200,25,1638400,7701.676,1019,1123.52,4460,4531.830078125,0.2,0.3880818486213684,-1.8798298612236977,22150.847161865233,0.8193487226963043,0.045361328125,0.0050962404,0.0003,-6.467478378908708e-05
