Episode,Reward
1,7111.1245
2,4824.5186
3,5890.5244
4,4589.3535
5,4944.951
6,9969.936
7,8099.7583
8,5668.2573
9,4516.9165
10,4674.9336
11,7697.262
12,9021.06
13,9043.536
14,3269.5115
15,10263.69
16,7050.626
17,9262.297
18,4565.9688
19,4744.323
20,8898.402
21,6632.293
22,9114.923
23,9067.677
24,7862.042
25,3253.101
26,8208.058
27,6969.946
28,2473.4631
29,4811.654
30,6867.6597
31,4780.9663
32,8216.98
33,6800.208
34,8113.559
35,8951.118
36,3535.872
37,6693.3555
38,6085.787
39,6581.6777
40,4692.6636
41,7111.987
42,8175.0835
43,3445.1665
44,8037.088
45,3065.3418
46,6154.358
47,7817.0547
48,4700.1665
49,5601.635
50,4436.5884
51,8260.019
52,5479.5117
53,2432.4287
54,5963.2017
55,6739.4526
56,5556.9585
57,7029.477
58,5862.384
59,5981.5073
60,7252.057
61,7042.1924
62,9257.465
63,7081.4316
64,9185.472
65,6751.031
66,4585.256
67,6987.0938
68,6962.779
69,3827.6401
70,7160.7583
71,7126.1904
72,8243.351
73,3374.0247
74,7937.062
75,8871.422
76,5663.4956
77,8204.371
78,9146.44
79,6836.456
80,5663.346
81,7945.3774
82,9345.906
83,5714.1885
84,2214.2712
85,8933.908
86,4436.2734
87,8087.746
88,10079.523
89,2330.049
90,5834.29
91,3515.0154
92,8850.58
93,7315.0337
94,10014.608
95,6779.404
96,6872.2104
97,8040.9033
98,2488.4363
99,5790.8716
100,5817.122
