time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,58,-225.27101,558,32768,301.0,,,,,,,,,,,
2,140,-131.84346,466,65536,301.0,53.08504104614258,10,-5.671370910666883,-0.012102669638488805,0.008562875,105.64293205738068,0.2,0.110845947265625,0.0002719759941101074,0.9978290796279907,1e-05
3,223,-27.037504,439,98304,301.0,55.782737731933594,20,-5.666062854975462,-0.013570981876455335,0.009489642,110.87748520374298,0.2,0.111749267578125,5.0127506256103516e-05,0.9971188306808472,1e-05
4,304,123.572464,430,131072,301.0,42.42583465576172,30,-5.660196811892092,-0.014829290082161606,0.008949532,112.8540391921997,0.2,0.1273895263671875,5.304813385009766e-06,0.9950461387634277,1e-05
5,385,192.07826,425,163840,301.0,408.987548828125,40,-5.655379291251302,-0.0070906764083702,0.008003718,1827.8904650270938,0.2,0.075848388671875,0.0027731657028198242,0.9947283267974854,1e-05
6,465,122.4038,421,196608,301.0,823.81591796875,50,-5.653775108419358,-0.005076839962976009,0.0075370115,2956.4177935421467,0.2,0.060357666015625,0.007269680500030518,0.9941630363464355,1e-05
7,546,69.40701,419,229376,301.0,1964.906982421875,60,-5.648555891029536,-0.005673092770030053,0.006558826,1934.3720830500126,0.2,0.0724945068359375,0.004408121109008789,0.9921855330467224,1e-05
8,628,-27.639921,417,262144,301.0,277.0922546386719,70,-5.639863487146795,-0.0030704040766067918,0.0049216393,1410.090091496706,0.2,0.0402313232421875,-0.0042912960052490234,0.9900808334350586,1e-05
9,710,-81.87275,415,294912,301.0,132.55751037597656,80,-5.634722610004246,-0.002090682774860397,0.0040807165,716.1498283922672,0.2,0.019970703125,0.004411637783050537,0.9895738959312439,1e-05
10,792,-31.062088,413,327680,301.0,153.38888549804688,90,-5.633717232383788,-0.0008928697770443251,0.003438197,617.7869699537754,0.2,0.0081787109375,0.27628177404403687,0.9893830418586731,1e-05
11,874,-38.17369,412,360448,301.0,885.457763671875,100,-5.632478196173906,-0.0013586060789748445,0.003890045,2113.1035870075225,0.2,0.01539306640625,0.2559182047843933,0.9888218641281128,1e-05
