rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
472.42857142857144,352,1,563.3462,23,8192,,,,,,,,,,,
475.7241379310345,261,2,403.29056,62,16384,0.3940325975418091,-1.9450166726484894,0.0003,7567.1616456985475,0.00483771460421849,0.183251953125,2480,0.011819779872894287,0.2,701.3056640625,0.016253825
524.9111111111112,240,3,960.3393,102,24576,0.39375239610671997,-1.9401149433106184,0.0003,13242.689806175233,0.002247669530697749,0.1259033203125,2490,0.4236788749694824,0.2,1177.6580810546875,0.012765953
533.4833333333333,232,4,1070.3073,141,32768,0.39308929443359375,-1.9359955802559852,0.0003,11737.519792366027,-0.0006035630107362522,0.10596923828125,2500,0.09035038948059082,0.2,1784.1363525390625,0.010186845
512.2151898734177,230,5,976.14044,177,40960,0.39253726601600647,-1.9295343020930886,0.0003,9261.385577392579,0.002027589368299232,0.13812255859375,2510,0.1031007170677185,0.2,2908.62158203125,0.013216989
501.90526315789475,228,6,907.92255,215,49152,0.39223212003707886,-1.9253604628145695,0.0003,10107.28510093689,-0.0026155168070545187,0.091943359375,2520,0.3804565668106079,0.2,3691.7607421875,0.009280362
517.07,224,7,1097.5897,254,57344,0.39206430315971375,-1.9228033844381571,0.0003,9872.634505462647,0.0018709960899286671,0.09744873046875,2530,0.3216855525970459,0.2,3202.20458984375,0.009521801
514.16,224,8,1109.357,291,65536,0.3921642303466797,-1.9223741989582777,0.0003,12156.768226242066,0.0036965705268812597,0.1110107421875,2540,0.23911666870117188,0.2,1156.6220703125,0.011054072
498.36,223,9,927.7085,330,73728,0.39191147685050964,-1.9220636636018753,0.0003,7567.232040786743,-0.001739395719323511,0.12314453125,2550,0.4296610951423645,0.2,1474.1181640625,0.010117922
491.26,222,10,858.4478,368,81920,0.3917960822582245,-1.9200950575992466,0.0003,12363.50558872223,-0.0012205256291053957,0.10399169921875,2560,0.3281758427619934,0.2,1904.278076171875,0.009405626
512.48,219,11,1001.9116,410,90112,0.39186784625053406,-1.9196907760575415,0.0003,13074.187687301635,-0.00018591742373246233,0.09664306640625,2570,0.315970778465271,0.2,1853.0992431640625,0.009722295
537.05,218,12,1175.16,449,98304,0.3916756808757782,-1.9190326929092407,0.0003,15154.502869796754,-0.0003918207517017436,0.13355712890625,2580,0.32682090997695923,0.2,2625.01416015625,0.011781847
540.09,217,13,1234.4951,488,106496,0.3914273679256439,-1.9167221330106259,0.0003,10718.96219959259,0.0017300772781709383,0.08330078125,2590,0.24456995725631714,0.2,1785.93310546875,0.0094833
551.86,217,14,1379.6042,528,114688,0.39113545417785645,-1.9137206370010973,0.0003,9705.290479278565,-0.0019091394467977806,0.08203125,2600,0.44172781705856323,0.2,2305.37841796875,0.0079918755
572.45,216,15,1637.9639,567,122880,0.39082521200180054,-1.910953110642731,0.0003,10069.593079566956,-0.000601409912633244,0.0856689453125,2610,0.3631209135055542,0.2,1840.2236328125,0.00831493
584.76,216,16,1885.3092,606,131072,0.39056795835494995,-1.9077355774119495,0.0003,11463.508296966553,-0.0020373960624056053,0.0939697265625,2620,0.3652174472808838,0.2,2390.511474609375,0.009434469
605.63,215,17,2182.6492,646,139264,0.39055711030960083,-1.9062006952241064,0.0003,10654.411784934997,-0.0008302001417177963,0.0933349609375,2630,0.3500367999076843,0.2,1286.7744140625,0.008238733
603.53,214,18,2268.2737,688,147456,0.3903999328613281,-1.9053833156824111,0.0003,10624.958908081055,-0.0032929957753367487,0.10401611328125,2640,0.39474397897720337,0.2,1289.230224609375,0.009163625
628.62,213,19,2865.9878,728,155648,0.3904498219490051,-1.904870642721653,0.0003,9723.892461204528,-0.0028330088705843083,0.0864501953125,2650,0.4465038776397705,0.2,1690.5382080078125,0.008153358
638.47,213,20,3016.6382,768,163840,0.3903779983520508,-1.9047463171184063,0.0003,12725.2858543396,-0.0007991113961907104,0.05460205078125,2660,0.4861524701118469,0.2,1869.24365234375,0.0061508156
656.64,212,21,3190.646,808,172032,0.3905406594276428,-1.9050807865336536,0.0003,10765.715855407714,-0.002997970188880572,0.08341064453125,2670,0.40228480100631714,0.2,881.0657348632812,0.0076171784
653.77,211,22,3128.0232,850,180224,0.3906397819519043,-1.906197840347886,0.0003,13773.578496932983,-0.001107098549073271,0.0675048828125,2680,0.4104890823364258,0.2,1509.014892578125,0.007835059
677.25,211,23,3439.9116,890,188416,0.39075183868408203,-1.9075147153809666,0.0003,10643.187507438659,-0.0007188610266894102,0.07384033203125,2690,0.3404242992401123,0.2,1793.3702392578125,0.0076067103
698.43,210,24,3739.19,932,196608,0.3905525207519531,-1.906967170536518,0.0003,13632.12447090149,-0.0010884176790568745,0.08616943359375,2700,0.2891809940338135,0.2,5735.98095703125,0.00833694
690.46,210,25,3712.3948,972,204800,0.3902742862701416,-1.904489471577108,0.0003,9137.09987297058,0.0016905689666600666,0.106201171875,2710,0.4690392017364502,0.2,1404.7860107421875,0.009250187
