time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
254,1,1851392,5963.815,32,880.29,,,,,,,,,,,
223,2,1859584,6160.872,73,897.03,4730,6699.6640625,0.2,0.38670361042022705,-1.866629531979561,29449.95913696289,0.5204997956752777,0.06688232421875,0.0071211653,0.0003,-0.0006790935702156275
214,3,1867776,6250.6206,114,914.48,4740,20087.087890625,0.2,0.38664448261260986,-1.8657264910638331,40888.655444335935,0.509923905134201,0.0636474609375,0.007272048,0.0003,-0.00044513088068924843
209,4,1875968,6626.5425,156,944.58,4750,9314.46875,0.2,0.38656097650527954,-1.865056386590004,32460.76919555664,0.34743326902389526,0.0363525390625,0.0061449897,0.0003,-0.00020132588542765006
207,5,1884160,6549.715,197,939.7,4760,12057.08984375,0.2,0.38655799627304077,-1.8645266428589822,35066.79694213867,0.39842623472213745,0.04742431640625,0.0069133393,0.0003,-0.00032740686438046394
206,6,1892352,6491.044,238,934.98,4770,8904.8076171875,0.2,0.38651058077812195,-1.8642979674041271,29959.376708984375,0.5658213496208191,0.06131591796875,0.006821505,0.0003,-0.00034824821777874605
205,7,1900544,6952.555,278,976.2,4780,11075.8984375,0.2,0.3865218758583069,-1.864044328778982,31800.139233398437,0.4115063548088074,0.050244140625,0.0048284447,0.0003,0.00025331467768410223
206,8,1908736,7017.1274,317,980.59,4790,12432.755859375,0.2,0.3864620327949524,-1.8638893619179726,30636.164099121095,0.4313567876815796,0.05181884765625,0.005159951,0.0003,-0.0003756380232516676
205,9,1916928,7328.067,358,1006.03,4800,11290.83203125,0.2,0.3863992691040039,-1.8631404034793377,38768.57886962891,0.4477047920227051,0.0427734375,0.0061926655,0.0003,-0.0015990247498848475
204,10,1925120,7801.438,401,1053.19,4810,12539.2314453125,0.2,0.38630643486976624,-1.8623962938785552,37966.46572265625,0.4057920575141907,0.070556640625,0.0074148136,0.0003,-0.0007192805838712957
202,11,1933312,8019.515,444,1048.5,4820,4549.3056640625,0.2,0.38633209466934204,-1.8619545474648476,18349.50476989746,0.624633401632309,0.06944580078125,0.006813119,0.0003,-0.0003016521717654541
202,12,1941504,8122.781,484,1072.14,4830,8310.6884765625,0.2,0.38625529408454895,-1.8618512630462647,30016.834210205077,0.6117981374263763,0.06435546875,0.007138848,0.0003,-1.120853703469038e-05
202,13,1949696,8479.379,527,1068.04,4840,7295.78564453125,0.2,0.38628602027893066,-1.8615207269787788,26599.033416748047,0.4422912001609802,0.05579833984375,0.0067468085,0.0003,-0.0004386502259876579
201,14,1957888,8443.267,568,1057.75,4850,11230.7490234375,0.2,0.3862852156162262,-1.861680655926466,27279.2810546875,0.6115508675575256,0.0426513671875,0.005919244,0.0003,-0.0015721171104814858
201,15,1966080,8430.392,610,1049.62,4860,10296.6474609375,0.2,0.38630878925323486,-1.861796858906746,32581.194775390624,0.3443276882171631,0.04326171875,0.006436966,0.0003,0.00018968169497384223
201,16,1974272,8612.557,651,1052.13,4870,11016.7578125,0.2,0.3862382173538208,-1.8615899138152598,31948.074108886718,0.43433672189712524,0.0527099609375,0.0067161825,0.0003,-0.0009983317046135197
200,17,1982464,8421.359,693,1047.29,4880,7328.7294921875,0.2,0.3861929476261139,-1.8609549507498742,30662.28822631836,0.34771865606307983,0.04034423828125,0.005378551,0.0003,-1.5773109043948353e-05
200,18,1990656,8623.912,736,1073.86,4890,12092.703125,0.2,0.38623684644699097,-1.8608608536422253,31424.315100097658,0.5027799606323242,0.0595947265625,0.0077226455,0.0003,-0.000529772056688671
200,19,1998848,8693.626,778,1090.95,4900,5089.1181640625,0.2,0.3862391710281372,-1.86119242310524,18971.0218170166,0.7300634682178497,0.07576904296875,0.0073393723,0.0003,-0.0028699446600512603
199,20,2007040,8931.737,821,1124.09,4910,7359.59326171875,0.2,0.3862173557281494,-1.8610791862010956,27071.864971923827,0.6385219395160675,0.03779296875,0.006045171,0.0003,-0.0021509507118025795
199,21,2015232,8717.354,862,1107.46,4920,5780.23876953125,0.2,0.3861418664455414,-1.8605157896876334,19645.76639404297,0.7470347583293915,0.05267333984375,0.007147147,0.0003,-0.000962715577770723
198,22,2023424,9013.026,906,1131.47,4930,7283.41748046875,0.2,0.38612639904022217,-1.8599435910582542,26707.63515625,0.554039865732193,0.02701416015625,0.0047972784,0.0003,-0.0015283121978427517
199,23,2031616,9015.619,945,1145.02,4940,5983.2021484375,0.2,0.3862036466598511,-1.860085541754961,23930.743536376955,0.5039464235305786,0.04725341796875,0.0055568004,0.0003,-0.002532226300536422
199,24,2039808,8685.365,984,1116.79,4950,7927.60791015625,0.2,0.38624072074890137,-1.8607097789645195,31123.65540161133,0.5315309166908264,0.03553466796875,0.0060599158,0.0003,-0.0015629621608240995
199,25,2048000,8582.572,1024,1100.3,4960,7674.2001953125,0.2,0.3861648738384247,-1.8606010533869266,23190.47996826172,0.5392943918704987,0.05997314453125,0.0068460526,0.0003,0.0003454835961747449
