rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/clip_range,train/n_updates,train/explained_variance,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/std,train/loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
751.1176470588235,1695.0378,461,1,35,16384,,,,,,,,,,,,,
753.8421052631579,1661.5809,334,2,97,32768,-1.9479105435311794,0.181591796875,0.2,2480,-0.05602109432220459,0.01620352,0.0003,0.004881714269322402,0.39465683698654175,4193.29443359375,23015.14538497925,,
760.2,1692.319,308,3,159,49152,-1.9485002551227808,0.139300537109375,0.2,2490,0.02060633897781372,0.011489018,0.0003,0.0039024949006488895,0.39469414949417114,5400.39111328125,23396.7836227417,,
784.9620253164557,2128.0967,295,4,221,65536,-1.9495114251971244,0.127471923828125,0.2,2500,0.32457077503204346,0.011723334,0.0003,0.0016676925792125986,0.394869327545166,5332.73388671875,21505.043851470946,,
781.74,2132.1096,288,5,283,81920,-1.9491227651014924,0.11417236328125,0.2,2510,0.12339437007904053,0.010722822,0.0003,0.002287512758812227,0.39452502131462097,4647.30029296875,23321.10895309448,,
764.9,1939.5216,284,6,345,98304,-1.9460174772888421,0.097308349609375,0.2,2520,0.28457558155059814,0.009075008,0.0003,0.0018864747122279367,0.39430469274520874,4520.85791015625,21311.508755493163,,
765.95,1977.7306,281,7,407,114688,-1.945366133004427,0.10013427734375,0.2,2530,0.37200790643692017,0.009217339,0.0003,0.001030032322887564,0.3943958580493927,4838.22705078125,19921.896977996825,,
754.06,1860.6129,280,8,467,131072,-1.9455129023641349,0.11427001953125,0.2,2540,0.46014291048049927,0.0109004015,0.0003,0.0022429594442655797,0.3942771255970001,5854.34375,19153.15810623169,,
766.18,2021.8062,280,9,525,147456,-1.9421548541635274,0.10633544921875,0.2,2550,0.30605101585388184,0.009510549,0.0003,0.0007534465934440959,0.3936949372291565,5099.5146484375,21789.85753250122,,
792.21,2410.1685,280,10,584,163840,-1.9371232803910972,0.114532470703125,0.2,2560,0.3550541400909424,0.011149785,0.0003,0.0007141489340938278,0.39332064986228943,3350.776611328125,19601.075913238525,,
796.36,2574.4824,280,11,643,180224,-1.934317802451551,0.089776611328125,0.2,2570,0.3632102608680725,0.008981848,0.0003,-9.913542799040442e-05,0.3931221067905426,3828.388427734375,17813.700189971925,,
818.65,3094.9653,280,12,701,196608,-1.9328077180311083,0.100067138671875,0.2,2580,0.3898359537124634,0.00943237,0.0003,0.0012760188401443884,0.3930019438266754,5561.15771484375,16152.321812438964,,
843.48,3464.464,279,13,761,212992,-1.9313088744878768,0.12078857421875,0.2,2590,0.37220877408981323,0.0105639305,0.0003,0.0015674671401939122,0.3928600549697876,5088.88916015625,20362.272765350343,,
843.61,3573.3174,279,14,821,229376,-1.929882875457406,0.099127197265625,0.2,2600,0.41566789150238037,0.009503131,0.0003,0.0005176182809009333,0.3926966190338135,4049.848876953125,18726.450775146484,,
845.25,3605.7407,279,15,879,245760,-1.9283607807010412,0.08782958984375,0.2,2610,0.2873809337615967,0.008928146,0.0003,7.671031380596104e-06,0.3925878703594208,3777.763671875,19107.218941497802,,
874.22,4000.846,279,16,939,262144,-1.9267374971881508,0.07957763671875,0.2,2620,0.5019383430480957,0.007828103,0.0003,-0.0005761251730291405,0.3923527002334595,4334.4052734375,17753.348007965087,,
901.89,4380.4395,278,17,999,278528,-1.9247191028669477,0.093524169921875,0.2,2630,0.31171876192092896,0.008566526,0.0003,0.00044878934932057746,0.39222031831741333,3527.551025390625,18697.726201629637,,
889.33,4353.6396,278,18,1059,294912,-1.9237437250092626,0.101385498046875,0.2,2640,0.47788798809051514,0.009638207,0.0003,-0.00018035261273325888,0.3921663463115692,3074.3828125,15961.367845153809,,
912.2,4731.3423,277,19,1121,311296,-1.922661243006587,0.09605712890625,0.2,2650,0.4089709520339966,0.00926532,0.0003,-0.00024236851004388882,0.39199742674827576,2902.861572265625,18827.607357025146,,
930.78,5149.5283,277,20,1180,327680,-1.9215641090646387,0.108251953125,0.2,2660,0.4212836027145386,0.0109428745,0.0003,0.0019858974564158417,0.3919588625431061,3032.564697265625,17531.175441741943,,
960.57,5662.892,277,21,1241,344064,-1.9204623812809587,0.080731201171875,0.2,2670,0.3782363533973694,0.008085902,0.0003,0.0008703766650796751,0.39177921414375305,3378.708740234375,19148.996916198732,,
957.91,5723.5894,276,22,1303,360448,-1.9197919581085443,0.109063720703125,0.2,2680,0.4743238091468811,0.010760307,0.0003,0.002485204115873785,0.3918396830558777,2172.656494140625,17399.479692840578,,
997.98,6203.6123,276,23,1365,376832,-1.9193015847355128,0.094512939453125,0.2,2690,0.3789846897125244,0.0095206695,0.0003,0.0003097780117968796,0.391671359539032,3275.68701171875,18280.404776763917,,
1030.04,6195.846,275,24,1425,393216,-1.9174081437289714,0.09176025390625,0.2,2700,0.4412804841995239,0.009039953,0.0003,0.0007012154039330199,0.39145350456237793,5029.76611328125,18773.534792327882,,
1015.79,6019.381,276,25,1483,409600,-1.9163136841729282,0.11646728515625,0.2,2710,0.23314422369003296,0.009984239,0.0003,0.0017947835435734305,0.39147159457206726,6237.8603515625,88607.48827209472,,
1034.6,6373.261,276,26,1543,425984,-1.91583930272609,0.091009521484375,0.2,2720,0.47568321228027344,0.00954118,0.0003,0.0004595592934492743,0.3913440704345703,4051.060302734375,20423.497830200195,,
1036.73,6413.7974,275,27,1603,442368,-1.9150874584913253,0.088385009765625,0.2,2730,0.5322494506835938,0.008688992,0.0003,-0.00023249886544363108,0.39133813977241516,4595.96826171875,21550.54359207153,,
1040.17,4914.2627,275,28,1663,458752,-1.9141784684732557,0.097802734375,0.2,2740,0.4333871006965637,0.009495271,0.0003,0.001595102391547698,0.3911576569080353,4771.65869140625,19697.527364349364,,
1064.43,3903.396,275,29,1724,475136,-1.9136525794863701,0.127294921875,0.2,2750,0.36795318126678467,0.011859824,0.0003,0.0009089229595701908,0.39125218987464905,255196.015625,985229.9323928833,,
1041.33,3929.8325,275,30,1784,491520,-1.914113800227642,0.0873291015625,0.2,2760,0.6143024861812592,0.008070508,0.0003,0.00020071393555554096,0.39125698804855347,433459.78125,696443.6605072021,,
1056.84,3760.4785,274,31,1847,507904,-1.9142256347462534,0.091064453125,0.2,2770,0.6175163388252258,0.0083952155,0.0003,0.0012695537610852626,0.39126935601234436,3293.23486328125,17966.7390335083,,
1071.72,4015.1572,274,32,1907,524288,-1.9140399664640426,0.095654296875,0.2,2780,0.5258978009223938,0.00954221,0.0003,0.0028116045243223196,0.39119067788124084,22849.3515625,111717.10916748046,,
1076.67,4004.6707,274,33,1967,540672,-1.9129106972366572,0.09786376953125,0.2,2790,0.7344424426555634,0.009180967,0.0003,0.0005721659214032116,0.3910662531852722,6016.2158203125,23733.700790405273,,
1097.46,4148.393,274,34,2027,557056,-1.9116483582183719,0.0814208984375,0.2,2800,0.6121303737163544,0.007446277,0.0003,-0.00046759567503613654,0.3909098505973816,3229.8994140625,17376.98063735962,,
1074.57,6653.49,274,35,2088,573440,-1.9094394756481052,0.076483154296875,0.2,2810,0.5630132555961609,0.0075191213,0.0003,3.259553704992868e-06,0.39063602685928345,3324.552490234375,20945.531359863282,,
1074.77,6705.0654,274,36,2149,589824,-1.9080907415598631,0.07725830078125,0.2,2820,0.7164857089519501,0.007943468,0.0003,8.598731528763892e-05,0.3906487822532654,75221.3125,93985.41806259155,,
