time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/std,train/value_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
333,98,32768,1,295.94,3024.239,,,,,,,,,,,,,
320,204,65536,2,319.99,3096.1,31942.71484375,0.3944946527481079,88557.39186401367,0.23107695579528809,0.0001,0.2,0.002982710546166345,0.012489567,2480,-1.946896211616695,0.132147216796875,,
315,311,98304,3,320.55,3713.4,20462.51171875,0.39445963501930237,72679.88304443359,0.474237859249115,0.0001,0.2,0.0007317670228076167,0.010306064,2490,-1.9462797272950412,0.1018218994140625,,
313,417,131072,4,325.25,3949.8,26801.2734375,0.3944372832775116,73388.4271850586,0.5640299022197723,0.0001,0.2,0.0009708693352877163,0.009927001,2500,-1.9460340082645415,0.0834716796875,,
312,524,163840,5,334.44,4182.1,25175.314453125,0.394369900226593,63817.914044189456,0.6535416543483734,0.0001,0.2,-0.0006757906930033641,0.0075211576,2510,-1.9456220149993897,0.0727264404296875,,
311,630,196608,6,348.78,4656.4,24110.15234375,0.3943077325820923,67782.61858520508,0.6876795291900635,0.0001,0.2,0.0003227983084798325,0.0068118162,2520,-1.9449793055653573,0.0509735107421875,,
310,738,229376,7,341.6,4869.2,24283.00390625,0.3942811191082001,59463.926739501956,0.7249385118484497,0.0001,0.2,-0.0006076626441426924,0.0063509196,2530,-1.9444877978414297,0.0494110107421875,,
310,845,262144,8,371.3,5806.0,31121.703125,0.39423733949661255,70471.47747192383,0.7252965867519379,0.0001,0.2,-0.0013864383639884182,0.0065102987,2540,-1.9441213367506862,0.049420166015625,,
309,951,294912,9,333.21,5188.0,28765.60546875,0.3942134380340576,61869.37623901367,0.7583533823490143,0.0001,0.2,-0.00044514577002701116,0.0066842185,2550,-1.9437660930678249,0.0460693359375,,
309,1057,327680,10,333.44,5634.4,20875.53515625,0.39415600895881653,72149.46710205078,0.75977823138237,0.0001,0.2,0.00024993551833176755,0.007081287,2560,-1.9433385014533997,0.054901123046875,,
309,1164,360448,11,353.09,5908.4,23825.455078125,0.3941047787666321,57520.90100097656,0.7645921111106873,0.0001,0.2,-0.00029569947364507245,0.005650347,2570,-1.9427991958335042,0.035614013671875,,
309,1271,393216,12,360.98,6548.3,25286.6484375,0.39405950903892517,61616.14315490723,0.7901304513216019,0.0001,0.2,-0.00018787536373565672,0.0064263893,2580,-1.9422816295176744,0.0431976318359375,,
