time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/std,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss
110,3739.4055,1,8192,737.125,74,,,,,,,,,,,
232,4612.5244,2,16384,816.8947368421053,70,0.0001,0.008980870246887207,18431.619114685058,0.011176191,2480,0.0023555094572657253,0.39444229006767273,0.2,-1.9466815683990717,0.1005615234375,2257.3916015625
345,3990.3083,3,24576,745.5483870967741,71,0.0001,0.13963544368743896,20479.220149230958,0.01189995,2490,0.00013464344665408133,0.3941938877105713,0.2,-1.9446757927536964,0.1116455078125,3838.689453125
456,3484.2737,4,32768,700.4222222222222,71,0.0001,0.10296863317489624,19095.554942321778,0.007890319,2500,-0.001105243192432681,0.394022673368454,0.2,-1.9424681298434734,0.07364501953125,7042.65673828125
569,3333.284,5,40960,671.2931034482758,71,0.0001,0.3389158844947815,22595.31975250244,0.008635466,2510,-0.0015780662186443805,0.39397433400154114,0.2,-1.9412985747680067,0.07864990234375,5808.41455078125
683,3372.6533,6,49152,695.7571428571429,71,0.0001,0.14401322603225708,15279.47368850708,0.008898584,2520,-2.4422868955298326e-05,0.3941310942173004,0.2,-1.9416176527738571,0.07578125,3184.342529296875
805,3556.9363,7,57344,712.7142857142857,71,0.0001,0.26589953899383545,20859.08589553833,0.00837274,2530,0.0018655888732610037,0.39412015676498413,0.2,-1.9425028150901198,0.07432861328125,6124.4482421875
928,3707.8843,8,65536,723.5681818181819,70,0.0001,0.46108734607696533,19485.03603439331,0.00736889,2540,-0.0013409836999926483,0.3940718173980713,0.2,-1.9421751048415898,0.06280517578125,5284.140625
1050,3816.7068,9,73728,735.4742268041238,70,0.0001,0.25335627794265747,23554.06347961426,0.007570003,2550,1.9599693405325525e-05,0.3940369188785553,0.2,-1.9416917124763131,0.06536865234375,7020.76318359375
1170,4053.3948,10,81920,752.57,69,0.0001,0.43089425563812256,15787.079621124267,0.007028602,2560,-0.00039605236088391393,0.3940354585647583,0.2,-1.9414294738322497,0.05347900390625,4145.734375
1291,3845.2815,11,90112,731.92,69,0.0001,0.5549363195896149,18939.168545532226,0.006497889,2570,0.0017497366992756725,0.3940785527229309,0.2,-1.941605512239039,0.04393310546875,2974.885498046875
1407,4070.1838,12,98304,759.56,69,0.0001,0.5863204300403595,19207.648734283448,0.005415899,2580,-0.0003169664934830507,0.3940528929233551,0.2,-1.9417504033073782,0.0393310546875,2077.566650390625
1529,4367.1157,13,106496,782.87,69,0.0001,0.4293205142021179,16283.121403503417,0.006846414,2590,-0.0010334342848182132,0.394081175327301,0.2,-1.9417973719537258,0.0466796875,3207.7783203125
1645,4554.845,14,114688,797.52,69,0.0001,0.5270514488220215,20342.553968048094,0.0044534914,2600,0.0003196348392521031,0.39415431022644043,0.2,-1.9424223644658922,0.02969970703125,5227.64208984375
1764,4936.722,15,122880,838.06,69,0.0001,0.5167564749717712,15929.089134979247,0.006720602,2610,-0.0011125905442895601,0.394104927778244,0.2,-1.9425903780385851,0.05596923828125,6602.7001953125
1894,5421.2695,16,131072,868.6,69,0.0001,0.5351204574108124,20436.38409194946,0.004495091,2620,-0.0008180261987945414,0.3940110206604004,0.2,-1.9419069612398743,0.0227783203125,4475.28076171875
2018,5508.444,17,139264,858.26,68,0.0001,0.5606799721717834,14074.346796798705,0.0069035357,2630,-0.0019814912564470434,0.3939724862575531,0.2,-1.9411816451698543,0.05521240234375,3736.795166015625
2139,5428.416,18,147456,852.81,68,0.0001,0.3964592218399048,18515.452132415772,0.004251104,2640,-0.0014904564639437012,0.39386701583862305,0.2,-1.940524505265057,0.0259765625,4767.2978515625
2261,5708.8433,19,155648,875.62,68,0.0001,0.5878128707408905,13682.899281311034,0.0054676877,2650,-0.0005026046907005366,0.39387765526771545,0.2,-1.939959273673594,0.0385986328125,2930.0771484375
2389,5902.4937,20,163840,887.9,68,0.0001,0.5813191831111908,18627.11008682251,0.0055573694,2660,-0.000637681471198448,0.3938494920730591,0.2,-1.9398822385817767,0.03668212890625,7203.67041015625
2509,5970.8184,21,172032,894.02,68,0.0001,0.3738589286804199,19240.931858062744,0.006265121,2670,-0.0006605394002690446,0.39383238554000854,0.2,-1.9395536173135042,0.04368896484375,4780.7421875
2639,6333.7407,22,180224,920.14,68,0.0001,0.48295652866363525,18369.473684692384,0.005181199,2680,-0.0010626596686051926,0.3938295245170593,0.2,-1.9395136455073954,0.03701171875,6346.12646484375
2763,6693.9033,23,188416,926.92,68,0.0001,0.4955260753631592,18580.965839385986,0.004343929,2690,-0.0020862869494521876,0.3937872052192688,0.2,-1.93928405623883,0.02529296875,2197.56494140625
2885,7118.951,24,196608,951.8,68,0.0001,0.5081522166728973,21014.060007476808,0.0062620426,2700,-0.002431737790902844,0.3937493860721588,0.2,-1.9388952638953925,0.04229736328125,2362.673583984375
3026,7216.2114,25,204800,957.46,67,0.0001,0.4986245632171631,15669.824046325684,0.006666949,2710,-0.0004491777694056509,0.3936092257499695,0.2,-1.9381111470982433,0.05489501953125,4442.08154296875
