rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
982.83,305,1,5547.1025,26,622592,,,,,,,,,,,
980.4,222,2,5549.6064,73,630784,0.3859405219554901,-1.8590331515297294,0.0003,11102.275690841674,-0.004419996766591794,0.07584228515625,3230,0.6031818389892578,0.2,2511.584228515625,0.0076916977
1033.49,201,3,5888.105,121,638976,0.38579240441322327,-1.8575450874865056,0.0003,9856.603005981446,-0.002346808436050196,0.07564697265625,3240,0.742829293012619,0.2,1657.132080078125,0.00780444
1058.1,196,4,5970.0356,166,647168,0.3858887553215027,-1.8570246590301394,0.0003,8609.444650459289,0.0016003986973373685,0.1513671875,3250,0.762580931186676,0.2,950.1242065429688,0.012278286
1079.75,193,5,5880.6055,211,655360,0.38569557666778564,-1.8569027269259095,0.0003,11155.574988365173,-0.0019851898367051037,0.1033203125,3260,0.8081624805927277,0.2,2963.388427734375,0.0083437925
1062.55,193,6,5721.1704,254,663552,0.3860233724117279,-1.8572664864361286,0.0003,9265.879915237427,-0.00207718181409291,0.10372314453125,3270,0.7876346707344055,0.2,1333.422607421875,0.009686081
1054.51,191,7,5531.5454,298,671744,0.38630473613739014,-1.8601708594709634,0.0003,17825.89581680298,0.0007392585341222003,0.11021728515625,3280,0.4819995164871216,0.2,5248.9462890625,0.0091700135
1061.27,189,8,5669.159,345,679936,0.38603726029396057,-1.8606372874230146,0.0003,9843.586496925354,-0.002391362473281333,0.08387451171875,3290,0.7854328006505966,0.2,1672.3341064453125,0.008818697
1051.96,188,9,5585.5776,391,688128,0.38590675592422485,-1.8584905816242099,0.0003,13054.780879592896,-0.0008240774941441487,0.0777099609375,3300,0.7223933339118958,0.2,2740.013671875,0.007906725
1046.42,187,10,5867.2246,435,696320,0.3857889771461487,-1.8570702478289605,0.0003,15122.860871505738,6.598568197659915e-05,0.0677978515625,3310,0.5346201956272125,0.2,4791.89306640625,0.0072611216
1079.18,185,11,6162.6055,484,704512,0.3855152428150177,-1.855235491320491,0.0003,13065.008866500855,-0.0031753192331962056,0.109716796875,3320,0.48460978269577026,0.2,2896.12939453125,0.009928554
1106.47,186,12,6273.007,527,712704,0.3852938413619995,-1.852644606679678,0.0003,9695.807930755615,-0.0024878419695596675,0.09896240234375,3330,0.5960312783718109,0.2,1269.525146484375,0.00918167
1115.2,186,13,6365.2246,571,720896,0.38522201776504517,-1.8509909685701131,0.0003,15930.132524108887,-0.0006000622135616141,0.0713623046875,3340,0.25623083114624023,0.2,3729.73193359375,0.0073396764
1113.21,187,14,6323.359,612,729088,0.3850049078464508,-1.8496117835864425,0.0003,11345.818983840942,-0.0006993537775997538,0.082861328125,3350,0.6103265881538391,0.2,2043.534912109375,0.007863704
1105.37,186,15,6192.274,658,737280,0.38485243916511536,-1.8477222219109535,0.0003,15804.381047058105,-0.00017818010164774022,0.07801513671875,3360,0.3219010829925537,0.2,4865.00537109375,0.007887978
1068.74,185,16,6078.339,705,745472,0.384727418422699,-1.8463098337873816,0.0003,14477.057762908935,-0.0028777130257367388,0.08826904296875,3370,0.46857404708862305,0.2,2374.252685546875,0.008888578
1039.34,184,17,6046.745,753,753664,0.38454192876815796,-1.8445468781515957,0.0003,10965.978592681884,-0.002011378279348719,0.08472900390625,3380,0.5725537538528442,0.2,2190.705322265625,0.008271163
1052.24,184,18,6279.3457,797,761856,0.3844441771507263,-1.843000371940434,0.0003,11057.122176742554,-0.003910021394403884,0.08489990234375,3390,0.5891087055206299,0.2,1865.889892578125,0.009113358
1107.35,185,19,6652.904,840,770048,0.3840551972389221,-1.8405247228220105,0.0003,12474.719674301148,-0.0024817896472086433,0.1071533203125,3400,0.6987165808677673,0.2,3074.764892578125,0.009305501
1146.5,184,20,6977.1846,885,778240,0.3843284249305725,-1.8396639404818416,0.0003,12443.310733795166,-0.0024826151708111865,0.11689453125,3410,0.6690236628055573,0.2,2045.5028076171875,0.011055293
1126.92,185,21,6785.4824,928,786432,0.38423994183540344,-1.8409159166738391,0.0003,11103.22829246521,-0.0016396597857237794,0.098974609375,3420,0.40136992931365967,0.2,1557.6181640625,0.008941656
1142.15,185,22,6774.439,970,794624,0.38386213779449463,-1.8387247323989868,0.0003,11838.995779037476,-0.0016852663229656173,0.08599853515625,3430,0.6340386271476746,0.2,1823.49951171875,0.00818374
1192.08,185,23,7180.364,1018,802816,0.3840804696083069,-1.8374070333316923,0.0003,10615.909031295776,-0.0030121988984319614,0.06724853515625,3440,0.5376483201980591,0.2,1909.8701171875,0.0073997327
1204.56,185,24,6990.947,1061,811008,0.3839457631111145,-1.8379341512918472,0.0003,12036.61195678711,-0.0007443912541930331,0.1080322265625,3450,0.3668743968009949,0.2,2903.786376953125,0.00980149
1231.18,184,25,7332.4995,1108,819200,0.38392165303230286,-1.8370046012103558,0.0003,9057.554656791686,-0.001652508005645359,0.07509765625,3460,0.6666535437107086,0.2,1293.1318359375,0.007631175
