time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
287,1,1032192,5945.2017,28,811.1,,,,,,,,,,,
228,2,1040384,5841.297,71,825.28,3730,8697.6923828125,0.2,0.38906076550483704,-1.8917779996991158,27065.247467041016,0.45413362979888916,0.0524169921875,0.0058629634,0.0003,-0.0010916601284407079
215,3,1048576,6314.379,114,866.09,3740,7025.00634765625,0.2,0.38902488350868225,-1.8909606739878655,24002.64530029297,0.6836861968040466,0.05426025390625,0.005740932,0.0003,0.0009273054762161337
208,4,1056768,6419.5713,156,879.31,3750,10718.9228515625,0.2,0.3889990448951721,-1.8906538218259812,33400.80239257812,0.42937690019607544,0.0630615234375,0.008310409,0.0003,0.004214741189207416
203,5,1064960,6781.5273,201,912.92,3760,5284.72119140625,0.2,0.38901785016059875,-1.8906481549143792,28101.223388671875,0.3878699541091919,0.07242431640625,0.007342336,0.0003,0.001828941566782305
201,6,1073152,6857.072,244,917.61,3770,5642.7861328125,0.2,0.38901638984680176,-1.8906785659492016,23396.880114746094,0.4814673662185669,0.04285888671875,0.005574041,0.0003,-0.0013520560089091305
200,7,1081344,6938.524,286,939.62,3780,6720.36474609375,0.2,0.38896897435188293,-1.8904662556946277,28562.872576904298,0.48192542791366577,0.05042724609375,0.0065573044,0.0003,-0.0007810784823959694
198,8,1089536,7303.7715,329,959.72,3790,7049.52001953125,0.2,0.388962984085083,-1.8901108786463738,22723.15230102539,0.3998366594314575,0.0692626953125,0.006903715,0.0003,-0.0019136879302095622
198,9,1097728,7709.49,371,998.45,3800,5748.18896484375,0.2,0.3888741135597229,-1.8896774128079414,23014.477606201173,0.44535064697265625,0.0352294921875,0.0053006066,0.0003,3.278874937677756e-05
198,10,1105920,7979.0205,412,1023.89,3810,5752.685546875,0.2,0.3887746334075928,-1.8886927157640456,23827.448168945313,0.5987658202648163,0.05325927734375,0.006832796,0.0003,0.00015016834804555402
196,11,1114112,8176.779,457,1065.87,3820,5201.16455078125,0.2,0.38873228430747986,-1.887992050498724,24522.65814819336,0.39966654777526855,0.04869384765625,0.006053648,0.0003,-1.2954053090652451e-05
196,12,1122304,8273.25,501,1095.29,3830,5530.89306640625,0.2,0.3887418806552887,-1.8877993188798428,21090.314086914062,0.6515330672264099,0.07025146484375,0.0077641113,0.0003,-0.0009275216514652129
196,13,1130496,8262.207,543,1095.75,3840,8952.0009765625,0.2,0.3887026309967041,-1.887746348977089,26610.178845214843,0.6157092154026031,0.04339599609375,0.0056086187,0.0003,3.132637430098839e-05
195,14,1138688,8287.347,587,1115.29,3850,5861.50341796875,0.2,0.38869231939315796,-1.88735993206501,25395.58589477539,0.6729619801044464,0.06876220703125,0.0076260017,0.0003,0.0002407485677395016
194,15,1146880,8753.235,630,1153.79,3860,7512.50439453125,0.2,0.38859784603118896,-1.886898370832205,24697.280865478515,0.39651358127593994,0.03995361328125,0.005821095,0.0003,-0.0015604455875291023
194,16,1155072,8833.751,672,1136.73,3870,4198.251953125,0.2,0.3884439468383789,-1.8856382101774216,19592.017349243164,0.6109476089477539,0.06639404296875,0.006351029,0.0003,-0.0012458604338462464
195,17,1163264,9120.612,712,1161.11,3880,7745.609375,0.2,0.3884066939353943,-1.8845268949866294,28626.296008300782,0.6616694033145905,0.06029052734375,0.0061610173,0.0003,0.0007404035888612271
194,18,1171456,9205.94,757,1184.04,3890,10924.0009765625,0.2,0.38847535848617554,-1.8847168013453484,31513.25054321289,0.5237164497375488,0.03302001953125,0.004535119,0.0003,-0.002980965434835525
194,19,1179648,9527.8,799,1203.25,3900,3982.10107421875,0.2,0.3883962333202362,-1.8847607910633086,22568.161560058594,0.4340912103652954,0.0439453125,0.00600519,0.0003,7.009455584920943e-05
194,20,1187840,9379.801,843,1181.33,3910,5295.62109375,0.2,0.38836050033569336,-1.8841132171452046,20581.570782470702,0.6373130679130554,0.05435791015625,0.006306448,0.0003,-0.0005843702732818201
193,21,1196032,9816.497,888,1221.74,3920,3989.05224609375,0.2,0.3882818818092346,-1.8835827834904193,22363.739178466796,0.5546044409275055,0.03294677734375,0.0056125713,0.0003,-0.0027792508408310823
193,22,1204224,9663.049,931,1205.56,3930,5405.2900390625,0.2,0.38827627897262573,-1.8830306448042393,22150.668853759766,0.5612167119979858,0.04169921875,0.00561321,0.0003,-0.0007405101583572105
194,23,1212416,8729.981,970,1136.1,3940,6716.232421875,0.2,0.3882199823856354,-1.8827849231660365,28846.54132080078,0.5989537239074707,0.05784912109375,0.007020452,0.0003,-0.0010220599833701272
194,24,1220608,8359.716,1008,1123.97,3950,14060.8623046875,0.2,0.38829636573791504,-1.8827683247625828,41489.102966308594,0.302864670753479,0.054541015625,0.0058941245,0.0003,0.00028016418145853094
195,25,1228800,7921.3438,1049,1074.78,3960,11469.77734375,0.2,0.3883812129497528,-1.8836780853569508,30215.648846435546,0.4251047372817993,0.0419677734375,0.005454171,0.0003,0.0010365196008933707
