time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/std,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss
104,4954.299,1,8192,730.4444444444445,78,,,,,,,,,,,
230,6644.166,2,16384,886.875,71,0.0001,0.43480533361434937,40192.93862304687,0.0044152015,3980,-0.001632367863203399,0.3936450481414795,0.2,-1.937673605978489,0.0253173828125,13262.98828125
351,6722.5874,3,24576,888.125,69,0.0001,0.5229672193527222,30903.352758789064,0.003838608,3990,0.0005093993444461375,0.39364272356033325,0.2,-1.937636712193489,0.0104736328125,8267.8330078125
463,6226.2954,4,32768,837.1142857142858,70,0.0001,0.5254087746143341,34949.36330566406,0.004411906,4000,-0.001507418550318107,0.3936259150505066,0.2,-1.9375473409891129,0.0125244140625,12069.5478515625
591,7246.4346,5,40960,890.2093023255813,69,0.0001,0.5069031715393066,49134.28828125,0.00384383,4010,0.0009876360185444356,0.3936126232147217,0.2,-1.9373784363269806,0.02161865234375,15836.705078125
712,7640.0425,6,49152,929.54,69,0.0001,0.4862985610961914,40322.00202636719,0.0034307516,4020,-0.00030392901244340463,0.3936074674129486,0.2,-1.9372901797294617,0.01046142578125,13156.2314453125
832,7890.452,7,57344,941.3684210526316,68,0.0001,0.559750884771347,39379.85087890625,0.004289077,4030,-0.000578055241930997,0.3935784697532654,0.2,-1.937141938507557,0.01959228515625,12314.5732421875
949,7905.691,8,65536,942.939393939394,69,0.0001,0.5068444013595581,36790.90278320313,0.003822524,4040,0.00037364832969615235,0.3935536742210388,0.2,-1.9368456467986106,0.016064453125,11652.2958984375
1077,8434.097,9,73728,979.3943661971831,68,0.0001,0.4874151349067688,43451.806323242185,0.003654479,4050,-0.0006136666546808556,0.3935419023036957,0.2,-1.9366292536258698,0.01307373046875,14951.119140625
1202,8850.712,10,81920,1006.1898734177215,68,0.0001,0.6448054611682892,35599.148120117185,0.002665495,4060,-0.0004776179819600657,0.3935416638851166,0.2,-1.936572639644146,0.00614013671875,12868.732421875
1327,9006.671,11,90112,1032.4651162790697,67,0.0001,0.6000655889511108,40688.800048828125,0.004350783,4070,-0.0002587955939816311,0.3935408294200897,0.2,-1.936583086848259,0.02154541015625,11774.646484375
1440,8983.722,12,98304,1028.8478260869565,68,0.0001,0.6399626433849335,35393.6458984375,0.0028397893,4080,-0.0006981077545788139,0.39352932572364807,0.2,-1.9365184500813484,0.00762939453125,9590.6064453125
1559,9198.038,13,106496,1043.1836734693877,68,0.0001,0.5095151960849762,37052.35200195313,0.0032254108,4090,-0.0004510506056249142,0.3935258984565735,0.2,-1.9364072054624557,0.02037353515625,13510.3486328125
1683,9618.866,14,114688,1084.36,68,0.0001,0.5893923342227936,38700.4763671875,0.0033219228,4100,-0.0008224607983720489,0.3935162425041199,0.2,-1.936353375017643,0.018408203125,14269.1171875
1812,9763.464,15,122880,1089.55,67,0.0001,0.6052972376346588,34622.67436523437,0.0032904416,4110,-0.0008599826600402593,0.3935336470603943,0.2,-1.9363553300499916,0.00740966796875,11934.015625
1941,10048.077,16,131072,1104.0,67,0.0001,0.5741841495037079,36107.00146484375,0.0023981137,4120,0.0001321538074989803,0.39353811740875244,0.2,-1.9364773392677308,0.01065673828125,11040.44921875
2065,10290.32,17,139264,1125.08,67,0.0001,0.5971746444702148,36424.10893554687,0.0024533507,4130,-0.0004675646312534809,0.3935513496398926,0.2,-1.9365295246243477,0.00369873046875,9101.8427734375
2197,10757.691,18,147456,1171.63,67,0.0001,0.6432711184024811,34240.25720214844,0.0041117487,4140,-7.600053504575044e-05,0.3935369849205017,0.2,-1.936574326455593,0.0252685546875,10936.6064453125
2319,10883.423,19,155648,1192.02,67,0.0001,0.6503659784793854,34193.136010742186,0.0034696253,4150,-5.370051076170057e-05,0.39352357387542725,0.2,-1.9363912746310235,0.01195068359375,10738.900390625
2446,11111.558,20,163840,1223.77,66,0.0001,0.6225554049015045,31334.84016113281,0.0029588605,4160,-0.0001570150096085854,0.3935096263885498,0.2,-1.9362559631466865,0.005517578125,9533.3359375
2568,11136.481,21,172032,1217.17,66,0.0001,0.6171509623527527,42521.00341796875,0.00520762,4170,-0.0013228482741396875,0.39350563287734985,0.2,-1.9361482322216035,0.03145751953125,12623.734375
2688,10980.853,22,180224,1222.1,67,0.0001,0.6324139535427094,37765.786889648436,0.0029076338,4180,-0.0007918119052192196,0.3934950530529022,0.2,-1.9360685005784035,0.0078369140625,11283.79296875
2815,11184.789,23,188416,1232.46,66,0.0001,0.5065666437149048,43258.70705566406,0.0038755082,4190,0.0008225580590078607,0.39348769187927246,0.2,-1.9359539180994034,0.0253173828125,13559.0185546875
2936,11172.074,24,196608,1237.91,66,0.0001,0.6228478848934174,36555.95910644531,0.002886708,4200,-0.0006814444190240465,0.3934552073478699,0.2,-1.9357869192957877,0.008984375,14776.9619140625
3044,10649.579,25,204800,1207.4,67,0.0001,0.6423451900482178,39385.94626464844,0.0028222553,4210,0.00014685408095829188,0.3934482932090759,0.2,-1.9355356603860856,0.0111083984375,11808.431640625
